date_obj,Combat%20potion%20set price
2019-04-10,792
2019-04-11,792
2019-04-12,792
2019-04-13,792
2019-04-14,792
2019-04-15,792
2019-04-16,792
2019-04-17,792
2019-04-18,781
2019-04-19,781
2019-04-20,781
2019-04-21,781
2019-04-22,781
2019-04-23,781
2019-04-24,781
2019-04-25,781
2019-04-26,781
2019-04-27,781
2019-04-28,781
2019-04-29,781
2019-04-30,781
2019-05-01,781
2019-05-02,781
2019-05-03,749
2019-05-04,749
2019-05-05,749
2019-05-06,749
2019-05-07,749
2019-05-08,749
2019-05-09,749
2019-05-10,749
2019-05-11,749
2019-05-12,749
2019-05-13,749
2019-05-14,749
2019-05-15,749
2019-05-16,749
2019-05-17,749
2019-05-18,749
2019-05-19,749
2019-05-20,749
2019-05-21,749
2019-05-22,749
2019-05-23,765
2019-05-24,765
2019-05-25,765
2019-05-26,765
2019-05-27,765
2019-05-28,765
2019-05-29,765
2019-05-30,765
2019-05-31,765
2019-06-01,765
2019-06-02,765
2019-06-03,765
2019-06-04,765
2019-06-05,765
2019-06-06,765
2019-06-07,765
2019-06-08,765
2019-06-09,743
2019-06-10,743
2019-06-11,743
2019-06-12,743
2019-06-13,743
2019-06-14,743
2019-06-15,743
2019-06-16,743
2019-06-17,743
2019-06-18,743
2019-06-19,743
2019-06-20,743
2019-06-21,743
2019-06-22,743
2019-06-23,743
2019-06-24,731
2019-06-25,731
2019-06-26,731
2019-06-27,731
2019-06-28,731
2019-06-29,731
2019-06-30,731
2019-07-01,731
2019-07-02,731
2019-07-03,731
2019-07-04,731
2019-07-05,731
2019-07-06,731
2019-07-07,731
2019-07-08,731
2019-07-09,696
2019-07-10,696
2019-07-11,696
2019-07-12,696
2019-07-13,696
2019-07-14,696
2019-07-15,696
2019-07-16,696
2019-07-17,696
2019-07-18,696
2019-07-19,696
2019-07-20,696
2019-07-21,696
2019-07-22,696
2019-07-23,696
2019-07-24,696
2019-07-25,696
2019-07-26,674
2019-07-27,674
2019-07-28,674
2019-07-29,674
2019-07-30,674
2019-07-31,674
2019-08-01,674
2019-08-02,667
2019-08-03,667
2019-08-04,667
2019-08-05,667
2019-08-06,667
2019-08-07,667
2019-08-08,667
2019-08-09,667
2019-08-10,667
2019-08-11,667
2019-08-12,662
2019-08-13,662
2019-08-14,662
2019-08-15,662
2019-08-16,662
2019-08-17,662
2019-08-18,662
2019-08-19,662
2019-08-20,662
2019-08-21,662
2019-08-22,662
2019-08-23,662
2019-08-24,662
2019-08-24,662
2019-08-25,662
2019-08-25,662
2019-08-26,662
2019-08-27,662
2019-08-27,662
2019-08-28,662
2019-08-29,662
2019-08-30,664
2019-08-31,664
2019-09-01,664
2019-09-02,664
2019-09-03,664
2019-09-04,664
2019-09-05,664
2019-09-06,664
2019-09-07,664
2019-09-08,664
2019-09-09,664
2019-09-10,664
2019-09-11,664
2019-09-12,664
2019-09-13,664
2019-09-14,664
2019-09-15,664
2019-09-16,677
2019-09-17,677
2019-09-18,677
2019-09-19,677
2019-09-20,677
2019-09-21,677
2019-09-22,677
2019-09-23,677
2019-09-24,677
2019-09-25,677
2019-09-26,677
2019-09-27,677
2019-09-28,677
2019-09-29,677
2019-09-30,677
2019-10-01,677
2019-10-02,677
2019-10-03,677
2019-10-04,677
2019-10-05,677
2019-10-06,677
2019-10-07,677
2019-10-08,677
2019-10-09,677
2019-10-10,677
2019-10-11,677
2019-10-12,691
2019-10-13,691
2019-10-14,691
2019-10-15,691
2019-10-16,691
2019-10-17,691
2019-10-18,691
2019-10-19,691
2019-10-20,691
2019-10-21,691
2019-10-22,691
2019-10-23,691
2019-10-24,691
2019-10-25,691
2019-10-26,691
2019-10-27,691
2019-10-28,691
2019-10-29,691
2019-10-30,691
2019-10-31,691
2019-11-01,691
2019-11-02,691
2019-11-03,691
2019-11-04,691
2019-11-05,691
2019-11-06,691
2019-11-07,691
2019-11-08,691
2019-11-09,675
2019-11-10,675
2019-11-11,675
2019-11-12,675
2019-11-13,675
2019-11-14,675
2019-11-15,675
2019-11-16,675
2019-11-17,675
2019-11-18,675
2019-11-19,675
2019-11-20,675
2019-11-21,675
2019-11-22,675
2019-11-23,675
2019-11-24,675
2019-11-25,675
2019-11-26,675
2019-11-27,675
2019-11-28,675
2019-11-29,675
2019-11-30,675
2019-12-01,675
2019-12-02,675
2019-12-03,675
2019-12-04,675
2019-12-05,650
2019-12-06,650
2019-12-07,650
2019-12-08,650
2019-12-09,650
2019-12-10,650
2019-12-11,650
2019-12-12,650
2019-12-13,650
2019-12-14,650
2019-12-15,650
2019-12-16,650
2019-12-17,650
2019-12-18,650
2019-12-19,650
2019-12-20,650
2019-12-21,650
2019-12-22,650
2019-12-23,650
2019-12-24,650
2019-12-25,650
2019-12-26,650
2019-12-27,650
2019-12-28,650
2019-12-29,650
2019-12-30,650
2019-12-31,650
2020-01-01,659
2020-01-02,659
2020-01-03,659
2020-01-04,659
2020-01-05,659
2020-01-06,659
2020-01-07,659
2020-01-08,659
2020-01-09,659
2020-01-10,659
2020-01-11,659
2020-01-12,659
2020-01-13,659
2020-01-14,659
2020-01-15,659
2020-01-16,659
2020-01-17,659
2020-01-18,659
2020-01-19,659
2020-01-20,659
2020-01-21,659
2020-01-22,659
2020-01-23,676
2020-01-24,676
2020-01-25,676
2020-01-26,676
2020-01-27,676
2020-01-28,676
2020-01-29,676
2020-01-30,676
2020-01-31,676
2020-02-01,676
2020-02-02,676
2020-02-03,676
2020-02-04,676
2020-02-05,676
2020-02-06,676
2020-02-07,676
2020-02-08,676
2020-02-09,676
2020-02-10,676
2020-02-11,676
2020-02-12,676
2020-02-13,676
2020-02-14,676
2020-02-15,682
2020-02-16,682
2020-02-17,682
2020-02-18,682
2020-02-19,682
2020-02-20,682
2020-02-21,682
2020-02-22,682
2020-02-23,682
2020-02-24,682
2020-02-25,682
2020-02-26,682
2020-02-27,682
2020-02-28,682
2020-02-29,682
2020-03-01,682
2020-03-02,682
2020-03-03,682
2020-03-04,682
2020-03-05,682
2020-03-06,682
2020-03-07,682
2020-03-08,682
2020-03-09,698
2020-03-10,698
2020-03-11,698
2020-03-12,698
2020-03-13,698
2020-03-14,698
2020-03-15,698
2020-03-16,698
2020-03-17,698
2020-03-18,698
2020-03-19,698
2020-03-20,698
2020-03-21,698
2020-03-22,698
2020-03-23,698
2020-03-24,698
2020-03-25,698
2020-03-26,700
2020-03-27,700
2020-03-28,700
2020-03-29,700
2020-03-30,700
2020-03-31,700
2020-04-01,700
2020-04-02,700
2020-04-03,700
2020-04-04,700
2020-04-05,700
2020-04-06,700
2020-04-07,700
2020-04-08,700
2020-04-09,700
2020-04-10,700
2020-04-11,717
2020-04-12,717
2020-04-13,717
2020-04-14,717
2020-04-15,717
2020-04-16,717
2020-04-17,717
2020-04-18,717
2020-04-19,717
2020-04-20,717
2020-04-21,717
2020-04-22,717
2020-04-23,717
2020-04-24,717
2020-04-25,717
2020-04-26,725
2020-04-27,725
2020-04-28,725
2020-04-29,725
2020-04-30,725
2020-05-01,725
2020-05-02,725
2020-05-03,725
2020-05-04,725
2020-05-05,725
2020-05-06,725
2020-05-07,725
2020-05-08,725
2020-05-09,725
2020-05-10,725
2020-05-11,726
2020-05-12,726
2020-05-13,726
