date_obj,Tangled%20toad's%20legs price
2019-06-17,2972
2019-06-18,2972
2019-06-19,2972
2019-06-20,2972
2019-06-21,2972
2019-06-22,2972
2019-06-23,2972
2019-06-24,2972
2019-06-25,2972
2019-06-26,2972
2019-06-27,2957
2019-06-28,2957
2019-06-29,2957
2019-06-30,2957
2019-07-01,2957
2019-07-02,2957
2019-07-03,2957
2019-07-04,2957
2019-07-05,2957
2019-07-06,2957
2019-07-07,2957
2019-07-08,2957
2019-07-09,2957
2019-07-10,3030
2019-07-11,3030
2019-07-12,3030
2019-07-13,3030
2019-07-14,3030
2019-07-15,3030
2019-07-16,3030
2019-07-17,3030
2019-07-18,3030
2019-07-19,3030
2019-07-20,3030
2019-07-21,3091
2019-07-22,3091
2019-07-23,3091
2019-07-24,3091
2019-07-25,3091
2019-07-26,3091
2019-07-27,3091
2019-07-28,3091
2019-07-29,3091
2019-07-30,3091
2019-07-31,3091
2019-08-01,3091
2019-08-02,3091
2019-08-03,3091
2019-08-04,3091
2019-08-05,3171
2019-08-06,3171
2019-08-07,3171
2019-08-08,3171
2019-08-09,3171
2019-08-10,3171
2019-08-11,3171
2019-08-12,3171
2019-08-13,3171
2019-08-14,3171
2019-08-15,3171
2019-08-16,3171
2019-08-17,3171
2019-08-18,3249
2019-08-19,3249
2019-08-20,3249
2019-08-21,3249
2019-08-22,3249
2019-08-23,3249
2019-08-24,3249
2019-08-24,3249
2019-08-25,3249
2019-08-25,3249
2019-08-26,3249
2019-08-26,3249
2019-08-27,3249
2019-08-27,3249
2019-08-28,3249
2019-08-29,3249
2019-08-30,3249
2019-08-31,3249
2019-09-01,3308
2019-09-02,3308
2019-09-03,3308
2019-09-04,3308
2019-09-05,3308
2019-09-06,3308
2019-09-07,3308
2019-09-08,3308
2019-09-09,3308
2019-09-10,3308
2019-09-11,3308
2019-09-12,3308
2019-09-13,3308
2019-09-14,3231
2019-09-15,3231
2019-09-16,3231
2019-09-17,3231
2019-09-18,3231
2019-09-19,3231
2019-09-20,3231
2019-09-21,3231
2019-09-22,3231
2019-09-23,3116
2019-09-24,3116
2019-09-25,3116
2019-09-26,3116
2019-09-27,3116
2019-09-28,3116
2019-09-29,3116
2019-09-30,3116
2019-10-01,3116
2019-10-02,3116
2019-10-03,3116
2019-10-04,3116
2019-10-05,3116
2019-10-06,3116
2019-10-07,3000
2019-10-08,3000
2019-10-09,3000
2019-10-10,3000
2019-10-11,3000
2019-10-12,3000
2019-10-13,3000
2019-10-14,3000
2019-10-15,3000
2019-10-16,3000
2019-10-17,3000
2019-10-18,3029
2019-10-19,3029
2019-10-20,3029
2019-10-21,3029
2019-10-22,3029
2019-10-23,3029
2019-10-24,3029
2019-10-25,3029
2019-10-26,3029
2019-10-27,3029
2019-10-28,3068
2019-10-29,3068
2019-10-30,3068
2019-10-31,3068
2019-11-01,3068
2019-11-02,3068
2019-11-03,3068
2019-11-04,3068
2019-11-05,3068
2019-11-06,3068
2019-11-07,3068
2019-11-08,3068
2019-11-09,3068
2019-11-10,3094
2019-11-11,3094
2019-11-12,3094
2019-11-13,3094
2019-11-14,3094
2019-11-15,3094
2019-11-16,3094
2019-11-17,3094
2019-11-18,3094
2019-11-19,3094
2019-11-20,3094
2019-11-21,3094
2019-11-22,3094
2019-11-23,3094
2019-11-24,3094
2019-11-25,3207
2019-11-26,3207
2019-11-27,3207
2019-11-28,3207
2019-11-29,3207
2019-11-30,3207
2019-12-01,3207
2019-12-02,3207
2019-12-03,3207
2019-12-04,3207
2019-12-05,3207
2019-12-06,3207
2019-12-07,3207
2019-12-08,3207
2019-12-09,3207
2019-12-10,3207
2019-12-11,3207
2019-12-12,3160
2019-12-13,3160
2019-12-14,3160
2019-12-15,3160
2019-12-16,3160
2019-12-17,3160
2019-12-18,3160
2019-12-19,3160
2019-12-20,3160
2019-12-21,3160
2019-12-22,3160
2019-12-23,3160
2019-12-24,3160
2019-12-25,3160
2019-12-26,3160
2019-12-27,3160
2019-12-28,3110
2019-12-29,3110
2019-12-30,3110
2019-12-31,3110
2020-01-01,3110
2020-01-02,3110
2020-01-03,3110
2020-01-04,3110
2020-01-05,3110
2020-01-06,3110
2020-01-07,3110
2020-01-08,3110
2020-01-09,3110
2020-01-10,3108
2020-01-11,3108
2020-01-12,3108
2020-01-13,3108
2020-01-14,3108
2020-01-15,3108
2020-01-16,3108
2020-01-17,3108
2020-01-18,3108
2020-01-19,3108
2020-01-20,3108
2020-01-21,3108
2020-01-22,3108
2020-01-23,3047
2020-01-24,3047
2020-01-25,3047
2020-01-26,3047
2020-01-27,3047
2020-01-28,3047
2020-01-29,3047
2020-01-30,3047
2020-01-31,3047
2020-02-01,3047
2020-02-02,3047
2020-02-03,3047
2020-02-04,3095
2020-02-05,3095
2020-02-06,3095
2020-02-07,3095
2020-02-08,3095
2020-02-09,3095
2020-02-10,3095
2020-02-11,3095
2020-02-12,3095
2020-02-13,3095
2020-02-14,3095
2020-02-15,3095
2020-02-16,2977
2020-02-17,2977
2020-02-18,2977
2020-02-19,2977
2020-02-20,2977
2020-02-21,2977
2020-02-22,2977
2020-02-23,2977
2020-02-24,2977
2020-02-25,2977
2020-02-26,2927
2020-02-27,2927
2020-02-28,2927
2020-02-29,2927
2020-03-01,2927
2020-03-02,2927
2020-03-03,2927
2020-03-04,2927
2020-03-05,2927
2020-03-06,2927
2020-03-07,2927
2020-03-08,2840
2020-03-09,2840
2020-03-10,2840
2020-03-11,2840
2020-03-12,2840
2020-03-13,2840
2020-03-14,2840
2020-03-15,2840
2020-03-16,2840
2020-03-17,2960
2020-03-18,2960
2020-03-19,2960
2020-03-20,2960
2020-03-21,2960
2020-03-22,2960
2020-03-23,2960
2020-03-24,2960
2020-03-25,3047
2020-03-26,3047
2020-03-27,3047
2020-03-28,3047
2020-03-29,3047
2020-03-30,3047
2020-03-31,3047
2020-04-01,3137
2020-04-02,3137
2020-04-03,3137
2020-04-04,3137
2020-04-05,3137
2020-04-06,3137
2020-04-07,3137
2020-04-08,3160
2020-04-09,3160
2020-04-10,3160
2020-04-11,3160
2020-04-12,3160
2020-04-13,3160
2020-04-14,3160
2020-04-15,3116
2020-04-16,3116
2020-04-17,3116
2020-04-18,3116
2020-04-19,3116
2020-04-20,3116
2020-04-21,3116
2020-04-22,3130
2020-04-23,3130
2020-04-24,3130
2020-04-25,3130
2020-04-26,3130
2020-04-27,3130
2020-04-28,2986
2020-04-29,2986
2020-04-30,2986
2020-05-01,2986
2020-05-02,2986
2020-05-03,2986
2020-05-04,2986
2020-05-05,2986
2020-05-06,2967
2020-05-07,2967
2020-05-08,2967
2020-05-09,2967
2020-05-10,2967
2020-05-11,2967
2020-05-12,2967
2020-05-13,2891
