date_obj,Grimy%20ranarr%20weed price
2019-03-26,6802
2019-03-27,6778
2019-03-28,6723
2019-03-29,6742
2019-03-30,6777
2019-03-31,6763
2019-04-01,6739
2019-04-02,6741
2019-04-03,6738
2019-04-04,6726
2019-04-05,6733
2019-04-06,6743
2019-04-07,6769
2019-04-08,6752
2019-04-09,6730
2019-04-10,6722
2019-04-11,6683
2019-04-12,6641
2019-04-13,6663
2019-04-14,6643
2019-04-15,6571
2019-04-16,6549
2019-04-17,6523
2019-04-18,6536
2019-04-19,6597
2019-04-20,6636
2019-04-21,6737
2019-04-22,6712
2019-04-23,6693
2019-04-24,6653
2019-04-25,6647
2019-04-26,6637
2019-04-27,6609
2019-04-28,6613
2019-04-29,6596
2019-04-30,6565
2019-05-01,6560
2019-05-02,6525
2019-05-03,6550
2019-05-04,6548
2019-05-05,6536
2019-05-06,6518
2019-05-07,6491
2019-05-08,6447
2019-05-09,6426
2019-05-10,6415
2019-05-11,6388
2019-05-12,6414
2019-05-13,6536
2019-05-14,6575
2019-05-15,6564
2019-05-16,6553
2019-05-17,6561
2019-05-18,6565
2019-05-19,6582
2019-05-20,6594
2019-05-21,6598
2019-05-22,6585
2019-05-23,6596
2019-05-24,6647
2019-05-25,6683
2019-05-26,6684
2019-05-27,6623
2019-05-28,6582
2019-05-29,6570
2019-05-30,6546
2019-05-31,6555
2019-06-01,6582
2019-06-02,6591
2019-06-03,6592
2019-06-04,6568
2019-06-05,6483
2019-06-06,6400
2019-06-07,6390
2019-06-08,6321
2019-06-09,6321
2019-06-10,6377
2019-06-11,6383
2019-06-12,6401
2019-06-13,6363
2019-06-14,6317
2019-06-15,6299
2019-06-16,6256
2019-06-17,6236
2019-06-18,6202
2019-06-19,6171
2019-06-20,6125
2019-06-21,6096
2019-06-22,6073
2019-06-23,6035
2019-06-24,6024
2019-06-25,6020
2019-06-26,6013
2019-06-27,6046
2019-06-28,6102
2019-06-29,6166
2019-06-30,6322
2019-07-01,6421
2019-07-02,6523
2019-07-03,6583
2019-07-04,6591
2019-07-05,6642
2019-07-06,6710
2019-07-07,6842
2019-07-08,6876
2019-07-09,6912
2019-07-10,6930
2019-07-11,7055
2019-07-12,7153
2019-07-13,7185
2019-07-14,7217
2019-07-15,7244
2019-07-16,7278
2019-07-17,7314
2019-07-18,7377
2019-07-19,7474
2019-07-20,7497
2019-07-21,7550
2019-07-22,7509
2019-07-23,7360
2019-07-24,7270
2019-07-25,7278
2019-07-26,7290
2019-07-27,7258
2019-07-28,7209
2019-07-29,7059
2019-07-30,6998
2019-07-31,7030
2019-08-01,7112
2019-08-02,7206
2019-08-03,7321
2019-08-04,7393
2019-08-05,7511
2019-08-06,7516
2019-08-07,7566
2019-08-08,7615
2019-08-09,7644
2019-08-10,7621
2019-08-11,7614
2019-08-12,7663
2019-08-13,7702
2019-08-14,7720
2019-08-15,7695
2019-08-16,7705
2019-08-17,7763
2019-08-18,7724
2019-08-19,7719
2019-08-20,7728
2019-08-21,7746
2019-08-22,7754
2019-08-23,7832
2019-08-24,7897
2019-08-24,7897
2019-08-25,7880
2019-08-25,7880
2019-08-26,7815
2019-08-26,7815
2019-08-27,7766
2019-08-27,7766
2019-08-28,7762
2019-08-29,7796
2019-08-30,7850
2019-08-31,7873
2019-09-01,7899
2019-09-02,7896
2019-09-03,8017
2019-09-04,8122
2019-09-05,8134
2019-09-06,8166
2019-09-07,8112
2019-09-08,8029
2019-09-09,7924
2019-09-10,7961
2019-09-11,7956
2019-09-12,7930
2019-09-13,7842
2019-09-14,7754
2019-09-15,7731
2019-09-16,7721
2019-09-17,7749
2019-09-18,7768
2019-09-19,7799
2019-09-20,7791
2019-09-21,7752
2019-09-22,7718
2019-09-23,7683
2019-09-24,7694
2019-09-25,7723
2019-09-26,7780
2019-09-27,7846
2019-09-28,7980
2019-09-29,8050
2019-09-30,8055
2019-10-01,8100
2019-10-02,8128
2019-10-03,8144
2019-10-04,8146
2019-10-05,8120
2019-10-06,8114
2019-10-07,8121
2019-10-08,8177
2019-10-09,8180
2019-10-10,8157
2019-10-11,8112
2019-10-12,8044
2019-10-13,8057
2019-10-14,8090
2019-10-15,8130
2019-10-16,8138
2019-10-17,8118
2019-10-18,8088
2019-10-19,8076
2019-10-20,8064
2019-10-21,8059
2019-10-22,8068
2019-10-23,8104
2019-10-24,8051
2019-10-25,8039
2019-10-26,8047
2019-10-27,8044
2019-10-28,8053
2019-10-29,8071
2019-10-30,8098
2019-10-31,8132
2019-11-01,8234
2019-11-02,8232
2019-11-03,8122
2019-11-04,8063
2019-11-05,8025
2019-11-06,8002
2019-11-07,8019
2019-11-08,8021
2019-11-09,7983
2019-11-10,7885
2019-11-11,7849
2019-11-12,7860
2019-11-13,7853
2019-11-14,7855
2019-11-15,7905
2019-11-16,7921
2019-11-17,7915
2019-11-18,7889
2019-11-19,7883
2019-11-20,7875
2019-11-21,7869
2019-11-22,7861
2019-11-23,7820
2019-11-24,7827
2019-11-25,7823
2019-11-26,7794
2019-11-27,7783
2019-11-28,7777
2019-11-29,7780
2019-11-30,7796
2019-12-01,7800
2019-12-02,7792
2019-12-03,7793
2019-12-04,7771
2019-12-05,7754
2019-12-06,7718
2019-12-07,7671
2019-12-08,7633
2019-12-09,7606
2019-12-10,7607
2019-12-11,7582
2019-12-12,7569
2019-12-13,7554
2019-12-14,7551
2019-12-15,7580
2019-12-16,7612
2019-12-17,7624
2019-12-18,7613
2019-12-19,7629
2019-12-20,7628
2019-12-21,7681
2019-12-22,7795
2019-12-23,7905
2019-12-24,7952
2019-12-25,7955
2019-12-26,7995
2019-12-27,8053
2019-12-28,8155
2019-12-29,8190
2019-12-30,8229
2019-12-31,8201
2020-01-01,8117
2020-01-02,8046
2020-01-03,7918
2020-01-04,7880
2020-01-05,7858
2020-01-06,7839
2020-01-07,7856
2020-01-08,7885
2020-01-09,7916
2020-01-10,7900
2020-01-11,7897
2020-01-12,7936
2020-01-13,7984
2020-01-14,8018
2020-01-15,8019
2020-01-16,7990
2020-01-17,7991
2020-01-18,8024
2020-01-19,8210
2020-01-20,8432
2020-01-21,8568
2020-01-22,8637
2020-01-23,8703
2020-01-24,8951
2020-01-25,9184
2020-01-26,9260
2020-01-27,9372
2020-01-28,9422
2020-01-29,9438
2020-01-30,9409
2020-01-31,9373
2020-02-01,9458
2020-02-02,9669
2020-02-03,9706
2020-02-04,9691
2020-02-05,9682
2020-02-06,9623
2020-02-07,9637
2020-02-08,9580
2020-02-09,9587
2020-02-10,9676
2020-02-11,9937
2020-02-12,10252
2020-02-13,10417
2020-02-14,10708
2020-02-15,10653
2020-02-16,10698
2020-02-17,10607
2020-02-18,10539
2020-02-19,10547
2020-02-20,10502
2020-02-21,10497
2020-02-22,10384
2020-02-23,10370
2020-02-24,10400
2020-02-25,10468
2020-02-26,10435
2020-02-27,10429
2020-02-28,10535
2020-02-29,10711
2020-03-01,10695
2020-03-02,10703
2020-03-03,10748
2020-03-04,10783
2020-03-05,10858
2020-03-06,10796
2020-03-07,10645
2020-03-08,10527
2020-03-09,10532
2020-03-10,10606
2020-03-11,10647
2020-03-12,10627
2020-03-13,10526
2020-03-14,10513
2020-03-15,10545
2020-03-16,10603
2020-03-17,10641
2020-03-18,10667
2020-03-19,10699
2020-03-20,10829
2020-03-21,10991
2020-03-22,11176
2020-03-23,11247
2020-03-24,11413
2020-03-25,11491
2020-03-26,11460
2020-03-27,11558
2020-03-28,11668
2020-03-29,11562
2020-03-30,11018
2020-03-31,10862
2020-04-01,10942
2020-04-02,10919
2020-04-03,10776
2020-04-04,10305
2020-04-05,10062
2020-04-06,10101
2020-04-07,10241
2020-04-08,9989
2020-04-09,9658
2020-04-10,9722
2020-04-11,9998
2020-04-12,10112
2020-04-13,10051
2020-04-14,10016
2020-04-15,10104
2020-04-16,10263
2020-04-17,10220
2020-04-18,10144
2020-04-19,10039
2020-04-20,10041
2020-04-21,10065
2020-04-22,10122
2020-04-23,10179
2020-04-24,10167
2020-04-25,10081
2020-04-26,10091
2020-04-27,10200
2020-04-28,10447
2020-04-29,10392
2020-04-30,10404
2020-05-01,10408
2020-05-02,10504
2020-05-03,10583
2020-05-04,10546
2020-05-05,10436
2020-05-06,10353
2020-05-07,10004
2020-05-08,9798
2020-05-09,9765
2020-05-10,9723
2020-05-11,9564
2020-05-12,9426
2020-05-13,9223
