date_obj,Bronze%20set%20(sk) price
2019-07-12,373
2019-07-13,373
2019-07-14,373
2019-07-15,376
2019-07-16,376
2019-07-17,376
2019-07-18,385
2019-07-19,385
2019-07-20,385
2019-07-21,398
2019-07-22,398
2019-07-23,398
2019-07-24,405
2019-07-25,405
2019-07-26,405
2019-07-27,393
2019-07-28,393
2019-07-29,393
2019-07-30,376
2019-07-31,376
2019-08-01,376
2019-08-02,358
2019-08-03,358
2019-08-04,358
2019-08-05,340
2019-08-06,340
2019-08-07,340
2019-08-08,340
2019-08-09,340
2019-08-10,340
2019-08-11,340
2019-08-12,346
2019-08-13,346
2019-08-14,346
2019-08-15,346
2019-08-16,345
2019-08-17,345
2019-08-18,345
2019-08-19,341
2019-08-20,341
2019-08-21,341
2019-08-22,341
2019-08-23,355
2019-08-24,355
2019-08-24,355
2019-08-25,355
2019-08-25,355
2019-08-26,364
2019-08-27,364
2019-08-27,364
2019-08-28,365
2019-08-29,365
2019-08-30,365
2019-08-31,374
2019-09-01,374
2019-09-02,374
2019-09-03,378
2019-09-04,378
2019-09-05,378
2019-09-06,369
2019-09-07,369
2019-09-08,362
2019-09-09,362
2019-09-10,362
2019-09-11,371
2019-09-12,371
2019-09-13,371
2019-09-14,379
2019-09-15,379
2019-09-16,379
2019-09-17,382
2019-09-18,382
2019-09-19,382
2019-09-20,382
2019-09-21,390
2019-09-22,390
2019-09-23,390
2019-09-24,390
2019-09-25,389
2019-09-26,389
2019-09-27,389
2019-09-28,392
2019-09-29,392
2019-09-30,392
2019-10-01,392
2019-10-02,383
2019-10-03,383
2019-10-04,383
2019-10-05,383
2019-10-06,387
2019-10-07,387
2019-10-08,387
2019-10-09,387
2019-10-10,389
2019-10-11,389
2019-10-12,389
2019-10-13,398
2019-10-14,398
2019-10-15,398
2019-10-16,398
2019-10-17,386
2019-10-18,386
2019-10-19,386
2019-10-20,384
2019-10-21,384
2019-10-22,384
2019-10-23,384
2019-10-24,388
2019-10-25,388
2019-10-26,388
2019-10-27,388
2019-10-28,399
2019-10-29,399
2019-10-30,399
2019-10-31,399
2019-11-01,399
2019-11-02,405
2019-11-03,405
2019-11-04,405
2019-11-05,405
2019-11-06,405
2019-11-07,405
2019-11-08,405
2019-11-09,405
2019-11-10,402
2019-11-11,402
2019-11-12,402
2019-11-13,402
2019-11-14,402
2019-11-15,402
2019-11-16,402
2019-11-17,402
2019-11-18,392
2019-11-19,392
2019-11-20,392
2019-11-21,392
2019-11-22,392
2019-11-23,380
2019-11-24,380
2019-11-25,380
2019-11-26,380
2019-11-27,383
2019-11-28,383
2019-11-29,383
2019-11-30,383
2019-12-01,386
2019-12-02,386
2019-12-03,386
2019-12-04,386
2019-12-05,386
2019-12-06,399
2019-12-07,399
2019-12-08,399
2019-12-09,399
2019-12-10,411
2019-12-11,411
2019-12-12,411
2019-12-13,411
2019-12-14,411
2019-12-15,416
2019-12-16,416
2019-12-17,416
2019-12-18,416
2019-12-19,399
2019-12-20,399
2019-12-21,399
2019-12-22,386
2019-12-23,386
2019-12-24,386
2019-12-25,367
2019-12-26,367
2019-12-27,367
2019-12-28,353
2019-12-29,353
2019-12-30,353
2019-12-31,353
2020-01-01,368
2020-01-02,368
2020-01-03,368
2020-01-04,368
2020-01-05,374
2020-01-06,374
2020-01-07,374
2020-01-08,374
2020-01-09,377
2020-01-10,377
2020-01-11,377
2020-01-12,374
2020-01-13,374
2020-01-14,374
2020-01-15,355
2020-01-16,355
2020-01-17,355
2020-01-18,337
2020-01-19,337
2020-01-20,340
2020-01-21,340
2020-01-22,340
2020-01-23,340
2020-01-24,340
2020-01-25,343
2020-01-26,343
2020-01-27,343
2020-01-28,336
2020-01-29,336
2020-01-30,336
2020-01-31,336
2020-02-01,334
2020-02-02,334
2020-02-03,334
2020-02-04,334
2020-02-05,337
2020-02-06,337
2020-02-07,337
2020-02-08,333
2020-02-09,333
2020-02-10,333
2020-02-11,333
2020-02-12,344
2020-02-13,344
2020-02-14,344
2020-02-15,344
2020-02-16,351
2020-02-17,351
2020-02-18,351
2020-02-19,351
2020-02-20,362
2020-02-21,362
2020-02-22,362
2020-02-23,362
2020-02-24,365
2020-02-25,365
2020-02-26,365
2020-02-27,365
2020-02-28,368
2020-02-29,368
2020-03-01,368
2020-03-02,368
2020-03-03,358
2020-03-04,358
2020-03-05,358
2020-03-06,341
2020-03-07,341
2020-03-08,341
2020-03-09,341
2020-03-10,353
2020-03-11,353
2020-03-12,353
2020-03-13,353
2020-03-14,363
2020-03-15,363
2020-03-16,363
2020-03-17,363
2020-03-18,351
2020-03-19,351
2020-03-20,351
2020-03-21,366
2020-03-22,366
2020-03-23,366
2020-03-24,374
2020-03-25,374
2020-03-26,383
2020-03-27,383
2020-03-28,383
2020-03-29,380
2020-03-30,380
2020-03-31,380
2020-04-01,388
2020-04-02,388
2020-04-03,388
2020-04-04,397
2020-04-05,397
2020-04-06,407
2020-04-07,407
2020-04-08,412
2020-04-09,412
2020-04-10,412
2020-04-11,404
2020-04-12,404
2020-04-13,404
2020-04-14,408
2020-04-15,408
2020-04-16,408
2020-04-17,419
2020-04-18,419
2020-04-19,423
2020-04-20,423
2020-04-21,423
2020-04-22,435
2020-04-23,435
2020-04-24,435
2020-04-25,444
2020-04-26,444
2020-04-27,450
2020-04-28,450
2020-04-29,448
2020-04-30,448
2020-05-01,448
2020-05-02,441
2020-05-03,441
2020-05-04,444
2020-05-05,444
2020-05-06,453
2020-05-07,453
2020-05-08,453
2020-05-09,460
2020-05-10,460
2020-05-11,448
2020-05-12,448
2020-05-13,441
