date_obj,White%20gloves price
2018-06-17,853
2018-06-18,827
2018-06-19,827
2018-06-20,827
2018-06-21,819
2018-06-22,819
2018-06-23,819
2018-06-24,821
2018-06-25,821
2018-06-26,821
2018-06-27,822
2018-06-28,822
2018-06-29,822
2018-06-30,822
2018-07-01,813
2018-07-02,813
2018-07-03,813
2018-07-04,818
2018-07-05,818
2018-07-06,815
2018-07-07,815
2018-07-08,787
2018-07-09,787
2018-07-10,783
2018-07-11,783
2018-07-12,783
2018-07-13,772
2018-07-14,766
2018-07-15,766
2018-07-16,760
2018-07-17,760
2018-07-18,774
2018-07-19,774
2018-07-20,749
2018-07-21,749
2018-07-22,754
2018-07-23,754
2018-07-24,752
2018-07-25,752
2018-07-26,724
2018-07-27,738
2018-07-28,738
2018-07-29,738
2018-07-30,738
2018-07-31,742
2018-08-01,742
2018-08-02,745
2018-08-03,745
2018-08-04,752
2018-08-05,752
2018-08-06,787
2018-08-07,787
2018-08-08,798
2018-08-09,798
2018-08-10,828
2018-08-11,828
2018-08-12,848
2018-08-14,879
2018-08-16,921
2018-08-17,965
2018-08-18,965
2018-08-19,1008
2018-08-20,1023
2018-08-21,1023
2018-08-22,1042
2018-08-23,1042
2018-08-24,1061
2018-08-25,1072
2018-08-26,1072
2018-08-27,1054
2018-08-28,1072
2018-08-29,1072
2018-08-30,1071
2018-08-31,1095
2018-09-01,1142
2018-09-02,1142
2018-09-03,1155
2018-09-04,1160
2018-09-05,1160
2018-09-06,1181
2018-09-07,1201
2018-09-08,1232
2018-09-09,1232
2018-09-10,1260
2018-09-11,1260
2018-09-12,1242
2018-09-13,1242
2018-09-14,1252
2018-09-15,1265
2018-09-16,1265
2018-09-17,1276
2018-09-18,1276
2018-09-19,1305
2018-09-20,1305
2018-09-21,1329
2018-09-22,1288
2018-09-23,1288
2018-09-24,1301
2018-09-25,1301
2018-09-26,1298
2018-09-27,1298
2018-09-28,1301
2018-09-29,1301
2018-09-30,1303
2018-10-02,1320
2018-10-03,1338
2018-10-04,1338
2018-10-05,1338
2018-10-06,1329
2018-10-07,1329
2018-10-08,1271
2018-10-09,1271
2018-10-10,1280
2018-10-11,1280
2018-10-12,1260
2018-10-13,1254
2018-10-14,1254
2018-10-15,1240
2018-10-16,1240
2018-10-17,1229
2018-10-18,1229
2018-10-19,1234
2018-10-20,1234
2018-10-21,1246
2018-10-22,1246
2018-10-23,1220
2018-10-24,1220
2018-10-25,1183
2018-10-26,1183
2018-10-27,1170
2018-10-28,1170
2018-10-29,1165
2018-10-30,1165
2018-10-31,1186
2018-11-01,1209
2018-11-03,1263
2018-11-04,1261
2018-11-05,1279
2018-11-06,1314
2018-11-07,1355
2018-11-08,1376
2018-11-09,1383
2018-11-10,1421
2018-11-11,1467
2018-11-12,1529
2018-11-13,1606
2018-11-14,1683
2018-11-15,1768
2018-11-16,1852
2018-11-17,1820
2018-11-18,1851
2018-11-19,1934
2018-11-20,2031
2018-11-21,2119
2018-11-22,2149
2018-11-23,2192
2018-11-24,2150
2018-11-25,2067
2018-11-26,2007
2018-11-27,1937
2018-11-28,1857
2018-11-29,1797
2018-12-01,1719
2018-12-02,1722
2018-12-03,1722
2018-12-04,1700
2018-12-05,1615
2018-12-07,1552
2018-12-09,1426
2018-12-10,1355
2018-12-11,1287
2018-12-12,1222
2018-12-13,1164
2018-12-14,1139
2018-12-15,1118
2018-12-16,1122
2018-12-17,1122
2018-12-18,1084
2018-12-19,1033
2018-12-20,1008
2018-12-21,989
2018-12-22,972
2018-12-23,955
2018-12-24,948
2018-12-25,948
2018-12-26,948
2018-12-27,950
2018-12-28,950
2018-12-29,942
2018-12-30,961
2018-12-31,969
2019-01-01,969
2019-01-02,986
2019-01-03,1024
2019-01-04,1024
2019-01-05,1060
2019-01-06,1112
2019-01-08,1166
2019-01-10,1281
2019-01-11,1289
2019-01-12,1270
2019-01-13,1317
2019-01-14,1302
2019-01-15,1305
2019-01-16,1315
2019-01-17,1314
2019-01-18,1312
2019-01-19,1314
2019-01-20,1336
2019-01-21,1336
2019-01-22,1370
2019-01-23,1371
2019-01-24,1371
2019-01-25,1397
2019-01-26,1394
2019-01-27,1435
2019-01-28,1435
2019-01-29,1427
2019-01-30,1429
2019-01-31,1429
2019-02-01,1440
2019-02-02,1440
2019-02-03,1458
2019-02-04,1458
2019-02-05,1433
2019-02-06,1433
2019-02-07,1428
2019-02-08,1428
2019-02-09,1395
2019-02-10,1364
2019-02-11,1364
2019-02-12,1359
2019-02-13,1327
2019-02-14,1327
2019-02-15,1303
2019-02-16,1240
2019-02-17,1240
2019-02-18,1195
2019-02-19,1195
2019-02-20,1176
2019-02-21,1171
2019-02-22,1171
2019-02-23,1169
2019-02-24,1214
2019-02-25,1214
2019-02-26,1220
2019-02-27,1220
2019-02-28,1220
2019-03-01,1226
2019-03-02,1226
2019-03-03,1217
2019-03-04,1215
2019-03-05,1215
2019-03-06,1168
2019-03-07,1168
2019-03-08,1129
2019-03-09,1109
2019-03-10,1109
2019-03-11,1113
2019-03-12,1112
2019-03-13,1112
2019-03-14,1116
2019-03-15,1116
2019-03-16,1100
2019-03-17,1080
2019-03-18,1080
2019-03-19,1039
2019-03-20,1016
2019-03-21,1016
2019-03-22,969
2019-03-23,965
2019-03-24,965
2019-03-25,962
2019-03-26,962
2019-03-27,958
2019-03-28,958
2019-03-29,962
2019-03-30,962
2019-03-31,932
2019-04-01,932
2019-04-02,908
2019-04-03,908
2019-04-04,926
2019-04-05,926
2019-04-06,943
2019-04-07,943
2019-04-08,972
2019-04-09,972
2019-04-10,998
2019-04-11,998
2019-04-12,1048
2019-04-13,1048
2019-04-14,1099
2019-04-15,1099
2019-04-16,1150
2019-04-17,1150
2019-04-18,1203
2019-04-19,1203
2019-04-20,1246
2019-04-21,1246
2019-04-22,1192
2019-04-23,1192
2019-04-24,1148
2019-04-25,1148
2019-04-26,1127
2019-04-27,1127
2019-04-28,1070
2019-04-29,1070
2019-04-30,1016
2019-05-01,1016
2019-05-02,993
2019-05-03,961
2019-05-04,961
2019-05-05,943
2019-05-06,943
2019-05-07,933
2019-05-08,933
2019-05-09,917
2019-05-10,917
2019-05-11,899
2019-05-12,899
2019-05-13,869
2019-05-14,869
2019-05-15,832
2019-05-16,832
2019-05-17,790
2019-05-18,750
2019-05-19,750
2019-05-20,726
2019-05-21,726
2019-05-22,724
2019-05-23,724
2019-05-24,761
2019-05-25,761
2019-05-26,800
2019-05-27,800
2019-05-28,822
2019-05-29,838
2019-05-30,838
2019-05-31,842
2019-06-01,842
2019-06-02,855
2019-06-03,855
2019-06-04,858
2019-06-05,858
2019-06-06,856
2019-06-07,856
2019-06-08,859
2019-06-09,859
2019-06-10,857
2019-06-11,857
2019-06-12,838
2019-06-13,838
2019-06-14,842
2019-06-15,842
2019-06-16,867
2019-06-17,867
2019-06-18,893
2019-06-19,893
2019-06-20,911
2019-06-21,911
2019-06-22,895
2019-06-23,895
2019-06-24,882
2019-06-25,882
2019-06-26,873
2019-06-27,873
2019-06-28,880
2019-06-29,880
2019-06-30,877
2019-07-01,877
2019-07-02,889
2019-07-03,889
2019-07-04,881
