date_obj,Purple%20elegant%20legs price
2019-04-06,1923
2019-04-07,1923
2019-04-08,1978
2019-04-09,1978
2019-04-10,1978
2019-04-11,2011
2019-04-12,2011
2019-04-13,2003
2019-04-14,2003
2019-04-15,2003
2019-04-16,1955
2019-04-17,1955
2019-04-18,1955
2019-04-19,1896
2019-04-20,1896
2019-04-21,1896
2019-04-22,1964
2019-04-23,1964
2019-04-24,1964
2019-04-25,2048
2019-04-26,2048
2019-04-27,2085
2019-04-28,2085
2019-04-29,2018
2019-04-30,2018
2019-05-01,1924
2019-05-02,1924
2019-05-03,1844
2019-05-04,1761
2019-05-05,1761
2019-05-06,1719
2019-05-07,1719
2019-05-08,1644
2019-05-09,1644
2019-05-10,1605
2019-05-11,1605
2019-05-12,1581
2019-05-13,1576
2019-05-14,1576
2019-05-15,1576
2019-05-16,1576
2019-05-17,1576
2019-05-18,1573
2019-05-19,1573
2019-05-20,1567
2019-05-21,1567
2019-05-22,1567
2019-05-23,1531
2019-05-24,1531
2019-05-25,1531
2019-05-26,1478
2019-05-27,1478
2019-05-28,1430
2019-05-29,1430
2019-05-30,1432
2019-05-31,1432
2019-06-01,1432
2019-06-02,1375
2019-06-03,1375
2019-06-04,1314
2019-06-05,1314
2019-06-06,1268
2019-06-07,1268
2019-06-08,1208
2019-06-09,1208
2019-06-10,1174
2019-06-11,1174
2019-06-12,1153
2019-06-13,1153
2019-06-14,1169
2019-06-15,1169
2019-06-16,1163
2019-06-17,1163
2019-06-18,1163
2019-06-19,1189
2019-06-20,1189
2019-06-21,1148
2019-06-22,1148
2019-06-23,1146
2019-06-24,1146
2019-06-25,1146
2019-06-26,1156
2019-06-27,1156
2019-06-28,1156
2019-06-29,1156
2019-06-30,1113
2019-07-01,1113
2019-07-02,1113
2019-07-03,1077
2019-07-04,1077
2019-07-05,1077
2019-07-06,1090
2019-07-07,1090
2019-07-08,1090
2019-07-09,1073
2019-07-10,1073
2019-07-11,1073
2019-07-12,1071
2019-07-13,1071
2019-07-14,1071
2019-07-15,1056
2019-07-16,1056
2019-07-17,1060
2019-07-18,1060
2019-07-19,1060
2019-07-20,1113
2019-07-21,1113
2019-07-22,1169
2019-07-23,1169
2019-07-24,1169
2019-07-25,1215
2019-07-26,1215
2019-07-27,1215
2019-07-28,1276
2019-07-29,1276
2019-07-30,1334
2019-07-31,1334
2019-08-01,1334
2019-08-02,1353
2019-08-03,1353
2019-08-04,1341
2019-08-05,1341
2019-08-06,1297
2019-08-07,1297
2019-08-08,1297
2019-08-09,1243
2019-08-10,1243
2019-08-11,1180
2019-08-12,1180
2019-08-13,1123
2019-08-14,1123
2019-08-15,1142
2019-08-16,1142
2019-08-17,1142
2019-08-18,1124
2019-08-19,1124
2019-08-20,1124
2019-08-21,1143
2019-08-22,1143
2019-08-23,1143
2019-08-24,1155
2019-08-24,1155
2019-08-25,1155
2019-08-25,1155
2019-08-26,1155
2019-08-26,1155
2019-08-27,1114
2019-08-27,1114
2019-08-28,1114
2019-08-29,1083
2019-08-30,1083
2019-08-31,1083
2019-09-01,1113
2019-09-02,1113
2019-09-03,1163
2019-09-04,1163
2019-09-05,1213
2019-09-06,1213
2019-09-07,1274
2019-09-08,1274
2019-09-09,1327
2019-09-10,1327
2019-09-11,1327
2019-09-12,1368
2019-09-13,1368
2019-09-14,1368
2019-09-15,1369
2019-09-16,1369
2019-09-17,1414
2019-09-18,1414
2019-09-19,1414
2019-09-20,1459
2019-09-21,1459
2019-09-22,1506
2019-09-23,1506
2019-09-24,1506
2019-09-25,1558
2019-09-26,1558
2019-09-27,1558
2019-09-28,1556
2019-09-29,1556
2019-09-30,1556
2019-10-01,1496
2019-10-02,1496
2019-10-03,1496
2019-10-04,1432
2019-10-05,1432
2019-10-06,1371
2019-10-07,1371
2019-10-08,1371
2019-10-09,1341
2019-10-10,1341
2019-10-11,1341
2019-10-12,1329
2019-10-13,1329
2019-10-14,1278
2019-10-15,1278
2019-10-16,1221
2019-10-17,1221
2019-10-18,1221
2019-10-19,1183
2019-10-20,1183
2019-10-21,1183
2019-10-22,1135
2019-10-23,1135
2019-10-24,1135
2019-10-25,1099
2019-10-26,1099
2019-10-27,1099
2019-10-28,1066
2019-10-29,1066
2019-10-30,1066
2019-10-31,1023
2019-11-01,1023
2019-11-02,999
2019-11-03,999
2019-11-04,962
2019-11-05,962
2019-11-06,962
2019-11-07,967
2019-11-08,967
2019-11-09,967
2019-11-10,966
2019-11-11,966
2019-11-12,966
2019-11-13,1003
2019-11-14,1003
2019-11-15,1003
2019-11-16,1018
2019-11-17,1018
2019-11-18,1018
2019-11-19,1018
2019-11-20,1055
2019-11-21,1055
2019-11-22,1055
2019-11-23,1096
2019-11-24,1096
2019-11-25,1096
2019-11-26,1112
2019-11-27,1112
2019-11-28,1112
2019-11-29,1112
2019-11-30,1069
2019-12-01,1069
2019-12-02,1069
2019-12-03,1045
2019-12-04,1045
2019-12-05,1045
2019-12-06,1001
2019-12-07,1001
2019-12-08,1001
2019-12-09,963
2019-12-10,963
2019-12-11,963
2019-12-12,969
2019-12-13,969
2019-12-14,969
2019-12-15,1013
2019-12-16,1013
2019-12-17,1013
2019-12-18,1013
2019-12-19,1027
2019-12-20,1027
2019-12-21,1027
2019-12-22,999
2019-12-23,999
2019-12-24,999
2019-12-25,956
2019-12-26,956
2019-12-27,956
2019-12-28,969
2019-12-29,969
2019-12-30,969
2019-12-31,1009
2020-01-01,1009
2020-01-02,1019
2020-01-03,1019
2020-01-04,1019
2020-01-05,975
2020-01-06,975
2020-01-07,1012
2020-01-08,1012
2020-01-09,1012
2020-01-10,1063
2020-01-11,1063
2020-01-12,1063
2020-01-13,1112
2020-01-14,1112
2020-01-15,1112
2020-01-16,1165
2020-01-17,1165
2020-01-18,1165
2020-01-19,1221
2020-01-20,1221
2020-01-21,1221
2020-01-22,1213
2020-01-23,1213
2020-01-24,1213
2020-01-25,1153
2020-01-26,1153
2020-01-27,1109
2020-01-28,1109
2020-01-29,1090
2020-01-30,1090
2020-01-31,1090
2020-02-01,1086
2020-02-02,1086
2020-02-03,1076
2020-02-04,1076
2020-02-05,1076
2020-02-06,1048
2020-02-07,1048
2020-02-08,1048
2020-02-09,1004
2020-02-10,1004
2020-02-11,978
2020-02-12,978
2020-02-13,940
2020-02-14,940
2020-02-15,915
2020-02-16,915
2020-02-17,893
2020-02-18,893
2020-02-19,893
2020-02-20,852
2020-02-21,852
2020-02-22,852
2020-02-23,811
2020-02-24,811
2020-02-25,795
2020-02-26,795
2020-02-27,795
2020-02-28,790
2020-02-29,790
2020-03-01,770
2020-03-02,770
2020-03-03,797
2020-03-04,797
2020-03-05,797
2020-03-06,778
2020-03-07,778
2020-03-08,742
2020-03-09,742
2020-03-10,706
2020-03-11,706
2020-03-12,686
2020-03-13,686
2020-03-14,676
2020-03-15,676
2020-03-16,667
2020-03-17,667
2020-03-18,681
2020-03-19,681
2020-03-20,691
2020-03-21,691
2020-03-22,700
2020-03-23,700
2020-03-24,693
2020-03-25,693
2020-03-26,705
2020-03-27,705
2020-03-28,701
2020-03-29,731
2020-03-30,711
2020-03-31,711
2020-04-01,735
2020-04-02,735
2020-04-03,747
2020-04-04,717
2020-04-05,717
2020-04-06,720
2020-04-07,720
2020-04-08,744
2020-04-09,744
2020-04-10,771
2020-04-11,783
2020-04-12,783
2020-04-13,770
2020-04-14,786
2020-04-15,796
2020-04-16,796
2020-04-17,813
2020-04-18,824
2020-04-19,812
2020-04-20,812
2020-04-21,798
2020-04-22,760
2020-04-23,760
2020-04-24,756
2020-04-25,756
2020-04-26,743
2020-04-27,772
2020-04-28,772
2020-04-29,790
2020-04-30,770
2020-05-01,770
2020-05-02,744
2020-05-03,756
2020-05-04,756
2020-05-05,766
2020-05-06,783
2020-05-07,783
2020-05-08,815
2020-05-09,815
2020-05-10,825
2020-05-11,825
2020-05-12,825
2020-05-13,839
