date_obj,Burnt%20bones price
2019-08-26,235
2019-08-27,235
2019-08-27,235
2019-08-28,235
2019-08-29,235
2019-08-30,235
2019-08-31,236
2019-09-01,236
2019-09-02,236
2019-09-03,236
2019-09-04,236
2019-09-05,228
2019-09-06,228
2019-09-07,228
2019-09-08,228
2019-09-09,228
2019-09-10,228
2019-09-11,227
2019-09-12,227
2019-09-13,227
2019-09-14,227
2019-09-15,227
2019-09-16,226
2019-09-17,226
2019-09-18,226
2019-09-19,226
2019-09-20,226
2019-09-21,230
2019-09-22,230
2019-09-23,230
2019-09-24,230
2019-09-25,230
2019-09-26,226
2019-09-27,226
2019-09-28,226
2019-09-29,226
2019-09-30,226
2019-10-01,226
2019-10-02,229
2019-10-03,229
2019-10-04,229
2019-10-05,229
2019-10-06,229
2019-10-07,236
2019-10-08,236
2019-10-09,236
2019-10-10,236
2019-10-11,236
2019-10-12,236
2019-10-13,240
2019-10-14,240
2019-10-15,240
2019-10-16,240
2019-10-17,240
2019-10-18,240
2019-10-19,235
2019-10-20,235
2019-10-21,235
2019-10-22,235
2019-10-23,235
2019-10-24,231
2019-10-25,231
2019-10-26,231
2019-10-27,231
2019-10-28,231
2019-10-29,235
2019-10-30,235
2019-10-31,235
2019-11-01,235
2019-11-02,235
2019-11-03,228
2019-11-04,228
2019-11-05,228
2019-11-06,228
2019-11-07,228
2019-11-08,235
2019-11-09,235
2019-11-10,235
2019-11-11,235
2019-11-12,235
2019-11-13,235
2019-11-14,230
2019-11-15,230
2019-11-16,230
2019-11-17,230
2019-11-18,230
2019-11-19,230
2019-11-20,230
2019-11-21,230
2019-11-22,230
2019-11-23,230
2019-11-24,230
2019-11-25,230
2019-11-26,229
2019-11-27,229
2019-11-28,229
2019-11-29,229
2019-11-30,229
2019-12-01,229
2019-12-02,225
2019-12-03,225
2019-12-04,225
2019-12-05,225
2019-12-06,225
2019-12-07,225
2019-12-08,228
2019-12-09,228
2019-12-10,228
2019-12-11,228
2019-12-12,228
2019-12-13,228
2019-12-14,230
2019-12-15,230
2019-12-16,230
2019-12-17,230
2019-12-18,230
2019-12-19,230
2019-12-20,229
2019-12-21,229
2019-12-22,229
2019-12-23,229
2019-12-24,229
2019-12-25,238
2019-12-26,238
2019-12-27,238
2019-12-28,238
2019-12-29,238
2019-12-30,238
2019-12-31,243
2020-01-01,243
2020-01-02,243
2020-01-03,243
2020-01-04,243
2020-01-05,244
2020-01-06,244
2020-01-07,244
2020-01-08,244
2020-01-09,244
2020-01-10,234
2020-01-11,234
2020-01-12,234
2020-01-13,234
2020-01-14,234
2020-01-15,231
2020-01-16,231
2020-01-17,231
2020-01-18,231
2020-01-19,231
2020-01-20,221
2020-01-21,221
2020-01-22,221
2020-01-23,221
2020-01-24,221
2020-01-25,221
2020-01-26,221
2020-01-27,221
2020-01-28,221
2020-01-29,221
2020-01-30,221
2020-01-31,224
2020-02-01,224
2020-02-02,224
2020-02-03,224
2020-02-04,224
2020-02-05,215
2020-02-06,215
2020-02-07,215
2020-02-08,215
2020-02-09,211
2020-02-10,211
2020-02-11,211
2020-02-12,211
2020-02-13,211
2020-02-14,205
2020-02-15,205
2020-02-16,205
2020-02-17,205
2020-02-18,205
2020-02-19,207
2020-02-20,207
2020-02-21,207
2020-02-22,207
2020-02-23,207
2020-02-24,206
2020-02-25,206
2020-02-26,206
2020-02-27,206
2020-02-28,206
2020-02-29,208
2020-03-01,208
2020-03-02,208
2020-03-03,208
2020-03-04,208
2020-03-05,209
2020-03-06,209
2020-03-07,209
2020-03-08,209
2020-03-09,209
2020-03-10,206
2020-03-11,206
2020-03-12,206
2020-03-13,206
2020-03-14,206
2020-03-15,201
2020-03-16,201
2020-03-17,201
2020-03-18,201
2020-03-19,198
2020-03-20,198
2020-03-21,198
2020-03-22,199
2020-03-23,199
2020-03-24,199
2020-03-25,199
2020-03-26,200
2020-03-27,200
2020-03-28,200
2020-03-29,200
2020-03-30,195
2020-03-31,195
2020-04-01,195
2020-04-02,199
2020-04-03,199
2020-04-04,199
2020-04-05,209
2020-04-06,209
2020-04-07,209
2020-04-08,220
2020-04-09,220
2020-04-10,220
2020-04-11,228
2020-04-12,228
2020-04-13,228
2020-04-14,240
2020-04-15,240
2020-04-16,240
2020-04-17,240
2020-04-18,248
2020-04-19,248
2020-04-20,248
2020-04-21,235
2020-04-22,235
2020-04-23,235
2020-04-24,231
2020-04-25,231
2020-04-26,231
2020-04-27,236
2020-04-28,236
2020-04-29,236
2020-04-30,224
2020-05-01,224
2020-05-02,224
2020-05-03,215
2020-05-04,215
2020-05-05,215
2020-05-06,219
2020-05-07,219
2020-05-08,219
2020-05-09,219
2020-05-10,229
2020-05-11,229
2020-05-12,229
2020-05-13,224
