date_obj,Raw%20summer%20pie price
2019-04-08,1374
2019-04-09,1374
2019-04-10,1374
2019-04-11,1374
2019-04-12,1307
2019-04-13,1307
2019-04-14,1307
2019-04-15,1311
2019-04-16,1311
2019-04-17,1311
2019-04-18,1311
2019-04-19,1330
2019-04-20,1330
2019-04-21,1330
2019-04-22,1350
2019-04-23,1350
2019-04-24,1350
2019-04-25,1316
2019-04-26,1316
2019-04-27,1316
2019-04-28,1264
2019-04-29,1264
2019-04-30,1264
2019-05-01,1209
2019-05-02,1209
2019-05-03,1209
2019-05-04,1155
2019-05-05,1155
2019-05-06,1155
2019-05-07,1155
2019-05-08,1097
2019-05-09,1097
2019-05-10,1097
2019-05-11,1097
2019-05-12,1065
2019-05-13,1065
2019-05-14,1065
2019-05-15,1065
2019-05-16,1116
2019-05-17,1116
2019-05-18,1116
2019-05-19,1116
2019-05-20,1170
2019-05-21,1170
2019-05-22,1170
2019-05-23,1225
2019-05-24,1225
2019-05-25,1225
2019-05-26,1225
2019-05-27,1211
2019-05-28,1211
2019-05-29,1211
2019-05-30,1158
2019-05-31,1158
2019-06-01,1158
2019-06-02,1158
2019-06-03,1118
2019-06-04,1118
2019-06-05,1118
2019-06-06,1133
2019-06-07,1133
2019-06-08,1133
2019-06-09,1145
2019-06-10,1145
2019-06-11,1145
2019-06-12,1145
2019-06-13,1118
2019-06-14,1118
2019-06-15,1118
2019-06-16,1151
2019-06-17,1151
2019-06-18,1151
2019-06-19,1151
2019-06-20,1193
2019-06-21,1193
2019-06-22,1193
2019-06-23,1193
2019-06-24,1213
2019-06-25,1213
2019-06-26,1213
2019-06-27,1213
2019-06-28,1164
2019-06-29,1164
2019-06-30,1164
2019-07-01,1106
2019-07-02,1106
2019-07-03,1106
2019-07-04,1106
2019-07-05,1097
2019-07-06,1097
2019-07-07,1097
2019-07-08,1097
2019-07-09,1124
2019-07-10,1124
2019-07-11,1124
2019-07-12,1124
2019-07-13,1142
2019-07-14,1142
2019-07-15,1142
2019-07-16,1142
2019-07-17,1153
2019-07-18,1153
2019-07-19,1153
2019-07-20,1153
2019-07-21,1172
2019-07-22,1172
2019-07-23,1172
2019-07-24,1172
2019-07-25,1172
2019-07-26,1176
2019-07-27,1176
2019-07-28,1176
2019-07-29,1176
2019-07-30,1157
2019-07-31,1157
2019-08-01,1157
2019-08-02,1157
2019-08-03,1149
2019-08-04,1149
2019-08-05,1149
2019-08-06,1149
2019-08-07,1142
2019-08-08,1142
2019-08-09,1142
2019-08-10,1132
2019-08-11,1132
2019-08-12,1132
2019-08-13,1132
2019-08-14,1086
2019-08-15,1086
2019-08-16,1086
2019-08-17,1119
2019-08-18,1119
2019-08-19,1119
2019-08-20,1162
2019-08-21,1162
2019-08-22,1162
2019-08-23,1208
2019-08-24,1208
2019-08-24,1208
2019-08-25,1208
2019-08-25,1208
2019-08-26,1208
2019-08-26,1208
2019-08-27,1205
2019-08-27,1205
2019-08-28,1205
2019-08-29,1245
2019-08-30,1245
2019-08-31,1245
2019-09-01,1241
2019-09-02,1241
2019-09-03,1241
2019-09-04,1241
2019-09-05,1231
2019-09-06,1231
2019-09-07,1231
2019-09-08,1231
2019-09-09,1285
2019-09-10,1285
2019-09-11,1285
2019-09-12,1285
2019-09-13,1291
2019-09-14,1291
2019-09-15,1291
2019-09-16,1226
2019-09-17,1226
2019-09-18,1226
2019-09-19,1226
2019-09-20,1180
2019-09-21,1180
2019-09-22,1180
2019-09-23,1218
2019-09-24,1218
2019-09-25,1218
2019-09-26,1218
2019-09-27,1261
2019-09-28,1261
2019-09-29,1261
2019-09-30,1261
2019-10-01,1314
2019-10-02,1314
2019-10-03,1314
2019-10-04,1314
2019-10-05,1314
2019-10-06,1329
2019-10-07,1329
2019-10-08,1329
2019-10-09,1329
2019-10-10,1271
2019-10-11,1271
2019-10-12,1271
2019-10-13,1227
2019-10-14,1227
2019-10-15,1227
2019-10-16,1196
2019-10-17,1196
2019-10-18,1196
2019-10-19,1210
2019-10-20,1210
2019-10-21,1210
2019-10-22,1210
2019-10-23,1230
2019-10-24,1230
2019-10-25,1230
2019-10-26,1230
2019-10-27,1211
2019-10-28,1211
2019-10-29,1211
2019-10-30,1211
2019-10-31,1173
2019-11-01,1173
2019-11-02,1173
2019-11-03,1173
2019-11-04,1152
2019-11-05,1152
2019-11-06,1152
2019-11-07,1152
2019-11-08,1193
2019-11-09,1193
2019-11-10,1193
2019-11-11,1206
2019-11-12,1206
2019-11-13,1206
2019-11-14,1206
2019-11-15,1206
2019-11-16,1173
2019-11-17,1173
2019-11-18,1173
2019-11-19,1173
2019-11-20,1173
2019-11-21,1213
2019-11-22,1213
2019-11-23,1213
2019-11-24,1213
2019-11-25,1272
2019-11-26,1272
2019-11-27,1272
2019-11-28,1272
2019-11-29,1270
2019-11-30,1270
2019-12-01,1270
2019-12-02,1270
2019-12-03,1231
2019-12-04,1231
2019-12-05,1231
2019-12-06,1231
2019-12-07,1231
2019-12-08,1245
2019-12-09,1245
2019-12-10,1245
2019-12-11,1245
2019-12-12,1245
2019-12-13,1203
2019-12-14,1203
2019-12-15,1203
2019-12-16,1203
2019-12-17,1219
2019-12-18,1219
2019-12-19,1219
2019-12-20,1219
2019-12-21,1228
2019-12-22,1228
2019-12-23,1228
2019-12-24,1228
2019-12-25,1272
2019-12-26,1272
2019-12-27,1272
2019-12-28,1272
2019-12-29,1301
2019-12-30,1301
2019-12-31,1301
2020-01-01,1301
2020-01-02,1321
2020-01-03,1321
2020-01-04,1321
2020-01-05,1321
2020-01-06,1379
2020-01-07,1379
2020-01-08,1379
2020-01-09,1379
2020-01-10,1431
2020-01-11,1431
2020-01-12,1431
2020-01-13,1431
2020-01-14,1446
2020-01-15,1446
2020-01-16,1446
2020-01-17,1460
2020-01-18,1460
2020-01-19,1460
2020-01-20,1398
2020-01-21,1398
2020-01-22,1398
2020-01-23,1398
2020-01-24,1334
2020-01-25,1334
2020-01-26,1334
2020-01-27,1275
2020-01-28,1275
2020-01-29,1275
2020-01-30,1275
2020-01-31,1282
2020-02-01,1282
2020-02-02,1282
2020-02-03,1295
2020-02-04,1295
2020-02-05,1295
2020-02-06,1250
2020-02-07,1250
2020-02-08,1250
2020-02-09,1250
2020-02-10,1280
2020-02-11,1280
2020-02-12,1280
2020-02-13,1280
2020-02-14,1285
2020-02-15,1285
2020-02-16,1285
2020-02-17,1266
2020-02-18,1266
2020-02-19,1266
2020-02-20,1261
2020-02-21,1261
2020-02-22,1261
2020-02-23,1286
2020-02-24,1286
2020-02-25,1286
2020-02-26,1286
2020-02-27,1286
2020-02-28,1286
2020-02-29,1286
2020-03-01,1286
2020-03-02,1286
2020-03-03,1269
2020-03-04,1269
2020-03-05,1269
2020-03-06,1308
2020-03-07,1308
2020-03-08,1308
2020-03-09,1361
2020-03-10,1361
2020-03-11,1361
2020-03-12,1425
2020-03-13,1425
2020-03-14,1425
2020-03-15,1493
2020-03-16,1493
2020-03-17,1493
2020-03-18,1559
2020-03-19,1559
2020-03-20,1559
2020-03-21,1626
2020-03-22,1626
2020-03-23,1675
2020-03-24,1675
2020-03-25,1685
2020-03-26,1685
2020-03-27,1698
2020-03-28,1698
2020-03-29,1679
2020-03-30,1679
2020-03-31,1688
2020-04-01,1688
2020-04-02,1615
2020-04-03,1615
2020-04-04,1615
2020-04-05,1581
2020-04-06,1581
2020-04-07,1624
2020-04-08,1624
2020-04-09,1626
2020-04-10,1626
2020-04-11,1654
2020-04-12,1654
2020-04-13,1670
2020-04-14,1670
2020-04-15,1668
2020-04-16,1668
2020-04-17,1668
2020-04-18,1644
2020-04-19,1644
2020-04-20,1629
2020-04-21,1629
2020-04-22,1611
2020-04-23,1611
2020-04-24,1611
2020-04-25,1553
2020-04-26,1553
2020-04-27,1585
2020-04-28,1585
2020-04-29,1636
2020-04-30,1636
2020-05-01,1683
2020-05-02,1683
2020-05-03,1757
2020-05-04,1757
2020-05-05,1787
2020-05-06,1787
2020-05-07,1780
2020-05-08,1780
2020-05-09,1773
2020-05-10,1773
2020-05-11,1776
2020-05-12,1776
2020-05-13,1758
