date_obj,Green%20elegant%20legs price
2019-03-27,20888
2019-03-28,20525
2019-03-29,20525
2019-03-30,20525
2019-03-31,20245
2019-04-01,20245
2019-04-02,20245
2019-04-03,19330
2019-04-04,19330
2019-04-05,19330
2019-04-06,18914
2019-04-07,18914
2019-04-08,18914
2019-04-09,18523
2019-04-10,18523
2019-04-11,18523
2019-04-12,18313
2019-04-13,18313
2019-04-14,18313
2019-04-15,18630
2019-04-16,18630
2019-04-17,18630
2019-04-18,18296
2019-04-19,18296
2019-04-20,18279
2019-04-21,18279
2019-04-22,18279
2019-04-23,18169
2019-04-24,18169
2019-04-25,18169
2019-04-26,18255
2019-04-27,18255
2019-04-28,18255
2019-04-29,18255
2019-04-30,18241
2019-05-01,18241
2019-05-02,18241
2019-05-03,18465
2019-05-04,18465
2019-05-05,18185
2019-05-06,18185
2019-05-07,18185
2019-05-08,18185
2019-05-09,18185
2019-05-10,18185
2019-05-11,18185
2019-05-12,18636
2019-05-13,18636
2019-05-14,18636
2019-05-15,19252
2019-05-16,19252
2019-05-17,19252
2019-05-18,19939
2019-05-19,19939
2019-05-20,19939
2019-05-21,19937
2019-05-22,19937
2019-05-23,19937
2019-05-24,19752
2019-05-25,19752
2019-05-26,19752
2019-05-27,19460
2019-05-28,19460
2019-05-29,19460
2019-05-30,19265
2019-05-31,19265
2019-06-01,19265
2019-06-02,19444
2019-06-03,19444
2019-06-04,19444
2019-06-05,19417
2019-06-06,19417
2019-06-07,19417
2019-06-08,18905
2019-06-09,18905
2019-06-10,18905
2019-06-11,18310
2019-06-12,18310
2019-06-13,18310
2019-06-14,18310
2019-06-15,18526
2019-06-16,18526
2019-06-17,18526
2019-06-18,18526
2019-06-19,18750
2019-06-20,18750
2019-06-21,18750
2019-06-22,18865
2019-06-23,18865
2019-06-24,18865
2019-06-25,18865
2019-06-26,19161
2019-06-27,19161
2019-06-28,19161
2019-06-29,19032
2019-06-30,19032
2019-07-01,19032
2019-07-02,18958
2019-07-03,18958
2019-07-04,18958
2019-07-05,18958
2019-07-06,19188
2019-07-07,19188
2019-07-08,19188
2019-07-09,19254
2019-07-10,19254
2019-07-11,19254
2019-07-12,19486
2019-07-13,19486
2019-07-14,19486
2019-07-15,19486
2019-07-16,19108
2019-07-17,19108
2019-07-18,19108
2019-07-19,19634
2019-07-20,19634
2019-07-21,19634
2019-07-22,20538
2019-07-23,20538
2019-07-24,20538
2019-07-25,20538
2019-07-26,21198
2019-07-27,21198
2019-07-28,21198
2019-07-29,21863
2019-07-30,21863
2019-07-31,21863
2019-08-01,21863
2019-08-02,22862
2019-08-03,22862
2019-08-04,22862
2019-08-05,23476
2019-08-06,23476
2019-08-07,23476
2019-08-08,23476
2019-08-09,23632
2019-08-10,23632
2019-08-11,23632
2019-08-12,23156
2019-08-13,23156
2019-08-14,23156
2019-08-15,23156
2019-08-16,22929
2019-08-17,22929
2019-08-18,22929
2019-08-19,23015
2019-08-20,23015
2019-08-21,23015
2019-08-22,23519
2019-08-23,23519
2019-08-24,23519
2019-08-24,23519
2019-08-25,23519
2019-08-25,23519
2019-08-26,23230
2019-08-26,23230
2019-08-27,23230
2019-08-27,23230
2019-08-28,23230
2019-08-29,23230
2019-08-30,23287
2019-08-31,23287
2019-09-01,23287
2019-09-02,23287
2019-09-03,23940
2019-09-04,23940
2019-09-05,23940
2019-09-06,23940
2019-09-07,24157
2019-09-08,24157
2019-09-09,24157
2019-09-10,24157
2019-09-11,25182
2019-09-12,25182
2019-09-13,25182
2019-09-14,25182
2019-09-15,26221
2019-09-16,26221
2019-09-17,26221
2019-09-18,27436
2019-09-19,27436
2019-09-20,27436
2019-09-21,27436
2019-09-22,27436
2019-09-23,28717
2019-09-24,28717
2019-09-25,28717
2019-09-26,28717
2019-09-27,29817
2019-09-28,29817
2019-09-29,29817
2019-09-30,29817
2019-10-01,30863
2019-10-02,30863
2019-10-03,30863
2019-10-04,30863
2019-10-05,31426
2019-10-06,31426
2019-10-07,31426
2019-10-08,32374
2019-10-09,32374
2019-10-10,32374
2019-10-11,32374
2019-10-12,32374
2019-10-13,32540
2019-10-14,32540
2019-10-15,32540
2019-10-16,32540
2019-10-17,32858
2019-10-18,32858
2019-10-19,32858
2019-10-20,31984
2019-10-21,31984
2019-10-22,31984
2019-10-23,31984
2019-10-24,31968
2019-10-25,31968
2019-10-26,31968
2019-10-27,31968
2019-10-28,30969
2019-10-29,30969
2019-10-30,30969
2019-10-31,30969
2019-11-01,29608
2019-11-02,29608
2019-11-03,29608
2019-11-04,28507
2019-11-05,28507
2019-11-06,28507
2019-11-07,28507
2019-11-08,27471
2019-11-09,27471
2019-11-10,27471
2019-11-11,26249
2019-11-12,26249
2019-11-13,26249
2019-11-14,26249
2019-11-15,25397
2019-11-16,25397
2019-11-17,25397
2019-11-18,25397
2019-11-19,25397
2019-11-20,24135
2019-11-21,24135
2019-11-22,24135
2019-11-23,24135
2019-11-24,23017
2019-11-25,23017
2019-11-26,23017
2019-11-27,21969
2019-11-28,21969
2019-11-29,21969
2019-11-30,21969
2019-12-01,22860
2019-12-02,22860
2019-12-03,22860
2019-12-04,22860
2019-12-05,22860
2019-12-06,23782
2019-12-07,23782
2019-12-08,23782
2019-12-09,23782
2019-12-10,24630
2019-12-11,24630
2019-12-12,24630
2019-12-13,24630
2019-12-14,25628
2019-12-15,25628
2019-12-16,25628
2019-12-17,25628
2019-12-18,26094
2019-12-19,26094
2019-12-20,26094
2019-12-21,26094
2019-12-22,26055
2019-12-23,26055
2019-12-24,26055
2019-12-25,26055
2019-12-26,26055
2019-12-27,26263
2019-12-28,26263
2019-12-29,26263
2019-12-30,26263
2019-12-31,26804
2020-01-01,26804
2020-01-02,26804
2020-01-03,26804
2020-01-04,26900
2020-01-05,26900
2020-01-06,26900
2020-01-07,27521
2020-01-08,27521
2020-01-09,27521
2020-01-10,27521
2020-01-11,27433
2020-01-12,27433
2020-01-13,27433
2020-01-14,27433
2020-01-15,27868
2020-01-16,27868
2020-01-17,27868
2020-01-18,27868
2020-01-19,28710
2020-01-20,28710
2020-01-21,28710
2020-01-22,28710
2020-01-23,29185
2020-01-24,29185
2020-01-25,29185
2020-01-26,29721
2020-01-27,29721
2020-01-28,29721
2020-01-29,29721
2020-01-30,29767
2020-01-31,29767
2020-02-01,29767
2020-02-02,29767
2020-02-03,29456
2020-02-04,29456
2020-02-05,29456
2020-02-06,29456
2020-02-07,28514
2020-02-08,28514
2020-02-09,28514
2020-02-10,27492
2020-02-11,27492
2020-02-12,27492
2020-02-13,27492
2020-02-14,27047
2020-02-15,27047
2020-02-16,27047
2020-02-17,26301
2020-02-18,26301
2020-02-19,26301
2020-02-20,26301
2020-02-21,25806
2020-02-22,25806
2020-02-23,25806
2020-02-24,25535
2020-02-25,25535
2020-02-26,25535
2020-02-27,24718
2020-02-28,24718
2020-02-29,24718
2020-03-01,24269
2020-03-02,24269
2020-03-03,24269
2020-03-04,24269
2020-03-05,24069
2020-03-06,24069
2020-03-07,24069
2020-03-08,24069
2020-03-09,23893
2020-03-10,23893
2020-03-11,23893
2020-03-12,22956
2020-03-13,22956
2020-03-14,22956
2020-03-15,22956
2020-03-16,21808
2020-03-17,21808
2020-03-18,21808
2020-03-19,20974
2020-03-20,20974
2020-03-21,20974
2020-03-22,20422
2020-03-23,20422
2020-03-24,20422
2020-03-25,19400
2020-03-26,19400
2020-03-27,18509
2020-03-28,18509
2020-03-29,17783
2020-03-30,17783
2020-03-31,17363
2020-04-01,17363
2020-04-02,17363
2020-04-03,17036
2020-04-04,17036
2020-04-05,16462
2020-04-06,16462
2020-04-07,15963
2020-04-08,15963
2020-04-09,16204
2020-04-10,16204
2020-04-11,16204
2020-04-12,16030
2020-04-13,16030
2020-04-14,15569
2020-04-15,15569
2020-04-16,15319
2020-04-17,15319
2020-04-18,15499
2020-04-19,15499
2020-04-20,15741
2020-04-21,15741
2020-04-22,15913
2020-04-23,15913
2020-04-24,15913
2020-04-25,16428
2020-04-26,16428
2020-04-27,16885
2020-04-28,16885
2020-04-29,16885
2020-04-30,16813
2020-05-01,16813
2020-05-02,16813
2020-05-03,16643
2020-05-04,16643
2020-05-05,16643
2020-05-06,16330
2020-05-07,16330
2020-05-08,16330
2020-05-09,16247
2020-05-10,16247
2020-05-11,16247
2020-05-12,16404
2020-05-13,16404
