date_obj,Mystic%20smoke%20staff price
2018-11-28,4087899
2018-11-29,4002861
2018-12-01,3994804
2018-12-02,3979600
2018-12-03,3988961
2018-12-04,3962458
2018-12-05,3922578
2018-12-07,3856465
2018-12-09,3713958
2018-12-10,3693626
2018-12-11,3670789
2018-12-12,3658763
2018-12-13,3637554
2018-12-14,3646238
2018-12-15,3672707
2018-12-16,3632517
2018-12-17,3672970
2018-12-18,3709112
2018-12-19,3734768
2018-12-20,3736852
2018-12-21,3662422
2018-12-22,3699849
2018-12-23,3731435
2018-12-24,3749090
2018-12-25,3707810
2018-12-26,3716731
2018-12-27,3788826
2018-12-28,3843000
2018-12-29,3867670
2018-12-30,3895912
2018-12-31,3950337
2019-01-01,3962731
2019-01-02,3938844
2019-01-03,3899755
2019-01-04,3882663
2019-01-05,3831923
2019-01-06,3810856
2019-01-08,3749987
2019-01-10,3627134
2019-01-11,3536344
2019-01-12,3371749
2019-01-13,3267931
2019-01-14,3170854
2019-01-15,3080048
2019-01-16,3008481
2019-01-17,2989551
2019-01-18,2977110
2019-01-19,3071826
2019-01-20,3079543
2019-01-21,3154284
2019-01-22,3240676
2019-01-23,3323355
2019-01-24,3426112
2019-01-25,3541336
2019-01-26,3564805
2019-01-27,3562270
2019-01-28,3544631
2019-01-29,3478511
2019-01-30,3433022
2019-01-31,3392521
2019-02-01,3383096
2019-02-02,3366660
2019-02-03,3338855
2019-02-04,3322434
2019-02-05,3286081
2019-02-06,3280077
2019-02-07,3280277
2019-02-08,3275673
2019-02-09,3286967
2019-02-10,3320295
2019-02-11,3325686
2019-02-12,3307380
2019-02-13,3418523
2019-02-14,3587807
2019-02-15,3710882
2019-02-16,3810635
2019-02-17,3870477
2019-02-18,3928932
2019-02-19,3951687
2019-02-20,4000225
2019-02-21,3971204
2019-02-22,3825721
2019-02-23,3746806
2019-02-24,3749720
2019-02-25,3743358
2019-02-26,3797271
2019-02-27,3807754
2019-02-28,3952751
2019-03-01,3975674
2019-03-02,4021662
2019-03-03,3911299
2019-03-04,3925530
2019-03-05,3976459
2019-03-06,4068326
2019-03-07,4090632
2019-03-08,4070046
2019-03-09,4024598
2019-03-10,3986391
2019-03-11,3941499
2019-03-12,3902654
2019-03-13,3825062
2019-03-14,3777820
2019-03-15,3746946
2019-03-16,3684220
2019-03-17,3666132
2019-03-18,3640925
2019-03-19,3629344
2019-03-20,3591710
2019-03-21,3561213
2019-03-22,3569481
2019-03-23,3546255
2019-03-24,3482438
2019-03-25,3518318
2019-03-26,3623750
2019-03-27,3624985
2019-03-28,3555485
2019-03-29,3548841
2019-03-30,3516795
2019-03-31,3498876
2019-04-01,3476706
2019-04-02,3440671
2019-04-03,3402757
2019-04-04,3393629
2019-04-05,3402302
2019-04-06,3397204
2019-04-07,3415045
2019-04-08,3514723
2019-04-09,3630737
2019-04-10,3769961
2019-04-11,3884452
2019-04-12,3852410
2019-04-13,3757531
2019-04-14,3729351
2019-04-15,3647707
2019-04-16,3627832
2019-04-17,3602760
2019-04-18,3613629
2019-04-19,3577227
2019-04-20,3563914
2019-04-21,3600641
2019-04-22,3612236
2019-04-23,3599975
2019-04-24,3577086
2019-04-25,3557603
2019-04-26,3545947
2019-04-27,3564706
2019-04-28,3568701
2019-04-29,3638902
2019-04-30,3747405
2019-05-01,3733082
2019-05-02,3799719
2019-05-03,3728897
2019-05-04,3700586
2019-05-05,3684714
2019-05-06,3688033
2019-05-07,3657160
2019-05-08,3639154
2019-05-09,3606219
2019-05-10,3557055
2019-05-11,3531214
2019-05-12,3471263
2019-05-13,3423548
2019-05-14,3394734
2019-05-15,3365601
2019-05-16,3358315
2019-05-17,3368716
2019-05-18,3351249
2019-05-19,3355450
2019-05-20,3343864
2019-05-21,3311527
2019-05-22,3311309
2019-05-23,3404957
2019-05-24,3435711
2019-05-25,3406247
2019-05-26,3523137
2019-05-27,3543169
2019-05-28,3490042
2019-05-29,3461212
2019-05-30,3426743
2019-05-31,3431472
2019-06-01,3453497
2019-06-02,3458098
2019-06-03,3450165
2019-06-04,3413387
2019-06-05,3379124
2019-06-06,3386853
2019-06-07,3374904
2019-06-08,3351949
2019-06-09,3326329
2019-06-10,3287773
2019-06-11,3261738
2019-06-12,3194956
2019-06-13,3171939
2019-06-14,3165559
2019-06-15,3161461
2019-06-16,3160511
2019-06-17,3244695
2019-06-18,3241675
2019-06-19,3248251
2019-06-20,3213438
2019-06-21,3187445
2019-06-22,3160271
2019-06-23,3123778
2019-06-24,3087085
2019-06-25,3041129
2019-06-26,2998626
2019-06-27,2947814
2019-06-28,2913474
2019-06-29,2891657
2019-06-30,2925452
2019-07-01,3019900
2019-07-02,3016318
2019-07-03,3042491
2019-07-04,2990513
2019-07-05,2999487
2019-07-06,3001883
2019-07-07,2997203
2019-07-08,2976095
2019-07-09,2937730
2019-07-10,2923203
2019-07-11,2887760
2019-07-12,2870222
2019-07-13,2849070
2019-07-14,2789605
2019-07-15,2747467
2019-07-16,2718294
2019-07-17,2701509
2019-07-18,2652541
2019-07-19,2568541
2019-07-20,2504006
2019-07-21,2470327
2019-07-22,2406303
2019-07-23,2385835
2019-07-24,2401434
2019-07-25,2346838
2019-07-26,2338201
2019-07-27,2374005
2019-07-28,2415613
2019-07-29,2433019
2019-07-30,2486419
2019-07-31,2484835
2019-08-01,2507365
2019-08-02,2497003
2019-08-03,2576840
2019-08-04,2601663
2019-08-05,2591618
2019-08-06,2592713
2019-08-07,2679286
2019-08-08,2586153
2019-08-09,2574851
2019-08-10,2566210
2019-08-11,2547362
2019-08-12,2481248
2019-08-13,2400663
2019-08-14,2380644
2019-08-15,2359923
2019-08-16,2399384
2019-08-17,2444784
2019-08-18,2519978
2019-08-19,2602483
2019-08-20,2606519
2019-08-21,2621435
2019-08-22,2681520
2019-08-23,2722727
2019-08-24,2769956
2019-08-24,2769956
2019-08-25,2900778
2019-08-25,2900778
2019-08-26,2889268
2019-08-26,2889268
2019-08-27,2975934
2019-08-27,2975934
2019-08-28,3039331
2019-08-29,3034359
2019-08-30,3026873
2019-08-31,2964697
2019-09-01,2940040
2019-09-02,2929039
2019-09-03,2914733
2019-09-04,2909464
2019-09-05,2888570
2019-09-06,2873028
2019-09-07,2914486
2019-09-08,2864963
2019-09-09,2833189
2019-09-10,2784223
2019-09-11,2775208
2019-09-12,2726725
2019-09-13,2733879
2019-09-14,2736684
2019-09-15,2692373
2019-09-16,2635984
2019-09-17,2612779
2019-09-18,2598247
2019-09-19,2588405
2019-09-20,2576384
2019-09-21,2561695
2019-09-22,2498873
2019-09-23,2464401
2019-09-24,2460269
2019-09-25,2525492
2019-09-26,2494202
2019-09-27,2501397
2019-09-28,2526892
2019-09-29,2540220
2019-09-30,2543983
2019-10-01,2557795
2019-10-02,2560187
2019-10-03,2530819
2019-10-04,2525867
2019-10-05,2504987
2019-10-06,2476063
2019-10-07,2505650
2019-10-08,2524873
2019-10-09,2500549
2019-10-10,2539749
2019-10-11,2554776
2019-10-12,2535081
2019-10-13,2578219
2019-10-14,2567969
2019-10-15,2569694
2019-10-16,2567345
2019-10-17,2551392
2019-10-18,2554445
2019-10-19,2555247
2019-10-20,2539400
2019-10-21,2538129
2019-10-22,2544606
2019-10-23,2506088
2019-10-24,2465083
2019-10-25,2423147
2019-10-26,2434969
2019-10-27,2462090
2019-10-28,2469666
2019-10-29,2433956
2019-10-30,2438481
2019-10-31,2416551
2019-11-01,2422892
2019-11-02,2409283
2019-11-03,2428420
2019-11-04,2410250
2019-11-05,2432177
2019-11-06,2433012
2019-11-07,2416205
2019-11-08,2405861
2019-11-09,2385607
2019-11-10,2377420
2019-11-11,2368349
2019-11-12,2393386
2019-11-13,2387159
2019-11-14,2387582
2019-11-15,2409522
2019-11-16,2460189
2019-11-17,2478578
2019-11-18,2600512
2019-11-19,2638419
2019-11-20,2734826
2019-11-21,2833247
2019-11-22,2847040
2019-11-23,2809363
2019-11-24,2805967
2019-11-25,2723370
2019-11-26,2660780
2019-11-27,2565238
2019-11-28,2559686
2019-11-29,2535139
2019-11-30,2496182
2019-12-01,2518514
2019-12-02,2537307
2019-12-03,2523903
2019-12-04,2516045
2019-12-05,2531426
2019-12-06,2519909
2019-12-07,2482519
2019-12-08,2477294
2019-12-09,2535608
2019-12-10,2520586
2019-12-11,2485053
2019-12-12,2456367
2019-12-13,2418184
2019-12-14,2357147
2019-12-15,2301854
2019-12-16,2278277
2019-12-17,2309019
2019-12-18,2282445
2019-12-19,2269986
2019-12-20,2276339
2019-12-21,2338805
2019-12-22,2446741
2019-12-23,2451197
2019-12-24,2431085
2019-12-25,2408081
2019-12-26,2413386
2019-12-27,2392546
2019-12-28,2381453
2019-12-29,2368831
2019-12-30,2349725
2019-12-31,2333354
2020-01-01,2356174
2020-01-02,2340193
2020-01-03,2322937
2020-01-04,2312382
2020-01-05,2291544
2020-01-06,2289251
2020-01-07,2272880
2020-01-08,2257623
2020-01-09,2259493
2020-01-10,2243774
2020-01-11,2218123
2020-01-12,2209092
2020-01-13,2183321
2020-01-14,2195005
2020-01-15,2232843
2020-01-16,2238574
2020-01-17,2246778
2020-01-18,2277266
2020-01-19,2266927
2020-01-20,2259958
2020-01-21,2235294
2020-01-22,2184028
2020-01-23,2177962
2020-01-24,2145655
2020-01-25,2147014
2020-01-26,2129048
2020-01-27,2103274
2020-01-28,2081372
2020-01-29,2062694
2020-01-30,2052447
2020-01-31,2028107
2020-02-01,2012788
2020-02-02,2038329
2020-02-03,2020286
2020-02-04,1988942
2020-02-05,1960416
2020-02-06,1943525
2020-02-07,1921360
2020-02-08,1918592
2020-02-09,1935375
2020-02-10,1951722
2020-02-11,1981416
2020-02-12,2027242
2020-02-13,2045683
2020-02-14,2025487
2020-02-15,2042976
2020-02-16,2084224
2020-02-17,2079517
2020-02-18,2059405
2020-02-19,2051574
2020-02-20,2038125
2020-02-21,2036169
2020-02-22,2039625
2020-02-23,2085372
2020-02-24,2068423
2020-02-25,2055386
2020-02-26,2045336
2020-02-27,2031183
2020-02-28,2024233
2020-02-29,2004868
2020-03-01,1999817
2020-03-02,1983919
2020-03-03,1961111
2020-03-04,1971712
2020-03-05,2019094
2020-03-06,2019513
2020-03-07,2038545
2020-03-08,2105778
2020-03-09,2176732
2020-03-10,2247163
2020-03-11,2317773
2020-03-12,2336901
2020-03-13,2310049
2020-03-14,2322221
2020-03-15,2354708
2020-03-16,2327382
2020-03-17,2326903
2020-03-18,2369160
2020-03-19,2401743
2020-03-20,2395516
2020-03-21,2390599
2020-03-22,2435841
2020-03-23,2544429
2020-03-24,2660391
2020-03-25,2637941
2020-03-26,2638757
2020-03-27,2626706
2020-03-28,2587459
2020-03-29,2570527
2020-03-30,2552846
2020-03-31,2530390
2020-04-01,2523790
2020-04-02,2514915
2020-04-03,2517999
2020-04-04,2525480
2020-04-05,2508453
2020-04-06,2493232
2020-04-07,2498556
2020-04-08,2492547
2020-04-09,2543642
2020-04-10,2536873
2020-04-11,2513461
2020-04-12,2492265
2020-04-13,2511672
2020-04-14,2530400
2020-04-15,2538467
2020-04-16,2535231
2020-04-17,2542443
2020-04-18,2564583
2020-04-19,2520495
2020-04-20,2515069
2020-04-21,2484119
2020-04-22,2480286
2020-04-23,2461908
2020-04-24,2421670
2020-04-25,2404531
2020-04-26,2383857
2020-04-27,2376286
2020-04-28,2393272
2020-04-29,2413192
2020-04-30,2407247
2020-05-01,2367209
2020-05-02,2360451
2020-05-03,2352828
2020-05-04,2364602
2020-05-05,2356833
2020-05-06,2335994
2020-05-07,2346535
2020-05-08,2346000
2020-05-09,2318730
2020-05-10,2344834
2020-05-11,2384328
2020-05-12,2403471
2020-05-13,2418859
