date_obj,Fayrg%20bones price
2019-03-28,3336
2019-03-29,3336
2019-03-30,3336
2019-03-31,3336
2019-04-01,3336
2019-04-02,3336
2019-04-03,3394
2019-04-04,3394
2019-04-05,3394
2019-04-06,3394
2019-04-07,3394
2019-04-08,3394
2019-04-09,3537
2019-04-10,3537
2019-04-11,3537
2019-04-12,3537
2019-04-13,3537
2019-04-14,3565
2019-04-15,3565
2019-04-16,3565
2019-04-17,3565
2019-04-18,3565
2019-04-19,3570
2019-04-20,3570
2019-04-21,3570
2019-04-22,3570
2019-04-23,3570
2019-04-24,3681
2019-04-25,3681
2019-04-26,3681
2019-04-27,3681
2019-04-28,3681
2019-04-29,3597
2019-04-30,3597
2019-05-01,3597
2019-05-02,3597
2019-05-03,3597
2019-05-04,3597
2019-05-05,3658
2019-05-06,3658
2019-05-07,3658
2019-05-08,3658
2019-05-09,3658
2019-05-10,3658
2019-05-11,3573
2019-05-12,3573
2019-05-13,3573
2019-05-14,3573
2019-05-15,3573
2019-05-16,3701
2019-05-17,3701
2019-05-18,3701
2019-05-19,3701
2019-05-20,3701
2019-05-21,3701
2019-05-22,3827
2019-05-23,3827
2019-05-24,3827
2019-05-25,3827
2019-05-26,3827
2019-05-27,3827
2019-05-28,3827
2019-05-29,4003
2019-05-30,4003
2019-05-31,4003
2019-06-01,4003
2019-06-02,4003
2019-06-03,4003
2019-06-04,4003
2019-06-05,4001
2019-06-06,4001
2019-06-07,4001
2019-06-08,4001
2019-06-09,4001
2019-06-10,4001
2019-06-11,4167
2019-06-12,4167
2019-06-13,4167
2019-06-14,4167
2019-06-15,4167
2019-06-16,4167
2019-06-17,4096
2019-06-18,4096
2019-06-19,4096
2019-06-20,4096
2019-06-21,3927
2019-06-22,3927
2019-06-23,3927
2019-06-24,3927
2019-06-25,3927
2019-06-26,3927
2019-06-27,3815
2019-06-28,3815
2019-06-29,3815
2019-06-30,3815
2019-07-01,3815
2019-07-02,3815
2019-07-03,3815
2019-07-04,3903
2019-07-05,3903
2019-07-06,3903
2019-07-07,3903
2019-07-08,3903
2019-07-09,3903
2019-07-10,3941
2019-07-11,3941
2019-07-12,3941
2019-07-13,3941
2019-07-14,3941
2019-07-15,3941
2019-07-16,3941
2019-07-17,3789
2019-07-18,3789
2019-07-19,3789
2019-07-20,3789
2019-07-21,3789
2019-07-22,3789
2019-07-23,3803
2019-07-24,3803
2019-07-25,3803
2019-07-26,3803
2019-07-27,3803
2019-07-28,3803
2019-07-29,3803
2019-07-30,3667
2019-07-31,3667
2019-08-01,3667
2019-08-02,3667
2019-08-03,3667
2019-08-04,3667
2019-08-05,3667
2019-08-06,3567
2019-08-07,3567
2019-08-08,3567
2019-08-09,3567
2019-08-10,3567
2019-08-11,3567
2019-08-12,3567
2019-08-13,3414
2019-08-14,3414
2019-08-15,3414
2019-08-16,3414
2019-08-17,3414
2019-08-18,3414
2019-08-19,3376
2019-08-20,3376
2019-08-21,3376
2019-08-22,3376
2019-08-23,3376
2019-08-24,3376
2019-08-24,3376
2019-08-25,3376
2019-08-25,3376
2019-08-26,3294
2019-08-26,3294
2019-08-27,3294
2019-08-27,3294
2019-08-28,3294
2019-08-29,3294
2019-08-30,3294
2019-08-31,3294
2019-09-01,3393
2019-09-02,3393
2019-09-03,3393
2019-09-04,3393
2019-09-05,3393
2019-09-06,3393
2019-09-07,3393
2019-09-08,3484
2019-09-09,3484
2019-09-10,3484
2019-09-11,3484
2019-09-12,3484
2019-09-13,3484
2019-09-14,3484
2019-09-15,3484
2019-09-16,3540
2019-09-17,3540
2019-09-18,3540
2019-09-19,3540
2019-09-20,3540
2019-09-21,3540
2019-09-22,3540
2019-09-23,3583
2019-09-24,3583
2019-09-25,3583
2019-09-26,3583
2019-09-27,3583
2019-09-28,3583
2019-09-29,3583
2019-09-30,3583
2019-10-01,3607
2019-10-02,3607
2019-10-03,3607
2019-10-04,3607
2019-10-05,3607
2019-10-06,3607
2019-10-07,3607
2019-10-08,3743
2019-10-09,3743
2019-10-10,3743
2019-10-11,3743
2019-10-12,3743
2019-10-13,3743
2019-10-14,3743
2019-10-15,3743
2019-10-16,3857
2019-10-17,3857
2019-10-18,3857
2019-10-19,3857
2019-10-20,3857
2019-10-21,3857
2019-10-22,3813
2019-10-23,3813
2019-10-24,3813
2019-10-25,3813
2019-10-26,3813
2019-10-27,3813
2019-10-28,3753
2019-10-29,3753
2019-10-30,3753
2019-10-31,3753
2019-11-01,3753
2019-11-02,3753
2019-11-03,3753
2019-11-04,3605
2019-11-05,3605
2019-11-06,3605
2019-11-07,3605
2019-11-08,3605
2019-11-09,3605
2019-11-10,3605
2019-11-11,3677
2019-11-12,3677
2019-11-13,3677
2019-11-14,3677
2019-11-15,3677
2019-11-16,3677
2019-11-17,3677
2019-11-18,3747
2019-11-19,3747
2019-11-20,3747
2019-11-21,3747
2019-11-22,3747
2019-11-23,3747
2019-11-24,3747
2019-11-25,3876
2019-11-26,3876
2019-11-27,3876
2019-11-28,3876
2019-11-29,3876
2019-11-30,3876
2019-12-01,3876
2019-12-02,3969
2019-12-03,3969
2019-12-04,3969
2019-12-05,3969
2019-12-06,3969
2019-12-07,3969
2019-12-08,4111
2019-12-09,4111
2019-12-10,4111
2019-12-11,4111
2019-12-12,4111
2019-12-13,4111
2019-12-14,4111
2019-12-15,4158
2019-12-16,4158
2019-12-17,4158
2019-12-18,4158
2019-12-19,4158
2019-12-20,4158
2019-12-21,4158
2019-12-22,4158
2019-12-23,4158
2019-12-24,4177
2019-12-25,4177
2019-12-26,4177
2019-12-27,4177
2019-12-28,4177
2019-12-29,4177
2019-12-30,4177
2019-12-31,4177
2020-01-01,4034
2020-01-02,4034
2020-01-03,4034
2020-01-04,4034
2020-01-05,4034
2020-01-06,4034
2020-01-07,4201
2020-01-08,4201
2020-01-09,4201
2020-01-10,4201
2020-01-11,4201
2020-01-12,4201
2020-01-13,4201
2020-01-14,4358
2020-01-15,4358
2020-01-16,4358
2020-01-17,4358
2020-01-18,4358
2020-01-19,4358
2020-01-20,4245
2020-01-21,4245
2020-01-22,4245
2020-01-23,4245
2020-01-24,4245
2020-01-25,4245
2020-01-26,4251
2020-01-27,4251
2020-01-28,4251
2020-01-29,4251
2020-01-30,4251
2020-01-31,4251
2020-02-01,4334
2020-02-02,4334
2020-02-03,4334
2020-02-04,4334
2020-02-05,4334
2020-02-06,4334
2020-02-07,4334
2020-02-08,4296
2020-02-09,4296
2020-02-10,4296
2020-02-11,4296
2020-02-12,4296
2020-02-13,4296
2020-02-14,4296
2020-02-15,4107
2020-02-16,4107
2020-02-17,4107
2020-02-18,4107
2020-02-19,4107
2020-02-20,4107
2020-02-21,4273
2020-02-22,4273
2020-02-23,4273
2020-02-24,4273
2020-02-25,4273
2020-02-26,4273
2020-02-27,4216
2020-02-28,4216
2020-02-29,4216
2020-03-01,4216
2020-03-02,4216
2020-03-03,4216
2020-03-04,4216
2020-03-05,4138
2020-03-06,4138
2020-03-07,4138
2020-03-08,4138
2020-03-09,4138
2020-03-10,4138
2020-03-11,4170
2020-03-12,4170
2020-03-13,4170
2020-03-14,4170
2020-03-15,4170
2020-03-16,4146
2020-03-17,4146
2020-03-18,4146
2020-03-19,4146
2020-03-20,4146
2020-03-21,4216
2020-03-22,4216
2020-03-23,4216
2020-03-24,4216
2020-03-25,4216
2020-03-26,4277
2020-03-27,4277
2020-03-28,4277
2020-03-29,4277
2020-03-30,4196
2020-03-31,4196
2020-04-01,4196
2020-04-02,4196
2020-04-03,4196
2020-04-04,4163
2020-04-05,4163
2020-04-06,4163
2020-04-07,4163
2020-04-08,4014
2020-04-09,4014
2020-04-10,4014
2020-04-11,4124
2020-04-12,4124
2020-04-13,4124
2020-04-14,4126
2020-04-15,4126
2020-04-16,4126
2020-04-17,4109
2020-04-18,4109
2020-04-19,4109
2020-04-20,4181
2020-04-21,4181
2020-04-22,4181
2020-04-23,4181
2020-04-24,4242
2020-04-25,4242
2020-04-26,4242
2020-04-27,4263
2020-04-28,4263
2020-04-29,4263
2020-04-30,4342
2020-05-01,4342
2020-05-02,4342
2020-05-03,4342
2020-05-04,4447
2020-05-05,4447
2020-05-06,4447
2020-05-07,4537
2020-05-08,4537
2020-05-09,4537
2020-05-10,4537
2020-05-11,4578
2020-05-12,4578
2020-05-13,4578
