date_obj,Black%202h%20sword price
2019-06-11,963
2019-06-12,984
2019-06-13,1003
2019-06-14,1009
2019-06-15,1012
2019-06-16,1004
2019-06-17,998
2019-06-18,989
2019-06-19,1005
2019-06-20,1011
2019-06-21,1014
2019-06-22,994
2019-06-23,990
2019-06-24,997
2019-06-25,996
2019-06-26,1000
2019-06-27,996
2019-06-28,996
2019-06-29,982
2019-06-30,994
2019-07-01,954
2019-07-02,940
2019-07-03,955
2019-07-04,970
2019-07-05,971
2019-07-06,970
2019-07-07,961
2019-07-08,963
2019-07-09,958
2019-07-10,957
2019-07-11,963
2019-07-12,947
2019-07-13,951
2019-07-14,939
2019-07-15,934
2019-07-16,927
2019-07-17,936
2019-07-18,935
2019-07-19,942
2019-07-20,947
2019-07-21,949
2019-07-22,947
2019-07-23,988
2019-07-24,996
2019-07-25,981
2019-07-26,993
2019-07-27,957
2019-07-28,919
2019-07-29,920
2019-07-30,924
2019-07-31,902
2019-08-01,905
2019-08-02,913
2019-08-03,909
2019-08-04,890
2019-08-05,891
2019-08-06,928
2019-08-07,900
2019-08-08,906
2019-08-09,906
2019-08-10,922
2019-08-11,924
2019-08-12,915
2019-08-13,929
2019-08-14,915
2019-08-15,929
2019-08-16,938
2019-08-17,938
2019-08-18,940
2019-08-19,927
2019-08-20,907
2019-08-21,935
2019-08-22,941
2019-08-23,925
2019-08-24,959
2019-08-24,959
2019-08-25,959
2019-08-25,959
2019-08-26,943
2019-08-27,919
2019-08-27,919
2019-08-28,929
2019-08-29,932
2019-08-30,924
2019-08-31,924
2019-09-01,926
2019-09-02,926
2019-09-03,934
2019-09-04,926
2019-09-05,919
2019-09-06,919
2019-09-07,922
2019-09-08,925
2019-09-09,925
2019-09-10,942
2019-09-11,910
2019-09-12,914
2019-09-13,919
2019-09-14,904
2019-09-15,905
2019-09-16,925
2019-09-17,930
2019-09-18,935
2019-09-19,935
2019-09-20,941
2019-09-21,928
2019-09-22,902
2019-09-23,913
2019-09-24,913
2019-09-25,895
2019-09-26,907
2019-09-27,907
2019-09-28,922
2019-09-29,922
2019-09-30,927
2019-10-01,915
2019-10-02,915
2019-10-03,879
2019-10-04,872
2019-10-05,867
2019-10-06,896
2019-10-07,878
2019-10-08,874
2019-10-09,874
2019-10-10,894
2019-10-11,894
2019-10-12,904
2019-10-13,906
2019-10-14,911
2019-10-15,911
2019-10-16,900
2019-10-17,900
2019-10-18,909
2019-10-19,896
2019-10-20,919
2019-10-21,913
2019-10-22,877
2019-10-23,916
2019-10-24,917
2019-10-25,883
2019-10-26,874
2019-10-27,886
2019-10-28,899
2019-10-29,899
2019-10-30,899
2019-10-31,893
2019-11-01,893
2019-11-02,889
2019-11-03,886
2019-11-04,894
2019-11-05,894
2019-11-06,916
2019-11-07,920
2019-11-08,917
2019-11-09,913
2019-11-10,919
2019-11-11,927
2019-11-12,909
2019-11-13,880
2019-11-14,875
2019-11-15,901
2019-11-16,904
2019-11-17,904
2019-11-18,897
2019-11-19,897
2019-11-20,907
2019-11-21,907
2019-11-22,901
2019-11-23,913
2019-11-24,942
2019-11-25,915
2019-11-26,906
2019-11-27,906
2019-11-28,912
2019-11-29,912
2019-11-30,909
2019-12-01,912
2019-12-02,874
2019-12-03,866
2019-12-04,875
2019-12-05,875
2019-12-06,868
2019-12-07,860
2019-12-08,860
2019-12-09,875
2019-12-10,885
2019-12-11,896
2019-12-12,896
2019-12-13,916
2019-12-14,900
2019-12-15,909
2019-12-16,895
2019-12-17,899
2019-12-18,899
2019-12-19,906
2019-12-20,911
2019-12-21,940
2019-12-22,974
2019-12-23,974
2019-12-24,964
2019-12-25,989
2019-12-26,989
2019-12-27,954
2019-12-28,943
2019-12-29,943
2019-12-30,917
2019-12-31,900
2020-01-01,902
2020-01-02,882
2020-01-03,882
2020-01-04,921
2020-01-05,934
2020-01-06,966
2020-01-07,957
2020-01-08,957
2020-01-09,950
2020-01-10,930
2020-01-11,925
2020-01-12,927
2020-01-13,927
2020-01-14,915
2020-01-15,903
2020-01-16,886
2020-01-17,887
2020-01-18,887
2020-01-19,882
2020-01-20,910
2020-01-21,910
2020-01-22,932
2020-01-23,955
2020-01-24,945
2020-01-25,961
2020-01-26,966
2020-01-27,955
2020-01-28,955
2020-01-29,969
2020-01-30,966
2020-01-31,962
2020-02-01,948
2020-02-02,983
2020-02-03,1002
2020-02-04,1006
2020-02-05,1006
2020-02-06,967
2020-02-07,992
2020-02-08,1000
2020-02-09,1011
2020-02-10,997
2020-02-11,958
2020-02-12,941
2020-02-13,944
2020-02-14,959
2020-02-15,954
2020-02-16,954
2020-02-17,958
2020-02-18,953
2020-02-19,962
2020-02-20,951
2020-02-21,951
2020-02-22,947
2020-02-23,930
2020-02-24,918
2020-02-25,927
2020-02-26,929
2020-02-27,936
2020-02-28,932
2020-02-29,932
2020-03-01,924
2020-03-02,933
2020-03-03,938
2020-03-04,938
2020-03-05,906
2020-03-06,894
2020-03-07,883
2020-03-08,860
2020-03-09,891
2020-03-10,909
2020-03-11,932
2020-03-12,953
2020-03-13,981
2020-03-14,948
2020-03-15,922
2020-03-16,930
2020-03-17,933
2020-03-18,927
2020-03-19,922
2020-03-20,918
2020-03-21,910
2020-03-22,896
2020-03-23,891
2020-03-24,906
2020-03-25,909
2020-03-26,916
2020-03-27,913
2020-03-28,908
2020-03-29,902
2020-03-30,905
2020-03-31,905
2020-04-01,900
2020-04-02,902
2020-04-03,902
2020-04-04,903
2020-04-05,918
2020-04-06,905
2020-04-07,902
2020-04-08,915
2020-04-09,926
2020-04-10,946
2020-04-11,918
2020-04-12,877
2020-04-13,855
2020-04-14,865
2020-04-15,884
2020-04-16,904
2020-04-17,933
2020-04-18,928
2020-04-19,912
2020-04-20,880
2020-04-21,872
2020-04-22,902
2020-04-23,892
2020-04-24,885
2020-04-25,890
2020-04-26,897
2020-04-27,908
2020-04-28,921
2020-04-29,932
2020-04-30,913
2020-05-01,919
2020-05-02,916
2020-05-03,915
2020-05-04,928
2020-05-05,923
2020-05-06,926
2020-05-07,927
2020-05-08,922
2020-05-09,922
2020-05-10,914
2020-05-11,917
2020-05-12,887
2020-05-13,891
