date_obj,Iron%20platebody%20(t) price
2019-04-01,138981
2019-04-02,138507
2019-04-03,137249
2019-04-04,136430
2019-04-05,137969
2019-04-06,136427
2019-04-07,136056
2019-04-08,138148
2019-04-09,137327
2019-04-10,140658
2019-04-11,137577
2019-04-12,137290
2019-04-13,134819
2019-04-14,134395
2019-04-15,132887
2019-04-16,131355
2019-04-17,129438
2019-04-18,127605
2019-04-19,125746
2019-04-20,120937
2019-04-21,121187
2019-04-22,120001
2019-04-23,121965
2019-04-24,121681
2019-04-25,122315
2019-04-26,121839
2019-04-27,120735
2019-04-28,118300
2019-04-29,119281
2019-04-30,117957
2019-05-01,115510
2019-05-02,110997
2019-05-03,109256
2019-05-04,107537
2019-05-05,103845
2019-05-06,102154
2019-05-07,102093
2019-05-08,102744
2019-05-09,103028
2019-05-10,103274
2019-05-11,104548
2019-05-12,102992
2019-05-13,99982
2019-05-14,97992
2019-05-15,97851
2019-05-16,98990
2019-05-17,98990
2019-05-18,101546
2019-05-19,103797
2019-05-20,105540
2019-05-21,106129
2019-05-22,109047
2019-05-23,111592
2019-05-24,112575
2019-05-25,115246
2019-05-26,116414
2019-05-27,118950
2019-05-28,119148
2019-05-29,119444
2019-05-30,119653
2019-05-31,119653
2019-06-01,121194
2019-06-02,122853
2019-06-03,127031
2019-06-04,132830
2019-06-05,135082
2019-06-06,139217
2019-06-07,138548
2019-06-08,136516
2019-06-09,136576
2019-06-10,136576
2019-06-11,136038
2019-06-12,135823
2019-06-13,135071
2019-06-14,132420
2019-06-15,132420
2019-06-16,129158
2019-06-17,125165
2019-06-18,125165
2019-06-19,124833
2019-06-20,123007
2019-06-21,121143
2019-06-22,121143
2019-06-23,120961
2019-06-24,122093
2019-06-25,122922
2019-06-26,121194
2019-06-27,119341
2019-06-28,119341
2019-06-29,117689
2019-06-30,118541
2019-07-01,118541
2019-07-02,122956
2019-07-03,124068
2019-07-04,124068
2019-07-05,123574
2019-07-06,124917
2019-07-07,126228
2019-07-08,126213
2019-07-09,128677
2019-07-10,130011
2019-07-11,130011
2019-07-12,131870
2019-07-13,131870
2019-07-14,132095
2019-07-15,132095
2019-07-16,130094
2019-07-17,133488
2019-07-18,133488
2019-07-19,134917
2019-07-20,134917
2019-07-21,135620
2019-07-22,137976
2019-07-23,139188
2019-07-24,139188
2019-07-25,140581
2019-07-26,140581
2019-07-27,141027
2019-07-28,135338
2019-07-29,130026
2019-07-30,124966
2019-07-31,123185
2019-08-01,119842
2019-08-02,119842
2019-08-03,118191
2019-08-04,118191
2019-08-05,117169
2019-08-06,117169
2019-08-07,114811
2019-08-08,114811
2019-08-09,113967
2019-08-10,110367
2019-08-11,110367
2019-08-12,112594
2019-08-13,113102
2019-08-14,112304
2019-08-15,107014
2019-08-16,105558
2019-08-17,105558
2019-08-18,102623
2019-08-19,102038
2019-08-20,100907
2019-08-21,100907
2019-08-22,103866
2019-08-23,103866
2019-08-24,104643
2019-08-24,104643
2019-08-25,104643
2019-08-25,104643
2019-08-26,103516
2019-08-26,103516
2019-08-27,104150
2019-08-27,104150
2019-08-28,107420
2019-08-29,107420
2019-08-30,110387
2019-08-31,110387
2019-09-01,108441
2019-09-02,108441
2019-09-03,106461
2019-09-04,107819
2019-09-05,108437
2019-09-06,108437
2019-09-07,109300
2019-09-08,109720
2019-09-09,109720
2019-09-10,108505
2019-09-11,108856
2019-09-12,107121
2019-09-13,106869
2019-09-14,107141
2019-09-15,107073
2019-09-16,107800
2019-09-17,108721
2019-09-18,111017
2019-09-19,113002
2019-09-20,113002
2019-09-21,113986
2019-09-22,115030
2019-09-23,116598
2019-09-24,116598
2019-09-25,115440
2019-09-26,119380
2019-09-27,119380
2019-09-28,120198
2019-09-29,120198
2019-09-30,123729
2019-10-01,125457
2019-10-02,125457
2019-10-03,129143
2019-10-04,129143
2019-10-05,134748
2019-10-06,138270
2019-10-07,138270
2019-10-08,139534
2019-10-09,139534
2019-10-10,143246
2019-10-11,143246
2019-10-12,141184
2019-10-13,138773
2019-10-14,139991
2019-10-15,139991
2019-10-16,138882
2019-10-17,138882
2019-10-18,136921
2019-10-19,139967
2019-10-20,138892
2019-10-21,138892
2019-10-22,137558
2019-10-23,136125
2019-10-24,136125
2019-10-25,134601
2019-10-26,132545
2019-10-27,132545
2019-10-28,133658
2019-10-29,133658
2019-10-30,132658
2019-10-31,131430
2019-11-01,131430
2019-11-02,129918
2019-11-03,130597
2019-11-04,130342
2019-11-05,130342
2019-11-06,127895
2019-11-07,126569
2019-11-08,126116
2019-11-09,125186
2019-11-10,124857
2019-11-11,126223
2019-11-12,126223
2019-11-13,125631
2019-11-14,121747
2019-11-15,116925
2019-11-16,112964
2019-11-17,112964
2019-11-18,109138
2019-11-19,109138
2019-11-20,108386
2019-11-21,108386
2019-11-22,104075
2019-11-23,99393
2019-11-24,96536
2019-11-25,95139
2019-11-26,92728
2019-11-27,92728
2019-11-28,88432
2019-11-29,88432
2019-11-30,85426
2019-12-01,83737
2019-12-02,84251
2019-12-03,83625
2019-12-04,83686
2019-12-05,83686
2019-12-06,83334
2019-12-07,82923
2019-12-08,83198
2019-12-09,82819
2019-12-10,84124
2019-12-11,84124
2019-12-12,83393
2019-12-13,81582
2019-12-14,79881
2019-12-15,79766
2019-12-16,82182
2019-12-17,82737
2019-12-18,82737
2019-12-19,82809
2019-12-20,82547
2019-12-21,81332
2019-12-22,80250
2019-12-23,80250
2019-12-24,82198
2019-12-25,84838
2019-12-26,84838
2019-12-27,85767
2019-12-28,85878
2019-12-29,85878
2019-12-30,86949
2019-12-31,88582
2020-01-01,89249
2020-01-02,90352
2020-01-03,90352
2020-01-04,91831
2020-01-05,92863
2020-01-06,91912
2020-01-07,91776
2020-01-08,91776
2020-01-09,91160
2020-01-10,90868
2020-01-11,92019
2020-01-12,92793
2020-01-13,92793
2020-01-14,93383
2020-01-15,94409
2020-01-16,93881
2020-01-17,93163
2020-01-18,93163
2020-01-19,94089
2020-01-20,94089
2020-01-21,95450
2020-01-22,95806
2020-01-23,95954
2020-01-24,96246
2020-01-25,98221
2020-01-26,98981
2020-01-27,99783
2020-01-28,99783
2020-01-29,100776
2020-01-30,100776
2020-01-31,101422
2020-02-01,102815
2020-02-02,101875
2020-02-03,101875
2020-02-04,105192
2020-02-05,107794
2020-02-06,108367
2020-02-07,108367
2020-02-08,110240
2020-02-09,112271
2020-02-10,115809
2020-02-11,115809
2020-02-12,118070
2020-02-13,118070
2020-02-14,120668
2020-02-15,120668
2020-02-16,117716
2020-02-17,115892
2020-02-18,113822
2020-02-19,113822
2020-02-20,114449
2020-02-21,114449
2020-02-22,112464
2020-02-23,111043
2020-02-24,110488
2020-02-25,110986
2020-02-26,113236
2020-02-27,114338
2020-02-28,113950
2020-02-29,113950
2020-03-01,113888
2020-03-02,113766
2020-03-03,112735
2020-03-04,112735
2020-03-05,111573
2020-03-06,113796
2020-03-07,113617
2020-03-08,112532
2020-03-09,112711
2020-03-10,112117
2020-03-11,112117
2020-03-12,112364
2020-03-13,112833
2020-03-14,113409
2020-03-15,113409
2020-03-16,114629
2020-03-17,116185
2020-03-18,116880
2020-03-19,118630
2020-03-20,120382
2020-03-21,121509
2020-03-22,124159
2020-03-23,123956
2020-03-24,124396
2020-03-25,124020
2020-03-26,125292
2020-03-27,125675
2020-03-28,126477
2020-03-29,126929
2020-03-30,128358
2020-03-31,128961
2020-04-01,129332
2020-04-02,131499
2020-04-03,131499
2020-04-04,131174
2020-04-05,132250
2020-04-06,133027
2020-04-07,133053
2020-04-08,130475
2020-04-09,129449
2020-04-10,129449
2020-04-11,128099
2020-04-12,126780
2020-04-13,126456
2020-04-14,129101
2020-04-15,130384
2020-04-16,130455
2020-04-17,130522
2020-04-18,131222
2020-04-19,130457
2020-04-20,130950
2020-04-21,130771
2020-04-22,130061
2020-04-23,129065
2020-04-24,129409
2020-04-25,130527
2020-04-26,130261
2020-04-27,129442
2020-04-28,127303
2020-04-29,128296
2020-04-30,127307
2020-05-01,127544
2020-05-02,129710
2020-05-03,131151
2020-05-04,132465
2020-05-05,132805
2020-05-06,133222
2020-05-07,134441
2020-05-08,134441
2020-05-09,133629
2020-05-10,134850
2020-05-11,130286
2020-05-12,127248
2020-05-13,126009
