date_obj,Adamant%20trimmed%20set%20(sk) price
2019-03-14,38125
2019-03-15,38125
2019-03-16,38125
2019-03-17,37898
2019-03-18,37898
2019-03-19,37898
2019-03-20,37898
2019-03-21,37898
2019-03-22,37898
2019-03-23,37898
2019-03-24,36197
2019-03-25,36197
2019-03-26,36197
2019-03-27,36197
2019-03-28,36197
2019-03-29,36197
2019-03-30,36197
2019-03-31,36197
2019-04-01,35620
2019-04-02,35620
2019-04-03,35620
2019-04-04,35620
2019-04-05,35620
2019-04-06,35620
2019-04-07,35073
2019-04-08,35073
2019-04-09,35073
2019-04-10,35073
2019-04-11,35073
2019-04-12,35073
2019-04-13,35073
2019-04-14,34219
2019-04-15,34219
2019-04-16,34219
2019-04-17,34219
2019-04-18,34219
2019-04-19,34219
2019-04-20,34219
2019-04-21,34219
2019-04-22,32864
2019-04-23,32864
2019-04-24,32864
2019-04-25,32864
2019-04-26,32864
2019-04-27,32864
2019-04-28,32864
2019-04-29,32864
2019-04-30,31589
2019-05-01,31589
2019-05-02,31589
2019-05-03,31589
2019-05-04,31589
2019-05-05,31589
2019-05-06,31589
2019-05-07,31589
2019-05-08,31403
2019-05-09,31403
2019-05-10,31403
2019-05-11,31403
2019-05-12,31403
2019-05-13,31403
2019-05-14,31403
2019-05-15,31403
2019-05-16,31403
2019-05-17,31403
2019-05-18,32078
2019-05-19,32078
2019-05-20,32078
2019-05-21,32078
2019-05-22,32078
2019-05-23,32078
2019-05-24,32078
2019-05-25,32078
2019-05-26,32078
2019-05-27,32078
2019-05-28,32706
2019-05-29,32706
2019-05-30,32706
2019-05-31,32706
2019-06-01,32706
2019-06-02,32706
2019-06-03,32706
2019-06-04,32706
2019-06-05,32706
2019-06-06,32706
2019-06-07,32706
2019-06-08,32706
2019-06-09,33699
2019-06-10,33699
2019-06-11,33699
2019-06-12,33699
2019-06-13,33699
2019-06-14,33699
2019-06-15,33699
2019-06-16,33699
2019-06-17,33699
2019-06-18,33699
2019-06-19,33197
2019-06-20,33197
2019-06-21,33197
2019-06-22,33197
2019-06-23,33197
2019-06-24,33197
2019-06-25,33197
2019-06-26,33197
2019-06-27,32613
2019-06-28,32613
2019-06-29,32613
2019-06-30,32613
2019-07-01,32613
2019-07-02,32613
2019-07-03,32613
2019-07-04,32613
2019-07-05,32613
2019-07-06,33423
2019-07-07,33423
2019-07-08,33423
2019-07-09,33423
2019-07-10,33423
2019-07-11,33423
2019-07-12,33423
2019-07-13,33423
2019-07-14,33423
2019-07-15,33423
2019-07-16,34247
2019-07-17,34247
2019-07-18,34247
2019-07-19,34247
2019-07-20,34247
2019-07-21,34247
2019-07-22,34247
2019-07-23,34247
2019-07-24,34247
2019-07-25,35537
2019-07-26,35537
2019-07-27,35537
2019-07-28,35537
2019-07-29,35537
2019-07-30,35537
2019-07-31,35537
2019-08-01,35537
2019-08-02,35537
2019-08-03,36700
2019-08-04,36700
2019-08-05,36700
2019-08-06,36700
2019-08-07,36700
2019-08-08,36700
2019-08-09,36700
2019-08-10,36700
2019-08-11,36700
2019-08-12,36700
2019-08-13,36700
2019-08-14,36700
2019-08-15,37441
2019-08-16,37441
2019-08-17,37441
2019-08-18,37441
2019-08-19,37441
2019-08-20,37441
2019-08-21,37441
2019-08-22,37441
2019-08-23,37441
2019-08-24,37441
2019-08-24,37441
2019-08-25,37741
2019-08-25,37741
2019-08-26,37741
2019-08-27,37741
2019-08-27,37741
2019-08-28,37741
2019-08-29,37741
2019-08-30,37741
2019-08-31,37741
2019-09-01,37741
2019-09-02,37741
2019-09-03,37741
2019-09-04,38145
2019-09-05,38145
2019-09-06,38145
2019-09-07,38145
2019-09-08,38145
2019-09-09,38145
2019-09-10,38145
2019-09-11,38145
2019-09-12,38145
2019-09-13,38145
2019-09-14,38243
2019-09-15,38243
2019-09-16,38243
2019-09-17,38243
2019-09-18,38243
2019-09-19,38243
2019-09-20,38243
2019-09-21,38243
2019-09-22,38243
2019-09-23,38243
2019-09-24,38243
2019-09-25,38005
2019-09-26,38005
2019-09-27,38005
2019-09-28,38005
2019-09-29,38005
2019-09-30,38005
2019-10-01,38005
2019-10-02,38005
2019-10-03,38005
2019-10-04,38005
2019-10-05,37092
2019-10-06,37092
2019-10-07,37092
2019-10-08,37092
2019-10-09,37092
2019-10-10,37092
2019-10-11,37092
2019-10-12,37092
2019-10-13,35423
2019-10-14,35423
2019-10-15,35423
2019-10-16,35423
2019-10-17,35423
2019-10-18,35423
2019-10-19,35423
2019-10-20,35423
2019-10-21,35423
2019-10-22,35423
2019-10-23,35423
2019-10-24,34870
2019-10-25,34870
2019-10-26,34870
2019-10-27,34870
2019-10-28,34870
2019-10-29,34870
2019-10-30,34870
2019-10-31,34870
2019-11-01,34870
2019-11-02,34870
2019-11-03,34870
2019-11-04,34870
2019-11-05,33769
2019-11-06,33769
2019-11-07,33769
2019-11-08,33769
2019-11-09,33769
2019-11-10,33769
2019-11-11,33769
2019-11-12,33769
2019-11-13,33769
2019-11-14,33276
2019-11-15,33276
2019-11-16,33276
2019-11-17,33276
2019-11-18,33276
2019-11-19,33276
2019-11-20,33276
2019-11-21,33276
2019-11-22,33276
2019-11-23,33276
2019-11-24,33276
2019-11-25,32226
2019-11-26,32226
2019-11-27,32226
2019-11-28,32226
2019-11-29,32226
2019-11-30,32226
2019-12-01,32226
2019-12-02,32226
2019-12-03,32226
2019-12-04,32226
2019-12-05,31100
2019-12-06,31100
2019-12-07,31100
2019-12-08,31100
2019-12-09,31100
2019-12-10,31100
2019-12-11,31100
2019-12-12,31100
2019-12-13,31100
2019-12-14,31100
2019-12-15,31100
2019-12-16,31100
2019-12-17,31677
2019-12-18,31677
2019-12-19,31677
2019-12-20,31677
2019-12-21,31677
2019-12-22,31677
2019-12-23,31677
2019-12-24,31677
2019-12-25,31677
2019-12-26,31677
2019-12-27,32032
2019-12-28,32032
2019-12-29,32032
2019-12-30,32032
2019-12-31,32032
2020-01-01,32032
2020-01-02,32032
2020-01-03,32032
2020-01-04,32032
2020-01-05,32032
2020-01-06,31552
2020-01-07,31552
2020-01-08,31552
2020-01-09,31552
2020-01-10,31552
2020-01-11,31552
2020-01-12,31552
2020-01-13,31552
2020-01-14,31552
2020-01-15,31552
2020-01-16,30680
2020-01-17,30680
2020-01-18,30680
2020-01-19,30680
2020-01-20,30680
2020-01-21,30680
2020-01-22,30680
2020-01-23,30680
2020-01-24,30680
2020-01-25,30680
2020-01-26,29269
2020-01-27,29269
2020-01-28,29269
2020-01-29,29269
2020-01-30,29269
2020-01-31,29269
2020-02-01,29269
2020-02-02,29269
2020-02-03,29269
2020-02-04,28069
2020-02-05,28069
2020-02-06,28069
2020-02-07,28069
2020-02-08,28069
2020-02-09,28069
2020-02-10,28069
2020-02-11,28069
2020-02-12,27726
2020-02-13,27726
2020-02-14,27726
2020-02-15,27726
2020-02-16,27726
2020-02-17,27726
2020-02-18,27726
2020-02-19,27726
2020-02-20,27726
2020-02-21,27726
2020-02-22,27734
2020-02-23,27734
2020-02-24,27734
2020-02-25,27734
2020-02-26,27734
2020-02-27,27734
2020-02-28,27734
2020-02-29,27734
2020-03-01,27734
2020-03-02,27734
2020-03-03,27734
2020-03-04,28719
2020-03-05,28719
2020-03-06,28719
2020-03-07,28719
2020-03-08,28719
2020-03-09,28719
2020-03-10,28719
2020-03-11,28719
2020-03-12,28719
2020-03-13,28719
2020-03-14,29363
2020-03-15,29363
2020-03-16,29363
2020-03-17,29363
2020-03-18,29363
2020-03-19,29363
2020-03-20,29363
2020-03-21,29363
2020-03-22,29363
2020-03-23,30198
2020-03-24,30198
2020-03-25,30198
2020-03-26,30198
2020-03-27,30198
2020-03-28,30198
2020-03-29,30198
2020-03-30,31337
2020-03-31,31337
2020-04-01,31337
2020-04-02,31337
2020-04-03,31337
2020-04-04,31337
2020-04-05,31337
2020-04-06,32525
2020-04-07,32525
2020-04-08,32525
2020-04-09,32525
2020-04-10,32525
2020-04-11,32525
2020-04-12,32525
2020-04-13,32525
2020-04-14,33679
2020-04-15,33679
2020-04-16,33679
2020-04-17,33679
2020-04-18,33679
2020-04-19,33679
2020-04-20,33679
2020-04-21,33679
2020-04-22,34880
2020-04-23,34880
2020-04-24,34880
2020-04-25,34880
2020-04-26,34880
2020-04-27,34880
2020-04-28,34880
2020-04-29,34880
2020-04-30,35417
2020-05-01,35417
2020-05-02,35417
2020-05-03,35417
2020-05-04,35417
2020-05-05,35417
2020-05-06,35854
2020-05-07,35854
2020-05-08,35854
2020-05-09,35854
2020-05-10,35854
2020-05-11,35854
2020-05-12,35854
2020-05-13,36451
