date_obj,Cannon%20stand price
2019-03-26,186503
2019-03-27,186503
2019-03-28,187879
2019-03-29,185984
2019-03-30,185984
2019-03-31,188809
2019-04-01,188074
2019-04-02,188074
2019-04-03,187147
2019-04-04,189026
2019-04-05,188223
2019-04-06,188223
2019-04-07,188014
2019-04-08,186507
2019-04-09,186507
2019-04-10,185980
2019-04-11,185103
2019-04-12,186226
2019-04-13,188938
2019-04-14,188827
2019-04-15,188827
2019-04-16,187734
2019-04-17,187734
2019-04-18,187053
2019-04-19,187053
2019-04-20,188492
2019-04-21,188492
2019-04-22,189242
2019-04-23,186139
2019-04-24,186236
2019-04-25,186878
2019-04-26,187953
2019-04-27,187953
2019-04-28,187613
2019-04-29,187613
2019-04-30,188265
2019-05-01,188265
2019-05-02,187863
2019-05-03,188675
2019-05-04,188455
2019-05-05,189702
2019-05-06,189702
2019-05-07,188826
2019-05-08,188826
2019-05-09,187356
2019-05-10,187884
2019-05-11,187793
2019-05-12,188620
2019-05-13,188560
2019-05-14,189038
2019-05-15,189038
2019-05-16,188725
2019-05-17,188725
2019-05-18,187875
2019-05-19,187875
2019-05-20,189170
2019-05-21,189170
2019-05-22,187775
2019-05-23,186359
2019-05-24,185625
2019-05-25,182762
2019-05-26,182762
2019-05-27,185103
2019-05-28,188234
2019-05-29,188087
2019-05-30,187712
2019-05-31,187712
2019-06-01,187907
2019-06-02,187881
2019-06-03,188395
2019-06-04,188325
2019-06-05,188456
2019-06-06,188767
2019-06-07,189779
2019-06-08,190143
2019-06-09,188528
2019-06-10,188528
2019-06-11,188618
2019-06-12,188618
2019-06-13,188638
2019-06-14,188063
2019-06-15,188063
2019-06-16,189125
2019-06-17,189144
2019-06-18,189144
2019-06-19,187162
2019-06-20,187475
2019-06-21,188335
2019-06-22,188335
2019-06-23,189766
2019-06-24,188346
2019-06-25,189265
2019-06-26,188752
2019-06-27,188753
2019-06-28,188753
2019-06-29,188547
2019-06-30,189472
2019-07-01,189472
2019-07-02,189743
2019-07-03,188676
2019-07-04,188676
2019-07-05,183824
2019-07-06,183761
2019-07-07,186608
2019-07-08,188009
2019-07-09,188520
2019-07-10,184680
2019-07-11,184680
2019-07-12,184755
2019-07-13,184755
2019-07-14,182421
2019-07-15,182421
2019-07-16,181159
2019-07-17,183119
2019-07-18,183119
2019-07-19,184182
2019-07-20,183263
2019-07-21,182697
2019-07-22,182971
2019-07-23,183694
2019-07-24,183694
2019-07-25,183829
2019-07-26,183829
2019-07-27,181711
2019-07-28,182123
2019-07-29,184204
2019-07-30,185274
2019-07-31,184525
2019-08-01,184525
2019-08-02,184330
2019-08-03,184790
2019-08-04,184790
2019-08-05,182305
2019-08-06,182305
2019-08-07,183889
2019-08-08,183889
2019-08-09,185456
2019-08-10,186468
2019-08-11,186468
2019-08-12,187696
2019-08-13,187696
2019-08-14,187181
2019-08-15,185204
2019-08-16,185341
2019-08-17,185341
2019-08-18,186701
2019-08-19,188433
2019-08-20,188433
2019-08-21,187240
2019-08-22,184488
2019-08-23,184488
2019-08-24,184415
2019-08-24,184415
2019-08-25,184415
2019-08-25,184415
2019-08-26,186444
2019-08-26,186444
2019-08-27,186444
2019-08-27,186444
2019-08-28,187401
2019-08-29,187401
2019-08-30,186887
2019-08-31,186887
2019-09-01,188513
2019-09-02,188513
2019-09-03,188726
2019-09-04,188064
2019-09-05,188064
2019-09-06,185449
2019-09-07,184705
2019-09-08,187085
2019-09-09,187085
2019-09-10,188976
2019-09-11,188072
2019-09-12,188072
2019-09-13,188599
2019-09-14,188700
2019-09-15,188700
2019-09-16,188910
2019-09-17,188910
2019-09-18,188837
2019-09-19,188837
2019-09-20,188717
2019-09-21,188102
2019-09-22,188102
2019-09-23,187190
2019-09-24,187190
2019-09-25,183763
2019-09-26,185495
2019-09-27,185495
2019-09-28,185642
2019-09-29,185642
2019-09-30,186900
2019-10-01,189249
2019-10-02,189249
2019-10-03,188841
2019-10-04,188841
2019-10-05,188817
2019-10-06,189003
2019-10-07,189003
2019-10-08,188657
2019-10-09,188657
2019-10-10,188687
2019-10-11,188687
2019-10-12,188914
2019-10-13,189055
2019-10-14,188835
2019-10-15,188835
2019-10-16,188111
2019-10-17,188111
2019-10-18,188780
2019-10-19,189846
2019-10-20,189846
2019-10-21,189420
2019-10-22,189420
2019-10-23,188980
2019-10-24,188980
2019-10-25,189595
2019-10-26,188758
2019-10-27,188758
2019-10-28,189370
2019-10-29,189370
2019-10-30,188712
2019-10-31,187261
2019-11-01,187261
2019-11-02,186272
2019-11-03,183601
2019-11-04,183601
2019-11-05,182621
2019-11-06,182621
2019-11-07,181535
2019-11-08,181535
2019-11-09,180558
2019-11-10,181276
2019-11-11,181276
2019-11-12,182929
2019-11-13,182929
2019-11-14,184342
2019-11-15,184342
2019-11-16,180756
2019-11-17,180756
2019-11-18,181183
2019-11-19,181183
2019-11-20,179880
2019-11-21,179880
2019-11-22,185484
2019-11-23,185484
2019-11-24,187155
2019-11-25,187155
2019-11-26,184697
2019-11-27,184697
2019-11-28,185130
2019-11-29,185130
2019-11-30,185328
2019-12-01,185328
2019-12-02,188158
2019-12-03,187235
2019-12-04,187235
2019-12-05,184431
2019-12-06,184431
2019-12-07,186222
2019-12-08,186222
2019-12-09,186224
2019-12-10,185703
2019-12-11,185703
2019-12-12,184069
2019-12-13,184069
2019-12-14,181359
2019-12-15,185063
2019-12-16,185063
2019-12-17,186830
2019-12-18,186830
2019-12-19,184444
2019-12-20,184444
2019-12-21,182004
2019-12-22,183252
2019-12-23,183252
2019-12-24,183857
2019-12-25,184431
2019-12-26,184431
2019-12-27,185081
2019-12-28,183838
2019-12-29,183838
2019-12-30,178801
2019-12-31,178801
2020-01-01,181328
2020-01-02,185716
2020-01-03,185716
2020-01-04,186318
2020-01-05,182142
2020-01-06,182142
2020-01-07,186081
2020-01-08,186081
2020-01-09,187699
2020-01-10,187888
2020-01-11,187827
2020-01-12,188223
2020-01-13,188223
2020-01-14,188330
2020-01-15,189529
2020-01-16,190832
2020-01-17,187570
2020-01-18,187570
2020-01-19,185821
2020-01-20,185821
2020-01-21,183206
2020-01-22,184967
2020-01-23,185402
2020-01-24,187453
2020-01-25,187453
2020-01-26,186970
2020-01-27,187308
2020-01-28,187308
2020-01-29,189656
2020-01-30,189656
2020-01-31,187045
2020-02-01,185091
2020-02-02,186515
2020-02-03,186515
2020-02-04,184778
2020-02-05,184778
2020-02-06,185381
2020-02-07,185381
2020-02-08,186454
2020-02-09,186454
2020-02-10,187371
2020-02-11,187371
2020-02-12,186457
2020-02-13,186457
2020-02-14,185056
2020-02-15,185056
2020-02-16,186605
2020-02-17,189797
2020-02-18,191199
2020-02-19,191199
2020-02-20,189784
2020-02-21,189784
2020-02-22,188833
2020-02-23,188833
2020-02-24,184884
2020-02-25,185010
2020-02-26,186079
2020-02-27,186079
2020-02-28,187384
2020-02-29,187384
2020-03-01,188246
2020-03-02,186449
2020-03-03,186163
2020-03-04,186163
2020-03-05,186488
2020-03-06,186191
2020-03-07,186191
2020-03-08,187057
2020-03-09,189403
2020-03-10,188588
2020-03-11,188588
2020-03-12,189487
2020-03-13,189487
2020-03-14,184831
2020-03-15,184200
2020-03-16,187000
2020-03-17,187397
2020-03-18,188302
2020-03-19,189935
2020-03-20,187764
2020-03-21,186406
2020-03-22,187141
2020-03-23,188152
2020-03-24,189266
2020-03-25,189203
2020-03-26,188563
2020-03-27,186262
2020-03-28,186541
2020-03-29,186848
2020-03-30,186829
2020-03-31,186249
2020-04-01,186808
2020-04-02,186972
2020-04-03,186972
2020-04-04,187388
2020-04-05,189671
2020-04-06,190393
2020-04-07,187968
2020-04-08,188361
2020-04-09,188009
2020-04-10,188009
2020-04-11,185484
2020-04-12,186570
2020-04-13,187871
2020-04-14,188164
2020-04-15,187612
2020-04-16,187612
2020-04-17,184896
2020-04-18,186142
2020-04-19,185663
2020-04-20,187349
2020-04-21,190135
2020-04-22,188214
2020-04-23,187704
2020-04-24,185775
2020-04-25,186224
2020-04-26,187477
2020-04-27,187792
2020-04-28,188834
2020-04-29,187000
2020-04-30,185518
2020-05-01,184903
2020-05-02,185560
2020-05-03,187414
2020-05-04,187738
2020-05-05,188395
2020-05-06,185074
2020-05-07,184400
2020-05-08,186720
2020-05-09,187721
2020-05-10,188480
2020-05-11,190034
2020-05-12,190097
2020-05-13,186874
