date_obj,Flamtaer%20hammer price
2019-03-19,7223
2019-03-20,7174
2019-03-21,7174
2019-03-22,7153
2019-03-23,7064
2019-03-24,7030
2019-03-25,7030
2019-03-26,6980
2019-03-27,6980
2019-03-28,6869
2019-03-29,6868
2019-03-30,6868
2019-03-31,6866
2019-04-01,6814
2019-04-02,6814
2019-04-03,6836
2019-04-04,6836
2019-04-05,6739
2019-04-06,6739
2019-04-07,6721
2019-04-08,6721
2019-04-09,6664
2019-04-10,6664
2019-04-11,6620
2019-04-12,6515
2019-04-13,6366
2019-04-14,6253
2019-04-15,6253
2019-04-16,6158
2019-04-17,6158
2019-04-18,6064
2019-04-19,6064
2019-04-20,6030
2019-04-21,6030
2019-04-22,5971
2019-04-23,5969
2019-04-24,5969
2019-04-25,6204
2019-04-26,6204
2019-04-27,6128
2019-04-28,6128
2019-04-29,6130
2019-04-30,6050
2019-05-01,6050
2019-05-02,6174
2019-05-03,6347
2019-05-04,6305
2019-05-05,6305
2019-05-06,6189
2019-05-07,6056
2019-05-08,6056
2019-05-09,6204
2019-05-10,6204
2019-05-11,6174
2019-05-12,6091
2019-05-13,6091
2019-05-14,5939
2019-05-15,5939
2019-05-16,5988
2019-05-17,5988
2019-05-18,6061
2019-05-19,6061
2019-05-20,6034
2019-05-21,6034
2019-05-22,6136
2019-05-23,6136
2019-05-24,6098
2019-05-25,6098
2019-05-26,6210
2019-05-27,6322
2019-05-28,6322
2019-05-29,6301
2019-05-30,6301
2019-05-31,6385
2019-06-01,6385
2019-06-02,6589
2019-06-03,6589
2019-06-04,6754
2019-06-05,6754
2019-06-06,6878
2019-06-07,6878
2019-06-08,6869
2019-06-09,7015
2019-06-10,7015
2019-06-11,7118
2019-06-12,7118
2019-06-13,6884
2019-06-14,6884
2019-06-15,6674
2019-06-16,6480
2019-06-17,6480
2019-06-18,6379
2019-06-19,6379
2019-06-20,6340
2019-06-21,6340
2019-06-22,6369
2019-06-23,6370
2019-06-24,6370
2019-06-25,6427
2019-06-26,6427
2019-06-27,6451
2019-06-28,6451
2019-06-29,6545
2019-06-30,6579
2019-07-01,6579
2019-07-02,6559
2019-07-03,6559
2019-07-04,6322
2019-07-05,6322
2019-07-06,6157
2019-07-07,6157
2019-07-08,6166
2019-07-09,6166
2019-07-10,6030
2019-07-11,6030
2019-07-12,5937
2019-07-13,5937
2019-07-14,5915
2019-07-15,5915
2019-07-16,6060
2019-07-17,6166
2019-07-18,6166
2019-07-19,6209
2019-07-20,6209
2019-07-21,6240
2019-07-22,6240
2019-07-23,6366
2019-07-24,6366
2019-07-25,6384
2019-07-26,6384
2019-07-27,6462
2019-07-28,6462
2019-07-29,6531
2019-07-30,6531
2019-07-31,6509
2019-08-01,6509
2019-08-02,6497
2019-08-03,6544
2019-08-04,6544
2019-08-05,6492
2019-08-06,6492
2019-08-07,6471
2019-08-08,6471
2019-08-09,6471
2019-08-10,6503
2019-08-11,6503
2019-08-12,6610
2019-08-13,6610
2019-08-14,6550
2019-08-15,6550
2019-08-16,6578
2019-08-17,6578
2019-08-18,6723
2019-08-19,6723
2019-08-20,6553
2019-08-21,6553
2019-08-22,6383
2019-08-23,6383
2019-08-24,6150
2019-08-24,6150
2019-08-25,6150
2019-08-25,6150
2019-08-26,5953
2019-08-26,5953
2019-08-27,5953
2019-08-27,5953
2019-08-28,5806
2019-08-29,5806
2019-08-30,5704
2019-08-31,5704
2019-09-01,5668
2019-09-02,5668
2019-09-03,5664
2019-09-04,5664
2019-09-05,5610
2019-09-06,5610
2019-09-07,5658
2019-09-08,5658
2019-09-09,5636
2019-09-10,5636
2019-09-11,5609
2019-09-12,5609
2019-09-13,5609
2019-09-14,5688
2019-09-15,5688
2019-09-16,5659
2019-09-17,5659
2019-09-18,5695
2019-09-19,5695
2019-09-20,5695
2019-09-21,5715
2019-09-22,5715
2019-09-23,5838
2019-09-24,5838
2019-09-25,5838
2019-09-26,5877
2019-09-27,5877
2019-09-28,5879
2019-09-29,5879
2019-09-30,5879
2019-10-01,5984
2019-10-02,5984
2019-10-03,5984
2019-10-04,6004
2019-10-05,6004
2019-10-06,5760
2019-10-07,5760
2019-10-08,5852
2019-10-09,5852
2019-10-10,5852
2019-10-11,5856
2019-10-12,5856
2019-10-13,5876
2019-10-14,5876
2019-10-15,5877
2019-10-16,5877
2019-10-17,5877
2019-10-18,5911
2019-10-19,5911
2019-10-20,5795
2019-10-21,5795
2019-10-22,5795
2019-10-23,5883
2019-10-24,5883
2019-10-25,5902
2019-10-26,5902
2019-10-27,5933
2019-10-28,5933
2019-10-29,5907
2019-10-30,5907
2019-10-31,5889
2019-11-01,5889
2019-11-02,5941
2019-11-03,5941
2019-11-04,6138
2019-11-05,6138
2019-11-06,6138
2019-11-07,6395
2019-11-08,6395
2019-11-09,6582
2019-11-10,6582
2019-11-11,6613
2019-11-12,6613
2019-11-13,6613
2019-11-14,6506
2019-11-15,6506
2019-11-16,6330
2019-11-17,6330
2019-11-18,6330
2019-11-19,6064
2019-11-20,6064
2019-11-21,6064
2019-11-22,5799
2019-11-23,5799
2019-11-24,5853
2019-11-25,5853
2019-11-26,5944
2019-11-27,5944
2019-11-28,5944
2019-11-29,5914
2019-11-30,5914
2019-12-01,5885
2019-12-02,5885
2019-12-03,5811
2019-12-04,5811
2019-12-05,5811
2019-12-06,5659
2019-12-07,5659
2019-12-08,5515
2019-12-09,5515
2019-12-10,5438
2019-12-11,5438
2019-12-12,5438
2019-12-13,5474
2019-12-14,5474
2019-12-15,5498
2019-12-16,5498
2019-12-17,5464
2019-12-18,5464
2019-12-19,5464
2019-12-20,5490
2019-12-21,5490
2019-12-22,5548
2019-12-23,5548
2019-12-24,5548
2019-12-25,5501
2019-12-26,5501
2019-12-27,5555
2019-12-28,5555
2019-12-29,5607
2019-12-30,5607
2019-12-31,5473
2020-01-01,5473
2020-01-02,5509
2020-01-03,5509
2020-01-04,5674
2020-01-05,5674
2020-01-06,5870
2020-01-07,5870
2020-01-08,5837
2020-01-09,5837
2020-01-10,5867
2020-01-11,5867
2020-01-12,5793
2020-01-13,5793
2020-01-14,5793
2020-01-15,5927
2020-01-16,5927
2020-01-17,5969
2020-01-18,5969
2020-01-19,5976
2020-01-20,5976
2020-01-21,5976
2020-01-22,5961
2020-01-23,5961
2020-01-24,5932
2020-01-25,5932
2020-01-26,5958
2020-01-27,5958
2020-01-28,5960
2020-01-29,5960
2020-01-30,5883
2020-01-31,5883
2020-02-01,5905
2020-02-02,5905
2020-02-03,5988
2020-02-04,5988
2020-02-05,5900
2020-02-06,5900
2020-02-07,5830
2020-02-08,5830
2020-02-09,5863
2020-02-10,5750
2020-02-11,5750
2020-02-12,5823
2020-02-13,5823
2020-02-14,5950
2020-02-15,5950
2020-02-16,5998
2020-02-17,5991
2020-02-18,5991
2020-02-19,5966
2020-02-20,5966
2020-02-21,5830
2020-02-22,5771
2020-02-23,5771
2020-02-24,5742
2020-02-25,5742
2020-02-26,5782
2020-02-27,5782
2020-02-28,5770
2020-02-29,5770
2020-03-01,5884
2020-03-02,5884
2020-03-03,5859
2020-03-04,5859
2020-03-05,5711
2020-03-06,5711
2020-03-07,5740
2020-03-08,5740
2020-03-09,5772
2020-03-10,5772
2020-03-11,5685
2020-03-12,5685
2020-03-13,5607
2020-03-14,5561
2020-03-15,5561
2020-03-16,5596
2020-03-17,5596
2020-03-18,5534
2020-03-19,5534
2020-03-20,5485
2020-03-21,5485
2020-03-22,5491
2020-03-23,5484
2020-03-24,5564
2020-03-25,5588
2020-03-26,5664
2020-03-27,5666
2020-03-28,5732
2020-03-29,5811
2020-03-30,5876
2020-03-31,5876
2020-04-01,5868
2020-04-02,5914
2020-04-03,5914
2020-04-04,5863
2020-04-05,5758
2020-04-06,5661
2020-04-07,5655
2020-04-08,5710
2020-04-09,5745
2020-04-10,5745
2020-04-11,5742
2020-04-12,5744
2020-04-13,5828
2020-04-14,5834
2020-04-15,5763
2020-04-16,5763
2020-04-17,5759
2020-04-18,5783
2020-04-19,5742
2020-04-20,5672
2020-04-21,5666
2020-04-22,5667
2020-04-23,5725
2020-04-24,5748
2020-04-25,5706
2020-04-26,5714
2020-04-27,5654
2020-04-28,5607
2020-04-29,5607
2020-04-30,5554
2020-05-01,5554
2020-05-02,5551
2020-05-03,5653
2020-05-04,5742
2020-05-05,5811
2020-05-06,5804
2020-05-07,5690
2020-05-08,5690
2020-05-09,5724
2020-05-10,5732
2020-05-11,5732
2020-05-12,5755
2020-05-13,5747
