date_obj,Ochre%20snelm%20(round) price
2019-01-13,701
2019-01-14,701
2019-01-15,701
2019-01-16,701
2019-01-17,671
2019-01-18,671
2019-01-19,671
2019-01-20,671
2019-01-21,671
2019-01-22,671
2019-01-23,671
2019-01-24,643
2019-01-25,643
2019-01-26,643
2019-01-27,643
2019-01-29,643
2019-01-30,643
2019-01-31,643
2019-02-01,618
2019-02-02,618
2019-02-03,618
2019-02-04,618
2019-02-05,618
2019-02-06,618
2019-02-07,618
2019-02-08,618
2019-02-09,618
2019-02-10,593
2019-02-11,593
2019-02-12,593
2019-02-13,593
2019-02-14,593
2019-02-15,593
2019-02-16,593
2019-02-17,593
2019-02-18,569
2019-02-19,569
2019-02-20,569
2019-02-21,569
2019-02-22,569
2019-02-23,569
2019-02-24,569
2019-02-25,544
2019-02-26,544
2019-02-27,544
2019-02-28,544
2019-03-01,544
2019-03-02,544
2019-03-03,544
2019-03-04,544
2019-03-05,544
2019-03-06,544
2019-03-07,544
2019-03-08,523
2019-03-09,523
2019-03-10,523
2019-03-11,523
2019-03-12,523
2019-03-13,523
2019-03-14,523
2019-03-15,523
2019-03-16,523
2019-03-17,501
2019-03-18,501
2019-03-19,501
2019-03-20,501
2019-03-21,501
2019-03-22,501
2019-03-23,501
2019-03-24,501
2019-03-25,501
2019-03-26,501
2019-03-27,501
2019-03-28,480
2019-03-29,480
2019-03-30,480
2019-03-31,480
2019-04-01,480
2019-04-02,480
2019-04-03,480
2019-04-04,480
2019-04-05,480
2019-04-06,480
2019-04-07,480
2019-04-08,480
2019-04-09,480
2019-04-10,459
2019-04-11,459
2019-04-12,459
2019-04-13,459
2019-04-14,459
2019-04-15,459
2019-04-16,459
2019-04-17,459
2019-04-18,459
2019-04-19,459
2019-04-20,442
2019-04-21,442
2019-04-22,442
2019-04-23,442
2019-04-24,442
2019-04-25,442
2019-04-26,442
2019-04-27,442
2019-04-28,442
2019-04-29,442
2019-04-30,425
2019-05-01,425
2019-05-02,425
2019-05-03,425
2019-05-04,425
2019-05-05,425
2019-05-06,425
2019-05-07,425
2019-05-08,425
2019-05-09,425
2019-05-10,425
2019-05-11,425
2019-05-12,425
2019-05-13,425
2019-05-14,421
2019-05-15,421
2019-05-16,421
2019-05-17,421
2019-05-18,421
2019-05-19,421
2019-05-20,421
2019-05-21,421
2019-05-22,421
2019-05-23,421
2019-05-24,421
2019-05-25,421
2019-05-26,421
2019-05-27,402
2019-05-28,402
2019-05-29,402
2019-05-30,402
2019-05-31,402
2019-06-01,402
2019-06-02,402
2019-06-03,402
2019-06-04,402
2019-06-05,402
2019-06-06,402
2019-06-07,402
2019-06-08,385
2019-06-09,385
2019-06-10,385
2019-06-11,385
2019-06-12,385
2019-06-13,385
2019-06-14,385
2019-06-15,385
2019-06-16,385
2019-06-17,385
2019-06-18,385
2019-06-19,385
2019-06-20,366
2019-06-21,366
2019-06-22,366
2019-06-23,366
2019-06-24,366
2019-06-25,366
2019-06-26,366
2019-06-27,366
2019-06-28,366
2019-06-29,366
2019-06-30,366
2019-07-01,366
2019-07-02,359
2019-07-03,359
2019-07-04,359
2019-07-05,359
2019-07-06,359
2019-07-07,359
2019-07-08,359
2019-07-09,359
2019-07-10,359
2019-07-11,359
2019-07-12,359
2019-07-13,359
2019-07-14,359
2019-07-15,359
2019-07-16,359
2019-07-17,359
2019-07-18,344
2019-07-19,344
2019-07-20,344
2019-07-21,344
2019-07-22,344
2019-07-23,344
2019-07-24,344
2019-07-25,344
2019-07-26,344
2019-07-27,344
2019-07-28,344
2019-07-29,344
2019-07-30,344
2019-07-31,344
2019-08-01,344
2019-08-02,354
2019-08-03,354
2019-08-04,354
2019-08-05,354
2019-08-06,354
2019-08-07,354
2019-08-08,354
2019-08-09,354
2019-08-10,354
2019-08-11,354
2019-08-12,354
2019-08-13,339
2019-08-14,339
2019-08-15,339
2019-08-16,339
2019-08-17,339
2019-08-18,339
2019-08-19,339
2019-08-20,339
2019-08-21,339
2019-08-22,325
2019-08-23,325
2019-08-24,325
2019-08-24,325
2019-08-25,325
2019-08-25,325
2019-08-26,325
2019-08-26,325
2019-08-27,325
2019-08-27,325
2019-08-28,325
2019-08-29,325
2019-08-30,325
2019-08-31,325
2019-09-01,325
2019-09-02,325
2019-09-03,325
2019-09-04,325
2019-09-05,325
2019-09-06,325
2019-09-07,325
2019-09-08,313
2019-09-09,313
2019-09-10,313
2019-09-11,313
2019-09-12,313
2019-09-13,313
2019-09-14,313
2019-09-15,313
2019-09-16,313
2019-09-17,313
2019-09-18,313
2019-09-19,313
2019-09-20,313
2019-09-21,313
2019-09-22,300
2019-09-23,300
2019-09-24,300
2019-09-25,300
2019-09-26,300
2019-09-27,300
2019-09-28,300
2019-09-29,300
2019-09-30,300
2019-10-01,300
2019-10-02,300
2019-10-03,300
2019-10-04,288
2019-10-05,288
2019-10-06,288
2019-10-07,288
2019-10-08,288
2019-10-09,288
2019-10-10,288
2019-10-11,288
2019-10-12,288
2019-10-13,288
2019-10-14,288
2019-10-15,288
2019-10-16,288
2019-10-17,275
2019-10-18,275
2019-10-19,275
2019-10-20,275
2019-10-21,275
2019-10-22,275
2019-10-23,275
2019-10-24,275
2019-10-25,275
2019-10-26,275
2019-10-27,275
2019-10-28,275
2019-10-29,275
2019-10-30,275
2019-10-31,275
2019-11-01,275
2019-11-02,263
2019-11-03,263
2019-11-04,263
2019-11-05,263
2019-11-06,263
2019-11-07,263
2019-11-08,263
2019-11-09,263
2019-11-10,263
2019-11-11,263
2019-11-12,263
2019-11-13,263
2019-11-14,263
2019-11-15,263
2019-11-16,255
2019-11-17,255
2019-11-18,255
2019-11-19,255
2019-11-20,255
2019-11-21,255
2019-11-22,255
2019-11-23,255
2019-11-24,255
2019-11-25,255
2019-11-26,255
2019-11-27,255
2019-11-28,255
2019-11-29,255
2019-11-30,255
2019-12-01,255
2019-12-02,243
2019-12-03,243
2019-12-04,243
2019-12-05,243
2019-12-06,243
2019-12-07,243
2019-12-08,243
2019-12-09,243
2019-12-10,243
2019-12-11,243
2019-12-12,243
2019-12-13,243
2019-12-14,243
2019-12-15,243
2019-12-16,243
2019-12-17,243
2019-12-18,231
2019-12-19,231
2019-12-20,231
2019-12-21,231
2019-12-22,231
2019-12-23,231
2019-12-24,231
2019-12-25,231
2019-12-26,231
2019-12-27,231
2019-12-28,231
2019-12-29,231
2019-12-30,231
2019-12-31,231
2020-01-01,231
2020-01-02,231
2020-01-03,220
2020-01-04,220
2020-01-05,220
2020-01-06,220
2020-01-07,220
2020-01-08,220
2020-01-09,220
2020-01-10,220
2020-01-11,220
2020-01-12,220
2020-01-13,220
2020-01-14,220
2020-01-15,220
2020-01-16,210
2020-01-17,210
2020-01-18,210
2020-01-19,210
2020-01-20,210
2020-01-21,210
2020-01-22,210
2020-01-23,210
2020-01-24,210
2020-01-25,210
2020-01-26,210
2020-01-27,210
2020-01-28,210
2020-01-29,210
2020-01-30,201
2020-01-31,201
2020-02-01,201
2020-02-02,201
2020-02-03,201
2020-02-04,201
2020-02-05,201
2020-02-06,201
2020-02-07,201
2020-02-08,201
2020-02-09,201
2020-02-10,201
2020-02-11,191
2020-02-12,191
2020-02-13,191
2020-02-14,191
2020-02-15,191
2020-02-16,191
2020-02-17,191
2020-02-18,191
2020-02-19,191
2020-02-20,191
2020-02-21,191
2020-02-22,183
2020-02-23,183
2020-02-24,183
2020-02-25,183
2020-02-26,183
2020-02-27,183
2020-02-28,183
2020-02-29,183
2020-03-01,183
2020-03-02,183
2020-03-03,183
2020-03-04,183
2020-03-05,175
2020-03-06,175
2020-03-07,175
2020-03-08,175
2020-03-09,175
2020-03-10,175
2020-03-11,175
2020-03-12,175
2020-03-13,175
2020-03-14,175
2020-03-15,167
2020-03-16,167
2020-03-17,167
2020-03-18,167
2020-03-19,167
2020-03-20,167
2020-03-21,167
2020-03-22,167
2020-03-23,167
2020-03-24,161
2020-03-25,161
2020-03-26,161
2020-03-27,161
2020-03-28,161
2020-03-29,161
2020-03-30,161
2020-03-31,161
2020-04-01,153
2020-04-02,153
2020-04-03,153
2020-04-04,153
2020-04-05,153
2020-04-06,153
2020-04-07,153
2020-04-08,153
2020-04-09,146
2020-04-10,146
2020-04-11,146
2020-04-12,146
2020-04-13,146
2020-04-14,146
2020-04-15,139
2020-04-16,139
2020-04-17,139
2020-04-18,139
2020-04-19,139
2020-04-20,139
2020-04-21,139
2020-04-22,139
2020-04-23,139
2020-04-24,133
2020-04-25,133
2020-04-26,133
2020-04-27,133
2020-04-28,133
2020-04-29,133
2020-04-30,133
2020-05-01,133
2020-05-02,127
2020-05-03,127
2020-05-04,127
2020-05-05,127
2020-05-06,127
2020-05-07,127
2020-05-08,127
2020-05-09,127
2020-05-10,121
2020-05-11,121
2020-05-12,121
2020-05-13,121
