date_obj,Cake price
2019-08-27,168
2019-08-28,165
2019-08-29,165
2019-08-30,169
2019-08-31,165
2019-09-01,165
2019-09-02,165
2019-09-03,165
2019-09-04,157
2019-09-05,150
2019-09-06,142
2019-09-07,136
2019-09-08,135
2019-09-09,134
2019-09-10,138
2019-09-11,143
2019-09-12,143
2019-09-13,145
2019-09-14,144
2019-09-15,141
2019-09-16,143
2019-09-17,143
2019-09-18,151
2019-09-19,156
2019-09-20,153
2019-09-21,151
2019-09-22,149
2019-09-23,149
2019-09-24,152
2019-09-25,153
2019-09-26,155
2019-09-27,154
2019-09-28,155
2019-09-29,152
2019-09-30,152
2019-10-01,150
2019-10-02,150
2019-10-03,150
2019-10-04,147
2019-10-05,151
2019-10-06,150
2019-10-07,152
2019-10-08,151
2019-10-09,152
2019-10-10,148
2019-10-11,143
2019-10-12,146
2019-10-13,144
2019-10-14,146
2019-10-15,144
2019-10-16,146
2019-10-17,146
2019-10-18,144
2019-10-19,145
2019-10-20,147
2019-10-21,147
2019-10-22,145
2019-10-23,143
2019-10-24,135
2019-10-25,133
2019-10-26,126
2019-10-27,127
2019-10-28,124
2019-10-29,124
2019-10-30,122
2019-10-31,118
2019-11-01,120
2019-11-02,120
2019-11-03,120
2019-11-04,123
2019-11-05,126
2019-11-06,130
2019-11-07,135
2019-11-08,137
2019-11-09,136
2019-11-10,136
2019-11-11,138
2019-11-12,139
2019-11-13,138
2019-11-14,136
2019-11-15,136
2019-11-16,137
2019-11-17,137
2019-11-18,139
2019-11-19,139
2019-11-20,140
2019-11-21,140
2019-11-22,140
2019-11-23,141
2019-11-24,140
2019-11-25,140
2019-11-26,139
2019-11-27,135
2019-11-28,136
2019-11-29,136
2019-11-30,137
2019-12-01,142
2019-12-02,144
2019-12-03,143
2019-12-04,142
2019-12-05,142
2019-12-06,144
2019-12-07,145
2019-12-08,141
2019-12-09,142
2019-12-10,142
2019-12-11,142
2019-12-12,141
2019-12-13,141
2019-12-14,140
2019-12-15,141
2019-12-16,144
2019-12-17,144
2019-12-18,146
2019-12-19,148
2019-12-20,151
2019-12-21,152
2019-12-22,154
2019-12-23,159
2019-12-24,161
2019-12-25,162
2019-12-26,160
2019-12-27,159
2019-12-28,159
2019-12-29,163
2019-12-30,158
2019-12-31,153
2020-01-01,151
2020-01-02,149
2020-01-03,151
2020-01-04,151
2020-01-05,152
2020-01-06,151
2020-01-07,152
2020-01-08,151
2020-01-09,148
2020-01-10,143
2020-01-11,143
2020-01-12,144
2020-01-13,144
2020-01-14,145
2020-01-15,146
2020-01-16,146
2020-01-17,147
2020-01-18,146
2020-01-19,146
2020-01-20,145
2020-01-21,147
2020-01-22,145
2020-01-23,145
2020-01-24,147
2020-01-25,147
2020-01-26,149
2020-01-27,146
2020-01-28,147
2020-01-29,145
2020-01-30,145
2020-01-31,145
2020-02-01,145
2020-02-02,148
2020-02-03,152
2020-02-04,153
2020-02-05,149
2020-02-06,149
2020-02-07,147
2020-02-08,148
2020-02-09,150
2020-02-10,151
2020-02-11,152
2020-02-12,153
2020-02-13,151
2020-02-14,151
2020-02-15,150
2020-02-16,150
2020-02-17,150
2020-02-18,152
2020-02-19,151
2020-02-20,152
2020-02-21,154
2020-02-22,154
2020-02-23,151
2020-02-24,153
2020-02-25,150
2020-02-26,145
2020-02-27,148
2020-02-28,150
2020-02-29,152
2020-03-01,150
2020-03-02,148
2020-03-03,147
2020-03-04,151
2020-03-05,151
2020-03-06,151
2020-03-07,149
2020-03-08,147
2020-03-09,145
2020-03-10,146
2020-03-11,145
2020-03-12,146
2020-03-13,147
2020-03-14,146
2020-03-15,145
2020-03-16,148
2020-03-17,148
2020-03-18,147
2020-03-19,148
2020-03-20,149
2020-03-21,148
2020-03-22,149
2020-03-23,152
2020-03-24,151
2020-03-25,151
2020-03-26,154
2020-03-27,156
2020-03-28,156
2020-03-29,163
2020-03-30,170
2020-03-31,170
2020-04-01,164
2020-04-02,165
2020-04-03,167
2020-04-04,167
2020-04-05,175
2020-04-06,173
2020-04-07,170
2020-04-08,166
2020-04-09,165
2020-04-10,164
2020-04-11,161
2020-04-12,159
2020-04-13,161
2020-04-14,162
2020-04-15,163
2020-04-16,164
2020-04-17,170
2020-04-18,171
2020-04-19,179
2020-04-20,183
2020-04-21,191
2020-04-22,200
2020-04-23,205
2020-04-24,208
2020-04-25,215
2020-04-26,219
2020-04-27,219
2020-04-28,220
2020-04-29,228
2020-04-30,240
2020-05-01,247
2020-05-02,249
2020-05-03,257
2020-05-04,261
2020-05-05,259
2020-05-06,256
2020-05-07,256
2020-05-08,254
2020-05-09,256
2020-05-10,257
2020-05-11,247
2020-05-12,245
2020-05-13,246
