date_obj,Red%20robe%20bottoms price
2019-04-17,868
2019-04-18,868
2019-04-19,868
2019-04-20,872
2019-04-21,872
2019-04-22,872
2019-04-23,872
2019-04-24,872
2019-04-25,912
2019-04-26,912
2019-04-27,912
2019-04-28,912
2019-04-29,912
2019-04-30,949
2019-05-01,949
2019-05-02,949
2019-05-03,949
2019-05-04,949
2019-05-05,960
2019-05-06,960
2019-05-07,960
2019-05-08,960
2019-05-09,960
2019-05-10,951
2019-05-11,951
2019-05-12,951
2019-05-13,951
2019-05-14,922
2019-05-15,922
2019-05-16,922
2019-05-17,922
2019-05-18,922
2019-05-19,940
2019-05-20,940
2019-05-21,940
2019-05-22,940
2019-05-23,940
2019-05-24,946
2019-05-25,946
2019-05-26,946
2019-05-27,946
2019-05-28,946
2019-05-29,940
2019-05-30,940
2019-05-31,940
2019-06-01,940
2019-06-02,940
2019-06-03,939
2019-06-04,939
2019-06-05,939
2019-06-06,939
2019-06-07,939
2019-06-08,939
2019-06-09,939
2019-06-10,939
2019-06-11,939
2019-06-12,939
2019-06-13,976
2019-06-14,976
2019-06-15,976
2019-06-16,976
2019-06-17,976
2019-06-18,999
2019-06-19,999
2019-06-20,999
2019-06-21,999
2019-06-22,999
2019-06-23,1038
2019-06-24,1038
2019-06-25,1038
2019-06-26,1038
2019-06-27,1038
2019-06-28,1038
2019-06-29,1046
2019-06-30,1046
2019-07-01,1046
2019-07-02,1046
2019-07-03,1046
2019-07-04,1068
2019-07-05,1068
2019-07-06,1068
2019-07-07,1068
2019-07-08,1051
2019-07-09,1051
2019-07-10,1051
2019-07-11,1051
2019-07-12,1080
2019-07-13,1080
2019-07-14,1080
2019-07-15,1080
2019-07-16,1080
2019-07-17,1061
2019-07-18,1061
2019-07-19,1061
2019-07-20,1061
2019-07-21,1061
2019-07-22,1104
2019-07-23,1104
2019-07-24,1104
2019-07-25,1104
2019-07-26,1104
2019-07-27,1104
2019-07-28,1131
2019-07-29,1131
2019-07-30,1131
2019-07-31,1131
2019-08-01,1131
2019-08-02,1139
2019-08-03,1139
2019-08-04,1139
2019-08-05,1139
2019-08-06,1106
2019-08-07,1106
2019-08-08,1106
2019-08-09,1106
2019-08-10,1106
2019-08-11,1146
2019-08-12,1146
2019-08-13,1146
2019-08-14,1146
2019-08-15,1171
2019-08-16,1171
2019-08-17,1171
2019-08-18,1171
2019-08-19,1188
2019-08-20,1188
2019-08-21,1188
2019-08-22,1188
2019-08-23,1188
2019-08-24,1184
2019-08-24,1184
2019-08-25,1184
2019-08-25,1184
2019-08-26,1184
2019-08-26,1184
2019-08-27,1184
2019-08-27,1184
2019-08-28,1184
2019-08-29,1184
2019-08-30,1150
2019-08-31,1150
2019-09-01,1150
2019-09-02,1150
2019-09-03,1150
2019-09-04,1185
2019-09-05,1185
2019-09-06,1185
2019-09-07,1185
2019-09-08,1185
2019-09-09,1152
2019-09-10,1152
2019-09-11,1152
2019-09-12,1152
2019-09-13,1152
2019-09-14,1152
2019-09-15,1164
2019-09-16,1164
2019-09-17,1164
2019-09-18,1164
2019-09-19,1164
2019-09-20,1164
2019-09-21,1173
2019-09-22,1173
2019-09-23,1173
2019-09-24,1173
2019-09-25,1173
2019-09-26,1173
2019-09-27,1162
2019-09-28,1162
2019-09-29,1162
2019-09-30,1162
2019-10-01,1162
2019-10-02,1162
2019-10-03,1135
2019-10-04,1135
2019-10-05,1135
2019-10-06,1135
2019-10-07,1135
2019-10-08,1117
2019-10-09,1117
2019-10-10,1117
2019-10-11,1117
2019-10-12,1117
2019-10-13,1117
2019-10-14,1127
2019-10-15,1127
2019-10-16,1127
2019-10-17,1127
2019-10-18,1127
2019-10-19,1127
2019-10-20,1100
2019-10-21,1100
2019-10-22,1100
2019-10-23,1100
2019-10-24,1100
2019-10-25,1100
2019-10-26,1100
2019-10-27,1104
2019-10-28,1104
2019-10-29,1104
2019-10-30,1104
2019-10-31,1104
2019-11-01,1104
2019-11-02,1104
2019-11-03,1106
2019-11-04,1106
2019-11-05,1106
2019-11-06,1106
2019-11-07,1106
2019-11-08,1106
2019-11-09,1106
2019-11-10,1122
2019-11-11,1122
2019-11-12,1122
2019-11-13,1122
2019-11-14,1122
2019-11-15,1122
2019-11-16,1122
2019-11-17,1130
2019-11-18,1130
2019-11-19,1130
2019-11-20,1130
2019-11-21,1130
2019-11-22,1130
2019-11-23,1130
2019-11-24,1134
2019-11-25,1134
2019-11-26,1134
2019-11-27,1134
2019-11-28,1134
2019-11-29,1134
2019-11-30,1134
2019-12-01,1106
2019-12-02,1106
2019-12-03,1106
2019-12-04,1106
2019-12-05,1106
2019-12-06,1106
2019-12-07,1104
2019-12-08,1104
2019-12-09,1104
2019-12-10,1104
2019-12-11,1104
2019-12-12,1104
2019-12-13,1104
2019-12-14,1104
2019-12-15,1104
2019-12-16,1104
2019-12-17,1104
2019-12-18,1104
2019-12-19,1104
2019-12-20,1091
2019-12-21,1091
2019-12-22,1091
2019-12-23,1091
2019-12-24,1091
2019-12-25,1091
2019-12-26,1050
2019-12-27,1050
2019-12-28,1050
2019-12-29,1050
2019-12-30,1050
2019-12-31,1050
2020-01-01,1055
2020-01-02,1055
2020-01-03,1055
2020-01-04,1055
2020-01-05,1055
2020-01-06,1055
2020-01-07,1063
2020-01-08,1063
2020-01-09,1063
2020-01-10,1063
2020-01-11,1063
2020-01-12,1063
2020-01-13,1096
2020-01-14,1096
2020-01-15,1096
2020-01-16,1096
2020-01-17,1096
2020-01-18,1074
2020-01-19,1074
2020-01-20,1074
2020-01-21,1074
2020-01-22,1074
2020-01-23,1093
2020-01-24,1093
2020-01-25,1093
2020-01-26,1093
2020-01-27,1093
2020-01-28,1093
2020-01-29,1087
2020-01-30,1087
2020-01-31,1087
2020-02-01,1087
2020-02-02,1087
2020-02-03,1087
2020-02-04,1086
2020-02-05,1086
2020-02-06,1086
2020-02-07,1086
2020-02-08,1086
2020-02-09,1086
2020-02-10,1054
2020-02-11,1054
2020-02-12,1054
2020-02-13,1054
2020-02-14,1054
2020-02-15,1054
2020-02-16,1037
2020-02-17,1037
2020-02-18,1037
2020-02-19,1037
2020-02-20,1037
2020-02-21,1037
2020-02-22,1016
2020-02-23,1016
2020-02-24,1016
2020-02-25,1016
2020-02-26,1016
2020-02-27,1000
2020-02-28,1000
2020-02-29,1000
2020-03-01,1000
2020-03-02,1000
2020-03-03,1002
2020-03-04,1002
2020-03-05,1002
2020-03-06,1002
2020-03-07,1002
2020-03-08,1002
2020-03-09,1002
2020-03-10,1050
2020-03-11,1050
2020-03-12,1050
2020-03-13,1050
2020-03-14,1050
2020-03-15,1050
2020-03-16,1071
2020-03-17,1071
2020-03-18,1071
2020-03-19,1071
2020-03-20,1032
2020-03-21,1032
2020-03-22,1032
2020-03-23,1032
2020-03-24,1009
2020-03-25,1009
2020-03-26,1009
2020-03-27,965
2020-03-28,965
2020-03-29,965
2020-03-30,951
2020-03-31,951
2020-04-01,951
2020-04-02,951
2020-04-03,940
2020-04-04,940
2020-04-05,940
2020-04-06,943
2020-04-07,943
2020-04-08,943
2020-04-09,943
2020-04-10,943
2020-04-11,924
2020-04-12,924
2020-04-13,924
2020-04-14,924
2020-04-15,960
2020-04-16,960
2020-04-17,960
2020-04-18,960
2020-04-19,965
2020-04-20,965
2020-04-21,965
2020-04-22,965
2020-04-23,945
2020-04-24,945
2020-04-25,945
2020-04-26,945
2020-04-27,963
2020-04-28,963
2020-04-29,963
2020-04-30,973
2020-05-01,973
2020-05-02,973
2020-05-03,973
2020-05-04,957
2020-05-05,957
2020-05-06,957
2020-05-07,938
2020-05-08,938
2020-05-09,938
2020-05-10,938
2020-05-11,940
2020-05-12,940
2020-05-13,940
