date_obj,Gardening%20boots price
2019-04-04,4852
2019-04-05,4852
2019-04-06,5065
2019-04-07,5065
2019-04-08,5065
2019-04-09,5065
2019-04-10,5184
2019-04-11,5184
2019-04-12,5184
2019-04-13,5184
2019-04-14,5053
2019-04-15,5053
2019-04-16,5053
2019-04-17,5053
2019-04-18,5053
2019-04-19,5138
2019-04-20,5138
2019-04-21,5138
2019-04-22,5138
2019-04-23,5178
2019-04-24,5178
2019-04-25,5178
2019-04-26,5178
2019-04-27,5056
2019-04-28,5056
2019-04-29,5056
2019-04-30,5056
2019-05-01,4991
2019-05-02,4991
2019-05-03,4991
2019-05-04,4842
2019-05-05,4842
2019-05-06,4842
2019-05-07,4842
2019-05-08,4842
2019-05-09,4792
2019-05-10,4792
2019-05-11,4792
2019-05-12,4792
2019-05-13,4864
2019-05-14,4864
2019-05-15,4864
2019-05-16,4864
2019-05-17,4864
2019-05-18,4762
2019-05-19,4762
2019-05-20,4762
2019-05-21,4762
2019-05-22,4627
2019-05-23,4627
2019-05-24,4627
2019-05-25,4627
2019-05-26,4580
2019-05-27,4580
2019-05-28,4580
2019-05-29,4458
2019-05-30,4458
2019-05-31,4458
2019-06-01,4458
2019-06-02,4458
2019-06-03,4358
2019-06-04,4358
2019-06-05,4358
2019-06-06,4358
2019-06-07,4358
2019-06-08,4305
2019-06-09,4305
2019-06-10,4305
2019-06-11,4478
2019-06-12,4478
2019-06-13,4478
2019-06-14,4478
2019-06-15,4414
2019-06-16,4414
2019-06-17,4414
2019-06-18,4414
2019-06-19,4414
2019-06-20,4324
2019-06-21,4324
2019-06-22,4324
2019-06-23,4324
2019-06-24,4324
2019-06-25,4217
2019-06-26,4217
2019-06-27,4217
2019-06-28,4217
2019-06-29,4185
2019-06-30,4185
2019-07-01,4185
2019-07-02,4185
2019-07-03,4051
2019-07-04,4051
2019-07-05,4051
2019-07-06,4051
2019-07-07,4051
2019-07-08,3960
2019-07-09,3960
2019-07-10,3960
2019-07-11,3960
2019-07-12,3898
2019-07-13,3898
2019-07-14,3898
2019-07-15,3898
2019-07-16,3898
2019-07-17,3898
2019-07-18,3881
2019-07-19,3881
2019-07-20,3881
2019-07-21,3881
2019-07-22,3881
2019-07-23,3767
2019-07-24,3767
2019-07-25,3767
2019-07-26,3767
2019-07-27,3767
2019-07-28,3767
2019-07-29,3738
2019-07-30,3738
2019-07-31,3738
2019-08-01,3738
2019-08-02,3771
2019-08-03,3771
2019-08-04,3771
2019-08-05,3771
2019-08-06,3771
2019-08-07,3826
2019-08-08,3826
2019-08-09,3826
2019-08-10,3826
2019-08-11,3826
2019-08-12,3789
2019-08-13,3789
2019-08-14,3789
2019-08-15,3789
2019-08-16,3743
2019-08-17,3743
2019-08-18,3743
2019-08-19,3743
2019-08-20,3743
2019-08-21,3743
2019-08-22,3750
2019-08-23,3750
2019-08-24,3750
2019-08-24,3750
2019-08-25,3750
2019-08-25,3750
2019-08-26,3750
2019-08-26,3750
2019-08-27,3750
2019-08-27,3750
2019-08-28,3670
2019-08-29,3670
2019-08-30,3670
2019-08-31,3670
2019-09-01,3670
2019-09-02,3670
2019-09-03,3511
2019-09-04,3511
2019-09-05,3511
2019-09-06,3511
2019-09-07,3511
2019-09-08,3346
2019-09-09,3346
2019-09-10,3346
2019-09-11,3346
2019-09-12,3346
2019-09-13,3346
2019-09-14,3431
2019-09-15,3431
2019-09-16,3431
2019-09-17,3431
2019-09-18,3431
2019-09-19,3426
2019-09-20,3426
2019-09-21,3426
2019-09-22,3426
2019-09-23,3426
2019-09-24,3426
2019-09-25,3359
2019-09-26,3359
2019-09-27,3359
2019-09-28,3359
2019-09-29,3359
2019-09-30,3359
2019-10-01,3385
2019-10-02,3385
2019-10-03,3385
2019-10-04,3385
2019-10-05,3385
2019-10-06,3385
2019-10-07,3332
2019-10-08,3332
2019-10-09,3332
2019-10-10,3332
2019-10-11,3332
2019-10-12,3332
2019-10-13,3364
2019-10-14,3364
2019-10-15,3364
2019-10-16,3364
2019-10-17,3364
2019-10-18,3364
2019-10-19,3347
2019-10-20,3347
2019-10-21,3347
2019-10-22,3347
2019-10-23,3347
2019-10-24,3347
2019-10-25,3345
2019-10-26,3345
2019-10-27,3345
2019-10-28,3345
2019-10-29,3345
2019-10-30,3345
2019-10-31,3345
2019-11-01,3245
2019-11-02,3245
2019-11-03,3245
2019-11-04,3245
2019-11-05,3245
2019-11-06,3245
2019-11-07,3245
2019-11-08,3181
2019-11-09,3181
2019-11-10,3181
2019-11-11,3181
2019-11-12,3181
2019-11-13,3181
2019-11-14,3181
2019-11-15,3251
2019-11-16,3251
2019-11-17,3251
2019-11-18,3251
2019-11-19,3251
2019-11-20,3251
2019-11-21,3251
2019-11-22,3251
2019-11-23,3384
2019-11-24,3384
2019-11-25,3384
2019-11-26,3384
2019-11-27,3384
2019-11-28,3384
2019-11-29,3384
2019-11-30,3383
2019-12-01,3383
2019-12-02,3383
2019-12-03,3383
2019-12-04,3383
2019-12-05,3383
2019-12-06,3383
2019-12-07,3466
2019-12-08,3466
2019-12-09,3466
2019-12-10,3466
2019-12-11,3466
2019-12-12,3466
2019-12-13,3466
2019-12-14,3596
2019-12-15,3596
2019-12-16,3596
2019-12-17,3596
2019-12-18,3596
2019-12-19,3596
2019-12-20,3596
2019-12-21,3491
2019-12-22,3491
2019-12-23,3491
2019-12-24,3491
2019-12-25,3491
2019-12-26,3491
2019-12-27,3491
2019-12-28,3613
2019-12-29,3613
2019-12-30,3613
2019-12-31,3613
2020-01-01,3613
2020-01-02,3613
2020-01-03,3596
2020-01-04,3596
2020-01-05,3596
2020-01-06,3596
2020-01-07,3596
2020-01-08,3596
2020-01-09,3596
2020-01-10,3774
2020-01-11,3774
2020-01-12,3774
2020-01-13,3774
2020-01-14,3774
2020-01-15,3773
2020-01-16,3773
2020-01-17,3773
2020-01-18,3773
2020-01-19,3773
2020-01-20,3593
2020-01-21,3593
2020-01-22,3593
2020-01-23,3593
2020-01-24,3593
2020-01-25,3593
2020-01-26,3447
2020-01-27,3447
2020-01-28,3447
2020-01-29,3447
2020-01-30,3447
2020-01-31,3461
2020-02-01,3461
2020-02-02,3461
2020-02-03,3461
2020-02-04,3461
2020-02-05,3461
2020-02-06,3538
2020-02-07,3538
2020-02-08,3538
2020-02-09,3538
2020-02-10,3538
2020-02-11,3538
2020-02-12,3465
2020-02-13,3465
2020-02-14,3465
2020-02-15,3465
2020-02-16,3465
2020-02-17,3412
2020-02-18,3412
2020-02-19,3412
2020-02-20,3412
2020-02-21,3412
2020-02-22,3335
2020-02-23,3335
2020-02-24,3335
2020-02-25,3335
2020-02-26,3335
2020-02-27,3343
2020-02-28,3343
2020-02-29,3343
2020-03-01,3343
2020-03-02,3343
2020-03-03,3226
2020-03-04,3226
2020-03-05,3226
2020-03-06,3226
2020-03-07,3226
2020-03-08,3226
2020-03-09,3097
2020-03-10,3097
2020-03-11,3097
2020-03-12,3097
2020-03-13,3097
2020-03-14,3042
2020-03-15,3042
2020-03-16,3042
2020-03-17,3042
2020-03-18,3042
2020-03-19,3061
2020-03-20,3061
2020-03-21,3061
2020-03-22,3061
2020-03-23,3100
2020-03-24,3100
2020-03-25,3100
2020-03-26,3100
2020-03-27,3042
2020-03-28,3042
2020-03-29,3042
2020-03-30,3042
2020-03-31,2960
2020-04-01,2960
2020-04-02,2960
2020-04-03,2960
2020-04-04,2868
2020-04-05,2868
2020-04-06,2868
2020-04-07,2868
2020-04-08,2844
2020-04-09,2844
2020-04-10,2844
2020-04-11,2844
2020-04-12,2757
2020-04-13,2757
2020-04-14,2757
2020-04-15,2765
2020-04-16,2765
2020-04-17,2765
2020-04-18,2765
2020-04-19,2685
2020-04-20,2685
2020-04-21,2685
2020-04-22,2685
2020-04-23,2609
2020-04-24,2609
2020-04-25,2609
2020-04-26,2490
2020-04-27,2490
2020-04-28,2380
2020-04-29,2380
2020-04-30,2380
2020-05-01,2380
2020-05-02,2380
2020-05-03,2364
2020-05-04,2364
2020-05-05,2364
2020-05-06,2443
2020-05-07,2443
2020-05-08,2443
2020-05-09,2443
2020-05-10,2533
2020-05-11,2533
2020-05-12,2533
2020-05-13,2533
