date_obj,Toktz-xil-ul price
2019-05-01,808
2019-05-02,811
2019-05-03,811
2019-05-04,838
2019-05-05,838
2019-05-06,880
2019-05-07,880
2019-05-08,924
2019-05-09,924
2019-05-10,971
2019-05-11,971
2019-05-12,1020
2019-05-13,1038
2019-05-14,1038
2019-05-15,1011
2019-05-16,1011
2019-05-17,1023
2019-05-18,999
2019-05-19,999
2019-05-20,976
2019-05-21,976
2019-05-22,960
2019-05-23,960
2019-05-24,930
2019-05-25,930
2019-05-26,938
2019-05-27,939
2019-05-28,939
2019-05-29,959
2019-05-30,959
2019-05-31,993
2019-06-01,993
2019-06-02,1004
2019-06-03,1004
2019-06-04,1040
2019-06-05,1040
2019-06-06,994
2019-06-07,994
2019-06-08,1017
2019-06-09,1017
2019-06-10,1007
2019-06-11,1007
2019-06-12,981
2019-06-13,981
2019-06-14,953
2019-06-15,953
2019-06-16,922
2019-06-17,922
2019-06-18,878
2019-06-19,878
2019-06-20,858
2019-06-21,858
2019-06-22,816
2019-06-23,816
2019-06-24,815
2019-06-25,815
2019-06-26,831
2019-06-27,831
2019-06-28,797
2019-06-29,797
2019-06-30,799
2019-07-01,799
2019-07-02,831
2019-07-03,831
2019-07-04,873
2019-07-05,873
2019-07-06,917
2019-07-07,917
2019-07-08,956
2019-07-09,956
2019-07-10,910
2019-07-11,910
2019-07-12,920
2019-07-13,920
2019-07-14,929
2019-07-15,929
2019-07-16,916
2019-07-17,930
2019-07-18,930
2019-07-19,964
2019-07-20,964
2019-07-21,988
2019-07-22,988
2019-07-23,1033
2019-07-24,1033
2019-07-25,1033
2019-07-26,1048
2019-07-27,1048
2019-07-28,1082
2019-07-29,1082
2019-07-30,1034
2019-07-31,1034
2019-08-01,1004
2019-08-02,1004
2019-08-03,976
2019-08-04,976
2019-08-05,980
2019-08-06,980
2019-08-07,993
2019-08-08,993
2019-08-09,993
2019-08-10,1038
2019-08-11,1038
2019-08-12,1038
2019-08-13,1038
2019-08-14,992
2019-08-15,992
2019-08-16,975
2019-08-17,975
2019-08-18,959
2019-08-19,959
2019-08-20,996
2019-08-21,996
2019-08-22,1034
2019-08-23,1034
2019-08-24,1065
2019-08-24,1065
2019-08-25,1065
2019-08-25,1065
2019-08-26,1112
2019-08-26,1112
2019-08-27,1112
2019-08-27,1112
2019-08-28,1168
2019-08-29,1168
2019-08-30,1207
2019-08-31,1207
2019-09-01,1267
2019-09-02,1267
2019-09-03,1311
2019-09-04,1311
2019-09-05,1350
2019-09-06,1350
2019-09-07,1293
2019-09-08,1293
2019-09-09,1249
2019-09-10,1249
2019-09-11,1196
2019-09-12,1196
2019-09-13,1161
2019-09-14,1161
2019-09-15,1127
2019-09-16,1127
2019-09-17,1103
2019-09-18,1103
2019-09-19,1056
2019-09-20,1056
2019-09-21,1026
2019-09-22,1026
2019-09-23,987
2019-09-24,987
2019-09-25,979
2019-09-26,979
2019-09-27,1003
2019-09-28,1003
2019-09-29,1001
2019-09-30,1001
2019-10-01,1029
2019-10-02,1029
2019-10-03,1029
2019-10-04,1051
2019-10-05,1051
2019-10-06,1050
2019-10-07,1050
2019-10-08,1050
2019-10-09,1058
2019-10-10,1058
2019-10-11,1084
2019-10-12,1084
2019-10-13,1089
2019-10-14,1089
2019-10-15,1075
2019-10-16,1075
2019-10-17,1064
2019-10-18,1064
2019-10-19,1044
2019-10-20,1044
2019-10-21,1048
2019-10-22,1048
2019-10-23,1093
2019-10-24,1093
2019-10-25,1110
2019-10-26,1110
2019-10-27,1117
2019-10-28,1117
2019-10-29,1112
2019-10-30,1112
2019-10-31,1099
2019-11-01,1099
2019-11-02,1116
2019-11-03,1116
2019-11-04,1156
2019-11-05,1156
2019-11-06,1156
2019-11-07,1188
2019-11-08,1188
2019-11-09,1236
2019-11-10,1236
2019-11-11,1298
2019-11-12,1298
2019-11-13,1298
2019-11-14,1340
2019-11-15,1340
2019-11-16,1379
2019-11-17,1379
2019-11-18,1377
2019-11-19,1377
2019-11-20,1377
2019-11-21,1399
2019-11-22,1399
2019-11-23,1454
2019-11-24,1454
2019-11-25,1448
2019-11-26,1448
2019-11-27,1416
2019-11-28,1416
2019-11-29,1358
2019-11-30,1358
2019-12-01,1316
2019-12-02,1316
2019-12-03,1260
2019-12-04,1260
2019-12-05,1207
2019-12-06,1207
2019-12-07,1166
2019-12-08,1166
2019-12-09,1160
2019-12-10,1160
2019-12-11,1115
2019-12-12,1115
2019-12-13,1115
2019-12-14,1086
2019-12-15,1086
2019-12-16,1031
2019-12-17,1031
2019-12-18,1013
2019-12-19,1013
2019-12-20,981
2019-12-21,981
2019-12-22,973
2019-12-23,973
2019-12-24,1010
2019-12-25,1010
2019-12-26,1038
2019-12-27,1038
2019-12-28,1060
2019-12-29,1060
2019-12-30,1107
2019-12-31,1107
2020-01-01,1163
2020-01-02,1163
2020-01-03,1171
2020-01-04,1171
2020-01-05,1133
2020-01-06,1133
2020-01-07,1143
2020-01-08,1143
2020-01-09,1143
2020-01-10,1143
2020-01-11,1143
2020-01-12,1126
2020-01-13,1126
2020-01-14,1126
2020-01-15,1148
2020-01-16,1148
2020-01-17,1173
2020-01-18,1173
2020-01-19,1178
2020-01-20,1178
2020-01-21,1207
2020-01-22,1207
2020-01-23,1217
2020-01-24,1217
2020-01-25,1203
2020-01-26,1203
2020-01-27,1231
2020-01-28,1231
2020-01-29,1190
2020-01-30,1190
2020-01-31,1187
2020-02-01,1187
2020-02-02,1170
2020-02-03,1170
2020-02-04,1174
2020-02-05,1174
2020-02-06,1135
2020-02-07,1135
2020-02-08,1098
2020-02-09,1098
2020-02-10,1050
2020-02-11,1050
2020-02-12,1022
2020-02-13,1022
2020-02-14,995
2020-02-15,995
2020-02-16,955
2020-02-17,934
2020-02-18,934
2020-02-19,979
2020-02-20,1015
2020-02-21,1015
2020-02-22,1035
2020-02-23,1035
2020-02-24,1031
2020-02-25,1031
2020-02-26,1043
2020-02-27,1043
2020-02-28,1056
2020-02-29,1056
2020-03-01,1038
2020-03-02,1038
2020-03-03,1004
2020-03-04,1004
2020-03-05,991
2020-03-06,991
2020-03-07,997
2020-03-08,997
2020-03-09,1030
2020-03-10,1080
2020-03-11,1080
2020-03-12,1073
2020-03-13,1073
2020-03-14,1106
2020-03-15,1106
2020-03-16,1143
2020-03-17,1143
2020-03-18,1179
2020-03-19,1179
2020-03-20,1191
2020-03-21,1191
2020-03-22,1161
2020-03-23,1161
2020-03-24,1110
2020-03-25,1085
2020-03-26,1063
2020-03-27,1069
2020-03-28,1069
2020-03-29,1077
2020-03-30,1076
2020-03-31,1076
2020-04-01,1054
2020-04-02,1019
2020-04-03,1019
2020-04-04,984
2020-04-05,940
2020-04-06,946
2020-04-07,946
2020-04-08,945
2020-04-09,945
2020-04-10,973
2020-04-11,967
2020-04-12,999
2020-04-13,999
2020-04-14,1013
2020-04-15,1030
2020-04-16,1030
2020-04-17,1002
2020-04-18,1028
2020-04-19,1009
2020-04-20,972
2020-04-21,972
2020-04-22,982
2020-04-23,1008
2020-04-24,1059
2020-04-25,1059
2020-04-26,1055
2020-04-27,1011
2020-04-28,1032
2020-04-29,1032
2020-04-30,1040
2020-05-01,1040
2020-05-02,994
2020-05-03,953
2020-05-04,953
2020-05-05,962
2020-05-06,979
2020-05-07,1000
2020-05-08,1000
2020-05-09,975
2020-05-10,934
2020-05-11,934
2020-05-12,933
2020-05-13,979
