date_obj,King%20worm price
2018-12-17,418
2018-12-18,424
2018-12-19,424
2018-12-20,418
2018-12-21,418
2018-12-22,438
2018-12-23,460
2018-12-24,482
2018-12-25,482
2018-12-26,488
2018-12-27,489
2018-12-28,489
2018-12-29,465
2018-12-30,465
2018-12-31,441
2019-01-01,418
2019-01-02,398
2019-01-03,379
2019-01-04,361
2019-01-05,365
2019-01-06,379
2019-01-08,397
2019-01-10,434
2019-01-11,452
2019-01-12,443
2019-01-13,420
2019-01-14,399
2019-01-15,379
2019-01-16,360
2019-01-17,342
2019-01-18,324
2019-01-19,307
2019-01-20,291
2019-01-22,262
2019-01-23,248
2019-01-24,235
2019-01-25,223
2019-01-26,211
2019-01-27,200
2019-01-28,190
2019-01-29,184
2019-01-30,178
2019-01-31,178
2019-02-01,171
2019-02-02,162
2019-02-03,162
2019-02-04,162
2019-02-05,161
2019-02-06,161
2019-02-07,161
2019-02-08,167
2019-02-09,166
2019-02-10,171
2019-02-11,180
2019-02-12,180
2019-02-13,189
2019-02-14,189
2019-02-15,190
2019-02-16,194
2019-02-17,194
2019-02-18,188
2019-02-19,185
2019-02-20,187
2019-02-21,188
2019-02-22,188
2019-02-23,185
2019-02-24,184
2019-02-25,182
2019-02-26,182
2019-02-27,184
2019-02-28,184
2019-03-01,184
2019-03-02,184
2019-03-03,184
2019-03-04,190
2019-03-05,186
2019-03-06,185
2019-03-07,185
2019-03-08,183
2019-03-09,189
2019-03-10,184
2019-03-11,182
2019-03-12,184
2019-03-13,184
2019-03-14,188
2019-03-15,188
2019-03-16,192
2019-03-17,202
2019-03-18,202
2019-03-19,199
2019-03-20,204
2019-03-21,204
2019-03-22,208
2019-03-23,215
2019-03-24,220
2019-03-25,220
2019-03-26,222
2019-03-27,222
2019-03-28,229
2019-03-29,234
2019-03-30,234
2019-03-31,236
2019-04-01,236
2019-04-02,245
2019-04-03,241
2019-04-04,241
2019-04-05,244
2019-04-06,244
2019-04-07,252
2019-04-08,252
2019-04-09,255
2019-04-10,255
2019-04-11,260
2019-04-12,266
2019-04-13,268
2019-04-14,265
2019-04-15,265
2019-04-16,269
2019-04-17,269
2019-04-18,271
2019-04-19,271
2019-04-20,266
2019-04-21,266
2019-04-22,266
2019-04-23,264
2019-04-24,264
2019-04-25,278
2019-04-26,292
2019-04-27,292
2019-04-28,290
2019-04-29,290
2019-04-30,286
2019-05-01,286
2019-05-02,294
2019-05-03,294
2019-05-04,288
2019-05-05,288
2019-05-06,288
2019-05-07,292
2019-05-08,292
2019-05-09,281
2019-05-10,281
2019-05-11,281
2019-05-12,269
2019-05-13,266
2019-05-14,266
2019-05-15,265
2019-05-16,265
2019-05-17,272
2019-05-18,275
2019-05-19,275
2019-05-20,283
2019-05-21,283
2019-05-22,269
2019-05-23,277
2019-05-24,277
2019-05-25,288
2019-05-26,288
2019-05-27,293
2019-05-28,293
2019-05-29,295
2019-05-30,295
2019-05-31,305
2019-06-01,305
2019-06-02,315
2019-06-03,315
2019-06-04,316
2019-06-05,320
2019-06-06,320
2019-06-07,317
2019-06-08,315
2019-06-09,310
2019-06-10,310
2019-06-11,309
2019-06-12,309
2019-06-13,310
2019-06-14,310
2019-06-15,310
2019-06-16,308
2019-06-17,308
2019-06-18,316
2019-06-19,316
2019-06-20,318
2019-06-21,318
2019-06-22,325
2019-06-23,310
2019-06-24,310
2019-06-25,312
2019-06-26,312
2019-06-27,308
2019-06-28,308
2019-06-29,306
2019-06-30,303
2019-07-01,303
2019-07-02,297
2019-07-03,297
2019-07-04,306
2019-07-05,306
2019-07-06,304
2019-07-07,304
2019-07-08,302
2019-07-09,302
2019-07-10,305
2019-07-11,305
2019-07-12,311
2019-07-13,311
2019-07-14,308
2019-07-15,308
2019-07-16,306
2019-07-17,310
2019-07-18,310
2019-07-19,312
2019-07-20,312
2019-07-21,298
2019-07-22,298
2019-07-23,304
2019-07-24,304
2019-07-25,320
2019-07-26,320
2019-07-27,320
2019-07-28,320
2019-07-29,326
2019-07-30,326
2019-07-31,331
2019-08-01,331
2019-08-02,338
2019-08-03,349
2019-08-04,349
2019-08-05,360
2019-08-06,360
2019-08-07,374
2019-08-08,374
2019-08-09,378
2019-08-10,387
2019-08-11,387
2019-08-12,403
2019-08-13,403
2019-08-14,413
2019-08-15,413
2019-08-16,417
2019-08-17,417
2019-08-18,421
2019-08-19,421
2019-08-20,423
2019-08-21,423
2019-08-22,431
2019-08-23,431
2019-08-24,441
2019-08-24,441
2019-08-25,441
2019-08-25,441
2019-08-26,445
2019-08-26,445
2019-08-27,445
2019-08-27,445
2019-08-28,454
2019-08-29,454
2019-08-30,469
2019-08-31,469
2019-09-01,475
2019-09-02,475
2019-09-03,479
2019-09-04,479
