date_obj,Elemental%20helmet price
2019-04-06,805
2019-04-07,805
2019-04-08,805
2019-04-09,805
2019-04-10,805
2019-04-11,805
2019-04-12,805
2019-04-13,805
2019-04-14,805
2019-04-15,805
2019-04-16,805
2019-04-17,805
2019-04-18,775
2019-04-19,775
2019-04-20,775
2019-04-21,775
2019-04-22,775
2019-04-23,775
2019-04-24,775
2019-04-25,775
2019-04-26,775
2019-04-27,775
2019-04-28,775
2019-04-29,775
2019-04-30,775
2019-05-01,775
2019-05-02,775
2019-05-03,775
2019-05-04,775
2019-05-05,775
2019-05-06,775
2019-05-07,775
2019-05-08,775
2019-05-09,775
2019-05-10,752
2019-05-11,752
2019-05-12,752
2019-05-13,752
2019-05-14,752
2019-05-15,752
2019-05-16,752
2019-05-17,752
2019-05-18,752
2019-05-19,752
2019-05-20,752
2019-05-21,752
2019-05-22,752
2019-05-23,752
2019-05-24,752
2019-05-25,752
2019-05-26,752
2019-05-27,752
2019-05-28,752
2019-05-29,752
2019-05-30,752
2019-05-31,752
2019-06-01,753
2019-06-02,753
2019-06-03,753
2019-06-04,753
2019-06-05,753
2019-06-06,753
2019-06-07,753
2019-06-08,753
2019-06-09,753
2019-06-10,753
2019-06-11,753
2019-06-12,753
2019-06-13,753
2019-06-14,753
2019-06-15,753
2019-06-16,753
2019-06-17,753
2019-06-18,753
2019-06-19,753
2019-06-20,753
2019-06-21,753
2019-06-22,753
2019-06-23,733
2019-06-24,733
2019-06-25,733
2019-06-26,733
2019-06-27,733
2019-06-28,733
2019-06-29,733
2019-06-30,733
2019-07-01,733
2019-07-02,733
2019-07-03,733
2019-07-04,733
2019-07-05,733
2019-07-06,733
2019-07-07,733
2019-07-08,733
2019-07-09,733
2019-07-10,733
2019-07-11,733
2019-07-12,700
2019-07-13,700
2019-07-14,700
2019-07-15,700
2019-07-16,700
2019-07-17,700
2019-07-18,700
2019-07-19,700
2019-07-20,700
2019-07-21,700
2019-07-22,700
2019-07-23,700
2019-07-24,700
2019-07-25,700
2019-07-26,700
2019-07-27,700
2019-07-28,700
2019-07-29,700
2019-07-30,700
2019-07-31,700
2019-08-01,700
2019-08-02,700
2019-08-03,700
2019-08-04,671
2019-08-05,671
2019-08-06,671
2019-08-07,671
2019-08-08,671
2019-08-09,671
2019-08-10,671
2019-08-11,671
2019-08-12,671
2019-08-13,671
2019-08-14,671
2019-08-15,671
2019-08-16,671
2019-08-17,671
2019-08-18,671
2019-08-19,671
2019-08-20,671
2019-08-21,671
2019-08-22,671
2019-08-23,671
2019-08-24,639
2019-08-24,639
2019-08-25,639
2019-08-25,639
2019-08-26,639
2019-08-26,639
2019-08-27,639
2019-08-27,639
2019-08-28,639
2019-08-29,639
2019-08-30,639
2019-08-31,639
2019-09-01,639
2019-09-02,639
2019-09-03,639
2019-09-04,639
2019-09-05,639
2019-09-06,639
2019-09-07,639
2019-09-08,639
2019-09-09,639
2019-09-10,639
2019-09-11,639
2019-09-12,618
2019-09-13,618
2019-09-14,618
2019-09-15,618
2019-09-16,618
2019-09-17,618
2019-09-18,618
2019-09-19,618
2019-09-20,618
2019-09-21,618
2019-09-22,618
2019-09-23,618
2019-09-24,618
2019-09-25,618
2019-09-26,618
2019-09-27,618
2019-09-28,618
2019-09-29,618
2019-09-30,618
2019-10-01,618
2019-10-02,618
2019-10-03,618
2019-10-04,618
2019-10-05,618
2019-10-06,618
2019-10-07,618
2019-10-08,618
2019-10-09,618
2019-10-10,618
2019-10-11,619
2019-10-12,619
2019-10-13,619
2019-10-14,619
2019-10-15,619
2019-10-16,619
2019-10-17,619
2019-10-18,619
2019-10-19,619
2019-10-20,619
2019-10-21,619
2019-10-22,619
2019-10-23,619
2019-10-24,619
2019-10-25,619
2019-10-26,619
2019-10-27,619
2019-10-28,619
2019-10-29,619
2019-10-30,619
2019-10-31,619
2019-11-01,619
2019-11-02,619
2019-11-03,619
2019-11-04,619
2019-11-05,619
2019-11-06,619
2019-11-07,592
2019-11-08,592
2019-11-09,592
2019-11-10,592
2019-11-11,592
2019-11-12,592
2019-11-13,592
2019-11-14,592
2019-11-15,592
2019-11-16,592
2019-11-17,592
2019-11-18,592
2019-11-19,592
2019-11-20,592
2019-11-21,592
2019-11-22,592
2019-11-23,592
2019-11-24,592
2019-11-25,592
2019-11-26,592
2019-11-27,592
2019-11-28,592
2019-11-29,592
2019-11-30,592
2019-12-01,592
2019-12-02,592
2019-12-03,592
2019-12-04,578
2019-12-05,578
2019-12-06,578
2019-12-07,578
2019-12-08,578
2019-12-09,578
2019-12-10,578
2019-12-11,578
2019-12-12,578
2019-12-13,578
2019-12-14,578
2019-12-15,578
2019-12-16,578
2019-12-17,578
2019-12-18,578
2019-12-19,578
2019-12-20,578
2019-12-21,578
2019-12-22,578
2019-12-23,578
2019-12-24,578
2019-12-25,578
2019-12-26,578
2019-12-27,578
2019-12-28,578
2019-12-29,578
2019-12-30,578
2019-12-31,578
2020-01-01,578
2020-01-02,580
2020-01-03,580
2020-01-04,580
2020-01-05,580
2020-01-06,580
2020-01-07,580
2020-01-08,580
2020-01-09,580
2020-01-10,580
2020-01-11,580
2020-01-12,580
2020-01-13,580
2020-01-14,580
2020-01-15,580
2020-01-16,580
2020-01-17,580
2020-01-18,580
2020-01-19,580
2020-01-20,580
2020-01-21,580
2020-01-22,580
2020-01-23,580
2020-01-24,580
2020-01-25,580
2020-01-26,580
2020-01-27,563
2020-01-28,563
2020-01-29,563
2020-01-30,563
2020-01-31,563
2020-02-01,563
2020-02-02,563
2020-02-03,563
2020-02-04,563
2020-02-05,563
2020-02-06,563
2020-02-07,563
2020-02-08,563
2020-02-09,563
2020-02-10,563
2020-02-11,563
2020-02-12,563
2020-02-13,563
2020-02-14,563
2020-02-15,563
2020-02-16,563
2020-02-17,563
2020-02-18,563
2020-02-19,563
2020-02-20,557
2020-02-21,557
2020-02-22,557
2020-02-23,557
2020-02-24,557
2020-02-25,557
2020-02-26,557
2020-02-27,557
2020-02-28,557
2020-02-29,557
2020-03-01,557
2020-03-02,557
2020-03-03,557
2020-03-04,557
2020-03-05,557
2020-03-06,557
2020-03-07,557
2020-03-08,557
2020-03-09,557
2020-03-10,557
2020-03-11,557
2020-03-12,557
2020-03-13,557
2020-03-14,543
2020-03-15,543
2020-03-16,543
2020-03-17,543
2020-03-18,543
2020-03-19,543
2020-03-20,543
2020-03-21,543
2020-03-22,543
2020-03-23,543
2020-03-24,543
2020-03-25,543
2020-03-26,543
2020-03-27,543
2020-03-28,543
2020-03-29,543
2020-03-30,516
2020-03-31,516
2020-04-01,516
2020-04-02,516
2020-04-03,516
2020-04-04,516
2020-04-05,516
2020-04-06,516
2020-04-07,516
2020-04-08,516
2020-04-09,516
2020-04-10,516
2020-04-11,516
2020-04-12,516
2020-04-13,516
2020-04-14,516
2020-04-15,496
2020-04-16,496
2020-04-17,496
2020-04-18,496
2020-04-19,496
2020-04-20,496
2020-04-21,496
2020-04-22,496
2020-04-23,496
2020-04-24,496
2020-04-25,496
2020-04-26,496
2020-04-27,496
2020-04-28,496
2020-04-29,496
2020-04-30,477
2020-05-01,477
2020-05-02,477
2020-05-03,477
2020-05-04,477
2020-05-05,477
2020-05-06,477
2020-05-07,477
2020-05-08,477
2020-05-09,477
2020-05-10,477
2020-05-11,477
2020-05-12,477
2020-05-13,477
