date_obj,Broodoo%20shield%20(green) price
2019-03-25,9096
2019-03-26,9171
2019-03-27,9171
2019-03-28,9171
2019-03-29,9171
2019-03-30,9171
2019-03-31,9171
2019-04-01,9171
2019-04-02,9171
2019-04-03,9171
2019-04-04,8836
2019-04-05,8836
2019-04-06,8836
2019-04-07,8836
2019-04-08,8836
2019-04-09,8836
2019-04-10,8434
2019-04-11,8434
2019-04-12,8434
2019-04-13,8434
2019-04-14,8434
2019-04-15,8434
2019-04-16,8434
2019-04-17,8016
2019-04-18,8016
2019-04-19,8016
2019-04-20,8016
2019-04-21,8016
2019-04-22,8016
2019-04-23,7729
2019-04-24,7729
2019-04-25,7729
2019-04-26,7729
2019-04-27,7729
2019-04-28,7729
2019-04-29,7729
2019-04-30,7595
2019-05-01,7595
2019-05-02,7595
2019-05-03,7595
2019-05-04,7595
2019-05-05,7595
2019-05-06,7595
2019-05-07,7245
2019-05-08,7245
2019-05-09,7245
2019-05-10,7245
2019-05-11,7245
2019-05-12,7245
2019-05-13,7245
2019-05-14,7051
2019-05-15,7051
2019-05-16,7051
2019-05-17,7051
2019-05-18,7051
2019-05-19,7051
2019-05-20,6721
2019-05-21,6721
2019-05-22,6721
2019-05-23,6721
2019-05-24,6721
2019-05-25,6721
2019-05-26,6721
2019-05-27,6521
2019-05-28,6521
2019-05-29,6521
2019-05-30,6521
2019-05-31,6521
2019-06-01,6521
2019-06-02,6521
2019-06-03,6521
2019-06-04,6649
2019-06-05,6649
2019-06-06,6649
2019-06-07,6649
2019-06-08,6649
2019-06-09,6649
2019-06-10,6649
2019-06-11,6653
2019-06-12,6653
2019-06-13,6653
2019-06-14,6653
2019-06-15,6653
2019-06-16,6653
2019-06-17,6653
2019-06-18,6786
2019-06-19,6786
2019-06-20,6786
2019-06-21,6786
2019-06-22,6786
2019-06-23,6786
2019-06-24,6786
2019-06-25,6707
2019-06-26,6707
2019-06-27,6707
2019-06-28,6707
2019-06-29,6707
2019-06-30,6707
2019-07-01,6707
2019-07-02,6708
2019-07-03,6708
2019-07-04,6708
2019-07-05,6708
2019-07-06,6708
2019-07-07,6708
2019-07-08,6708
2019-07-09,6708
2019-07-10,6708
2019-07-11,6798
2019-07-12,6798
2019-07-13,6798
2019-07-14,6798
2019-07-15,6798
2019-07-16,6798
2019-07-17,6798
2019-07-18,6798
2019-07-19,6822
2019-07-20,6822
2019-07-21,6822
2019-07-22,6822
2019-07-23,6822
2019-07-24,6822
2019-07-25,6822
2019-07-26,6822
2019-07-27,6822
2019-07-28,6690
2019-07-29,6690
2019-07-30,6690
2019-07-31,6690
2019-08-01,6690
2019-08-02,6690
2019-08-03,6584
2019-08-04,6584
2019-08-05,6584
2019-08-06,6584
2019-08-07,6584
2019-08-08,6584
2019-08-09,6584
2019-08-10,6584
2019-08-11,6584
2019-08-12,6376
2019-08-13,6376
2019-08-14,6376
2019-08-15,6376
2019-08-16,6376
2019-08-17,6376
2019-08-18,6376
2019-08-19,6138
2019-08-20,6138
2019-08-21,6138
2019-08-22,6138
2019-08-23,6138
2019-08-24,6138
2019-08-24,6138
2019-08-25,6138
2019-08-25,6138
2019-08-26,6116
2019-08-27,6116
2019-08-27,6116
2019-08-28,6116
2019-08-29,6116
2019-08-30,6116
2019-08-31,6116
2019-09-01,6116
2019-09-02,6116
2019-09-03,6034
2019-09-04,6034
2019-09-05,6034
2019-09-06,6034
2019-09-07,6034
2019-09-08,6034
2019-09-09,6034
2019-09-10,6034
2019-09-11,6091
2019-09-12,6091
2019-09-13,6091
2019-09-14,6091
2019-09-15,6091
2019-09-16,6091
2019-09-17,6091
2019-09-18,6091
2019-09-19,6091
2019-09-20,6083
2019-09-21,6083
2019-09-22,6083
2019-09-23,6083
2019-09-24,6083
2019-09-25,6083
2019-09-26,6083
2019-09-27,6083
2019-09-28,6109
2019-09-29,6109
2019-09-30,6109
2019-10-01,6109
2019-10-02,6109
2019-10-03,6109
2019-10-04,6109
2019-10-05,6109
2019-10-06,6303
2019-10-07,6303
2019-10-08,6303
2019-10-09,6303
2019-10-10,6303
2019-10-11,6303
2019-10-12,6303
2019-10-13,6303
2019-10-14,6303
2019-10-15,6102
2019-10-16,6102
2019-10-17,6102
2019-10-18,6102
2019-10-19,6102
2019-10-20,6102
2019-10-21,6102
2019-10-22,6102
2019-10-23,6017
2019-10-24,6017
2019-10-25,6017
2019-10-26,6017
2019-10-27,6017
2019-10-28,6017
2019-10-29,6017
2019-10-30,6017
2019-10-31,6017
2019-11-01,6060
2019-11-02,6060
2019-11-03,6060
2019-11-04,6060
2019-11-05,6060
2019-11-06,6060
2019-11-07,6060
2019-11-08,6060
2019-11-09,6060
2019-11-10,6060
2019-11-11,5967
2019-11-12,5967
2019-11-13,5967
2019-11-14,5967
2019-11-15,5967
2019-11-16,5967
2019-11-17,5967
2019-11-18,5967
2019-11-19,5967
2019-11-20,5967
2019-11-21,5967
2019-11-22,5832
2019-11-23,5832
2019-11-24,5832
2019-11-25,5832
2019-11-26,5832
2019-11-27,5832
2019-11-28,5832
2019-11-29,5832
2019-11-30,5832
2019-12-01,5832
2019-12-02,5545
2019-12-03,5545
2019-12-04,5545
2019-12-05,5545
2019-12-06,5545
2019-12-07,5545
2019-12-08,5545
2019-12-09,5545
2019-12-10,5444
2019-12-11,5444
2019-12-12,5444
2019-12-13,5444
2019-12-14,5444
2019-12-15,5444
2019-12-16,5444
2019-12-17,5444
2019-12-18,5444
2019-12-19,5444
2019-12-20,5444
2019-12-21,5521
2019-12-22,5521
2019-12-23,5521
2019-12-24,5521
2019-12-25,5521
2019-12-26,5521
2019-12-27,5521
2019-12-28,5521
2019-12-29,5521
2019-12-30,5521
2019-12-31,5521
2020-01-01,5517
2020-01-02,5517
2020-01-03,5517
2020-01-04,5517
2020-01-05,5517
2020-01-06,5517
2020-01-07,5517
2020-01-08,5517
2020-01-09,5352
2020-01-10,5352
2020-01-11,5352
2020-01-12,5352
2020-01-13,5352
2020-01-14,5352
2020-01-15,5352
2020-01-16,5352
2020-01-17,5320
2020-01-18,5320
2020-01-19,5320
2020-01-20,5320
2020-01-21,5320
2020-01-22,5320
2020-01-23,5320
2020-01-24,5320
2020-01-25,5391
2020-01-26,5391
2020-01-27,5391
2020-01-28,5391
2020-01-29,5391
2020-01-30,5391
2020-01-31,5391
2020-02-01,5391
2020-02-02,5369
2020-02-03,5369
2020-02-04,5369
2020-02-05,5369
2020-02-06,5369
2020-02-07,5369
2020-02-08,5369
2020-02-09,5369
2020-02-10,5104
2020-02-11,5104
2020-02-12,5104
2020-02-13,5104
2020-02-14,5104
2020-02-15,5104
2020-02-16,5104
2020-02-17,4854
2020-02-18,4854
2020-02-19,4854
2020-02-20,4854
2020-02-21,4854
2020-02-22,4629
2020-02-23,4629
2020-02-24,4629
2020-02-25,4629
2020-02-26,4629
2020-02-27,4629
2020-02-28,4403
2020-02-29,4403
2020-03-01,4403
2020-03-02,4403
2020-03-03,4403
2020-03-04,4403
2020-03-05,4192
2020-03-06,4192
2020-03-07,4192
2020-03-08,4192
2020-03-09,4192
2020-03-10,3989
2020-03-11,3989
2020-03-12,3989
2020-03-13,3989
2020-03-14,3989
2020-03-15,3824
2020-03-16,3824
2020-03-17,3824
2020-03-18,3824
2020-03-19,3824
2020-03-20,3819
2020-03-21,3819
2020-03-22,3819
2020-03-23,3819
2020-03-24,3819
2020-03-25,3934
2020-03-26,3934
2020-03-27,3934
2020-03-28,3934
2020-03-29,3934
2020-03-30,4016
2020-03-31,4016
2020-04-01,4016
2020-04-02,4016
2020-04-03,4016
2020-04-04,4074
2020-04-05,4074
2020-04-06,4074
2020-04-07,4074
2020-04-08,4074
2020-04-09,4050
2020-04-10,4050
2020-04-11,4050
2020-04-12,4050
2020-04-13,4050
2020-04-14,4050
2020-04-15,3986
2020-04-16,3986
2020-04-17,3986
2020-04-18,3986
2020-04-19,4018
2020-04-20,4018
2020-04-21,4018
2020-04-22,4018
2020-04-23,3976
2020-04-24,3976
2020-04-25,3976
2020-04-26,3976
2020-04-27,3976
2020-04-28,4009
2020-04-29,4009
2020-04-30,4009
2020-05-01,4009
2020-05-02,4009
2020-05-03,4009
2020-05-04,3988
2020-05-05,3988
2020-05-06,3988
2020-05-07,3988
2020-05-08,3988
2020-05-09,3946
2020-05-10,3946
2020-05-11,3946
2020-05-12,3946
2020-05-13,3946
