date_obj,Asgarnian%20ale(m) price
2019-07-27,1447
2019-07-28,1447
2019-07-29,1447
2019-07-30,1447
2019-07-31,1447
2019-08-01,1447
2019-08-02,1520
2019-08-03,1520
2019-08-04,1520
2019-08-05,1520
2019-08-06,1520
2019-08-07,1520
2019-08-08,1520
2019-08-09,1520
2019-08-10,1520
2019-08-11,1520
2019-08-12,1520
2019-08-13,1520
2019-08-14,1520
2019-08-15,1520
2019-08-16,1520
2019-08-17,1520
2019-08-18,1520
2019-08-19,1520
2019-08-20,1520
2019-08-21,1520
2019-08-22,1520
2019-08-23,1520
2019-08-24,1520
2019-08-24,1520
2019-08-25,1520
2019-08-25,1520
2019-08-26,1520
2019-08-27,1520
2019-08-27,1520
2019-08-28,1596
2019-08-29,1596
2019-08-30,1596
2019-08-31,1596
2019-09-01,1596
2019-09-02,1596
2019-09-03,1596
2019-09-04,1596
2019-09-05,1596
2019-09-06,1596
2019-09-07,1596
2019-09-08,1596
2019-09-09,1596
2019-09-10,1596
2019-09-11,1596
2019-09-12,1596
2019-09-13,1596
2019-09-14,1596
2019-09-15,1596
2019-09-16,1596
2019-09-17,1596
2019-09-18,1596
2019-09-19,1596
2019-09-20,1596
2019-09-21,1596
2019-09-22,1596
2019-09-23,1596
2019-09-24,1596
2019-09-25,1596
2019-09-26,1676
2019-09-27,1676
2019-09-28,1676
2019-09-29,1676
2019-09-30,1676
2019-10-01,1676
2019-10-02,1676
2019-10-03,1676
2019-10-04,1676
2019-10-05,1676
2019-10-06,1676
2019-10-07,1676
2019-10-08,1676
2019-10-09,1676
2019-10-10,1676
2019-10-11,1676
2019-10-12,1676
2019-10-13,1676
2019-10-14,1676
2019-10-15,1676
2019-10-16,1676
2019-10-17,1676
2019-10-18,1676
2019-10-19,1676
2019-10-20,1676
2019-10-21,1676
2019-10-22,1676
2019-10-23,1676
2019-10-24,1676
2019-10-25,1676
2019-10-26,1676
2019-10-27,1676
2019-10-28,1676
2019-10-29,1676
2019-10-30,1676
2019-10-31,1676
2019-11-01,1676
2019-11-02,1740
2019-11-03,1740
2019-11-04,1740
2019-11-05,1740
2019-11-06,1740
2019-11-07,1740
2019-11-08,1740
2019-11-09,1740
2019-11-10,1740
2019-11-11,1740
2019-11-12,1740
2019-11-13,1740
2019-11-14,1740
2019-11-15,1740
2019-11-16,1740
2019-11-17,1740
2019-11-18,1740
2019-11-19,1740
2019-11-20,1740
2019-11-21,1740
2019-11-22,1740
2019-11-23,1740
2019-11-24,1740
2019-11-25,1740
2019-11-26,1740
2019-11-27,1740
2019-11-28,1740
2019-11-29,1740
2019-11-30,1740
2019-12-01,1825
2019-12-02,1825
2019-12-03,1825
2019-12-04,1825
2019-12-05,1825
2019-12-06,1825
2019-12-07,1825
2019-12-08,1825
2019-12-09,1825
2019-12-10,1825
2019-12-11,1825
2019-12-12,1825
2019-12-13,1825
2019-12-14,1825
2019-12-15,1825
2019-12-16,1825
2019-12-17,1825
2019-12-18,1825
2019-12-19,1825
2019-12-20,1825
2019-12-21,1825
2019-12-22,1825
2019-12-23,1825
2019-12-24,1825
2019-12-25,1825
2019-12-26,1825
2019-12-27,1825
2019-12-28,1825
2019-12-29,1825
2019-12-30,1825
2019-12-31,1825
2020-01-01,1916
2020-01-02,1916
2020-01-03,1916
2020-01-04,1916
2020-01-05,1916
2020-01-06,1916
2020-01-07,1916
2020-01-08,1916
2020-01-09,1916
2020-01-10,1916
2020-01-11,1916
2020-01-12,1916
2020-01-13,1916
2020-01-14,1916
2020-01-15,1916
2020-01-16,1916
2020-01-17,1916
2020-01-18,1916
2020-01-19,1916
2020-01-20,1916
2020-01-21,1916
2020-01-22,1916
2020-01-23,1916
2020-01-24,2006
2020-01-25,2006
2020-01-26,2006
2020-01-27,2006
2020-01-28,2006
2020-01-29,2006
2020-01-30,2006
2020-01-31,2006
2020-02-01,2006
2020-02-02,2006
2020-02-03,2006
2020-02-04,2006
2020-02-05,2006
2020-02-06,2006
2020-02-07,2006
2020-02-08,2006
2020-02-09,2006
2020-02-10,2006
2020-02-11,2006
2020-02-12,2006
2020-02-13,2006
2020-02-14,2006
2020-02-15,2006
2020-02-16,2006
2020-02-17,2006
2020-02-18,2006
2020-02-19,2104
2020-02-20,2104
2020-02-21,2104
2020-02-22,2104
2020-02-23,2104
2020-02-24,2104
2020-02-25,2104
2020-02-26,2104
2020-02-27,2104
2020-02-28,2104
2020-02-29,2104
2020-03-01,2104
2020-03-02,2104
2020-03-03,2104
2020-03-04,2104
2020-03-05,2104
2020-03-06,2104
2020-03-07,2104
2020-03-08,2104
2020-03-09,2104
2020-03-10,2104
2020-03-11,2104
2020-03-12,2104
2020-03-13,2104
2020-03-14,2104
2020-03-15,2104
2020-03-16,2208
2020-03-17,2208
2020-03-18,2208
2020-03-19,2208
2020-03-20,2208
2020-03-21,2208
2020-03-22,2208
2020-03-23,2208
2020-03-24,2208
2020-03-25,2208
2020-03-26,2208
2020-03-27,2208
2020-03-28,2208
2020-03-29,2208
2020-03-30,2208
2020-03-31,2208
2020-04-01,2208
2020-04-02,2208
2020-04-03,2208
2020-04-04,2208
2020-04-05,2208
2020-04-06,2208
2020-04-07,2315
2020-04-08,2315
2020-04-09,2315
2020-04-10,2315
2020-04-11,2315
2020-04-12,2315
2020-04-13,2315
2020-04-14,2315
2020-04-15,2315
2020-04-16,2315
2020-04-17,2315
2020-04-18,2315
2020-04-19,2315
2020-04-20,2315
2020-04-21,2315
2020-04-22,2349
2020-04-23,2349
2020-04-24,2349
2020-04-25,2349
2020-04-26,2349
2020-04-27,2349
2020-04-28,2349
2020-04-29,2349
2020-04-30,2349
2020-05-01,2349
2020-05-02,2349
2020-05-03,2349
2020-05-04,2349
2020-05-05,2349
2020-05-06,2349
2020-05-07,2349
2020-05-08,2349
2020-05-09,2349
2020-05-10,2349
2020-05-11,2349
2020-05-12,2349
2020-05-13,2456
