date_obj,Ancient%20dragonhide%20set price
2019-03-18,646685
2019-03-19,645147
2019-03-20,650201
2019-03-21,649377
2019-03-22,643811
2019-03-23,641094
2019-03-24,635354
2019-03-25,630911
2019-03-26,627212
2019-03-27,627212
2019-03-28,617913
2019-03-29,628162
2019-03-30,628162
2019-03-31,642089
2019-04-01,655723
2019-04-02,645227
2019-04-03,642693
2019-04-04,651667
2019-04-05,653299
2019-04-06,674210
2019-04-07,686507
2019-04-08,679554
2019-04-09,686216
2019-04-10,691383
2019-04-11,702465
2019-04-12,696983
2019-04-13,699416
2019-04-14,690801
2019-04-15,690801
2019-04-16,699004
2019-04-17,698383
2019-04-18,686559
2019-04-19,680427
2019-04-20,673487
2019-04-21,673487
2019-04-22,669182
2019-04-23,660420
2019-04-24,647215
2019-04-25,638932
2019-04-26,644465
2019-04-27,644465
2019-04-28,635332
2019-04-29,617518
2019-04-30,603769
2019-05-01,603769
2019-05-02,593495
2019-05-03,586141
2019-05-04,581778
2019-05-05,576383
2019-05-06,567012
2019-05-07,560637
2019-05-08,560637
2019-05-09,560971
2019-05-10,560679
2019-05-11,548016
2019-05-12,533625
2019-05-13,525876
2019-05-14,517461
2019-05-15,517461
2019-05-16,517245
2019-05-17,517245
2019-05-18,524788
2019-05-19,515606
2019-05-20,511258
2019-05-21,511258
2019-05-22,506895
2019-05-23,508937
2019-05-24,522099
2019-05-25,531057
2019-05-26,536215
2019-05-27,547084
2019-05-28,539888
2019-05-29,552555
2019-05-30,555927
2019-05-31,555927
2019-06-01,572156
2019-06-02,580274
2019-06-03,570734
2019-06-04,571045
2019-06-05,586771
2019-06-06,596951
2019-06-07,595805
2019-06-08,608933
2019-06-09,617959
2019-06-10,617959
2019-06-11,616120
2019-06-12,615623
2019-06-13,612530
2019-06-14,619394
2019-06-15,619394
2019-06-16,624450
2019-06-17,618346
2019-06-18,618346
2019-06-19,614248
2019-06-20,601164
2019-06-21,602913
2019-06-22,608295
2019-06-23,609183
2019-06-24,609183
2019-06-25,604393
2019-06-26,593856
2019-06-27,584802
2019-06-28,584802
2019-06-29,581774
2019-06-30,570561
2019-07-01,570561
2019-07-02,570421
2019-07-03,574900
2019-07-04,574900
2019-07-05,577631
2019-07-06,576414
2019-07-07,576211
2019-07-08,568484
2019-07-09,566480
2019-07-10,570668
2019-07-11,560138
2019-07-12,548479
2019-07-13,548479
2019-07-14,548132
2019-07-15,548132
2019-07-16,543052
2019-07-17,541092
2019-07-18,541092
2019-07-19,547201
2019-07-20,551548
2019-07-21,544286
2019-07-22,536683
2019-07-23,534842
2019-07-24,534842
2019-07-25,526481
2019-07-26,526481
2019-07-27,521521
2019-07-28,519123
2019-07-29,508242
2019-07-30,501707
2019-07-31,492150
2019-08-01,487704
2019-08-02,475847
2019-08-03,478732
2019-08-04,472376
2019-08-05,475133
2019-08-06,474537
2019-08-07,473368
2019-08-08,478566
2019-08-09,478566
2019-08-10,496117
2019-08-11,506395
2019-08-12,509985
2019-08-13,518250
2019-08-14,528123
2019-08-15,539317
2019-08-16,540080
2019-08-17,540080
2019-08-18,553829
2019-08-19,554173
2019-08-20,572271
2019-08-21,572271
2019-08-22,581499
2019-08-23,581499
2019-08-24,584787
2019-08-24,584787
2019-08-25,584787
2019-08-25,584787
2019-08-26,583840
2019-08-27,583840
2019-08-27,583840
2019-08-28,579516
2019-08-29,580593
2019-08-30,585800
2019-08-31,585800
2019-09-01,595559
2019-09-02,595559
2019-09-03,614337
2019-09-04,627296
2019-09-05,645220
2019-09-06,645220
2019-09-07,660757
2019-09-08,656552
2019-09-09,656552
2019-09-10,655105
2019-09-11,638299
2019-09-12,638299
2019-09-13,626738
2019-09-14,622826
2019-09-15,621281
2019-09-16,626730
2019-09-17,626730
2019-09-18,629864
2019-09-19,629864
2019-09-20,633938
2019-09-21,630009
2019-09-22,624872
2019-09-23,627087
2019-09-24,627087
2019-09-25,628015
2019-09-26,625440
2019-09-27,625440
2019-09-28,634441
2019-09-29,634441
2019-09-30,620406
2019-10-01,607480
2019-10-02,607480
2019-10-03,600228
2019-10-04,600228
2019-10-05,595148
2019-10-06,607203
2019-10-07,607203
2019-10-08,605597
2019-10-09,605597
2019-10-10,600755
2019-10-11,600755
2019-10-12,601345
2019-10-13,607092
2019-10-14,606016
2019-10-15,606016
2019-10-16,590657
2019-10-17,590657
2019-10-18,587451
2019-10-19,577616
2019-10-20,583842
2019-10-21,572266
2019-10-22,571408
2019-10-23,571408
2019-10-24,566645
2019-10-25,570767
2019-10-26,579273
2019-10-27,565713
2019-10-28,554334
2019-10-29,554334
2019-10-30,542203
2019-10-31,530958
2019-11-01,527094
2019-11-02,525639
2019-11-03,526269
2019-11-04,528772
2019-11-05,528772
2019-11-06,536184
2019-11-07,544672
2019-11-08,539177
2019-11-09,535157
2019-11-10,536134
2019-11-11,534410
2019-11-12,534410
2019-11-13,528155
2019-11-14,528155
2019-11-15,527490
2019-11-16,525052
2019-11-17,525052
2019-11-18,526599
2019-11-19,526599
2019-11-20,519611
2019-11-21,519611
2019-11-22,516379
2019-11-23,519333
2019-11-24,529439
2019-11-25,517666
2019-11-26,515233
2019-11-27,515233
2019-11-28,511764
2019-11-29,511764
2019-11-30,513422
2019-12-01,518034
2019-12-02,518034
2019-12-03,511923
2019-12-04,517907
2019-12-05,517907
2019-12-06,523145
2019-12-07,527653
2019-12-08,527653
2019-12-09,524692
2019-12-10,513791
2019-12-11,513791
2019-12-12,511705
2019-12-13,507224
2019-12-14,504778
2019-12-15,504520
2019-12-16,504520
2019-12-17,509423
2019-12-18,509423
2019-12-19,514711
2019-12-20,528866
2019-12-21,538283
2019-12-22,554395
2019-12-23,567147
2019-12-24,584906
2019-12-25,574698
2019-12-26,574698
2019-12-27,578704
2019-12-28,590967
2019-12-29,590967
2019-12-30,596364
2019-12-31,606336
2020-01-01,618205
2020-01-02,625499
2020-01-03,641947
2020-01-04,659098
2020-01-05,672613
2020-01-06,672613
2020-01-07,671301
2020-01-08,671301
2020-01-09,653169
2020-01-10,637894
2020-01-11,628343
2020-01-12,624864
2020-01-13,624864
2020-01-14,621960
2020-01-15,620589
2020-01-16,606413
2020-01-17,603214
2020-01-18,603214
2020-01-19,597255
2020-01-20,595903
2020-01-21,595903
2020-01-22,589980
2020-01-23,577172
2020-01-24,572465
2020-01-25,582636
2020-01-26,589764
2020-01-27,588536
2020-01-28,579215
2020-01-29,573201
2020-01-30,563540
2020-01-31,557190
2020-02-01,545054
2020-02-02,523686
2020-02-03,518381
2020-02-04,520772
2020-02-05,529457
2020-02-06,539573
2020-02-07,539573
2020-02-08,530997
2020-02-09,522333
2020-02-10,514105
2020-02-11,514105
2020-02-12,506072
2020-02-13,506072
2020-02-14,499603
2020-02-15,499603
2020-02-16,508210
2020-02-17,502533
2020-02-18,492907
2020-02-19,489430
2020-02-20,482453
2020-02-21,482453
2020-02-22,479876
2020-02-23,475375
2020-02-24,461828
2020-02-25,453894
2020-02-26,458400
2020-02-27,467104
2020-02-28,477580
2020-02-29,477580
2020-03-01,494406
2020-03-02,495045
2020-03-03,489048
2020-03-04,489048
2020-03-05,483617
2020-03-06,479421
2020-03-07,475222
2020-03-08,472270
2020-03-09,467953
2020-03-10,464086
2020-03-11,459825
2020-03-12,450470
2020-03-13,450777
2020-03-14,451772
2020-03-15,455465
2020-03-16,460450
2020-03-17,469103
2020-03-18,476486
2020-03-19,479579
2020-03-20,490978
2020-03-21,503313
2020-03-22,494220
2020-03-23,487772
2020-03-24,480393
2020-03-25,478427
2020-03-26,480490
2020-03-27,488193
2020-03-28,503985
2020-03-29,517572
2020-03-30,527392
2020-03-31,532419
2020-04-01,528782
2020-04-02,526831
2020-04-03,526831
2020-04-04,512308
2020-04-05,495611
2020-04-06,503625
2020-04-07,520815
2020-04-08,529529
2020-04-09,528202
2020-04-10,538442
2020-04-11,550716
2020-04-12,559099
2020-04-13,568764
2020-04-14,564198
2020-04-15,567985
2020-04-16,568614
2020-04-17,584578
2020-04-18,600035
2020-04-19,610832
2020-04-20,616536
2020-04-21,608280
2020-04-22,613027
2020-04-23,615326
2020-04-24,606917
2020-04-25,607666
2020-04-26,599168
2020-04-27,596751
2020-04-28,586901
2020-04-29,592307
2020-04-30,593210
2020-05-01,606428
2020-05-02,597085
2020-05-03,593064
2020-05-04,611917
2020-05-05,609354
2020-05-06,605933
2020-05-07,618194
2020-05-08,612916
2020-05-09,598647
2020-05-10,598675
2020-05-11,601885
2020-05-12,598618
2020-05-13,596846
