date_obj,Steel%20chainbody price
2019-09-07,241
2019-09-08,248
2019-09-09,241
2019-09-10,235
2019-09-11,235
2019-09-12,238
2019-09-13,246
2019-09-14,248
2019-09-15,249
2019-09-16,249
2019-09-17,245
2019-09-18,250
2019-09-19,255
2019-09-20,255
2019-09-21,254
2019-09-22,251
2019-09-23,247
2019-09-24,247
2019-09-25,247
2019-09-26,244
2019-09-27,244
2019-09-28,241
2019-09-29,241
2019-09-30,239
2019-10-01,247
2019-10-02,247
2019-10-03,258
2019-10-04,258
2019-10-05,256
2019-10-06,258
2019-10-07,254
2019-10-08,247
2019-10-09,247
2019-10-10,246
2019-10-11,246
2019-10-12,244
2019-10-13,245
2019-10-14,244
2019-10-15,244
2019-10-16,241
2019-10-17,241
2019-10-18,240
2019-10-19,237
2019-10-20,227
2019-10-21,230
2019-10-22,225
2019-10-23,234
2019-10-24,229
2019-10-25,221
2019-10-26,220
2019-10-27,214
2019-10-28,212
2019-10-29,212
2019-10-30,204
2019-10-31,207
2019-11-01,202
2019-11-02,204
2019-11-03,203
2019-11-04,202
2019-11-05,202
2019-11-06,202
2019-11-07,201
2019-11-08,203
2019-11-09,201
2019-11-10,204
2019-11-11,207
2019-11-12,211
2019-11-13,210
2019-11-14,212
2019-11-15,215
2019-11-16,220
2019-11-17,220
2019-11-18,217
2019-11-19,214
2019-11-20,211
2019-11-21,211
2019-11-22,211
2019-11-23,215
2019-11-24,216
2019-11-25,216
2019-11-26,215
2019-11-27,215
2019-11-28,220
2019-11-29,227
2019-11-30,228
2019-12-01,227
2019-12-02,230
2019-12-03,233
2019-12-04,238
2019-12-05,238
2019-12-06,233
2019-12-07,233
2019-12-08,229
2019-12-09,222
2019-12-10,222
2019-12-11,221
2019-12-12,212
2019-12-13,210
2019-12-14,215
2019-12-15,217
2019-12-16,222
2019-12-17,231
2019-12-18,226
2019-12-19,221
2019-12-20,219
2019-12-21,226
2019-12-22,228
2019-12-23,231
2019-12-24,236
2019-12-25,238
2019-12-26,238
2019-12-27,239
2019-12-28,235
2019-12-29,232
2019-12-30,228
2019-12-31,230
2020-01-01,228
2020-01-02,222
2020-01-03,218
2020-01-04,217
2020-01-05,217
2020-01-06,213
2020-01-07,209
2020-01-08,202
2020-01-09,198
2020-01-10,197
2020-01-11,196
2020-01-12,201
2020-01-13,204
2020-01-14,210
2020-01-15,209
2020-01-16,207
2020-01-17,207
2020-01-18,210
2020-01-19,215
2020-01-20,218
2020-01-21,222
2020-01-22,220
2020-01-23,218
2020-01-24,225
2020-01-25,224
2020-01-26,224
2020-01-27,219
2020-01-28,217
2020-01-29,219
2020-01-30,213
2020-01-31,218
2020-02-01,218
2020-02-02,218
2020-02-03,216
2020-02-04,215
2020-02-05,210
2020-02-06,210
2020-02-07,212
2020-02-08,211
2020-02-09,208
2020-02-10,207
2020-02-11,208
2020-02-12,210
2020-02-13,211
2020-02-14,211
2020-02-15,207
2020-02-16,202
2020-02-17,203
2020-02-18,206
2020-02-19,205
2020-02-20,206
2020-02-21,205
2020-02-22,210
2020-02-23,216
2020-02-24,225
2020-02-25,227
2020-02-26,230
2020-02-27,225
2020-02-28,227
2020-02-29,235
2020-03-01,234
2020-03-02,233
2020-03-03,233
2020-03-04,236
2020-03-05,240
2020-03-06,244
2020-03-07,243
2020-03-08,247
2020-03-09,251
2020-03-10,248
2020-03-11,253
2020-03-12,251
2020-03-13,253
2020-03-14,247
2020-03-15,246
2020-03-16,239
2020-03-17,234
2020-03-18,235
2020-03-19,232
2020-03-20,227
2020-03-21,221
2020-03-22,218
2020-03-23,223
2020-03-24,222
2020-03-25,218
2020-03-26,224
2020-03-27,225
2020-03-28,216
2020-03-29,214
2020-03-30,214
2020-03-31,210
2020-04-01,206
2020-04-02,202
2020-04-03,198
2020-04-04,201
2020-04-05,203
2020-04-06,199
2020-04-07,202
2020-04-08,203
2020-04-09,202
2020-04-10,208
2020-04-11,203
2020-04-12,201
2020-04-13,201
2020-04-14,203
2020-04-15,208
2020-04-16,213
2020-04-17,216
2020-04-18,216
2020-04-19,211
2020-04-20,204
2020-04-21,211
2020-04-22,214
2020-04-23,220
2020-04-24,219
2020-04-25,224
2020-04-26,222
2020-04-27,225
2020-04-28,220
2020-04-29,216
2020-04-30,211
2020-05-01,210
2020-05-02,209
2020-05-03,205
2020-05-04,212
2020-05-05,215
2020-05-06,214
2020-05-07,218
2020-05-08,219
2020-05-09,216
2020-05-10,213
2020-05-11,212
2020-05-12,207
2020-05-13,203
