date_obj,Teal%20hat price
2019-05-25,1013
2019-05-26,1037
2019-05-27,1037
2019-05-28,1037
2019-05-29,1051
2019-05-30,1051
2019-05-31,1051
2019-06-01,1051
2019-06-02,1058
2019-06-03,1058
2019-06-04,1058
2019-06-05,1058
2019-06-06,1074
2019-06-07,1074
2019-06-08,1074
2019-06-09,1074
2019-06-10,1056
2019-06-11,1056
2019-06-12,1056
2019-06-13,1010
2019-06-14,1010
2019-06-15,1010
2019-06-16,1010
2019-06-17,1010
2019-06-18,1010
2019-06-19,1010
2019-06-20,1032
2019-06-21,1032
2019-06-22,1032
2019-06-23,1032
2019-06-24,1054
2019-06-25,1054
2019-06-26,1054
2019-06-27,1054
2019-06-28,1059
2019-06-29,1059
2019-06-30,1059
2019-07-01,1059
2019-07-02,1071
2019-07-03,1071
2019-07-04,1071
2019-07-05,1071
2019-07-06,1076
2019-07-07,1076
2019-07-08,1076
2019-07-09,1076
2019-07-10,1065
2019-07-11,1065
2019-07-12,1065
2019-07-13,1065
2019-07-14,1086
2019-07-15,1086
2019-07-16,1086
2019-07-17,1086
2019-07-18,1086
2019-07-19,1078
2019-07-20,1078
2019-07-21,1078
2019-07-22,1078
2019-07-23,1078
2019-07-24,1078
2019-07-25,1078
2019-07-26,1078
2019-07-27,1078
2019-07-28,1037
2019-07-29,1037
2019-07-30,1037
2019-07-31,1037
2019-08-01,1019
2019-08-02,1019
2019-08-03,1019
2019-08-04,1016
2019-08-05,1016
2019-08-06,1016
2019-08-07,1016
2019-08-08,990
2019-08-09,990
2019-08-10,990
2019-08-11,990
2019-08-12,990
2019-08-13,990
2019-08-14,990
2019-08-15,990
2019-08-16,995
2019-08-17,995
2019-08-18,995
2019-08-19,995
2019-08-20,995
2019-08-21,1008
2019-08-22,1008
2019-08-23,1008
2019-08-24,1008
2019-08-24,1008
2019-08-25,1008
2019-08-25,1008
2019-08-26,1024
2019-08-26,1024
2019-08-27,1024
2019-08-27,1024
2019-08-28,1024
2019-08-29,1024
2019-08-30,1039
2019-08-31,1039
2019-09-01,1039
2019-09-02,1039
2019-09-03,1012
2019-09-04,1012
2019-09-05,1012
2019-09-06,1012
2019-09-07,1012
2019-09-08,1027
2019-09-09,1027
2019-09-10,1027
2019-09-11,1027
2019-09-12,1027
2019-09-13,1037
2019-09-14,1037
2019-09-15,1037
2019-09-16,1037
2019-09-17,1011
2019-09-18,1011
2019-09-19,1011
2019-09-20,1011
2019-09-21,1011
2019-09-22,992
2019-09-23,992
2019-09-24,992
2019-09-25,992
2019-09-26,992
2019-09-27,992
2019-09-28,1023
2019-09-29,1023
2019-09-30,1023
2019-10-01,1023
2019-10-02,1023
2019-10-03,1023
2019-10-04,1070
2019-10-05,1070
2019-10-06,1070
2019-10-07,1070
2019-10-08,1070
2019-10-09,1070
2019-10-10,1099
2019-10-11,1099
2019-10-12,1099
2019-10-13,1099
2019-10-14,1131
2019-10-15,1131
2019-10-16,1131
2019-10-17,1131
2019-10-18,1131
2019-10-19,1131
2019-10-20,1136
2019-10-21,1136
2019-10-22,1136
2019-10-23,1136
2019-10-24,1136
2019-10-25,1136
2019-10-26,1136
2019-10-27,1141
2019-10-28,1141
2019-10-29,1141
2019-10-30,1141
2019-10-31,1141
2019-11-01,1141
2019-11-02,1150
2019-11-03,1150
2019-11-04,1150
2019-11-05,1150
2019-11-06,1150
2019-11-07,1150
2019-11-08,1135
2019-11-09,1135
2019-11-10,1135
2019-11-11,1135
2019-11-12,1135
2019-11-13,1176
2019-11-14,1176
2019-11-15,1176
2019-11-16,1176
2019-11-17,1176
2019-11-18,1212
2019-11-19,1212
2019-11-20,1212
2019-11-21,1212
2019-11-22,1212
2019-11-23,1212
2019-11-24,1209
2019-11-25,1209
2019-11-26,1209
2019-11-27,1209
2019-11-28,1209
2019-11-29,1209
2019-11-30,1223
2019-12-01,1223
2019-12-02,1223
2019-12-03,1223
2019-12-04,1223
2019-12-05,1228
2019-12-06,1228
2019-12-07,1228
2019-12-08,1228
2019-12-09,1228
2019-12-10,1241
2019-12-11,1241
2019-12-12,1241
2019-12-13,1241
2019-12-14,1241
2019-12-15,1235
2019-12-16,1235
2019-12-17,1235
2019-12-18,1235
2019-12-19,1235
2019-12-20,1238
2019-12-21,1238
2019-12-22,1238
2019-12-23,1238
2019-12-24,1238
2019-12-25,1235
2019-12-26,1235
2019-12-27,1235
2019-12-28,1235
2019-12-29,1235
2019-12-30,1221
2019-12-31,1221
2020-01-01,1221
2020-01-02,1221
2020-01-03,1221
2020-01-04,1228
2020-01-05,1228
2020-01-06,1228
2020-01-07,1228
2020-01-08,1228
2020-01-09,1204
2020-01-10,1204
2020-01-11,1204
2020-01-12,1204
2020-01-13,1215
2020-01-14,1215
2020-01-15,1215
2020-01-16,1215
2020-01-17,1188
2020-01-18,1188
2020-01-19,1188
2020-01-20,1188
2020-01-21,1188
2020-01-22,1210
2020-01-23,1210
2020-01-24,1210
2020-01-25,1210
2020-01-26,1201
2020-01-27,1201
2020-01-28,1201
2020-01-29,1201
2020-01-30,1201
2020-01-31,1194
2020-02-01,1194
2020-02-02,1194
2020-02-03,1194
2020-02-04,1194
2020-02-05,1187
2020-02-06,1187
2020-02-07,1187
2020-02-08,1187
2020-02-09,1187
2020-02-10,1189
2020-02-11,1189
2020-02-12,1189
2020-02-13,1189
2020-02-14,1189
2020-02-15,1139
2020-02-16,1139
2020-02-17,1139
2020-02-18,1139
2020-02-19,1122
2020-02-20,1122
2020-02-21,1122
2020-02-22,1122
2020-02-23,1122
2020-02-24,1122
2020-02-25,1112
2020-02-26,1112
2020-02-27,1112
2020-02-28,1112
2020-02-29,1112
2020-03-01,1124
2020-03-02,1124
2020-03-03,1124
2020-03-04,1124
2020-03-05,1124
2020-03-06,1124
2020-03-07,1124
2020-03-08,1132
2020-03-09,1132
2020-03-10,1132
2020-03-11,1132
2020-03-12,1132
2020-03-13,1132
2020-03-14,1148
2020-03-15,1148
2020-03-16,1148
2020-03-17,1148
2020-03-18,1148
2020-03-19,1095
2020-03-20,1095
2020-03-21,1095
2020-03-22,1069
2020-03-23,1069
2020-03-24,1069
2020-03-25,1069
2020-03-26,1042
2020-03-27,1042
2020-03-28,1042
2020-03-29,1042
2020-03-30,1040
2020-03-31,1040
2020-04-01,1040
2020-04-02,1040
2020-04-03,1040
2020-04-04,1068
2020-04-05,1068
2020-04-06,1068
2020-04-07,1068
2020-04-08,1035
2020-04-09,1035
2020-04-10,1035
2020-04-11,1035
2020-04-12,1067
2020-04-13,1067
2020-04-14,1067
2020-04-15,1067
2020-04-16,1049
2020-04-17,1049
2020-04-18,1049
2020-04-19,1030
2020-04-20,1030
2020-04-21,1030
2020-04-22,1030
2020-04-23,1003
2020-04-24,1003
2020-04-25,1003
2020-04-26,1003
2020-04-27,1009
2020-04-28,1009
2020-04-29,1009
2020-04-30,1009
2020-05-01,1032
2020-05-02,1032
2020-05-03,1032
2020-05-04,1032
2020-05-05,1018
2020-05-06,1018
2020-05-07,1018
2020-05-08,1018
2020-05-09,1005
2020-05-10,1005
2020-05-11,1005
2020-05-12,1005
2020-05-13,1002
