date_obj,Skeletal%20bottoms price
2019-04-06,23817
2019-04-07,23666
2019-04-08,23601
2019-04-09,23692
2019-04-10,23620
2019-04-11,23512
2019-04-12,23676
2019-04-13,23636
2019-04-14,23432
2019-04-15,23417
2019-04-16,24516
2019-04-17,25248
2019-04-18,25512
2019-04-19,26721
2019-04-20,26221
2019-04-21,25493
2019-04-22,25723
2019-04-23,27010
2019-04-24,28361
2019-04-25,29780
2019-04-26,31060
2019-04-27,30805
2019-04-28,29264
2019-04-29,28181
2019-04-30,26975
2019-05-01,26302
2019-05-02,26661
2019-05-03,25624
2019-05-04,24359
2019-05-05,23798
2019-05-06,23658
2019-05-07,23354
2019-05-08,23538
2019-05-09,23737
2019-05-10,23664
2019-05-11,23507
2019-05-12,23386
2019-05-13,23284
2019-05-14,23395
2019-05-15,23627
2019-05-16,23387
2019-05-17,23342
2019-05-18,23516
2019-05-19,23813
2019-05-20,23976
2019-05-21,24125
2019-05-22,23682
2019-05-23,23967
2019-05-24,25021
2019-05-25,25205
2019-05-26,25097
2019-05-27,25271
2019-05-28,24613
2019-05-29,23810
2019-05-30,24480
2019-05-31,23949
2019-06-01,23892
2019-06-02,23515
2019-06-03,24537
2019-06-04,25236
2019-06-05,24922
2019-06-06,25129
2019-06-07,25059
2019-06-08,24193
2019-06-09,23584
2019-06-10,23584
2019-06-11,23933
2019-06-12,24190
2019-06-13,24011
2019-06-14,24194
2019-06-15,23660
2019-06-16,23631
2019-06-17,23579
2019-06-18,23612
2019-06-19,23582
2019-06-20,23589
2019-06-21,23719
2019-06-22,23605
2019-06-23,23568
2019-06-24,23457
2019-06-25,23563
2019-06-26,23599
2019-06-27,23592
2019-06-28,23592
2019-06-29,23686
2019-06-30,24191
2019-07-01,23854
2019-07-02,23467
2019-07-03,23617
2019-07-04,23617
2019-07-05,24309
2019-07-06,23532
2019-07-07,23734
2019-07-08,23535
2019-07-09,23539
2019-07-10,24056
2019-07-11,23876
2019-07-12,23287
2019-07-13,23287
2019-07-14,23892
2019-07-15,24688
2019-07-16,24614
2019-07-17,25475
2019-07-18,25241
2019-07-19,25149
2019-07-20,24869
2019-07-21,24849
2019-07-22,25159
2019-07-23,25111
2019-07-24,23961
2019-07-25,23689
2019-07-26,23689
2019-07-27,23776
2019-07-28,23980
2019-07-29,23935
2019-07-30,23860
2019-07-31,23305
2019-08-01,23360
2019-08-02,23329
2019-08-03,23493
2019-08-04,23489
2019-08-05,23932
2019-08-06,23429
2019-08-07,23435
2019-08-08,23287
2019-08-09,23287
2019-08-10,23300
2019-08-11,23581
2019-08-12,23536
2019-08-13,24012
2019-08-14,23468
2019-08-15,23484
2019-08-16,23677
2019-08-17,23677
2019-08-18,23422
2019-08-19,23576
2019-08-20,23585
2019-08-21,23418
2019-08-22,23484
2019-08-23,23668
2019-08-24,23603
2019-08-24,23603
2019-08-25,24352
2019-08-25,24352
2019-08-26,24135
2019-08-26,24135
2019-08-27,24276
2019-08-27,24276
2019-08-28,23881
2019-08-29,23665
2019-08-30,23910
2019-08-31,23910
2019-09-01,24056
2019-09-02,24056
2019-09-03,23785
2019-09-04,23421
2019-09-05,23421
2019-09-06,23666
2019-09-07,23614
2019-09-08,23498
2019-09-09,23786
2019-09-10,23786
2019-09-11,23733
2019-09-12,22813
2019-09-13,23024
2019-09-14,23546
2019-09-15,23799
2019-09-16,24328
2019-09-17,23709
2019-09-18,23445
2019-09-19,23464
2019-09-20,23464
2019-09-21,23588
2019-09-22,23819
2019-09-23,23561
2019-09-24,23561
2019-09-25,23455
2019-09-26,23514
2019-09-27,23514
2019-09-28,23371
2019-09-29,23371
2019-09-30,23290
2019-10-01,23442
2019-10-02,23442
2019-10-03,23510
2019-10-04,23510
2019-10-05,23634
2019-10-06,23443
2019-10-07,23647
2019-10-08,23254
2019-10-09,23254
2019-10-10,24015
2019-10-11,24342
2019-10-12,23281
2019-10-13,23575
2019-10-14,23536
2019-10-15,23583
2019-10-16,23336
2019-10-17,23336
2019-10-18,23057
2019-10-19,23486
2019-10-20,23547
2019-10-21,23105
2019-10-22,23349
2019-10-23,23496
2019-10-24,23469
2019-10-25,23405
2019-10-26,23332
2019-10-27,23100
2019-10-28,23225
2019-10-29,23225
2019-10-30,23418
2019-10-31,23558
2019-11-01,23571
2019-11-02,23537
2019-11-03,23451
2019-11-04,23224
2019-11-05,23224
2019-11-06,23457
2019-11-07,23501
2019-11-08,23300
2019-11-09,23373
2019-11-10,23743
2019-11-11,23554
2019-11-12,23554
2019-11-13,23439
2019-11-14,23573
2019-11-15,23748
2019-11-16,23730
2019-11-17,23730
2019-11-18,23882
2019-11-19,23882
2019-11-20,23144
2019-11-21,23144
2019-11-22,23311
2019-11-23,23314
2019-11-24,23477
2019-11-25,22944
2019-11-26,23235
2019-11-27,23235
2019-11-28,23348
2019-11-29,23348
2019-11-30,23492
2019-12-01,22997
2019-12-02,23346
2019-12-03,23206
2019-12-04,23233
2019-12-05,23233
2019-12-06,23254
2019-12-07,23179
2019-12-08,23179
2019-12-09,23301
2019-12-10,22865
2019-12-11,22865
2019-12-12,23189
2019-12-13,23576
2019-12-14,23555
2019-12-15,23465
2019-12-16,23465
2019-12-17,23211
2019-12-18,23211
2019-12-19,23388
2019-12-20,23509
2019-12-21,23504
2019-12-22,23300
2019-12-23,23300
2019-12-24,23244
2019-12-25,23411
2019-12-26,23411
2019-12-27,23405
2019-12-28,23372
2019-12-29,23330
2019-12-30,23329
2019-12-31,23242
2020-01-01,23456
2020-01-02,23459
2020-01-03,23324
2020-01-04,23545
2020-01-05,23335
2020-01-06,23469
2020-01-07,23843
2020-01-08,23843
2020-01-09,23572
2020-01-10,23336
2020-01-11,23414
2020-01-12,23763
2020-01-13,23763
2020-01-14,23182
2020-01-15,23420
2020-01-16,23458
2020-01-17,23537
2020-01-18,23537
2020-01-19,23373
2020-01-20,23624
2020-01-21,23624
2020-01-22,24607
2020-01-23,25165
2020-01-24,24251
2020-01-25,23534
2020-01-26,23307
2020-01-27,23326
2020-01-28,23462
2020-01-29,24539
2020-01-30,25436
2020-01-31,24290
2020-02-01,23442
2020-02-02,23610
2020-02-03,23418
2020-02-04,23343
2020-02-05,23455
2020-02-06,23477
2020-02-07,23557
2020-02-08,23478
2020-02-09,23508
2020-02-10,23333
2020-02-11,23373
2020-02-12,23452
2020-02-13,23343
2020-02-14,23478
2020-02-15,23539
2020-02-16,23538
2020-02-17,23499
2020-02-18,23489
2020-02-19,23177
2020-02-20,23252
2020-02-21,23252
2020-02-22,23396
2020-02-23,23598
2020-02-24,23579
2020-02-25,23495
2020-02-26,23539
2020-02-27,23346
2020-02-28,23399
2020-02-29,23399
2020-03-01,23510
2020-03-02,23560
2020-03-03,23561
2020-03-04,23561
2020-03-05,23000
2020-03-06,23348
2020-03-07,23625
2020-03-08,23370
2020-03-09,23487
2020-03-10,23414
2020-03-11,23545
2020-03-12,23834
2020-03-13,23463
2020-03-14,23291
2020-03-15,23348
2020-03-16,23526
2020-03-17,23286
2020-03-18,23375
2020-03-19,23457
2020-03-20,23476
2020-03-21,23502
2020-03-22,23470
2020-03-23,23333
2020-03-24,23502
2020-03-25,23526
2020-03-26,23612
2020-03-27,23687
2020-03-28,23390
2020-03-29,23545
2020-03-30,23443
2020-03-31,23537
2020-04-01,23339
2020-04-02,23562
2020-04-03,23490
2020-04-04,23539
2020-04-05,23565
2020-04-06,23619
2020-04-07,24034
2020-04-08,24340
2020-04-09,23372
2020-04-10,23622
2020-04-11,23637
2020-04-12,23536
2020-04-13,23600
2020-04-14,23580
2020-04-15,23499
2020-04-16,23600
2020-04-17,23505
2020-04-18,23615
2020-04-19,23646
2020-04-20,23615
2020-04-21,23663
2020-04-22,23595
2020-04-23,23713
2020-04-24,23524
2020-04-25,23351
2020-04-26,23572
2020-04-27,23698
2020-04-28,23468
2020-04-29,23589
2020-04-30,23469
2020-05-01,23523
2020-05-02,23362
2020-05-03,23154
2020-05-04,23488
2020-05-05,23387
2020-05-06,23652
2020-05-07,23609
2020-05-08,23315
2020-05-09,23875
2020-05-10,23778
2020-05-11,23415
2020-05-12,22916
2020-05-13,23426
