date_obj,Rune%20helm%20(h5) price
2019-04-03,25601
2019-04-04,25828
2019-04-05,25359
2019-04-06,25125
2019-04-07,24052
2019-04-08,23620
2019-04-09,23356
2019-04-10,23016
2019-04-11,22673
2019-04-12,22487
2019-04-13,22514
2019-04-14,22259
2019-04-15,21963
2019-04-16,21954
2019-04-17,22011
2019-04-18,21707
2019-04-19,21654
2019-04-20,21861
2019-04-21,21403
2019-04-22,21524
2019-04-23,21139
2019-04-24,21226
2019-04-25,21278
2019-04-26,21448
2019-04-27,21390
2019-04-28,21533
2019-04-29,21465
2019-04-30,21759
2019-05-01,21690
2019-05-02,21840
2019-05-03,21764
2019-05-04,21882
2019-05-05,21755
2019-05-06,21535
2019-05-07,21087
2019-05-08,21336
2019-05-09,21571
2019-05-10,21994
2019-05-11,21813
2019-05-12,22252
2019-05-13,22353
2019-05-14,22615
2019-05-15,22386
2019-05-16,22386
2019-05-17,21948
2019-05-18,21794
2019-05-19,21580
2019-05-20,21358
2019-05-21,21301
2019-05-22,21655
2019-05-23,21016
2019-05-24,21293
2019-05-25,21433
2019-05-26,21252
2019-05-27,21077
2019-05-28,21233
2019-05-29,21046
2019-05-30,21114
2019-05-31,21475
2019-06-01,22021
2019-06-02,21766
2019-06-03,21986
2019-06-04,21909
2019-06-05,21994
2019-06-06,21915
2019-06-07,21805
2019-06-08,21727
2019-06-09,21829
2019-06-10,21829
2019-06-11,21653
2019-06-12,21656
2019-06-13,21527
2019-06-14,21532
2019-06-15,22121
2019-06-16,21972
2019-06-17,22055
2019-06-18,21820
2019-06-19,22026
2019-06-20,21912
2019-06-21,21704
2019-06-22,21756
2019-06-23,21690
2019-06-24,21641
2019-06-25,21602
2019-06-26,21250
2019-06-27,21196
2019-06-28,21431
2019-06-29,21423
2019-06-30,21395
2019-07-01,21395
2019-07-02,21449
2019-07-03,21798
2019-07-04,21852
2019-07-05,21477
2019-07-06,21591
2019-07-07,21416
2019-07-08,21676
2019-07-09,21601
2019-07-10,21522
2019-07-11,22119
2019-07-12,21578
2019-07-13,21484
2019-07-14,21569
2019-07-15,21476
2019-07-16,21700
2019-07-17,21542
2019-07-18,21538
2019-07-19,21192
2019-07-20,21422
2019-07-21,21361
2019-07-22,21673
2019-07-23,21221
2019-07-24,21917
2019-07-25,21821
2019-07-26,22428
2019-07-27,22056
2019-07-28,21228
2019-07-29,21530
2019-07-30,21546
2019-07-31,21892
2019-08-01,22205
2019-08-02,22973
2019-08-03,22553
2019-08-04,22660
2019-08-05,22645
2019-08-06,22181
2019-08-07,21911
2019-08-08,21641
2019-08-09,21173
2019-08-10,21076
2019-08-11,21057
2019-08-12,21017
2019-08-13,21348
2019-08-14,21464
2019-08-15,21748
2019-08-16,21852
2019-08-17,21852
2019-08-18,21568
2019-08-19,21041
2019-08-20,21308
2019-08-21,21396
2019-08-22,21600
2019-08-23,21067
2019-08-24,21030
2019-08-24,21030
2019-08-25,21030
2019-08-25,21030
2019-08-26,21392
2019-08-26,21392
2019-08-27,21782
2019-08-27,21782
2019-08-28,22132
2019-08-29,22521
2019-08-30,22791
2019-08-31,22791
2019-09-01,23282
2019-09-02,23818
2019-09-03,23768
2019-09-04,23772
2019-09-05,23917
2019-09-06,23965
2019-09-07,23682
2019-09-08,23454
2019-09-09,23076
2019-09-10,22756
2019-09-11,22657
2019-09-12,22353
2019-09-13,22387
2019-09-14,21999
2019-09-15,21824
2019-09-16,21452
2019-09-17,21638
2019-09-18,21374
2019-09-19,21403
2019-09-20,22119
2019-09-21,23005
2019-09-22,24005
2019-09-23,23657
2019-09-24,23657
2019-09-25,22946
2019-09-26,22162
2019-09-27,22162
2019-09-28,22259
2019-09-29,22203
2019-09-30,22039
2019-10-01,21565
2019-10-02,22069
2019-10-03,22134
2019-10-04,22134
2019-10-05,21763
2019-10-06,20833
2019-10-07,20525
2019-10-08,20994
2019-10-09,20994
2019-10-10,21453
2019-10-11,21923
2019-10-12,22176
2019-10-13,22161
2019-10-14,21797
2019-10-15,21914
2019-10-16,21656
2019-10-17,21525
2019-10-18,21203
2019-10-19,21292
2019-10-20,21292
2019-10-21,21575
2019-10-22,21600
2019-10-23,21379
2019-10-24,21438
2019-10-25,21536
2019-10-26,21351
2019-10-27,21172
2019-10-28,21270
2019-10-29,21270
2019-10-30,21188
2019-10-31,21402
2019-11-01,21393
2019-11-02,21364
2019-11-03,20744
2019-11-04,21037
2019-11-05,21037
2019-11-06,21164
2019-11-07,21321
2019-11-08,21675
2019-11-09,21873
2019-11-10,21833
2019-11-11,22082
2019-11-12,21419
2019-11-13,21505
2019-11-14,21346
2019-11-15,21451
2019-11-16,21771
2019-11-17,21771
2019-11-18,21185
2019-11-19,20883
2019-11-20,21072
2019-11-21,21374
2019-11-22,21253
2019-11-23,21430
2019-11-24,21319
2019-11-25,21491
2019-11-26,21333
2019-11-27,21333
2019-11-28,21401
2019-11-29,21609
2019-11-30,21721
2019-12-01,21657
2019-12-02,21588
2019-12-03,21139
2019-12-04,21332
2019-12-05,21332
2019-12-06,21307
2019-12-07,21409
2019-12-08,21511
2019-12-09,21586
2019-12-10,21151
2019-12-11,21251
2019-12-12,21251
2019-12-13,21345
2019-12-14,21844
2019-12-15,21429
2019-12-16,21837
2019-12-17,22309
2019-12-18,22511
2019-12-19,23187
2019-12-20,23606
2019-12-21,23124
2019-12-22,22581
2019-12-23,22586
2019-12-24,22311
2019-12-25,21853
2019-12-26,21319
2019-12-27,21125
2019-12-28,21280
2019-12-29,21012
2019-12-30,21301
2019-12-31,21400
2020-01-01,21516
2020-01-02,21721
2020-01-03,21787
2020-01-04,21651
2020-01-05,21618
2020-01-06,21288
2020-01-07,21332
2020-01-08,21332
2020-01-09,21407
2020-01-10,21498
2020-01-11,21529
2020-01-12,21347
2020-01-13,21347
2020-01-14,21314
2020-01-15,21309
2020-01-16,21663
2020-01-17,21817
2020-01-18,21526
2020-01-19,21289
2020-01-20,21881
2020-01-21,21881
2020-01-22,22045
2020-01-23,21717
2020-01-24,22053
2020-01-25,22577
2020-01-26,22818
2020-01-27,22815
2020-01-28,22760
2020-01-29,22403
2020-01-30,21668
2020-01-31,21845
2020-02-01,21416
2020-02-02,21407
2020-02-03,21427
2020-02-04,21492
2020-02-05,21556
2020-02-06,21392
2020-02-07,20910
2020-02-08,20962
2020-02-09,20754
2020-02-10,21119
2020-02-11,21277
2020-02-12,21124
2020-02-13,21124
2020-02-14,20615
2020-02-15,20763
2020-02-16,20750
2020-02-17,21242
2020-02-18,21438
2020-02-19,21240
2020-02-20,20709
2020-02-21,20709
2020-02-22,20925
2020-02-23,21494
2020-02-24,21533
2020-02-25,21130
2020-02-26,21678
2020-02-27,21269
2020-02-28,21294
2020-02-29,21294
2020-03-01,21455
2020-03-02,21359
2020-03-03,21259
2020-03-04,21259
2020-03-05,21106
2020-03-06,21142
2020-03-07,20684
2020-03-08,21006
2020-03-09,21560
2020-03-10,21638
2020-03-11,21827
2020-03-12,21584
2020-03-13,21709
2020-03-14,21201
2020-03-15,21377
2020-03-16,21518
2020-03-17,21372
2020-03-18,21396
2020-03-19,21332
2020-03-20,21112
2020-03-21,21209
2020-03-22,21484
2020-03-23,22411
2020-03-24,23251
2020-03-25,23703
2020-03-26,22934
2020-03-27,22406
2020-03-28,21813
2020-03-29,21300
2020-03-30,21304
2020-03-31,21473
2020-04-01,21436
2020-04-02,21411
2020-04-03,21411
2020-04-04,21512
2020-04-05,21066
2020-04-06,21125
2020-04-07,21129
2020-04-08,21654
2020-04-09,21614
2020-04-10,21416
2020-04-11,21545
2020-04-12,21430
2020-04-13,21115
2020-04-14,21240
2020-04-15,21223
2020-04-16,21221
2020-04-17,21309
2020-04-18,21255
2020-04-19,21221
2020-04-20,21700
2020-04-21,21332
2020-04-22,21041
2020-04-23,20940
2020-04-24,21676
2020-04-25,20960
2020-04-26,21068
2020-04-27,21369
2020-04-28,21369
2020-04-29,21031
2020-04-30,21064
2020-05-01,21210
2020-05-02,21339
2020-05-03,21305
2020-05-04,21665
2020-05-05,22003
2020-05-06,22012
2020-05-07,21936
2020-05-08,21652
2020-05-09,22459
2020-05-10,23234
2020-05-11,23517
2020-05-12,23792
2020-05-13,24381
