date_obj,Guthix%20bracers price
2019-03-26,11679
2019-03-27,11913
2019-03-28,12057
2019-03-29,12086
2019-03-30,12250
2019-03-31,12219
2019-04-01,12257
2019-04-02,12280
2019-04-03,12173
2019-04-04,12149
2019-04-05,12043
2019-04-06,12038
2019-04-07,11912
2019-04-08,11810
2019-04-09,11652
2019-04-10,11652
2019-04-11,11606
2019-04-12,11460
2019-04-13,11448
2019-04-14,11497
2019-04-15,11181
2019-04-16,10690
2019-04-17,10445
2019-04-18,10439
2019-04-19,10193
2019-04-20,10166
2019-04-21,10124
2019-04-22,10178
2019-04-23,10072
2019-04-24,9716
2019-04-25,9532
2019-04-26,9480
2019-04-27,9450
2019-04-28,9205
2019-04-29,9018
2019-04-30,8994
2019-05-01,9054
2019-05-02,9134
2019-05-03,9208
2019-05-04,9266
2019-05-05,9284
2019-05-06,9442
2019-05-07,9557
2019-05-08,9695
2019-05-09,9632
2019-05-10,9777
2019-05-11,9627
2019-05-12,9837
2019-05-13,9911
2019-05-14,9880
2019-05-15,9929
2019-05-16,9864
2019-05-17,9793
2019-05-18,9873
2019-05-19,9834
2019-05-20,10150
2019-05-21,10252
2019-05-22,10023
2019-05-23,10084
2019-05-24,9965
2019-05-25,10072
2019-05-26,9992
2019-05-27,10063
2019-05-28,9969
2019-05-29,9966
2019-05-30,9986
2019-05-31,10063
2019-06-01,10204
2019-06-02,10127
2019-06-03,10261
2019-06-04,10573
2019-06-05,10808
2019-06-06,11210
2019-06-07,11301
2019-06-08,11275
2019-06-09,11355
2019-06-10,11020
2019-06-11,10932
2019-06-12,10419
2019-06-13,10380
2019-06-14,10269
2019-06-15,10045
2019-06-16,9878
2019-06-17,9851
2019-06-18,10141
2019-06-19,10385
2019-06-20,10861
2019-06-21,10940
2019-06-22,10450
2019-06-23,10332
2019-06-24,10152
2019-06-25,10271
2019-06-26,10323
2019-06-27,10551
2019-06-28,10445
2019-06-29,10366
2019-06-30,10598
2019-07-01,10758
2019-07-02,10504
2019-07-03,10790
2019-07-04,10828
2019-07-05,10627
2019-07-06,10338
2019-07-07,10077
2019-07-08,10007
2019-07-09,9723
2019-07-10,9486
2019-07-11,9362
2019-07-12,9316
2019-07-13,9122
2019-07-14,9000
2019-07-15,9051
2019-07-16,9324
2019-07-17,9394
2019-07-18,9457
2019-07-19,9495
2019-07-20,9411
2019-07-21,9667
2019-07-22,10151
2019-07-23,10556
2019-07-24,10393
2019-07-25,10059
2019-07-26,9700
2019-07-27,9259
2019-07-28,8867
2019-07-29,8579
2019-07-30,8280
2019-07-31,8031
2019-08-01,8039
2019-08-02,7991
2019-08-03,7897
2019-08-04,7685
2019-08-05,7389
2019-08-06,7313
2019-08-07,7386
2019-08-08,7313
2019-08-09,7254
2019-08-10,7418
2019-08-11,7233
2019-08-12,7220
2019-08-13,7281
2019-08-14,7354
2019-08-15,7275
2019-08-16,7314
2019-08-17,7466
2019-08-18,7664
2019-08-19,7934
2019-08-20,8183
2019-08-21,8382
2019-08-22,8459
2019-08-23,8506
2019-08-24,8380
2019-08-24,8380
2019-08-25,8493
2019-08-25,8493
2019-08-26,8514
2019-08-26,8514
2019-08-27,8529
2019-08-27,8529
2019-08-28,8644
2019-08-29,8709
2019-08-30,8588
2019-08-31,8409
2019-09-01,8326
2019-09-02,8079
2019-09-03,8053
2019-09-04,8302
2019-09-05,8353
2019-09-06,8562
2019-09-07,8656
2019-09-08,8751
2019-09-09,9011
2019-09-10,9270
2019-09-11,9254
2019-09-12,9205
2019-09-13,9214
2019-09-14,9115
2019-09-15,9095
2019-09-16,9205
2019-09-17,9218
2019-09-18,9383
2019-09-19,9207
2019-09-20,9248
2019-09-21,9365
2019-09-22,9522
2019-09-23,9430
2019-09-24,9215
2019-09-25,9066
2019-09-26,8810
2019-09-27,8628
2019-09-28,8388
2019-09-29,8254
2019-09-30,8201
2019-10-01,8157
2019-10-02,8314
2019-10-03,8331
2019-10-04,8419
2019-10-05,8487
2019-10-06,8664
2019-10-07,8736
2019-10-08,8759
2019-10-09,8779
2019-10-10,9000
2019-10-11,8995
2019-10-12,8890
2019-10-13,9013
2019-10-14,9132
2019-10-15,8958
2019-10-16,8947
2019-10-17,9131
2019-10-18,9151
2019-10-19,9040
2019-10-20,9129
2019-10-21,9158
2019-10-22,8918
2019-10-23,8590
2019-10-24,8836
2019-10-25,9173
2019-10-26,9389
2019-10-27,9400
2019-10-28,9196
2019-10-29,9126
2019-10-30,9358
2019-10-31,9301
2019-11-01,9307
2019-11-02,9671
2019-11-03,9884
2019-11-04,10080
2019-11-05,10146
2019-11-06,9952
2019-11-07,10131
2019-11-08,10486
2019-11-09,10589
2019-11-10,10799
2019-11-11,11090
2019-11-12,11225
2019-11-13,11457
2019-11-14,11623
2019-11-15,11838
2019-11-16,11622
2019-11-17,11465
2019-11-18,11579
2019-11-19,11524
2019-11-20,11712
2019-11-21,12093
2019-11-22,12357
2019-11-23,12509
2019-11-24,12504
2019-11-25,12844
2019-11-26,13184
2019-11-27,12824
2019-11-28,13080
2019-11-29,12930
2019-11-30,12724
2019-12-01,12647
2019-12-02,12679
2019-12-03,12348
2019-12-04,12367
2019-12-05,12307
2019-12-06,12138
2019-12-07,11800
2019-12-08,11473
2019-12-09,11132
2019-12-10,10849
2019-12-11,10755
2019-12-12,11046
2019-12-13,11071
2019-12-14,11073
2019-12-15,10888
2019-12-16,10982
2019-12-17,10956
2019-12-18,11255
2019-12-19,11351
2019-12-20,11308
2019-12-21,11533
2019-12-22,11818
2019-12-23,11930
2019-12-24,12286
2019-12-25,12101
2019-12-26,11952
2019-12-27,11882
2019-12-28,11630
2019-12-29,11567
2019-12-30,11513
2019-12-31,11360
2020-01-01,11411
2020-01-02,11176
2020-01-03,11432
2020-01-04,11280
2020-01-05,11129
2020-01-06,11366
2020-01-07,11412
2020-01-08,11504
2020-01-09,11469
2020-01-10,11420
2020-01-11,11174
2020-01-12,10844
2020-01-13,10331
2020-01-14,9924
2020-01-15,9692
2020-01-16,9712
2020-01-17,9529
2020-01-18,9545
2020-01-19,9604
2020-01-20,9701
2020-01-21,9488
2020-01-22,9208
2020-01-23,9032
2020-01-24,9094
2020-01-25,8649
2020-01-26,8316
2020-01-27,8033
2020-01-28,8363
2020-01-29,8357
2020-01-30,8274
2020-01-31,8467
2020-02-01,8325
2020-02-02,8085
2020-02-03,7796
2020-02-04,7470
2020-02-05,7234
2020-02-06,7250
2020-02-07,7507
2020-02-08,7602
2020-02-09,7813
2020-02-10,7936
2020-02-11,7603
2020-02-12,7522
2020-02-13,7281
2020-02-14,7269
2020-02-15,6984
2020-02-16,6930
2020-02-17,6858
2020-02-18,6672
2020-02-19,6534
2020-02-20,6473
2020-02-21,6419
2020-02-22,6265
2020-02-23,6057
2020-02-24,6042
2020-02-25,5991
2020-02-26,5960
2020-02-27,5987
2020-02-28,6114
2020-02-29,6033
2020-03-01,5972
2020-03-02,6080
2020-03-03,6282
2020-03-04,6551
2020-03-05,6721
2020-03-06,6855
2020-03-07,6866
2020-03-08,6835
2020-03-09,6988
2020-03-10,6927
2020-03-11,7134
2020-03-12,7237
2020-03-13,7251
2020-03-14,7175
2020-03-15,7257
2020-03-16,7170
2020-03-17,7077
2020-03-18,7080
2020-03-19,7191
2020-03-20,7130
2020-03-21,6858
2020-03-22,6666
2020-03-23,6509
2020-03-24,6498
2020-03-25,6374
2020-03-26,6256
2020-03-27,6090
2020-03-28,5986
2020-03-29,5828
2020-03-30,5730
2020-03-31,5747
2020-04-01,5702
2020-04-02,5701
2020-04-03,5685
2020-04-04,5708
2020-04-05,5647
2020-04-06,5500
2020-04-07,5405
2020-04-08,5415
2020-04-09,5464
2020-04-10,5500
2020-04-11,5472
2020-04-12,5457
2020-04-13,5386
2020-04-14,5267
2020-04-15,5271
2020-04-16,5290
2020-04-17,5506
2020-04-18,5691
2020-04-19,5729
2020-04-20,5936
2020-04-21,5880
2020-04-22,5789
2020-04-23,5856
2020-04-24,5913
2020-04-25,5916
2020-04-26,6033
2020-04-27,5898
2020-04-28,5846
2020-04-29,5856
2020-04-30,5839
2020-05-01,5750
2020-05-02,5654
2020-05-03,5648
2020-05-04,5686
2020-05-05,5678
2020-05-06,5660
2020-05-07,5666
2020-05-08,5759
2020-05-09,5683
2020-05-10,5772
2020-05-11,5813
2020-05-12,5863
2020-05-13,5851
