date_obj,Diamond%20amulet price
2019-03-29,2144
2019-03-30,2144
2019-03-31,2160
2019-04-01,2160
2019-04-02,2160
2019-04-03,2160
2019-04-04,2097
2019-04-05,2097
2019-04-06,2097
2019-04-07,2097
2019-04-08,2097
2019-04-09,2040
2019-04-10,2040
2019-04-11,2040
2019-04-12,2079
2019-04-13,2079
2019-04-14,2079
2019-04-15,2034
2019-04-16,2034
2019-04-17,2034
2019-04-18,2046
2019-04-19,2046
2019-04-20,2046
2019-04-21,2046
2019-04-22,2013
2019-04-23,2013
2019-04-24,2013
2019-04-25,2055
2019-04-26,2055
2019-04-27,2055
2019-04-28,2108
2019-04-29,2108
2019-04-30,2108
2019-05-01,2108
2019-05-02,2112
2019-05-03,2112
2019-05-04,2112
2019-05-05,2083
2019-05-06,2083
2019-05-07,2083
2019-05-08,2083
2019-05-09,2062
2019-05-10,2062
2019-05-11,2062
2019-05-12,2062
2019-05-13,2066
2019-05-14,2066
2019-05-15,2066
2019-05-16,2066
2019-05-17,2066
2019-05-18,2060
2019-05-19,2060
2019-05-20,2060
2019-05-21,2060
2019-05-22,2060
2019-05-23,2055
2019-05-24,2055
2019-05-25,2055
2019-05-26,2055
2019-05-27,2079
2019-05-28,2079
2019-05-29,2079
2019-05-30,2079
2019-05-31,2079
2019-06-01,2086
2019-06-02,2086
2019-06-03,2086
2019-06-04,2086
2019-06-05,2141
2019-06-06,2141
2019-06-07,2141
2019-06-08,2141
2019-06-09,2087
2019-06-10,2087
2019-06-11,2087
2019-06-12,2087
2019-06-13,2087
2019-06-14,2082
2019-06-15,2082
2019-06-16,2082
2019-06-17,2082
2019-06-18,2150
2019-06-19,2150
2019-06-20,2150
2019-06-21,2150
2019-06-22,2210
2019-06-23,2210
2019-06-24,2210
2019-06-25,2210
2019-06-26,2170
2019-06-27,2170
2019-06-28,2170
2019-06-29,2170
2019-06-30,2140
2019-07-01,2140
2019-07-02,2140
2019-07-03,2140
2019-07-04,2140
2019-07-05,2118
2019-07-06,2118
2019-07-07,2118
2019-07-08,2118
2019-07-09,2085
2019-07-10,2085
2019-07-11,2085
2019-07-12,2085
2019-07-13,2085
2019-07-14,2065
2019-07-15,2065
2019-07-16,2065
2019-07-17,2065
2019-07-18,2065
2019-07-19,2088
2019-07-20,2088
2019-07-21,2088
2019-07-22,2088
2019-07-23,2115
2019-07-24,2115
2019-07-25,2115
2019-07-26,2115
2019-07-27,2115
2019-07-28,2087
2019-07-29,2087
2019-07-30,2087
2019-07-31,2087
2019-08-01,2066
2019-08-02,2066
2019-08-03,2066
2019-08-04,2066
2019-08-05,2108
2019-08-06,2108
2019-08-07,2108
2019-08-08,2108
2019-08-09,2108
2019-08-10,2105
2019-08-11,2105
2019-08-12,2105
2019-08-13,2105
2019-08-14,2105
2019-08-15,2045
2019-08-16,2045
2019-08-17,2045
2019-08-18,2045
2019-08-19,1995
2019-08-20,1995
2019-08-21,1995
2019-08-22,1995
2019-08-23,1995
2019-08-24,1991
2019-08-24,1991
2019-08-25,1991
2019-08-25,1991
2019-08-26,1991
2019-08-26,1991
2019-08-27,1991
2019-08-27,1991
2019-08-28,1991
2019-08-29,2023
2019-08-30,2023
2019-08-31,2023
2019-09-01,2023
2019-09-02,2086
2019-09-03,2086
2019-09-04,2086
2019-09-05,2086
2019-09-06,2086
2019-09-07,2085
2019-09-08,2085
2019-09-09,2085
2019-09-10,2085
2019-09-11,2078
2019-09-12,2078
2019-09-13,2078
2019-09-14,2078
2019-09-15,2078
2019-09-16,2055
2019-09-17,2055
2019-09-18,2055
2019-09-19,2055
2019-09-20,2055
2019-09-21,2003
2019-09-22,2003
2019-09-23,2003
2019-09-24,2003
2019-09-25,2047
2019-09-26,2047
2019-09-27,2047
2019-09-28,2047
2019-09-29,2047
2019-09-30,2123
2019-10-01,2123
2019-10-02,2123
2019-10-03,2123
2019-10-04,2123
2019-10-05,2156
2019-10-06,2156
2019-10-07,2156
2019-10-08,2156
2019-10-09,2156
2019-10-10,2105
2019-10-11,2105
2019-10-12,2105
2019-10-13,2105
2019-10-14,2010
2019-10-15,2010
2019-10-16,2010
2019-10-17,2010
2019-10-18,2010
2019-10-19,1998
2019-10-20,1998
2019-10-21,1998
2019-10-22,1998
2019-10-23,1998
2019-10-24,2001
2019-10-25,2001
2019-10-26,2001
2019-10-27,2001
2019-10-28,1969
2019-10-29,1969
2019-10-30,1969
2019-10-31,1969
2019-11-01,1969
2019-11-02,1933
2019-11-03,1933
2019-11-04,1933
2019-11-05,1933
2019-11-06,1933
2019-11-07,2007
2019-11-08,2007
2019-11-09,2007
2019-11-10,2007
2019-11-11,2025
2019-11-12,2025
2019-11-13,2025
2019-11-14,2025
2019-11-15,2025
2019-11-16,2041
2019-11-17,2041
2019-11-18,2041
2019-11-19,2041
2019-11-20,2041
2019-11-21,2041
2019-11-22,2007
2019-11-23,2007
2019-11-24,2007
2019-11-25,2007
2019-11-26,2007
2019-11-27,1973
2019-11-28,1973
2019-11-29,1973
2019-11-30,1973
2019-12-01,1973
2019-12-02,1998
2019-12-03,1998
2019-12-04,1998
2019-12-05,1998
2019-12-06,1998
2019-12-07,2069
2019-12-08,2069
2019-12-09,2069
2019-12-10,2069
2019-12-11,2069
2019-12-12,2111
2019-12-13,2111
2019-12-14,2111
2019-12-15,2111
2019-12-16,2111
2019-12-17,2148
2019-12-18,2148
2019-12-19,2148
2019-12-20,2148
2019-12-21,2148
2019-12-22,2108
2019-12-23,2108
2019-12-24,2108
2019-12-25,2108
2019-12-26,2108
2019-12-27,2078
2019-12-28,2078
2019-12-29,2078
2019-12-30,2078
2019-12-31,2078
2020-01-01,2034
2020-01-02,2034
2020-01-03,2034
2020-01-04,2034
2020-01-05,2034
2020-01-06,2026
2020-01-07,2026
2020-01-08,2026
2020-01-09,2026
2020-01-10,2027
2020-01-11,2027
2020-01-12,2027
2020-01-13,2027
2020-01-14,2027
2020-01-15,2047
2020-01-16,2047
2020-01-17,2047
2020-01-18,2047
2020-01-19,2079
2020-01-20,2079
2020-01-21,2079
2020-01-22,2079
2020-01-23,2079
2020-01-24,2063
2020-01-25,2063
2020-01-26,2063
2020-01-27,2063
2020-01-28,2049
2020-01-29,2049
2020-01-30,2049
2020-01-31,2049
2020-02-01,2049
2020-02-02,2048
2020-02-03,2048
2020-02-04,2048
2020-02-05,2048
2020-02-06,2042
2020-02-07,2042
2020-02-08,2042
2020-02-09,2042
2020-02-10,2044
2020-02-11,2044
2020-02-12,2044
2020-02-13,2044
2020-02-14,2044
2020-02-15,2055
2020-02-16,2055
2020-02-17,2055
2020-02-18,2055
2020-02-19,2082
2020-02-20,2082
2020-02-21,2082
2020-02-22,2082
2020-02-23,2038
2020-02-24,2038
2020-02-25,2038
2020-02-26,2038
2020-02-27,2016
2020-02-28,2016
2020-02-29,2016
2020-03-01,2016
2020-03-02,2017
2020-03-03,2017
2020-03-04,2017
2020-03-05,2017
2020-03-06,2023
2020-03-07,2023
2020-03-08,2023
2020-03-09,2023
2020-03-10,2024
2020-03-11,2024
2020-03-12,2024
2020-03-13,2024
2020-03-14,2031
2020-03-15,2031
2020-03-16,2031
2020-03-17,2031
2020-03-18,2020
2020-03-19,2020
2020-03-20,2020
2020-03-21,2020
2020-03-22,2004
2020-03-23,2004
2020-03-24,2004
2020-03-25,2004
2020-03-26,2019
2020-03-27,2019
2020-03-28,2019
2020-03-29,2019
2020-03-30,1989
2020-03-31,1989
2020-04-01,1989
2020-04-02,1972
2020-04-03,1972
2020-04-04,1972
2020-04-05,1972
2020-04-06,1949
2020-04-07,1949
2020-04-08,1949
2020-04-09,1986
2020-04-10,1986
2020-04-11,1986
2020-04-12,1986
2020-04-13,1983
2020-04-14,1983
2020-04-15,1983
2020-04-16,1983
2020-04-17,1983
2020-04-18,1983
2020-04-19,1983
2020-04-20,1989
2020-04-21,1989
2020-04-22,1989
2020-04-23,1989
2020-04-24,2002
2020-04-25,2002
2020-04-26,2002
2020-04-27,1999
2020-04-28,1999
2020-04-29,1999
2020-04-30,2001
2020-05-01,2001
2020-05-02,2001
2020-05-03,2001
2020-05-04,1990
2020-05-05,1990
2020-05-06,1990
2020-05-07,1996
2020-05-08,1996
2020-05-09,1996
2020-05-10,2025
2020-05-11,2025
2020-05-12,2025
2020-05-13,2025
