date_obj,Lassar%20teleport%20(tablet) price
2019-04-04,2477
2019-04-05,2477
2019-04-06,2477
2019-04-07,2477
2019-04-08,2353
2019-04-09,2353
2019-04-10,2353
2019-04-11,2256
2019-04-12,2256
2019-04-13,2344
2019-04-14,2344
2019-04-15,2420
2019-04-16,2420
2019-04-17,2417
2019-04-18,2417
2019-04-19,2417
2019-04-20,2440
2019-04-21,2440
2019-04-22,2440
2019-04-23,2483
2019-04-24,2483
2019-04-25,2483
2019-04-26,2464
2019-04-27,2464
2019-04-28,2464
2019-04-29,2528
2019-04-30,2528
2019-05-01,2528
2019-05-02,2457
2019-05-03,2457
2019-05-04,2402
2019-05-05,2402
2019-05-06,2402
2019-05-07,2291
2019-05-08,2291
2019-05-09,2291
2019-05-10,2212
2019-05-11,2212
2019-05-12,2212
2019-05-13,2248
2019-05-14,2248
2019-05-15,2248
2019-05-16,2260
2019-05-17,2260
2019-05-18,2350
2019-05-19,2350
2019-05-20,2350
2019-05-21,2439
2019-05-22,2439
2019-05-23,2439
2019-05-24,2461
2019-05-25,2461
2019-05-26,2461
2019-05-27,2507
2019-05-28,2507
2019-05-29,2625
2019-05-30,2625
2019-05-31,2625
2019-06-01,2757
2019-06-02,2757
2019-06-03,2757
2019-06-04,2869
2019-06-05,2982
2019-06-06,2982
2019-06-07,3132
2019-06-08,3132
2019-06-09,3174
2019-06-10,3174
2019-06-11,3174
2019-06-12,3015
2019-06-13,3015
2019-06-14,2955
2019-06-15,2955
2019-06-16,3062
2019-06-17,3062
2019-06-18,3062
2019-06-19,3216
2019-06-20,3216
2019-06-21,3366
2019-06-22,3366
2019-06-23,3366
2019-06-24,3529
2019-06-25,3529
2019-06-26,3529
2019-06-27,3701
2019-06-28,3701
2019-06-29,3701
2019-06-30,3887
2019-07-01,3887
2019-07-02,3887
2019-07-03,4018
2019-07-04,4018
2019-07-05,4018
2019-07-06,4063
2019-07-07,4063
2019-07-08,4063
2019-07-09,3916
2019-07-10,3916
2019-07-11,3916
2019-07-12,3896
2019-07-13,3896
2019-07-14,3896
2019-07-15,3996
2019-07-16,3996
2019-07-17,3996
2019-07-18,4061
2019-07-19,4061
2019-07-20,4061
2019-07-21,4252
2019-07-22,4252
2019-07-23,4252
2019-07-24,4272
2019-07-25,4272
2019-07-26,4272
2019-07-27,4272
2019-07-28,4117
2019-07-29,4117
2019-07-30,4117
2019-07-31,4075
2019-08-01,4075
2019-08-02,4075
2019-08-03,4023
2019-08-04,4023
2019-08-05,4023
2019-08-06,3989
2019-08-07,3989
2019-08-08,3989
2019-08-09,4063
2019-08-10,4063
2019-08-11,4063
2019-08-12,3975
2019-08-13,3975
2019-08-14,3975
2019-08-15,3983
2019-08-16,3983
2019-08-17,3983
2019-08-18,3820
2019-08-19,3820
2019-08-20,3820
2019-08-21,3706
2019-08-22,3706
2019-08-23,3706
2019-08-24,3581
2019-08-24,3581
2019-08-25,3581
2019-08-25,3581
2019-08-26,3581
2019-08-26,3581
2019-08-27,3581
2019-08-27,3581
2019-08-28,3580
2019-08-29,3580
2019-08-30,3580
2019-08-31,3580
2019-09-01,3664
2019-09-02,3664
2019-09-03,3664
2019-09-04,3718
2019-09-05,3718
2019-09-06,3718
2019-09-07,3694
2019-09-08,3694
2019-09-09,3694
2019-09-10,3694
2019-09-11,3653
2019-09-12,3653
2019-09-13,3653
2019-09-14,3733
2019-09-15,3733
2019-09-16,3733
2019-09-17,3826
2019-09-18,3826
2019-09-19,3826
2019-09-20,3756
2019-09-21,3756
2019-09-22,3756
2019-09-23,3856
2019-09-24,3856
2019-09-25,3856
2019-09-26,4045
2019-09-27,4045
2019-09-28,4045
2019-09-29,4045
2019-09-30,4222
2019-10-01,4222
2019-10-02,4222
2019-10-03,4252
2019-10-04,4252
2019-10-05,4252
2019-10-06,4393
2019-10-07,4393
2019-10-08,4393
2019-10-09,4393
2019-10-10,4510
2019-10-11,4510
2019-10-12,4510
2019-10-13,4358
2019-10-14,4358
2019-10-15,4358
2019-10-16,4290
2019-10-17,4290
2019-10-18,4290
2019-10-19,4490
2019-10-20,4490
2019-10-21,4490
2019-10-22,4490
2019-10-23,4715
2019-10-24,4715
2019-10-25,4715
2019-10-26,4812
2019-10-27,4812
2019-10-28,4812
2019-10-29,4812
2019-10-30,4985
2019-10-31,4985
2019-11-01,4985
2019-11-02,5200
2019-11-03,5200
2019-11-04,5200
2019-11-05,5437
2019-11-06,5437
2019-11-07,5437
2019-11-08,5449
2019-11-09,5449
2019-11-10,5563
2019-11-11,5563
2019-11-12,5563
2019-11-13,5478
2019-11-14,5478
2019-11-15,5478
2019-11-16,5581
2019-11-17,5581
2019-11-18,5581
2019-11-19,5581
2019-11-20,5680
2019-11-21,5680
2019-11-22,5680
2019-11-23,5680
2019-11-24,5794
2019-11-25,5794
2019-11-26,5794
2019-11-27,5794
2019-11-28,5966
2019-11-29,5966
2019-11-30,5966
2019-12-01,5966
2019-12-02,5688
2019-12-03,5688
2019-12-04,5688
2019-12-05,5688
2019-12-06,5403
2019-12-07,5403
2019-12-08,5403
2019-12-09,5132
2019-12-10,5132
2019-12-11,5132
2019-12-12,5132
2019-12-13,4875
2019-12-14,4875
2019-12-15,4875
2019-12-16,4661
2019-12-17,4661
2019-12-18,4661
2019-12-19,4661
2019-12-20,4500
2019-12-21,4500
2019-12-22,4500
2019-12-23,4417
2019-12-24,4417
2019-12-25,4417
2019-12-26,4402
2019-12-27,4402
2019-12-28,4402
2019-12-29,4392
2019-12-30,4392
2019-12-31,4392
2020-01-01,4392
2020-01-02,4172
2020-01-03,4172
2020-01-04,4172
2020-01-05,3975
2020-01-06,3975
2020-01-07,3975
2020-01-08,3975
2020-01-09,3991
2020-01-10,3991
2020-01-11,3991
2020-01-12,4094
2020-01-13,4094
2020-01-14,4094
2020-01-15,4145
2020-01-16,4145
2020-01-17,4145
2020-01-18,4139
2020-01-19,4139
2020-01-20,4072
2020-01-21,4072
2020-01-22,4072
2020-01-23,4072
2020-01-24,4135
2020-01-25,4135
2020-01-26,4135
2020-01-27,4126
2020-01-28,4126
2020-01-29,4126
2020-01-30,4184
2020-01-31,4184
2020-02-01,4184
2020-02-02,4355
2020-02-03,4355
2020-02-04,4355
2020-02-05,4539
2020-02-06,4539
2020-02-07,4539
2020-02-08,4402
2020-02-09,4402
2020-02-10,4284
2020-02-11,4284
2020-02-12,4284
2020-02-13,4285
2020-02-14,4285
2020-02-15,4285
2020-02-16,4420
2020-02-17,4420
2020-02-18,4634
2020-02-19,4634
2020-02-20,4634
2020-02-21,4842
2020-02-22,4842
2020-02-23,4944
2020-02-24,4944
2020-02-25,4944
2020-02-26,5147
2020-02-27,5147
2020-02-28,5147
2020-02-29,5389
2020-03-01,5389
2020-03-02,5658
2020-03-03,5658
2020-03-04,5658
2020-03-05,5934
2020-03-06,5934
2020-03-07,5934
2020-03-08,5951
2020-03-09,5951
2020-03-10,5951
2020-03-11,5737
2020-03-12,5737
2020-03-13,5737
2020-03-14,5641
2020-03-15,5641
2020-03-16,5641
2020-03-17,5706
2020-03-18,5706
2020-03-19,5706
2020-03-20,5910
2020-03-21,5910
2020-03-22,5676
2020-03-23,5676
2020-03-24,5760
2020-03-25,5760
2020-03-26,5972
2020-03-27,5972
2020-03-28,5851
2020-03-29,5671
2020-03-30,5671
2020-03-31,5502
2020-04-01,5502
2020-04-02,5318
2020-04-03,5318
2020-04-04,5305
2020-04-05,5305
2020-04-06,5275
2020-04-07,5275
2020-04-08,5352
2020-04-09,5352
2020-04-10,5352
2020-04-11,5295
2020-04-12,5295
2020-04-13,5266
2020-04-14,5266
2020-04-15,5230
2020-04-16,5230
2020-04-17,5492
2020-04-18,5492
2020-04-19,5765
2020-04-20,5765
2020-04-21,6054
2020-04-22,6315
2020-04-23,6315
2020-04-24,6581
2020-04-25,6581
2020-04-26,6671
2020-04-27,6671
2020-04-28,6981
2020-04-29,6981
2020-04-30,7327
2020-05-01,7327
2020-05-02,7694
2020-05-03,7694
2020-05-04,8068
2020-05-05,8068
2020-05-06,8245
2020-05-07,8245
2020-05-08,8085
2020-05-09,8085
2020-05-10,8490
2020-05-11,8490
2020-05-12,8490
2020-05-13,8915
