date_obj,Uncut%20jade price
2019-08-29,197
2019-08-30,204
2019-08-31,210
2019-09-01,211
2019-09-02,216
2019-09-03,223
2019-09-04,229
2019-09-05,237
2019-09-06,244
2019-09-07,244
2019-09-08,249
2019-09-09,254
2019-09-10,252
2019-09-11,253
2019-09-12,247
2019-09-13,238
2019-09-14,229
2019-09-15,218
2019-09-16,207
2019-09-17,198
2019-09-18,195
2019-09-19,201
2019-09-20,199
2019-09-21,198
2019-09-22,199
2019-09-23,197
2019-09-24,193
2019-09-25,191
2019-09-26,189
2019-09-27,185
2019-09-28,188
2019-09-29,188
2019-09-30,190
2019-10-01,186
2019-10-02,178
2019-10-03,173
2019-10-04,169
2019-10-05,168
2019-10-06,170
2019-10-07,172
2019-10-08,172
2019-10-09,172
2019-10-10,167
2019-10-11,168
2019-10-12,177
2019-10-13,183
2019-10-14,183
2019-10-15,182
2019-10-16,182
2019-10-17,186
2019-10-18,185
2019-10-19,183
2019-10-20,181
2019-10-21,181
2019-10-22,184
2019-10-23,190
2019-10-24,199
2019-10-25,200
2019-10-26,196
2019-10-27,198
2019-10-28,194
2019-10-29,192
2019-10-30,191
2019-10-31,187
2019-11-01,184
2019-11-02,180
2019-11-03,174
2019-11-04,173
2019-11-05,173
2019-11-06,174
2019-11-07,173
2019-11-08,173
2019-11-09,176
2019-11-10,182
2019-11-11,179
2019-11-12,179
2019-11-13,181
2019-11-14,179
2019-11-15,181
2019-11-16,181
2019-11-17,181
2019-11-18,184
2019-11-19,184
2019-11-20,185
2019-11-21,192
2019-11-22,195
2019-11-23,197
2019-11-24,198
2019-11-25,204
2019-11-26,205
2019-11-27,208
2019-11-28,212
2019-11-29,206
2019-11-30,210
2019-12-01,210
2019-12-02,207
2019-12-03,201
2019-12-04,200
2019-12-05,198
2019-12-06,198
2019-12-07,196
2019-12-08,199
2019-12-09,200
2019-12-10,199
2019-12-11,199
2019-12-12,202
2019-12-13,202
2019-12-14,199
2019-12-15,197
2019-12-16,195
2019-12-17,189
2019-12-18,187
2019-12-19,186
2019-12-20,188
2019-12-21,185
2019-12-22,181
2019-12-23,184
2019-12-24,184
2019-12-25,179
2019-12-26,180
2019-12-27,181
2019-12-28,183
2019-12-29,176
2019-12-30,170
2019-12-31,165
2020-01-01,164
2020-01-02,164
2020-01-03,158
2020-01-04,156
2020-01-05,154
2020-01-06,156
2020-01-07,154
2020-01-08,153
2020-01-09,158
2020-01-10,155
2020-01-11,148
2020-01-12,143
2020-01-13,138
2020-01-14,136
2020-01-15,136
2020-01-16,138
2020-01-17,139
2020-01-18,140
2020-01-19,139
2020-01-20,138
2020-01-21,140
2020-01-22,139
2020-01-23,140
2020-01-24,140
2020-01-25,144
2020-01-26,146
2020-01-27,150
2020-01-28,154
2020-01-29,156
2020-01-30,163
2020-01-31,165
2020-02-01,162
2020-02-02,156
2020-02-03,151
2020-02-04,148
2020-02-05,149
2020-02-06,146
2020-02-07,141
2020-02-08,135
2020-02-09,131
2020-02-10,126
2020-02-11,125
2020-02-12,127
2020-02-13,131
2020-02-14,137
2020-02-15,142
2020-02-16,149
2020-02-17,156
2020-02-18,161
2020-02-19,168
2020-02-20,160
2020-02-21,156
2020-02-22,150
2020-02-23,150
2020-02-24,153
2020-02-25,154
2020-02-26,157
2020-02-27,163
2020-02-28,168
2020-02-29,171
2020-03-01,170
2020-03-02,167
2020-03-03,167
2020-03-04,170
2020-03-05,174
2020-03-06,174
2020-03-07,173
2020-03-08,180
2020-03-09,189
2020-03-10,199
2020-03-11,197
2020-03-12,195
2020-03-13,196
2020-03-14,191
2020-03-15,187
2020-03-16,184
2020-03-17,188
2020-03-18,193
2020-03-19,200
2020-03-20,204
2020-03-21,214
2020-03-22,225
2020-03-23,233
2020-03-24,244
2020-03-25,255
2020-03-26,259
2020-03-27,261
2020-03-28,273
2020-03-29,274
2020-03-30,270
2020-03-31,265
2020-04-01,263
2020-04-02,252
2020-04-03,239
2020-04-04,227
2020-04-05,215
2020-04-06,205
2020-04-07,201
2020-04-08,197
2020-04-09,193
2020-04-10,188
2020-04-11,181
2020-04-12,179
2020-04-13,182
2020-04-14,186
2020-04-15,193
2020-04-16,185
2020-04-17,178
2020-04-18,175
2020-04-19,178
2020-04-20,184
2020-04-21,192
2020-04-22,198
2020-04-23,197
2020-04-24,191
2020-04-25,195
2020-04-26,201
2020-04-27,207
2020-04-28,205
2020-04-29,209
2020-04-30,207
2020-05-01,205
2020-05-02,204
2020-05-03,210
2020-05-04,210
2020-05-05,210
2020-05-06,202
2020-05-07,195
2020-05-08,193
2020-05-09,194
2020-05-10,194
2020-05-11,194
2020-05-12,194
2020-05-13,190
