date_obj,Mithril%20halberd price
2019-04-09,5935
2019-04-10,6023
2019-04-11,6023
2019-04-12,6023
2019-04-13,6023
2019-04-14,6023
2019-04-15,6023
2019-04-16,6023
2019-04-17,6023
2019-04-18,6023
2019-04-19,6023
2019-04-20,6023
2019-04-21,6023
2019-04-22,6023
2019-04-23,6023
2019-04-24,6023
2019-04-25,6023
2019-04-26,6023
2019-04-27,6023
2019-04-28,6023
2019-04-29,6023
2019-04-30,6023
2019-05-01,6023
2019-05-02,6023
2019-05-03,5940
2019-05-04,5940
2019-05-05,5940
2019-05-06,5940
2019-05-07,5940
2019-05-08,5940
2019-05-09,5940
2019-05-10,5940
2019-05-11,5940
2019-05-12,5940
2019-05-13,5940
2019-05-14,5841
2019-05-15,5841
2019-05-16,5841
2019-05-17,5841
2019-05-18,5841
2019-05-19,5841
2019-05-20,5841
2019-05-21,5841
2019-05-22,5841
2019-05-23,5841
2019-05-24,5786
2019-05-25,5786
2019-05-26,5786
2019-05-27,5786
2019-05-28,5786
2019-05-29,5786
2019-05-30,5786
2019-05-31,5786
2019-06-01,5786
2019-06-02,5786
2019-06-03,5786
2019-06-04,5799
2019-06-05,5799
2019-06-06,5799
2019-06-07,5799
2019-06-08,5799
2019-06-09,5799
2019-06-10,5799
2019-06-11,5799
2019-06-12,5799
2019-06-13,5799
2019-06-14,5799
2019-06-15,5799
2019-06-16,5926
2019-06-17,5926
2019-06-18,5926
2019-06-19,5926
2019-06-20,5926
2019-06-21,5926
2019-06-22,5926
2019-06-23,5926
2019-06-24,5926
2019-06-25,5926
2019-06-26,5926
2019-06-27,5926
2019-06-28,5926
2019-06-29,6081
2019-06-30,6081
2019-07-01,6081
2019-07-02,6081
2019-07-03,6081
2019-07-04,6081
2019-07-05,6081
2019-07-06,6081
2019-07-07,6081
2019-07-08,6081
2019-07-09,6081
2019-07-10,6081
2019-07-11,6081
2019-07-12,6081
2019-07-13,6209
2019-07-14,6209
2019-07-15,6209
2019-07-16,6209
2019-07-17,6209
2019-07-18,6209
2019-07-19,6209
2019-07-20,6209
2019-07-21,6209
2019-07-22,6209
2019-07-23,6209
2019-07-24,6209
2019-07-25,6209
2019-07-26,6316
2019-07-27,6316
2019-07-28,6316
2019-07-29,6316
2019-07-30,6316
2019-07-31,6316
2019-08-01,6316
2019-08-02,6316
2019-08-03,6316
2019-08-04,6316
2019-08-05,6316
2019-08-06,6316
2019-08-07,6316
2019-08-08,6181
2019-08-09,6181
2019-08-10,6181
2019-08-11,6181
2019-08-12,6181
2019-08-13,6181
2019-08-14,6181
2019-08-15,6181
2019-08-16,6181
2019-08-17,6181
2019-08-18,6181
2019-08-19,6181
2019-08-20,6181
2019-08-21,6181
2019-08-22,6163
2019-08-23,6163
2019-08-24,6163
2019-08-24,6163
2019-08-25,6163
2019-08-25,6163
2019-08-26,6163
2019-08-26,6163
2019-08-27,6163
2019-08-27,6163
2019-08-28,6163
2019-08-29,6163
2019-08-30,6163
2019-08-31,6163
2019-09-01,6163
2019-09-02,6163
2019-09-03,6163
2019-09-04,6163
2019-09-05,6163
2019-09-06,6170
2019-09-07,6170
2019-09-08,6170
2019-09-09,6170
2019-09-10,6170
2019-09-11,6170
2019-09-12,6170
2019-09-13,6170
2019-09-14,6170
2019-09-15,6170
2019-09-16,6170
2019-09-17,6170
2019-09-18,6170
2019-09-19,6170
2019-09-20,6170
2019-09-21,6170
2019-09-22,6170
2019-09-23,6170
2019-09-24,6170
2019-09-25,6208
2019-09-26,6208
2019-09-27,6208
2019-09-28,6208
2019-09-29,6208
2019-09-30,6208
2019-10-01,6208
2019-10-02,6208
2019-10-03,6208
2019-10-04,6208
2019-10-05,6208
2019-10-06,6208
2019-10-07,6208
2019-10-08,6208
2019-10-09,6208
2019-10-10,6208
2019-10-11,6208
2019-10-12,6208
2019-10-13,6192
2019-10-14,6192
2019-10-15,6192
2019-10-16,6192
2019-10-17,6192
2019-10-18,6192
2019-10-19,6192
2019-10-20,6192
2019-10-21,6192
2019-10-22,6192
2019-10-23,6192
2019-10-24,6192
2019-10-25,6192
2019-10-26,6192
2019-10-27,6192
2019-10-28,6192
2019-10-29,6192
2019-10-30,6192
2019-10-31,6192
2019-11-01,6192
2019-11-02,6192
2019-11-03,6345
2019-11-04,6345
2019-11-05,6345
2019-11-06,6345
2019-11-07,6345
2019-11-08,6345
2019-11-09,6345
2019-11-10,6345
2019-11-11,6345
2019-11-12,6345
2019-11-13,6345
2019-11-14,6345
2019-11-15,6345
2019-11-16,6345
2019-11-17,6345
2019-11-18,6345
2019-11-19,6345
2019-11-20,6345
2019-11-21,6345
2019-11-22,6345
2019-11-23,6345
2019-11-24,6345
2019-11-25,6397
2019-11-26,6397
2019-11-27,6397
2019-11-28,6397
2019-11-29,6397
2019-11-30,6397
2019-12-01,6397
2019-12-02,6397
2019-12-03,6397
2019-12-04,6397
2019-12-05,6397
2019-12-06,6397
2019-12-07,6397
2019-12-08,6397
2019-12-09,6397
2019-12-10,6397
2019-12-11,6397
2019-12-12,6397
2019-12-13,6397
2019-12-14,6397
2019-12-15,6378
2019-12-16,6378
2019-12-17,6378
2019-12-18,6378
2019-12-19,6378
2019-12-20,6378
2019-12-21,6378
2019-12-22,6378
2019-12-23,6378
2019-12-24,6378
2019-12-25,6378
2019-12-26,6378
2019-12-27,6378
2019-12-28,6378
2019-12-29,6378
2019-12-30,6378
2019-12-31,6378
2020-01-01,6378
2020-01-02,6378
2020-01-03,6378
2020-01-04,6378
2020-01-05,6378
2020-01-06,6202
2020-01-07,6202
2020-01-08,6202
2020-01-09,6202
2020-01-10,6202
2020-01-11,6202
2020-01-12,6202
2020-01-13,6202
2020-01-14,6202
2020-01-15,6202
2020-01-16,6202
2020-01-17,6202
2020-01-18,6202
2020-01-19,6202
2020-01-20,6202
2020-01-21,6202
2020-01-22,6202
2020-01-23,6202
2020-01-24,6202
2020-01-25,6202
2020-01-26,6202
2020-01-27,6232
2020-01-28,6232
2020-01-29,6232
2020-01-30,6232
2020-01-31,6232
2020-02-01,6232
2020-02-02,6232
2020-02-03,6232
2020-02-04,6232
2020-02-05,6232
2020-02-06,6232
2020-02-07,6232
2020-02-08,6232
2020-02-09,6232
2020-02-10,6232
2020-02-11,6232
2020-02-12,6232
2020-02-13,6232
2020-02-14,6232
2020-02-15,6232
2020-02-16,6385
2020-02-17,6385
2020-02-18,6385
2020-02-19,6385
2020-02-20,6385
2020-02-21,6385
2020-02-22,6385
2020-02-23,6385
2020-02-24,6385
2020-02-25,6385
2020-02-26,6385
2020-02-27,6385
2020-02-28,6385
2020-02-29,6385
2020-03-01,6385
2020-03-02,6385
2020-03-03,6192
2020-03-04,6192
2020-03-05,6192
2020-03-06,6192
2020-03-07,6192
2020-03-08,6192
2020-03-09,6192
2020-03-10,6192
2020-03-11,6192
2020-03-12,6192
2020-03-13,6192
2020-03-14,6192
2020-03-15,6192
2020-03-16,6192
2020-03-17,6192
2020-03-18,6192
2020-03-19,6032
2020-03-20,6032
2020-03-21,6032
2020-03-22,6032
2020-03-23,6032
2020-03-24,6032
2020-03-25,6032
2020-03-26,6032
2020-03-27,6032
2020-03-28,6032
2020-03-29,6127
2020-03-30,6127
2020-03-31,6127
2020-04-01,6127
2020-04-02,6127
2020-04-03,6127
2020-04-04,6127
2020-04-05,6127
2020-04-06,6127
2020-04-07,6127
2020-04-08,6094
2020-04-09,6094
2020-04-10,6094
2020-04-11,6094
2020-04-12,6094
2020-04-13,6094
2020-04-14,6094
2020-04-15,6094
2020-04-16,6094
2020-04-17,6189
2020-04-18,6189
2020-04-19,6189
2020-04-20,6189
2020-04-21,6189
2020-04-22,6189
2020-04-23,6189
2020-04-24,6189
2020-04-25,6189
2020-04-26,6189
2020-04-27,6194
2020-04-28,6194
2020-04-29,6194
2020-04-30,6194
2020-05-01,6194
2020-05-02,6194
2020-05-03,6194
2020-05-04,6194
2020-05-05,6194
2020-05-06,6194
2020-05-07,6194
2020-05-08,6194
2020-05-09,6335
2020-05-10,6335
2020-05-11,6335
2020-05-12,6335
2020-05-13,6335
