date_obj,Avantoe%20potion%20(unf) price
2019-03-20,1711
2019-03-21,1693
2019-03-22,1702
2019-03-23,1687
2019-03-24,1657
2019-03-25,1655
2019-03-26,1687
2019-03-27,1744
2019-03-28,1791
2019-03-29,1764
2019-03-30,1824
2019-03-31,1799
2019-04-01,1811
2019-04-02,1797
2019-04-03,1771
2019-04-04,1728
2019-04-05,1710
2019-04-06,1681
2019-04-07,1660
2019-04-08,1647
2019-04-09,1612
2019-04-10,1581
2019-04-11,1564
2019-04-12,1556
2019-04-13,1536
2019-04-14,1535
2019-04-15,1526
2019-04-16,1527
2019-04-17,1500
2019-04-18,1516
2019-04-19,1490
2019-04-20,1489
2019-04-21,1551
2019-04-22,1615
2019-04-23,1671
2019-04-24,1752
2019-04-25,1759
2019-04-26,1733
2019-04-27,1695
2019-04-28,1716
2019-04-29,1719
2019-04-30,1709
2019-05-01,1704
2019-05-02,1743
2019-05-03,1713
2019-05-04,1700
2019-05-05,1691
2019-05-06,1702
2019-05-07,1630
2019-05-08,1616
2019-05-09,1626
2019-05-10,1622
2019-05-11,1674
2019-05-12,1748
2019-05-13,1794
2019-05-14,1874
2019-05-15,1954
2019-05-16,2033
2019-05-17,2047
2019-05-18,1961
2019-05-19,1903
2019-05-20,1863
2019-05-21,1911
2019-05-22,1905
2019-05-23,1877
2019-05-24,1875
2019-05-25,1869
2019-05-26,1903
2019-05-27,1956
2019-05-28,1986
2019-05-29,2022
2019-05-30,2073
2019-05-31,2042
2019-06-01,1991
2019-06-02,1909
2019-06-03,1913
2019-06-04,1909
2019-06-05,1971
2019-06-06,2067
2019-06-07,2040
2019-06-08,2088
2019-06-09,2101
2019-06-10,2042
2019-06-11,2011
2019-06-12,2017
2019-06-13,1984
2019-06-14,1948
2019-06-15,1921
2019-06-16,1886
2019-06-17,1846
2019-06-18,1812
2019-06-19,1773
2019-06-20,1769
2019-06-21,1744
2019-06-22,1755
2019-06-23,1751
2019-06-24,1691
2019-06-25,1642
2019-06-26,1601
2019-06-27,1588
2019-06-28,1599
2019-06-29,1659
2019-06-30,1718
2019-07-01,1719
2019-07-02,1649
2019-07-03,1681
2019-07-04,1682
2019-07-05,1736
2019-07-06,1719
2019-07-07,1692
2019-07-08,1668
2019-07-09,1638
2019-07-10,1660
2019-07-11,1668
2019-07-12,1633
2019-07-13,1626
2019-07-14,1661
2019-07-15,1669
2019-07-16,1702
2019-07-17,1742
2019-07-18,1829
2019-07-19,1865
2019-07-20,1907
2019-07-21,1902
2019-07-22,1912
2019-07-23,1892
2019-07-24,1856
2019-07-25,1921
2019-07-26,1984
2019-07-27,2036
2019-07-28,2082
2019-07-29,2087
2019-07-30,2068
2019-07-31,2045
2019-08-01,1979
2019-08-02,1899
2019-08-03,1843
2019-08-04,1869
2019-08-05,1908
2019-08-06,1957
2019-08-07,1990
2019-08-08,1984
2019-08-09,2002
2019-08-10,2047
2019-08-11,2121
2019-08-12,2126
2019-08-13,2061
2019-08-14,2026
2019-08-15,2020
2019-08-16,2079
2019-08-17,2178
2019-08-18,2158
2019-08-19,2116
2019-08-20,2105
2019-08-21,2072
2019-08-22,2105
2019-08-23,2141
2019-08-24,2203
2019-08-24,2203
2019-08-25,2229
2019-08-25,2229
2019-08-26,2264
2019-08-27,2269
2019-08-27,2269
2019-08-28,2256
2019-08-29,2208
2019-08-30,2120
2019-08-31,2031
2019-09-01,2038
2019-09-02,2075
2019-09-03,2133
2019-09-04,2200
2019-09-05,2181
2019-09-06,2175
2019-09-07,2190
2019-09-08,2197
2019-09-09,2269
2019-09-10,2290
2019-09-11,2257
2019-09-12,2223
2019-09-13,2200
2019-09-14,2281
2019-09-15,2239
2019-09-16,2250
2019-09-17,2253
2019-09-18,2220
2019-09-19,2247
2019-09-20,2277
2019-09-21,2330
2019-09-22,2355
2019-09-23,2401
2019-09-24,2368
2019-09-25,2334
2019-09-26,2259
2019-09-27,2250
2019-09-28,2175
2019-09-29,2140
2019-09-30,2149
2019-10-01,2185
2019-10-02,2236
2019-10-03,2248
2019-10-04,2275
2019-10-05,2302
2019-10-06,2297
2019-10-07,2281
2019-10-08,2290
2019-10-09,2281
2019-10-10,2262
2019-10-11,2249
2019-10-12,2230
2019-10-13,2203
2019-10-14,2181
2019-10-15,2173
2019-10-16,2159
2019-10-17,2152
2019-10-18,2112
2019-10-19,2098
2019-10-20,2106
2019-10-21,2131
2019-10-22,2130
2019-10-23,2113
2019-10-24,2096
2019-10-25,2061
2019-10-26,2039
2019-10-27,2031
2019-10-28,2011
2019-10-29,1978
2019-10-30,1971
2019-10-31,1930
2019-11-01,1892
2019-11-02,1851
2019-11-03,1836
2019-11-04,1839
2019-11-05,1848
2019-11-06,1882
2019-11-07,1923
2019-11-08,1937
2019-11-09,1961
2019-11-10,1968
2019-11-11,1995
2019-11-12,2009
2019-11-13,1990
2019-11-14,1982
2019-11-15,1977
2019-11-16,1969
2019-11-17,1969
2019-11-18,1969
2019-11-19,2006
2019-11-20,2055
2019-11-21,2047
2019-11-22,2021
2019-11-23,2015
2019-11-24,2048
2019-11-25,2086
2019-11-26,2108
2019-11-27,2132
2019-11-28,2075
2019-11-29,2080
2019-11-30,2080
2019-12-01,2168
2019-12-02,2195
2019-12-03,2215
2019-12-04,2238
2019-12-05,2201
2019-12-06,2196
2019-12-07,2254
2019-12-08,2325
2019-12-09,2296
2019-12-10,2258
2019-12-11,2209
2019-12-12,2218
2019-12-13,2222
2019-12-14,2212
2019-12-15,2223
2019-12-16,2244
2019-12-17,2268
2019-12-18,2308
2019-12-19,2311
2019-12-20,2380
2019-12-21,2412
2019-12-22,2351
2019-12-23,2351
2019-12-24,2394
2019-12-25,2493
2019-12-26,2618
2019-12-27,2547
2019-12-28,2458
2019-12-29,2433
2019-12-30,2436
2019-12-31,2485
2020-01-01,2532
2020-01-02,2584
2020-01-03,2565
2020-01-04,2509
2020-01-05,2415
2020-01-06,2376
2020-01-07,2345
2020-01-08,2268
2020-01-09,2285
2020-01-10,2299
2020-01-11,2255
2020-01-12,2204
2020-01-13,2196
2020-01-14,2201
2020-01-15,2202
2020-01-16,2195
2020-01-17,2249
2020-01-18,2217
2020-01-19,2229
2020-01-20,2211
2020-01-21,2188
2020-01-22,2180
2020-01-23,2219
2020-01-24,2130
2020-01-25,2069
2020-01-26,2043
2020-01-27,2039
2020-01-28,2050
2020-01-29,2079
2020-01-30,2092
2020-01-31,2081
2020-02-01,2032
2020-02-02,1937
2020-02-03,1873
2020-02-04,1865
2020-02-05,1831
2020-02-06,1772
2020-02-07,1728
2020-02-08,1717
2020-02-09,1765
2020-02-10,1761
2020-02-11,1811
2020-02-12,1826
2020-02-13,1812
2020-02-14,1769
2020-02-15,1739
2020-02-16,1761
2020-02-17,1810
2020-02-18,1844
2020-02-19,1812
2020-02-20,1816
2020-02-21,1816
2020-02-22,1857
2020-02-23,1822
2020-02-24,1796
2020-02-25,1825
2020-02-26,1823
2020-02-27,1810
2020-02-28,1789
2020-02-29,1781
2020-03-01,1740
2020-03-02,1728
2020-03-03,1784
2020-03-04,1806
2020-03-05,1785
2020-03-06,1773
2020-03-07,1780
2020-03-08,1781
2020-03-09,1750
2020-03-10,1742
2020-03-11,1799
2020-03-12,1863
2020-03-13,1899
2020-03-14,1867
2020-03-15,1845
2020-03-16,1824
2020-03-17,1843
2020-03-18,1913
2020-03-19,1971
2020-03-20,1909
2020-03-21,1874
2020-03-22,1899
2020-03-23,1982
2020-03-24,1997
2020-03-25,2024
2020-03-26,1955
2020-03-27,1900
2020-03-28,1900
2020-03-29,1934
2020-03-30,2005
2020-03-31,1983
2020-04-01,1948
2020-04-02,1899
2020-04-03,1885
2020-04-04,1945
2020-04-05,2006
2020-04-06,1992
2020-04-07,1970
2020-04-08,1991
2020-04-09,2044
2020-04-10,2054
2020-04-11,2007
2020-04-12,1984
2020-04-13,2024
2020-04-14,2058
2020-04-15,2094
2020-04-16,2051
2020-04-17,2050
2020-04-18,2038
2020-04-19,2009
2020-04-20,1990
2020-04-21,1995
2020-04-22,1976
2020-04-23,1953
2020-04-24,1974
2020-04-25,1984
2020-04-26,2008
2020-04-27,1960
2020-04-28,1956
2020-04-29,2013
2020-04-30,2016
2020-05-01,1999
2020-05-02,1966
2020-05-03,1937
2020-05-04,1946
2020-05-05,1959
2020-05-06,1921
2020-05-07,1895
2020-05-08,1872
2020-05-09,1844
2020-05-10,1888
2020-05-11,1972
2020-05-12,2046
2020-05-13,1982
