date_obj,Red%20d'hide%20body price
2019-04-05,6265
2019-04-06,6215
2019-04-07,6265
2019-04-08,6219
2019-04-09,6267
2019-04-10,6325
2019-04-11,6300
2019-04-12,6294
2019-04-13,6240
2019-04-14,6176
2019-04-15,6202
2019-04-16,6263
2019-04-17,6255
2019-04-18,6265
2019-04-19,6220
2019-04-20,6099
2019-04-21,6144
2019-04-22,6176
2019-04-23,6205
2019-04-24,6217
2019-04-25,6261
2019-04-26,6207
2019-04-27,6234
2019-04-28,6235
2019-04-29,6251
2019-04-30,6279
2019-05-01,6240
2019-05-02,6222
2019-05-03,6281
2019-05-04,6224
2019-05-05,6211
2019-05-06,6185
2019-05-07,6197
2019-05-08,6240
2019-05-09,6256
2019-05-10,6220
2019-05-11,6272
2019-05-12,6232
2019-05-13,6248
2019-05-14,6232
2019-05-15,6242
2019-05-16,6301
2019-05-17,6312
2019-05-18,6273
2019-05-19,6216
2019-05-20,6209
2019-05-21,6244
2019-05-22,6229
2019-05-23,6219
2019-05-24,6229
2019-05-25,6186
2019-05-26,6161
2019-05-27,6215
2019-05-28,6240
2019-05-29,6223
2019-05-30,6213
2019-05-31,6288
2019-06-01,6224
2019-06-02,6232
2019-06-03,6232
2019-06-04,6229
2019-06-05,6212
2019-06-06,6276
2019-06-07,6317
2019-06-08,6155
2019-06-09,6162
2019-06-10,6158
2019-06-11,6177
2019-06-12,6176
2019-06-13,6124
2019-06-14,6210
2019-06-15,6159
2019-06-16,6182
2019-06-17,6213
2019-06-18,6184
2019-06-19,6169
2019-06-20,6258
2019-06-21,6290
2019-06-22,6218
2019-06-23,6169
2019-06-24,6203
2019-06-25,6226
2019-06-26,6251
2019-06-27,6245
2019-06-28,6260
2019-06-29,6163
2019-06-30,6173
2019-07-01,6214
2019-07-02,6232
2019-07-03,6238
2019-07-04,6242
2019-07-05,6213
2019-07-06,6043
2019-07-07,6161
2019-07-08,6223
2019-07-09,6193
2019-07-10,6193
2019-07-11,6264
2019-07-12,6223
2019-07-13,6233
2019-07-14,6226
2019-07-15,6228
2019-07-16,6224
2019-07-17,6233
2019-07-18,6204
2019-07-19,6219
2019-07-20,6207
2019-07-21,6190
2019-07-22,6208
2019-07-23,6179
2019-07-24,6087
2019-07-25,6144
2019-07-26,6133
2019-07-27,6128
2019-07-28,6148
2019-07-29,6141
2019-07-30,6111
2019-07-31,6132
2019-08-01,6141
2019-08-02,6093
2019-08-03,6144
2019-08-04,6175
2019-08-05,6178
2019-08-06,6168
2019-08-07,6074
2019-08-08,6181
2019-08-09,6121
2019-08-10,6072
2019-08-11,6050
2019-08-12,6057
2019-08-13,6090
2019-08-14,6141
2019-08-15,6138
2019-08-16,6173
2019-08-17,6099
2019-08-18,6144
2019-08-19,6218
2019-08-20,6246
2019-08-21,6229
2019-08-22,6143
2019-08-23,6173
2019-08-24,6148
2019-08-24,6148
2019-08-25,6037
2019-08-25,6037
2019-08-26,6157
2019-08-26,6157
2019-08-27,6195
2019-08-27,6195
2019-08-28,6215
2019-08-29,6177
2019-08-30,6192
2019-08-31,6256
2019-09-01,6276
2019-09-02,6235
2019-09-03,6230
2019-09-04,6206
2019-09-05,6116
2019-09-06,6093
2019-09-07,6108
2019-09-08,6103
2019-09-09,6102
2019-09-10,6147
2019-09-11,6183
2019-09-12,6130
2019-09-13,6133
2019-09-14,6113
2019-09-15,6159
2019-09-16,6214
2019-09-17,6228
2019-09-18,6188
2019-09-19,6233
2019-09-20,6068
2019-09-21,6148
2019-09-22,6160
2019-09-23,6173
2019-09-24,6123
2019-09-25,6165
2019-09-26,6178
2019-09-27,6168
2019-09-28,6182
2019-09-29,6178
2019-09-30,6121
2019-10-01,6126
2019-10-02,6071
2019-10-03,5873
2019-10-04,5983
2019-10-05,6040
2019-10-06,6075
2019-10-07,6139
2019-10-08,6151
2019-10-09,6109
2019-10-10,6151
2019-10-11,6149
2019-10-12,6150
2019-10-13,6121
2019-10-14,6056
2019-10-15,6096
2019-10-16,6140
2019-10-17,6116
2019-10-18,6088
2019-10-19,6073
2019-10-20,6013
2019-10-21,6074
2019-10-22,6103
2019-10-23,6134
2019-10-24,6081
2019-10-25,6124
2019-10-26,6091
2019-10-27,5980
2019-10-28,6036
2019-10-29,6049
2019-10-30,6072
2019-10-31,6114
2019-11-01,6106
2019-11-02,6133
2019-11-03,6086
2019-11-04,6123
2019-11-05,6065
2019-11-06,6120
2019-11-07,6096
2019-11-08,6117
2019-11-09,6091
2019-11-10,6076
2019-11-11,6126
2019-11-12,6123
2019-11-13,6089
2019-11-14,6005
2019-11-15,6052
2019-11-16,6063
2019-11-17,6079
2019-11-18,6138
2019-11-19,6103
2019-11-20,6058
2019-11-21,6123
2019-11-22,6122
2019-11-23,6093
2019-11-24,6074
2019-11-25,6085
2019-11-26,6058
2019-11-27,6101
2019-11-28,6070
2019-11-29,6056
2019-11-30,6106
2019-12-01,6141
2019-12-02,6093
2019-12-03,6028
2019-12-04,6088
2019-12-05,6156
2019-12-06,6089
2019-12-07,6120
2019-12-08,6068
2019-12-09,6042
2019-12-10,6025
2019-12-11,6099
2019-12-12,6117
2019-12-13,6066
2019-12-14,6064
2019-12-15,6020
2019-12-16,6079
2019-12-17,6105
2019-12-18,6149
2019-12-19,6158
2019-12-20,6089
2019-12-21,6033
2019-12-22,6085
2019-12-23,6087
2019-12-24,6086
2019-12-25,6103
2019-12-26,6029
2019-12-27,6069
2019-12-28,6109
2019-12-29,6017
2019-12-30,6109
2019-12-31,6166
2020-01-01,6107
2020-01-02,6101
2020-01-03,6108
2020-01-04,6066
2020-01-05,6133
2020-01-06,6087
2020-01-07,6075
2020-01-08,6121
2020-01-09,6062
2020-01-10,6083
2020-01-11,6005
2020-01-12,6035
2020-01-13,6027
2020-01-14,6088
2020-01-15,6099
2020-01-16,6130
2020-01-17,6075
2020-01-18,6081
2020-01-19,6028
2020-01-20,6136
2020-01-21,6069
2020-01-22,6112
2020-01-23,6063
2020-01-24,6059
2020-01-25,6028
2020-01-26,5956
2020-01-27,6073
2020-01-28,6073
2020-01-29,6088
2020-01-30,6100
2020-01-31,6073
2020-02-01,6095
2020-02-02,6058
2020-02-03,6069
2020-02-04,6111
2020-02-05,6043
2020-02-06,6100
2020-02-07,6130
2020-02-08,6102
2020-02-09,6014
2020-02-10,6022
2020-02-11,6041
2020-02-12,6046
2020-02-13,6032
2020-02-14,6018
2020-02-15,6025
2020-02-16,5984
2020-02-17,6007
2020-02-18,6079
2020-02-19,6057
2020-02-20,6101
2020-02-21,6057
2020-02-22,6036
2020-02-23,6016
2020-02-24,6010
2020-02-25,6058
2020-02-26,6072
2020-02-27,6106
2020-02-28,6107
2020-02-29,5970
2020-03-01,6037
2020-03-02,6080
2020-03-03,6091
2020-03-04,6082
2020-03-05,6095
2020-03-06,6032
2020-03-07,5902
2020-03-08,5960
2020-03-09,5998
2020-03-10,6040
2020-03-11,6054
2020-03-12,6104
2020-03-13,6141
2020-03-14,6097
2020-03-15,6077
2020-03-16,6119
2020-03-17,6145
2020-03-18,6160
2020-03-19,6183
2020-03-20,6147
2020-03-21,6023
2020-03-22,6085
2020-03-23,6038
2020-03-24,6020
2020-03-25,6040
2020-03-26,6015
2020-03-27,6017
2020-03-28,6001
2020-03-29,6075
2020-03-30,6114
2020-03-31,6125
2020-04-01,6164
2020-04-02,6155
2020-04-03,6097
2020-04-04,6141
2020-04-05,6147
2020-04-06,6172
2020-04-07,6155
2020-04-08,6099
2020-04-09,6173
2020-04-10,6163
2020-04-11,6093
2020-04-12,6074
2020-04-13,5973
2020-04-14,6028
2020-04-15,6127
2020-04-16,6125
2020-04-17,6091
2020-04-18,6116
2020-04-19,6026
2020-04-20,6141
2020-04-21,6141
2020-04-22,6151
2020-04-23,6175
2020-04-24,6175
2020-04-25,6151
2020-04-26,6122
2020-04-27,6174
2020-04-28,6194
2020-04-29,6184
2020-04-30,6171
2020-05-01,6179
2020-05-02,6165
2020-05-03,6118
2020-05-04,6164
2020-05-05,6170
2020-05-06,6187
2020-05-07,6213
2020-05-08,6186
2020-05-09,6170
2020-05-10,6153
2020-05-11,6111
2020-05-12,6151
2020-05-13,6169
