date_obj,3rd%20age%20amulet price
2018-11-03,11388457
2018-11-04,11388457
2018-11-05,11193999
2018-11-06,11193999
2018-11-07,11193999
2018-11-08,11180937
2018-11-09,11180937
2018-11-10,11180937
2018-11-11,11180937
2018-11-12,11115764
2018-11-13,11115764
2018-11-14,11115764
2018-11-15,11010431
2018-11-16,11010431
2018-11-17,11010431
2018-11-18,11003787
2018-11-19,11003787
2018-11-20,11227904
2018-11-21,11227904
2018-11-22,11227904
2018-11-23,11293406
2018-11-24,11293406
2018-11-25,11331720
2018-11-26,11331720
2018-11-27,11331720
2018-11-28,11329601
2018-11-29,11329601
2018-12-01,11353213
2018-12-02,11353213
2018-12-03,11353213
2018-12-04,11404724
2018-12-05,11404724
2018-12-07,11399493
2018-12-09,11399493
2018-12-10,11494143
2018-12-11,11494143
2018-12-12,11494143
2018-12-13,11536569
2018-12-14,11536569
2018-12-15,11650191
2018-12-16,11650191
2018-12-17,11836659
2018-12-18,11836659
2018-12-19,11878086
2018-12-20,11878086
2018-12-21,12016898
2018-12-22,12016898
2018-12-23,12063200
2018-12-24,12063200
2018-12-25,12063200
2018-12-26,12168312
2018-12-27,12168312
2018-12-28,12576910
2018-12-29,13122776
2018-12-30,13122776
2018-12-31,13122776
2019-01-01,13122776
2019-01-02,12938015
2019-01-03,12938015
2019-01-04,12938015
2019-01-05,12682570
2019-01-06,12682570
2019-01-08,12814923
2019-01-10,12788296
2019-01-11,12788296
2019-01-12,12788296
2019-01-13,12380320
2019-01-14,12380320
2019-01-15,12380320
2019-01-16,11893119
2019-01-17,11893119
2019-01-18,11893119
2019-01-19,11752016
2019-01-20,11752016
2019-01-21,11752016
2019-01-22,11984471
2019-01-23,11984471
2019-01-24,11984471
2019-01-25,11919943
2019-01-26,11919943
2019-01-27,11919943
2019-01-28,11819785
2019-01-29,11819785
2019-01-30,12133307
2019-01-31,12133307
2019-02-01,12133307
2019-02-02,12270788
2019-02-03,12270788
2019-02-04,12270788
2019-02-05,12120641
2019-02-06,12120641
2019-02-07,12120641
2019-02-08,12122424
2019-02-09,12122424
2019-02-10,12311829
2019-02-11,12311829
2019-02-12,12311829
2019-02-13,12253469
2019-02-14,12253469
2019-02-15,12253469
2019-02-16,12146895
2019-02-17,12146895
2019-02-18,12146895
2019-02-19,12157618
2019-02-20,12157618
2019-02-21,12157618
2019-02-22,12114744
2019-02-23,12114744
2019-02-24,11981361
2019-02-25,11981361
2019-02-26,11981361
2019-02-27,11999960
2019-02-28,11999960
2019-03-01,12171155
2019-03-02,12171155
2019-03-03,12403954
2019-03-04,12403954
2019-03-05,12429847
2019-03-06,12429847
2019-03-07,12682697
2019-03-08,12682697
2019-03-09,12682697
2019-03-10,13223107
2019-03-11,13223107
2019-03-12,13223107
2019-03-13,13616756
2019-03-14,13616756
2019-03-15,13616756
2019-03-16,13616756
2019-03-17,13451791
2019-03-18,13451791
2019-03-19,13451791
2019-03-20,13451791
2019-03-21,13179760
2019-03-22,13179760
2019-03-23,13263797
2019-03-24,13263797
2019-03-25,13263797
2019-03-26,13482463
2019-03-27,13482463
2019-03-28,13482463
2019-03-29,13477440
2019-03-30,13477440
2019-03-31,13477440
2019-04-01,13477440
2019-04-02,13520198
2019-04-03,13520198
2019-04-04,13520198
2019-04-05,13593307
2019-04-06,13593307
2019-04-07,13593307
2019-04-08,13944972
2019-04-09,13944972
2019-04-10,13944972
2019-04-11,14101657
2019-04-12,14101657
2019-04-13,14151033
2019-04-14,14151033
2019-04-15,14752630
2019-04-16,14752630
2019-04-17,14752630
2019-04-18,15277138
2019-04-19,15277138
2019-04-20,15277138
2019-04-21,15741186
2019-04-22,15741186
2019-04-23,15741186
2019-04-24,15741186
2019-04-25,15599989
2019-04-26,15599989
2019-04-27,15599989
2019-04-28,16013286
2019-04-29,16013286
2019-04-30,16013286
2019-05-01,16130751
2019-05-02,16130751
2019-05-03,16130751
2019-05-04,16093290
2019-05-05,16093290
2019-05-06,16093290
2019-05-07,16093290
2019-05-08,16404788
2019-05-09,16404788
2019-05-10,16404788
2019-05-11,16404788
2019-05-12,16470084
2019-05-13,16470084
2019-05-14,16470084
2019-05-15,16470084
2019-05-16,16636070
2019-05-17,16636070
2019-05-18,16636070
2019-05-19,16636070
2019-05-20,16788677
2019-05-21,16788677
2019-05-22,16788677
2019-05-23,16788677
2019-05-24,16788677
2019-05-25,17108563
2019-05-26,17108563
2019-05-27,17108563
2019-05-28,16944835
2019-05-29,16944835
2019-05-30,16944835
2019-05-31,16944835
2019-06-01,16554958
2019-06-02,16554958
2019-06-03,16554958
2019-06-04,16554958
2019-06-05,16376331
2019-06-06,16376331
2019-06-07,16376331
2019-06-08,16376331
2019-06-09,16254807
2019-06-10,16254807
2019-06-11,16254807
2019-06-12,16254807
2019-06-13,15744958
2019-06-14,15744958
2019-06-15,15744958
2019-06-16,15744958
2019-06-17,15681350
2019-06-18,15681350
2019-06-19,15681350
2019-06-20,15190692
2019-06-21,15190692
2019-06-22,15190692
2019-06-23,15190692
2019-06-24,15043974
2019-06-25,15043974
2019-06-26,15043974
2019-06-27,15234092
2019-06-28,15234092
2019-06-29,15234092
2019-06-30,15698643
2019-07-01,15698643
2019-07-02,15698643
2019-07-03,15426291
2019-07-04,15426291
2019-07-05,15426291
2019-07-06,15426291
2019-07-07,14924129
2019-07-08,14924129
2019-07-09,14924129
2019-07-10,15235307
2019-07-11,15235307
2019-07-12,15235307
2019-07-13,15235307
2019-07-14,15333104
2019-07-15,15333104
2019-07-16,15333104
2019-07-17,15760267
2019-07-18,15760267
2019-07-19,15760267
2019-07-20,16109020
2019-07-21,16109020
2019-07-22,16109020
2019-07-23,16861783
2019-07-24,16861783
2019-07-25,16861783
2019-07-26,16861783
2019-07-27,17650303
2019-07-28,17650303
2019-07-29,17650303
2019-07-30,18346491
2019-07-31,18346491
2019-08-01,18346491
2019-08-02,18431571
2019-08-03,18431571
2019-08-04,18917446
2019-08-05,18917446
2019-08-06,18917446
2019-08-07,19797956
2019-08-08,19797956
2019-08-09,19797956
2019-08-10,20383972
2019-08-11,20383972
2019-08-12,20383972
2019-08-13,20383972
2019-08-14,20757590
2019-08-15,20757590
2019-08-16,21617050
2019-08-17,21617050
2019-08-18,21617050
2019-08-19,22495417
2019-08-20,22495417
2019-08-21,22495417
2019-08-22,22495417
2019-08-23,23546169
2019-08-24,23546169
2019-08-24,23546169
2019-08-25,23546169
2019-08-25,23546169
2019-08-26,24655989
2019-08-26,24655989
2019-08-27,24655989
2019-08-27,24655989
2019-08-28,24655989
2019-08-29,24655989
2019-08-30,25770389
2019-08-31,25770389
2019-09-01,25770389
2019-09-02,25770389
2019-09-03,26959768
2019-09-04,26959768
2019-09-05,26959768
2019-09-06,26959768
2019-09-07,28220045
2019-09-08,28220045
2019-09-09,28220045
2019-09-10,28220045
2019-09-11,29589418
2019-09-12,29589418
2019-09-13,29589418
2019-09-14,29589418
2019-09-15,29589418
2019-09-16,30081980
2019-09-17,30081980
2019-09-18,30081980
2019-09-19,30081980
2019-09-20,28817510
2019-09-21,28817510
2019-09-22,28817510
2019-09-23,28852974
2019-09-24,28852974
2019-09-25,28852974
2019-09-26,28852974
2019-09-27,28762673
2019-09-28,28762673
2019-09-29,28762673
2019-09-30,27324539
2019-10-01,27324539
2019-10-02,27324539
2019-10-03,25991897
2019-10-04,25991897
2019-10-05,25991897
2019-10-06,25991897
2019-10-07,24923311
2019-10-08,24923311
2019-10-09,24923311
2019-10-10,24923311
2019-10-11,24154331
2019-10-12,24154331
2019-10-13,24456023
2019-10-14,24456023
2019-10-15,24456023
2019-10-16,25399845
2019-10-17,25399845
2019-10-18,25399845
2019-10-19,26583537
2019-10-20,26583537
2019-10-21,26583537
2019-10-22,26583537
2019-10-23,27730717
2019-10-24,27730717
2019-10-25,27730717
2019-10-26,27730717
2019-10-27,26673889
2019-10-28,26673889
2019-10-29,26673889
2019-10-30,26673889
2019-10-31,25384633
2019-11-01,25384633
2019-11-02,25384633
2019-11-03,24373162
2019-11-04,24373162
2019-11-05,24373162
2019-11-06,24373162
2019-11-07,24373162
2019-11-08,24256130
2019-11-09,24256130
2019-11-10,24256130
2019-11-11,23116252
2019-11-12,23116252
2019-11-13,23116252
2019-11-14,23116252
2019-11-15,22853720
2019-11-16,22853720
2019-11-17,22853720
2019-11-18,23261085
2019-11-19,23261085
2019-11-20,23261085
2019-11-21,23261085
2019-11-22,23261085
2019-11-23,23087507
2019-11-24,23087507
2019-11-25,23087507
2019-11-26,23494742
2019-11-27,23494742
2019-11-28,23494742
2019-11-29,23494742
2019-11-30,23243889
2019-12-01,23243889
2019-12-02,23243889
2019-12-03,22492751
2019-12-04,22492751
2019-12-05,22492751
2019-12-06,22492751
2019-12-07,21455504
2019-12-08,21455504
2019-12-09,21455504
2019-12-10,21455504
2019-12-11,21329823
2019-12-12,21329823
2019-12-13,21329823
2019-12-14,21329823
2019-12-15,21376088
2019-12-16,21376088
2019-12-17,21376088
2019-12-18,21376088
2019-12-19,21684729
2019-12-20,21684729
2019-12-21,21684729
2019-12-22,22538799
2019-12-23,22538799
2019-12-24,22538799
2019-12-25,22538799
2019-12-26,22538799
2019-12-27,22410411
2019-12-28,22410411
2019-12-29,22410411
2019-12-30,22410411
2019-12-31,22410411
2020-01-01,22618623
2020-01-02,22618623
2020-01-03,22618623
2020-01-04,22618623
2020-01-05,23095348
2020-01-06,23095348
2020-01-07,23095348
2020-01-08,23095348
2020-01-09,22684119
2020-01-10,22684119
2020-01-11,22223406
2020-01-12,22223406
2020-01-13,22223406
2020-01-14,21783071
2020-01-15,21783071
2020-01-16,21083638
2020-01-17,21083638
2020-01-18,21083638
2020-01-19,20596942
2020-01-20,20596942
2020-01-21,20596942
2020-01-22,20466706
2020-01-23,20466706
2020-01-24,20466706
2020-01-25,20257643
2020-01-26,20257643
2020-01-27,20257643
2020-01-28,19930658
2020-01-29,19930658
2020-01-30,19930658
2020-01-31,19346983
2020-02-01,19346983
2020-02-02,19346983
2020-02-03,18774092
2020-02-04,18774092
2020-02-05,18774092
2020-02-06,17933619
2020-02-07,17933619
2020-02-08,17933619
2020-02-09,17036938
2020-02-10,17036938
2020-02-11,16185091
2020-02-12,16185091
2020-02-13,16185091
2020-02-14,15578584
2020-02-15,15578584
2020-02-16,15578584
2020-02-17,16205856
2020-02-18,16205856
2020-02-19,16205856
2020-02-20,16963329
2020-02-21,16963329
2020-02-22,16963329
2020-02-23,16963329
2020-02-24,17733741
2020-02-25,17733741
2020-02-26,18565369
2020-02-27,18565369
2020-02-28,19398810
2020-02-29,19398810
2020-03-01,19398810
2020-03-02,19812899
2020-03-03,19812899
2020-03-04,19812899
2020-03-05,19812899
2020-03-06,19725350
2020-03-07,19725350
2020-03-08,19725350
2020-03-09,19424171
2020-03-10,19424171
2020-03-11,19424171
2020-03-12,19408003
2020-03-13,19408003
2020-03-14,19408003
2020-03-15,19155763
2020-03-16,19155763
2020-03-17,18719009
2020-03-18,18719009
2020-03-19,18719009
2020-03-20,18109456
2020-03-21,18109456
2020-03-22,17344258
2020-03-23,17344258
2020-03-24,17075020
2020-03-25,17075020
2020-03-26,16854507
2020-03-27,16854507
2020-03-28,16774505
2020-03-29,16774505
2020-03-30,16983437
2020-03-31,16983437
2020-04-01,17147738
2020-04-02,17147738
2020-04-03,17147738
2020-04-04,16964122
2020-04-05,16964122
2020-04-06,16787994
2020-04-07,16787994
2020-04-08,16320218
2020-04-09,16320218
2020-04-10,16320218
2020-04-11,16075213
2020-04-12,16075213
2020-04-13,16075213
2020-04-14,16303591
2020-04-15,16303591
2020-04-16,16077703
2020-04-17,16077703
2020-04-18,15807789
2020-04-19,15807789
2020-04-20,15889370
2020-04-21,15889370
2020-04-22,16633302
2020-04-23,16633302
2020-04-24,16633302
2020-04-25,17417882
2020-04-26,17417882
2020-04-27,18029983
2020-04-28,18029983
2020-04-29,18626235
2020-04-30,18626235
2020-05-01,19319669
2020-05-02,19319669
2020-05-03,20138174
2020-05-04,20138174
2020-05-05,20138174
2020-05-06,20965865
2020-05-07,20965865
2020-05-08,20965865
2020-05-09,21895776
2020-05-10,21895776
2020-05-11,21895776
2020-05-12,22812427
2020-05-13,22812427
