date_obj,Seasoned%20sardine price
2019-08-29,504
2019-08-30,504
2019-08-31,509
2019-09-01,509
2019-09-02,509
2019-09-03,494
2019-09-04,494
2019-09-05,494
2019-09-06,494
2019-09-07,484
2019-09-08,484
2019-09-09,484
2019-09-10,481
2019-09-11,481
2019-09-12,481
2019-09-13,485
2019-09-14,485
2019-09-15,485
2019-09-16,484
2019-09-17,484
2019-09-18,484
2019-09-19,487
2019-09-20,487
2019-09-21,487
2019-09-22,487
2019-09-23,486
2019-09-24,486
2019-09-25,486
2019-09-26,494
2019-09-27,494
2019-09-28,494
2019-09-29,494
2019-09-30,506
2019-10-01,506
2019-10-02,506
2019-10-03,500
2019-10-04,500
2019-10-05,500
2019-10-06,492
2019-10-07,492
2019-10-08,492
2019-10-09,492
2019-10-10,473
2019-10-11,473
2019-10-12,473
2019-10-13,468
2019-10-14,468
2019-10-15,468
2019-10-16,470
2019-10-17,470
2019-10-18,470
2019-10-19,474
2019-10-20,474
2019-10-21,474
2019-10-22,474
2019-10-23,473
2019-10-24,473
2019-10-25,473
2019-10-26,473
2019-10-27,478
2019-10-28,478
2019-10-29,478
2019-10-30,478
2019-10-31,468
2019-11-01,468
2019-11-02,468
2019-11-03,468
2019-11-04,482
2019-11-05,482
2019-11-06,482
2019-11-07,482
2019-11-08,480
2019-11-09,480
2019-11-10,480
2019-11-11,482
2019-11-12,482
2019-11-13,482
2019-11-14,482
2019-11-15,497
2019-11-16,497
2019-11-17,497
2019-11-18,500
2019-11-19,500
2019-11-20,500
2019-11-21,500
2019-11-22,500
2019-11-23,510
2019-11-24,510
2019-11-25,510
2019-11-26,510
2019-11-27,516
2019-11-28,516
2019-11-29,516
2019-11-30,516
2019-12-01,520
2019-12-02,520
2019-12-03,520
2019-12-04,520
2019-12-05,523
2019-12-06,523
2019-12-07,523
2019-12-08,523
2019-12-09,521
2019-12-10,521
2019-12-11,521
2019-12-12,521
2019-12-13,533
2019-12-14,533
2019-12-15,533
2019-12-16,535
2019-12-17,535
2019-12-18,535
2019-12-19,535
2019-12-20,540
2019-12-21,540
2019-12-22,540
2019-12-23,541
2019-12-24,541
2019-12-25,541
2019-12-26,542
2019-12-27,542
2019-12-28,542
2019-12-29,543
2019-12-30,543
2019-12-31,543
2020-01-01,533
2020-01-02,533
2020-01-03,533
2020-01-04,530
2020-01-05,530
2020-01-06,530
2020-01-07,531
2020-01-08,531
2020-01-09,531
2020-01-10,531
2020-01-11,533
2020-01-12,533
2020-01-13,533
2020-01-14,533
2020-01-15,529
2020-01-16,529
2020-01-17,529
2020-01-18,529
2020-01-19,532
2020-01-20,532
2020-01-21,532
2020-01-22,532
2020-01-23,534
2020-01-24,534
2020-01-25,534
2020-01-26,539
2020-01-27,539
2020-01-28,539
2020-01-29,539
2020-01-30,539
2020-01-31,539
2020-02-01,540
2020-02-02,540
2020-02-03,540
2020-02-04,535
2020-02-05,535
2020-02-06,535
2020-02-07,535
2020-02-08,519
2020-02-09,519
2020-02-10,519
2020-02-11,507
2020-02-12,507
2020-02-13,507
2020-02-14,498
2020-02-15,498
2020-02-16,498
2020-02-17,492
2020-02-18,492
2020-02-19,492
2020-02-20,486
2020-02-21,486
2020-02-22,486
2020-02-23,485
2020-02-24,485
2020-02-25,485
2020-02-26,491
2020-02-27,491
2020-02-28,491
2020-02-29,501
2020-03-01,501
2020-03-02,501
2020-03-03,494
2020-03-04,494
2020-03-05,494
2020-03-06,489
2020-03-07,489
2020-03-08,489
2020-03-09,495
2020-03-10,495
2020-03-11,495
2020-03-12,486
2020-03-13,486
2020-03-14,486
2020-03-15,490
2020-03-16,490
2020-03-17,502
2020-03-18,502
2020-03-19,502
2020-03-20,497
2020-03-21,497
2020-03-22,490
2020-03-23,490
2020-03-24,504
2020-03-25,504
2020-03-26,507
2020-03-27,507
2020-03-28,515
2020-03-29,516
2020-03-30,516
2020-03-31,514
2020-04-01,514
2020-04-02,520
2020-04-03,520
2020-04-04,516
2020-04-05,516
2020-04-06,522
2020-04-07,522
2020-04-08,532
2020-04-09,532
2020-04-10,532
2020-04-11,514
2020-04-12,514
2020-04-13,527
2020-04-14,527
2020-04-15,533
2020-04-16,533
2020-04-17,539
2020-04-18,556
2020-04-19,564
2020-04-20,564
2020-04-21,560
2020-04-22,557
2020-04-23,557
2020-04-24,547
2020-04-25,547
2020-04-26,549
2020-04-27,535
2020-04-28,535
2020-04-29,550
2020-04-30,546
2020-05-01,546
2020-05-02,551
2020-05-03,561
2020-05-04,561
2020-05-05,565
2020-05-06,575
2020-05-07,575
2020-05-08,564
2020-05-09,548
2020-05-10,548
2020-05-11,541
2020-05-12,541
2020-05-13,550
