date_obj,Adamant%20dart%20tip price
2019-08-18,204
2019-08-19,206
2019-08-20,206
2019-08-21,205
2019-08-22,205
2019-08-23,205
2019-08-23,205
2019-08-24,204
2019-08-24,204
2019-08-25,203
2019-08-25,203
2019-08-26,205
2019-08-27,205
2019-08-27,205
2019-08-28,205
2019-08-29,204
2019-08-30,202
2019-08-31,201
2019-09-01,201
2019-09-02,198
2019-09-03,199
2019-09-04,201
2019-09-05,202
2019-09-06,200
2019-09-07,201
2019-09-08,202
2019-09-09,199
2019-09-10,200
2019-09-11,201
2019-09-12,200
2019-09-13,201
2019-09-14,201
2019-09-15,201
2019-09-16,203
2019-09-17,202
2019-09-18,203
2019-09-19,204
2019-09-20,204
2019-09-21,204
2019-09-22,203
2019-09-23,204
2019-09-24,203
2019-09-25,203
2019-09-26,201
2019-09-27,202
2019-09-28,201
2019-09-29,198
2019-09-30,200
2019-10-01,201
2019-10-02,201
2019-10-03,201
2019-10-04,200
2019-10-05,200
2019-10-06,200
2019-10-07,199
2019-10-08,198
2019-10-09,197
2019-10-10,196
2019-10-11,196
2019-10-12,196
2019-10-13,198
2019-10-14,198
2019-10-15,199
2019-10-16,199
2019-10-17,196
2019-10-18,196
2019-10-19,194
2019-10-20,193
2019-10-21,192
2019-10-22,193
2019-10-23,194
2019-10-24,196
2019-10-25,196
2019-10-26,196
2019-10-27,197
2019-10-28,198
2019-10-29,197
2019-10-30,198
2019-10-31,197
2019-11-01,196
2019-11-02,194
2019-11-03,194
2019-11-04,195
2019-11-05,195
2019-11-06,194
2019-11-07,194
2019-11-08,194
2019-11-09,194
2019-11-10,194
2019-11-11,194
2019-11-12,195
2019-11-13,195
2019-11-14,195
2019-11-15,195
2019-11-16,194
2019-11-17,192
2019-11-18,191
2019-11-19,193
2019-11-20,194
2019-11-21,195
2019-11-22,196
2019-11-23,197
2019-11-24,197
2019-11-25,198
2019-11-26,199
2019-11-27,199
2019-11-28,199
2019-11-29,199
2019-11-30,200
2019-12-01,199
2019-12-02,199
2019-12-03,198
2019-12-04,197
2019-12-05,197
2019-12-06,198
2019-12-07,198
2019-12-08,197
2019-12-09,197
2019-12-10,197
2019-12-11,197
2019-12-12,196
2019-12-13,196
2019-12-14,195
2019-12-15,196
2019-12-16,195
2019-12-17,195
2019-12-18,196
2019-12-19,196
2019-12-20,198
2019-12-21,200
2019-12-22,199
2019-12-23,198
2019-12-24,199
2019-12-25,200
2019-12-26,199
2019-12-27,198
2019-12-28,198
2019-12-29,198
2019-12-30,200
2019-12-31,201
2020-01-01,202
2020-01-02,202
2020-01-03,201
2020-01-04,199
2020-01-05,200
2020-01-06,200
2020-01-07,201
2020-01-08,200
2020-01-09,199
2020-01-10,198
2020-01-11,196
2020-01-12,195
2020-01-13,194
2020-01-14,193
2020-01-15,192
2020-01-16,192
2020-01-17,194
2020-01-18,194
2020-01-19,193
2020-01-20,194
2020-01-21,194
2020-01-22,195
2020-01-23,197
2020-01-24,195
2020-01-25,197
2020-01-26,195
2020-01-27,195
2020-01-28,194
2020-01-29,195
2020-01-30,194
2020-01-31,192
2020-02-01,192
2020-02-02,192
2020-02-03,190
2020-02-04,190
2020-02-05,189
2020-02-06,187
2020-02-07,186
2020-02-08,188
2020-02-09,190
2020-02-10,193
2020-02-11,190
2020-02-12,191
2020-02-13,194
2020-02-14,194
2020-02-15,193
2020-02-16,193
2020-02-17,194
2020-02-18,194
2020-02-19,195
2020-02-20,195
2020-02-21,193
2020-02-22,196
2020-02-23,193
2020-02-24,194
2020-02-25,195
2020-02-26,196
2020-02-27,196
2020-02-28,198
2020-02-29,199
2020-03-01,200
2020-03-02,200
2020-03-03,202
2020-03-04,200
2020-03-05,201
2020-03-06,200
2020-03-07,200
2020-03-08,198
2020-03-09,198
2020-03-10,200
2020-03-11,199
2020-03-12,201
2020-03-13,201
2020-03-14,202
2020-03-15,201
2020-03-16,202
2020-03-17,202
2020-03-18,202
2020-03-19,202
2020-03-20,200
2020-03-21,201
2020-03-22,202
2020-03-23,202
2020-03-24,202
2020-03-25,202
2020-03-26,203
2020-03-27,205
2020-03-28,205
2020-03-29,205
2020-03-30,204
2020-03-31,203
2020-04-01,202
2020-04-02,202
2020-04-03,202
2020-04-04,203
2020-04-05,204
2020-04-06,205
2020-04-07,206
2020-04-08,205
2020-04-09,204
2020-04-10,202
2020-04-11,203
2020-04-12,204
2020-04-13,204
2020-04-14,204
2020-04-15,203
2020-04-16,202
2020-04-17,202
2020-04-18,205
2020-04-19,207
2020-04-20,208
2020-04-21,207
2020-04-22,206
2020-04-23,205
2020-04-24,203
2020-04-25,202
2020-04-26,204
2020-04-27,207
2020-04-28,207
2020-04-29,206
2020-04-30,204
2020-05-01,203
2020-05-02,203
2020-05-03,204
2020-05-04,203
2020-05-05,203
2020-05-06,202
2020-05-07,199
2020-05-08,198
2020-05-09,199
2020-05-10,201
2020-05-11,201
2020-05-12,201
2020-05-13,201
