date_obj,Armadyl%20dragonhide%20set price
2019-03-10,1207265
2019-03-11,1258017
2019-03-12,1242986
2019-03-13,1257345
2019-03-14,1266002
2019-03-15,1258858
2019-03-16,1253737
2019-03-17,1257370
2019-03-18,1257370
2019-03-19,1251685
2019-03-20,1251475
2019-03-21,1240903
2019-03-22,1240903
2019-03-23,1235913
2019-03-24,1238969
2019-03-25,1246940
2019-03-26,1249795
2019-03-27,1249795
2019-03-28,1258934
2019-03-29,1278233
2019-03-30,1278233
2019-03-31,1296797
2019-04-01,1310928
2019-04-02,1316215
2019-04-03,1309641
2019-04-04,1317544
2019-04-05,1307793
2019-04-06,1307793
2019-04-07,1334512
2019-04-08,1333095
2019-04-09,1369310
2019-04-10,1379020
2019-04-11,1378809
2019-04-12,1351483
2019-04-13,1338471
2019-04-14,1340278
2019-04-15,1340278
2019-04-16,1283385
2019-04-17,1249747
2019-04-18,1218463
2019-04-19,1187622
2019-04-20,1162412
2019-04-21,1143557
2019-04-22,1128034
2019-04-23,1113503
2019-04-24,1089497
2019-04-25,1077057
2019-04-26,1065858
2019-04-27,1080144
2019-04-28,1081586
2019-04-29,1072044
2019-04-30,1070682
2019-05-01,1064531
2019-05-02,1060293
2019-05-03,1056818
2019-05-04,1053257
2019-05-05,1061204
2019-05-06,1055693
2019-05-07,1056706
2019-05-08,1055102
2019-05-09,1055102
2019-05-10,1056771
2019-05-11,1079055
2019-05-12,1070662
2019-05-13,1053777
2019-05-14,1029835
2019-05-15,1029835
2019-05-16,1026100
2019-05-17,1007196
2019-05-18,1014410
2019-05-19,1010058
2019-05-20,1002142
2019-05-21,1019311
2019-05-22,1041470
2019-05-23,1054286
2019-05-24,1028265
2019-05-25,1026735
2019-05-26,1044400
2019-05-27,1054149
2019-05-28,1072240
2019-05-29,1099266
2019-05-30,1115256
2019-05-31,1112325
2019-06-01,1113672
2019-06-02,1095013
2019-06-03,1092993
2019-06-04,1111533
2019-06-05,1143856
2019-06-06,1137308
2019-06-07,1128783
2019-06-08,1116864
2019-06-09,1103737
2019-06-10,1103737
2019-06-11,1088272
2019-06-12,1055937
2019-06-13,1023368
2019-06-14,1009316
2019-06-15,1009192
2019-06-16,1004367
2019-06-17,999262
2019-06-18,987354
2019-06-19,976334
2019-06-20,959944
2019-06-21,931967
2019-06-22,924496
2019-06-23,916537
2019-06-24,928559
2019-06-25,917735
2019-06-26,903028
2019-06-27,895587
2019-06-28,895587
2019-06-29,910171
2019-06-30,933776
2019-07-01,933776
2019-07-02,973848
2019-07-03,1008948
2019-07-04,1048447
2019-07-05,1081253
2019-07-06,1103400
2019-07-07,1115582
2019-07-08,1159377
2019-07-09,1142791
2019-07-10,1127219
2019-07-11,1118344
2019-07-12,1119209
2019-07-13,1119209
2019-07-14,1102695
2019-07-15,1084691
2019-07-16,1079846
2019-07-17,1089232
2019-07-18,1118424
2019-07-19,1103417
2019-07-20,1083936
2019-07-21,1082389
2019-07-22,1085825
2019-07-23,1085825
2019-07-24,1085825
2019-07-25,1068573
2019-07-26,1051532
2019-07-27,1041005
2019-07-28,1030865
2019-07-29,1012999
2019-07-30,992246
2019-07-31,996666
2019-08-01,989472
2019-08-02,977096
2019-08-03,969814
2019-08-04,956310
2019-08-05,954959
2019-08-06,965594
2019-08-07,968033
2019-08-08,969713
2019-08-09,989655
2019-08-10,999472
2019-08-11,1026096
2019-08-12,1029140
2019-08-13,1013322
2019-08-14,1007568
2019-08-15,1024591
2019-08-16,1037050
2019-08-17,1037050
2019-08-18,1069446
2019-08-19,1089869
2019-08-20,1093996
2019-08-21,1091926
2019-08-22,1086361
2019-08-23,1096234
2019-08-24,1126497
2019-08-24,1126497
2019-08-25,1126497
2019-08-25,1126497
2019-08-26,1127693
2019-08-27,1111947
2019-08-27,1111947
2019-08-28,1097957
2019-08-29,1086483
2019-08-30,1102458
2019-08-31,1102458
2019-09-01,1101554
2019-09-02,1101554
2019-09-03,1126242
2019-09-04,1134117
2019-09-05,1114396
2019-09-06,1114396
2019-09-07,1122441
2019-09-08,1116970
2019-09-09,1103992
2019-09-10,1109819
2019-09-11,1121171
2019-09-12,1109431
2019-09-13,1103461
2019-09-14,1122439
2019-09-15,1133811
2019-09-16,1114699
2019-09-17,1099875
2019-09-18,1090112
2019-09-19,1083411
2019-09-20,1083411
2019-09-21,1088573
2019-09-22,1092192
2019-09-23,1065232
2019-09-24,1065232
2019-09-25,1063420
2019-09-26,1041732
2019-09-27,1041732
2019-09-28,1050079
2019-09-29,1050079
2019-09-30,1036690
2019-10-01,1035593
2019-10-02,1035593
2019-10-03,1037210
2019-10-04,1041152
2019-10-05,1050342
2019-10-06,1075327
2019-10-07,1075327
2019-10-08,1068403
2019-10-09,1068403
2019-10-10,1077229
2019-10-11,1077229
2019-10-12,1081583
2019-10-13,1100180
2019-10-14,1097950
2019-10-15,1097950
2019-10-16,1107759
2019-10-17,1107759
2019-10-18,1105663
2019-10-19,1118843
2019-10-20,1118843
2019-10-21,1112211
2019-10-22,1113300
2019-10-23,1109272
2019-10-24,1101275
2019-10-25,1091041
2019-10-26,1098356
2019-10-27,1093606
2019-10-28,1066974
2019-10-29,1066974
2019-10-30,1049146
2019-10-31,1049790
2019-11-01,1049790
2019-11-02,1033050
2019-11-03,1027695
2019-11-04,1032408
2019-11-05,1032408
2019-11-06,1029512
2019-11-07,1011616
2019-11-08,999198
2019-11-09,993726
2019-11-10,999159
2019-11-11,983158
2019-11-12,983158
2019-11-13,975395
2019-11-14,961678
2019-11-15,974269
2019-11-16,976054
2019-11-17,976054
2019-11-18,959285
2019-11-19,959285
2019-11-20,955603
2019-11-21,955603
2019-11-22,950347
2019-11-23,948955
2019-11-24,964589
2019-11-25,987487
2019-11-26,991129
2019-11-27,991129
2019-11-28,994125
2019-11-29,994125
2019-11-30,1010878
2019-12-01,1051814
2019-12-02,1093956
2019-12-03,1124737
2019-12-04,1152693
2019-12-05,1152693
2019-12-06,1143944
2019-12-07,1168254
2019-12-08,1168254
2019-12-09,1156072
2019-12-10,1135570
2019-12-11,1109001
2019-12-12,1109001
2019-12-13,1128766
2019-12-14,1120192
2019-12-15,1142169
2019-12-16,1160615
2019-12-17,1132156
2019-12-18,1132156
2019-12-19,1130700
2019-12-20,1140207
2019-12-21,1135749
2019-12-22,1171351
2019-12-23,1171351
2019-12-24,1156419
2019-12-25,1168279
2019-12-26,1168279
2019-12-27,1196778
2019-12-28,1198888
2019-12-29,1198888
2019-12-30,1213546
2019-12-31,1211772
2020-01-01,1202309
2020-01-02,1189192
2020-01-03,1181282
2020-01-04,1176490
2020-01-05,1175850
2020-01-06,1175850
2020-01-07,1170809
2020-01-08,1170809
2020-01-09,1176775
2020-01-10,1175911
2020-01-11,1206492
2020-01-12,1212199
2020-01-13,1212199
2020-01-14,1206926
2020-01-15,1190418
2020-01-16,1195538
2020-01-17,1210244
2020-01-18,1210244
2020-01-19,1220062
2020-01-20,1210270
2020-01-21,1210270
2020-01-22,1196869
2020-01-23,1183571
2020-01-24,1177861
2020-01-25,1166320
2020-01-26,1173222
2020-01-27,1173038
2020-01-28,1190027
2020-01-29,1167678
2020-01-30,1149148
2020-01-31,1140142
2020-02-01,1128880
2020-02-02,1137806
2020-02-03,1137806
2020-02-04,1121982
2020-02-05,1106427
2020-02-06,1098752
2020-02-07,1077183
2020-02-08,1060968
2020-02-09,1046403
2020-02-10,1031368
2020-02-11,1019981
2020-02-12,1019058
2020-02-13,1019058
2020-02-14,1005431
2020-02-15,1006395
2020-02-16,1026429
2020-02-17,1012081
2020-02-18,1008710
2020-02-19,1003243
2020-02-20,1014239
2020-02-21,1014239
2020-02-22,1009262
2020-02-23,1002195
2020-02-24,1007806
2020-02-25,1021737
2020-02-26,1038411
2020-02-27,1067363
2020-02-28,1092031
2020-02-29,1092031
2020-03-01,1087538
2020-03-02,1092955
2020-03-03,1086945
2020-03-04,1086945
2020-03-05,1093727
2020-03-06,1126970
2020-03-07,1136594
2020-03-08,1162200
2020-03-09,1163548
2020-03-10,1145575
2020-03-11,1141456
2020-03-12,1140436
2020-03-13,1139781
2020-03-14,1160019
2020-03-15,1163318
2020-03-16,1183971
2020-03-17,1146785
2020-03-18,1137755
2020-03-19,1140595
2020-03-20,1166866
2020-03-21,1172615
2020-03-22,1187451
2020-03-23,1186096
2020-03-24,1201429
2020-03-25,1226896
2020-03-26,1223661
2020-03-27,1245404
2020-03-28,1278491
2020-03-29,1291196
2020-03-30,1278736
2020-03-31,1273944
2020-04-01,1275215
2020-04-02,1271832
2020-04-03,1271832
2020-04-04,1282937
2020-04-05,1260095
2020-04-06,1248538
2020-04-07,1272780
2020-04-08,1269329
2020-04-09,1244400
2020-04-10,1209214
2020-04-11,1200487
2020-04-12,1203558
2020-04-13,1222122
2020-04-14,1192645
2020-04-15,1187903
2020-04-16,1205909
2020-04-17,1225020
2020-04-18,1246928
2020-04-19,1286321
2020-04-20,1300976
2020-04-21,1286110
2020-04-22,1283765
2020-04-23,1321855
2020-04-24,1327173
2020-04-25,1296746
2020-04-26,1280294
2020-04-27,1260592
2020-04-28,1272788
2020-04-29,1292567
2020-04-30,1271940
2020-05-01,1265680
2020-05-02,1260521
2020-05-03,1256150
2020-05-04,1267141
2020-05-05,1282851
2020-05-06,1285302
2020-05-07,1322296
2020-05-08,1321911
2020-05-09,1312110
2020-05-10,1307528
2020-05-11,1299650
2020-05-12,1291029
2020-05-13,1301411
