date_obj,Uncooked%20meat%20pie price
2019-09-08,462
2019-09-09,462
2019-09-10,462
2019-09-11,462
2019-09-12,462
2019-09-13,462
2019-09-14,462
2019-09-15,462
2019-09-16,462
2019-09-17,462
2019-09-18,462
2019-09-19,462
2019-09-20,462
2019-09-21,462
2019-09-22,462
2019-09-23,462
2019-09-24,462
2019-09-25,462
2019-09-26,462
2019-09-27,462
2019-09-28,451
2019-09-29,451
2019-09-30,451
2019-10-01,451
2019-10-02,451
2019-10-03,451
2019-10-04,451
2019-10-05,451
2019-10-06,451
2019-10-07,451
2019-10-08,451
2019-10-09,451
2019-10-10,451
2019-10-11,451
2019-10-12,451
2019-10-13,451
2019-10-14,451
2019-10-15,451
2019-10-16,451
2019-10-17,451
2019-10-18,451
2019-10-19,451
2019-10-20,451
2019-10-21,451
2019-10-22,451
2019-10-23,451
2019-10-24,451
2019-10-25,451
2019-10-26,451
2019-10-27,451
2019-10-28,447
2019-10-29,447
2019-10-30,447
2019-10-31,447
2019-11-01,447
2019-11-02,447
2019-11-03,447
2019-11-04,447
2019-11-05,447
2019-11-06,447
2019-11-07,447
2019-11-08,447
2019-11-09,447
2019-11-10,447
2019-11-11,447
2019-11-12,447
2019-11-13,447
2019-11-14,447
2019-11-15,447
2019-11-16,447
2019-11-17,447
2019-11-18,447
2019-11-19,447
2019-11-20,447
2019-11-21,447
2019-11-22,447
2019-11-23,447
2019-11-24,447
2019-11-25,451
2019-11-26,451
2019-11-27,451
2019-11-28,451
2019-11-29,451
2019-11-30,451
2019-12-01,451
2019-12-02,451
2019-12-03,451
2019-12-04,451
2019-12-05,451
2019-12-06,451
2019-12-07,451
2019-12-08,451
2019-12-09,451
2019-12-10,451
2019-12-11,451
2019-12-12,451
2019-12-13,451
2019-12-14,451
2019-12-15,451
2019-12-16,451
2019-12-17,451
2019-12-18,451
2019-12-19,451
2019-12-20,451
2019-12-21,451
2019-12-22,451
2019-12-23,451
2019-12-24,444
2019-12-25,444
2019-12-26,444
2019-12-27,444
2019-12-28,444
2019-12-29,444
2019-12-30,444
2019-12-31,444
2020-01-01,444
2020-01-02,444
2020-01-03,444
2020-01-04,444
2020-01-05,444
2020-01-06,444
2020-01-07,444
2020-01-08,444
2020-01-09,444
2020-01-10,444
2020-01-11,444
2020-01-12,444
2020-01-13,444
2020-01-14,444
2020-01-15,444
2020-01-16,444
2020-01-17,444
2020-01-18,444
2020-01-19,444
2020-01-20,444
2020-01-21,445
2020-01-22,445
2020-01-23,445
2020-01-24,445
2020-01-25,445
2020-01-26,445
2020-01-27,445
2020-01-28,445
2020-01-29,445
2020-01-30,445
2020-01-31,445
2020-02-01,445
2020-02-02,445
2020-02-03,445
2020-02-04,445
2020-02-05,445
2020-02-06,445
2020-02-07,445
2020-02-08,445
2020-02-09,445
2020-02-10,445
2020-02-11,445
2020-02-12,445
2020-02-13,445
2020-02-14,445
2020-02-15,445
2020-02-16,445
2020-02-17,445
2020-02-18,444
2020-02-19,444
2020-02-20,444
2020-02-21,444
2020-02-22,444
2020-02-23,444
2020-02-24,444
2020-02-25,444
2020-02-26,444
2020-02-27,444
2020-02-28,444
2020-02-29,444
2020-03-01,444
2020-03-02,444
2020-03-03,444
2020-03-04,444
2020-03-05,444
2020-03-06,444
2020-03-07,444
2020-03-08,444
2020-03-09,452
2020-03-10,452
2020-03-11,452
2020-03-12,452
2020-03-13,452
2020-03-14,452
2020-03-15,452
2020-03-16,452
2020-03-17,452
2020-03-18,452
2020-03-19,452
2020-03-20,452
2020-03-21,452
2020-03-22,452
2020-03-23,452
2020-03-24,452
2020-03-25,452
2020-03-26,452
2020-03-27,452
2020-03-28,452
2020-03-29,452
2020-03-30,447
2020-03-31,447
2020-04-01,447
2020-04-02,447
2020-04-03,447
2020-04-04,447
2020-04-05,447
2020-04-06,447
2020-04-07,447
2020-04-08,447
2020-04-09,447
2020-04-10,447
2020-04-11,447
2020-04-12,447
2020-04-13,447
2020-04-14,447
2020-04-15,447
2020-04-16,447
2020-04-17,461
2020-04-18,461
2020-04-19,485
2020-04-20,485
2020-04-21,485
2020-04-22,485
2020-04-23,485
2020-04-24,501
2020-04-25,501
2020-04-26,501
2020-04-27,501
2020-04-28,501
2020-04-29,523
2020-04-30,550
2020-05-01,550
2020-05-02,550
2020-05-03,550
2020-05-04,550
2020-05-05,550
2020-05-06,570
2020-05-07,570
2020-05-08,570
2020-05-09,570
2020-05-10,583
2020-05-11,583
2020-05-12,583
2020-05-13,599
