date_obj,Infinity%20top price
2018-11-19,5319714
2018-11-20,5374198
2018-11-21,5374198
2018-11-22,5278977
2018-11-23,5278977
2018-11-24,5191262
2018-11-25,5141081
2018-11-26,5141081
2018-11-27,5063641
2018-11-28,5053982
2018-11-29,5014047
2018-12-01,5002938
2018-12-02,5082244
2018-12-03,5082244
2018-12-04,5052649
2018-12-05,5046586
2018-12-07,5067932
2018-12-09,5050948
2018-12-10,5106965
2018-12-11,5106965
2018-12-12,5152652
2018-12-13,5111610
2018-12-14,5209851
2018-12-15,5208817
2018-12-16,5179403
2018-12-17,5179403
2018-12-18,5140067
2018-12-19,5140067
2018-12-20,5073299
2018-12-21,4971343
2018-12-22,4971343
2018-12-23,4915196
2018-12-24,4945002
2018-12-25,4945002
2018-12-26,5004171
2018-12-27,4993053
2018-12-28,4993053
2018-12-29,5024252
2018-12-30,5024252
2018-12-31,5107828
2019-01-01,5107828
2019-01-02,5198627
2019-01-03,5198627
2019-01-04,5345989
2019-01-05,5449376
2019-01-06,5400564
2019-01-08,5369339
2019-01-10,5360625
2019-01-11,5360625
2019-01-12,5278583
2019-01-13,5113157
2019-01-14,4885084
2019-01-15,4678576
2019-01-16,4516130
2019-01-17,4302718
2019-01-18,4432476
2019-01-19,4477375
2019-01-20,4537000
2019-01-21,4537000
2019-01-22,4498138
2019-01-23,4465762
2019-01-24,4465762
2019-01-25,4523831
2019-01-26,4669251
2019-01-27,4657616
2019-01-28,4657616
2019-01-29,4579374
2019-01-30,4578565
2019-01-31,4578565
2019-02-01,4516032
2019-02-02,4516032
2019-02-03,4478106
2019-02-04,4478106
2019-02-05,4461074
2019-02-06,4461074
2019-02-07,4475086
2019-02-08,4475086
2019-02-09,4468513
2019-02-10,4450476
2019-02-11,4515778
2019-02-12,4515778
2019-02-13,4442619
2019-02-14,4442619
2019-02-15,4339479
2019-02-16,4370896
2019-02-17,4366655
2019-02-18,4366655
2019-02-19,4315431
2019-02-20,4315431
2019-02-21,4233466
2019-02-22,4233466
2019-02-23,4137388
2019-02-24,4178616
2019-02-25,4083368
2019-02-26,4083368
2019-02-27,4094515
2019-02-28,4094515
2019-03-01,4068183
2019-03-02,4122914
2019-03-03,4126720
2019-03-04,4134298
2019-03-05,4134298
2019-03-06,4027357
2019-03-07,4027357
2019-03-08,4029731
2019-03-09,4029731
2019-03-10,4117520
2019-03-11,4160787
2019-03-12,4110990
2019-03-13,4110990
2019-03-14,4210606
2019-03-15,4210606
2019-03-16,4345465
2019-03-17,4301137
2019-03-18,4301137
2019-03-19,4236893
2019-03-20,4184613
2019-03-21,4184613
2019-03-22,4107978
2019-03-23,4052711
2019-03-24,3944735
2019-03-25,3944735
2019-03-26,3909849
2019-03-27,3909849
2019-03-28,3855103
2019-03-29,3857199
2019-03-30,3857199
2019-03-31,3905200
2019-04-01,3975401
2019-04-02,3975401
2019-04-03,4070566
2019-04-04,4070566
2019-04-05,4095398
2019-04-06,4095398
2019-04-07,4094240
2019-04-08,4177695
2019-04-09,4177695
2019-04-10,4326340
2019-04-11,4326340
2019-04-12,4377609
2019-04-13,4377609
2019-04-14,4391534
2019-04-15,4391534
2019-04-16,4484512
2019-04-17,4484512
2019-04-18,4669183
2019-04-19,4669183
2019-04-20,4521019
2019-04-21,4521019
2019-04-22,4398993
2019-04-23,4398993
2019-04-24,4424697
2019-04-25,4519178
2019-04-26,4523605
2019-04-27,4523605
2019-04-28,4402734
2019-04-29,4402734
2019-04-30,4383364
2019-05-01,4383364
2019-05-02,4446152
2019-05-03,4479248
2019-05-04,4483779
2019-05-05,4483779
2019-05-06,4488674
2019-05-07,4488674
2019-05-08,4698919
2019-05-09,4698919
2019-05-10,4839096
2019-05-11,4839096
2019-05-12,4792923
2019-05-13,4792923
2019-05-14,4759307
2019-05-15,4759307
2019-05-16,4715633
2019-05-17,4715633
2019-05-18,4664629
2019-05-19,4664629
2019-05-20,4655757
2019-05-21,4655757
2019-05-22,4649989
2019-05-23,4649989
2019-05-24,4679524
2019-05-25,4679524
2019-05-26,4612002
2019-05-27,4612002
2019-05-28,4580384
2019-05-29,4506521
2019-05-30,4506521
2019-05-31,4484733
2019-06-01,4484733
2019-06-02,4428654
2019-06-03,4428654
2019-06-04,4367325
2019-06-05,4367325
2019-06-06,4212717
2019-06-07,4212717
2019-06-08,4170159
2019-06-09,4363551
2019-06-10,4363551
2019-06-11,4463075
2019-06-12,4463075
2019-06-13,4399195
2019-06-14,4399195
2019-06-15,4289809
2019-06-16,4354093
2019-06-17,4354093
2019-06-18,4295844
2019-06-19,4295844
2019-06-20,4235059
2019-06-21,4235059
2019-06-22,4213718
2019-06-23,4213718
2019-06-24,4170791
2019-06-25,4170791
2019-06-26,4133633
2019-06-27,4107210
2019-06-28,4107210
2019-06-29,4081238
2019-06-30,4118771
2019-07-01,4118771
2019-07-02,4239910
2019-07-03,4239910
2019-07-04,4365558
2019-07-05,4365558
2019-07-06,4359922
2019-07-07,4359922
2019-07-08,4295555
2019-07-09,4242318
2019-07-10,4242318
2019-07-11,4169046
2019-07-12,4175122
2019-07-13,4175122
2019-07-14,4160799
2019-07-15,4160799
2019-07-16,4135140
2019-07-17,4070001
2019-07-18,4070001
2019-07-19,3972848
2019-07-20,3972848
2019-07-21,3922857
2019-07-22,3922857
2019-07-23,3924263
2019-07-24,3924263
2019-07-25,3935890
2019-07-26,3935890
2019-07-27,3961325
2019-07-28,3961325
2019-07-29,3969828
2019-07-30,3969828
2019-07-31,3972425
2019-08-01,3972425
2019-08-02,4036504
2019-08-03,4019721
2019-08-04,4019721
2019-08-05,3945257
2019-08-06,3945257
2019-08-07,4012014
2019-08-08,4012014
2019-08-09,3984240
2019-08-10,4005164
2019-08-11,4005164
2019-08-12,3981078
2019-08-13,3981078
2019-08-14,4027215
2019-08-15,4027215
2019-08-16,3945487
2019-08-17,3945487
2019-08-18,3788519
2019-08-19,3634057
2019-08-20,3634057
2019-08-21,3544173
2019-08-22,3565935
2019-08-23,3565935
2019-08-24,3587082
2019-08-24,3587082
2019-08-25,3587082
2019-08-25,3587082
2019-08-26,3581958
2019-08-26,3581958
2019-08-27,3581958
2019-08-27,3581958
2019-08-28,3644874
2019-08-29,3644874
2019-08-30,3591846
2019-08-31,3591846
2019-09-01,3465892
2019-09-02,3465892
2019-09-03,3455530
2019-09-04,3455530
2019-09-05,3412751
2019-09-06,3412751
2019-09-07,3404720
2019-09-08,3404720
2019-09-09,3447227
2019-09-10,3447227
2019-09-11,3399663
2019-09-12,3399663
2019-09-13,3297889
2019-09-14,3329531
2019-09-15,3329531
2019-09-16,3267836
2019-09-17,3267836
2019-09-18,3307262
2019-09-19,3307262
2019-09-20,3447551
2019-09-21,3553731
2019-09-22,3553731
2019-09-23,3507809
2019-09-24,3507809
2019-09-25,3357913
2019-09-26,3357913
2019-09-27,3305148
2019-09-28,3305148
2019-09-29,3299385
2019-09-30,3299385
2019-10-01,3205860
2019-10-02,3205860
2019-10-03,3077152
2019-10-04,3077152
2019-10-05,3095753
2019-10-06,3094740
2019-10-07,3094740
2019-10-08,3122469
2019-10-09,3122469
2019-10-10,3111478
2019-10-11,3111478
2019-10-12,3152461
2019-10-13,3268400
2019-10-14,3218909
2019-10-15,3218909
2019-10-16,3333140
2019-10-17,3333140
2019-10-18,3426459
2019-10-19,3428470
2019-10-20,3428470
2019-10-21,3383578
2019-10-22,3383578
2019-10-23,3467535
2019-10-24,3467535
2019-10-25,3422581
2019-10-26,3382727
2019-10-27,3382727
2019-10-28,3309077
2019-10-29,3309077
2019-10-30,3287306
2019-10-31,3260744
2019-11-01,3260744
2019-11-02,3270599
2019-11-03,3263241
2019-11-04,3332890
2019-11-05,3332890
2019-11-06,3317865
2019-11-07,3317865
2019-11-08,3330868
2019-11-09,3330868
2019-11-10,3354610
2019-11-11,3354610
2019-11-12,3284581
2019-11-13,3284581
2019-11-14,3222463
2019-11-15,3222463
2019-11-16,3228758
2019-11-17,3228758
2019-11-18,3287770
2019-11-19,3287770
2019-11-20,3240897
2019-11-21,3240897
2019-11-22,3176804
2019-11-23,3176804
2019-11-24,3236430
2019-11-25,3236430
2019-11-26,3076440
2019-11-27,3076440
2019-11-28,3060622
2019-11-29,3060622
2019-11-30,3050020
2019-12-01,3050020
2019-12-02,3088462
2019-12-03,3088462
2019-12-04,3039282
2019-12-05,3039282
2019-12-06,3057945
2019-12-07,3057945
2019-12-08,3094572
2019-12-09,3094572
2019-12-10,3100452
2019-12-11,3100452
2019-12-12,3153121
2019-12-13,3153121
2019-12-14,3231454
2019-12-15,3231454
2019-12-16,3173476
2019-12-17,3173476
2019-12-18,3187792
2019-12-19,3187792
2019-12-20,3137692
2019-12-21,3137692
2019-12-22,3092089
2019-12-23,3092089
2019-12-24,3034501
2019-12-25,3034501
2019-12-26,3063174
2019-12-27,3063174
2019-12-28,3052810
2019-12-29,3052810
2019-12-30,3042017
2019-12-31,3042017
2020-01-01,3036043
2020-01-02,3171007
2020-01-03,3171007
2020-01-04,3311933
2020-01-05,3311933
2020-01-06,3456842
2020-01-07,3409346
2020-01-08,3409346
2020-01-09,3374044
2020-01-10,3353409
2020-01-11,3414257
2020-01-12,3462489
2020-01-13,3462489
2020-01-14,3628338
2020-01-15,3766013
2020-01-16,3766013
2020-01-17,3879763
2020-01-18,3879763
2020-01-19,3988775
2020-01-20,3988775
2020-01-21,4160263
2020-01-22,4160263
2020-01-23,4304391
2020-01-24,4304391
2020-01-25,4404589
2020-01-26,4496646
2020-01-27,4496646
2020-01-28,4560818
2020-01-29,4560818
2020-01-30,4660958
2020-01-31,4660958
2020-02-01,4502303
2020-02-02,4499530
2020-02-03,4499530
2020-02-04,4282124
2020-02-05,4282124
2020-02-06,4119813
2020-02-07,4119813
2020-02-08,3920639
2020-02-09,3920639
2020-02-10,3816130
2020-02-11,3816130
2020-02-12,3728749
2020-02-13,3728749
2020-02-14,3682479
2020-02-15,3682479
2020-02-16,3564601
2020-02-17,3531789
2020-02-18,3531789
2020-02-19,3510775
2020-02-20,3551657
2020-02-21,3551657
2020-02-22,3589329
2020-02-23,3589329
2020-02-24,3719730
2020-02-25,3719730
2020-02-26,3901778
2020-02-27,3901778
2020-02-28,3957122
2020-02-29,3957122
2020-03-01,4128269
2020-03-02,4128269
2020-03-03,4308096
2020-03-04,4308096
2020-03-05,4325109
2020-03-06,4325109
2020-03-07,4272736
2020-03-08,4272736
2020-03-09,4473630
2020-03-10,4473630
2020-03-11,4549483
2020-03-12,4549483
2020-03-13,4541817
2020-03-14,4541817
2020-03-15,4684290
2020-03-16,4684290
2020-03-17,4628850
2020-03-18,4628850
2020-03-19,4456598
2020-03-20,4529984
2020-03-21,4529984
2020-03-22,4689703
2020-03-23,4689703
2020-03-24,4887495
2020-03-25,4887495
2020-03-26,4810194
2020-03-27,4810194
2020-03-28,4759552
2020-03-29,4709563
2020-03-30,4681146
2020-03-31,4681146
2020-04-01,4653268
2020-04-02,4605285
2020-04-03,4605285
2020-04-04,4514768
2020-04-05,4514768
2020-04-06,4473965
2020-04-07,4473965
2020-04-08,4449240
2020-04-09,4449240
2020-04-10,4532247
2020-04-11,4439051
2020-04-12,4363613
2020-04-13,4363613
2020-04-14,4198037
2020-04-15,4187402
2020-04-16,4187402
2020-04-17,4241997
2020-04-18,4339694
2020-04-19,4355775
2020-04-20,4355775
2020-04-21,4474240
2020-04-22,4578261
2020-04-23,4578261
2020-04-24,4496849
2020-04-25,4496849
2020-04-26,4300175
2020-04-27,4169531
2020-04-28,4154491
2020-04-29,4154491
2020-04-30,4044899
2020-05-01,4044899
2020-05-02,4043890
2020-05-03,3995558
2020-05-04,3995558
2020-05-05,3982795
2020-05-06,4049568
2020-05-07,4049568
2020-05-08,4062178
2020-05-09,4069335
2020-05-10,4069335
2020-05-11,3974215
2020-05-12,3974215
2020-05-13,3944245
