date_obj,Pink%20boater price
2019-04-09,10353
2019-04-10,10769
2019-04-11,10641
2019-04-12,10525
2019-04-13,10416
2019-04-14,10410
2019-04-15,10602
2019-04-16,10490
2019-04-17,10438
2019-04-18,10590
2019-04-19,10505
2019-04-20,10758
2019-04-21,10436
2019-04-22,10611
2019-04-23,10788
2019-04-24,10756
2019-04-25,10644
2019-04-26,10593
2019-04-27,10593
2019-04-28,10363
2019-04-29,9874
2019-04-30,9407
2019-05-01,8968
2019-05-02,8603
2019-05-03,8339
2019-05-04,8074
2019-05-05,7852
2019-05-06,7852
2019-05-07,7688
2019-05-08,7688
2019-05-09,7318
2019-05-10,6988
2019-05-11,6988
2019-05-12,6638
2019-05-13,6308
2019-05-14,5992
2019-05-15,5992
2019-05-16,5692
2019-05-17,5692
2019-05-18,5407
2019-05-19,5407
2019-05-20,5208
2019-05-21,5208
2019-05-22,5016
2019-05-23,4852
2019-05-24,4784
2019-05-25,4665
2019-05-26,4576
2019-05-27,4485
2019-05-28,4485
2019-05-29,4435
2019-05-30,4368
2019-05-31,4368
2019-06-01,4289
2019-06-02,4167
2019-06-03,4167
2019-06-04,4134
2019-06-05,4171
2019-06-06,4171
2019-06-07,4103
2019-06-08,4020
2019-06-09,3948
2019-06-10,3948
2019-06-11,3925
2019-06-12,3925
2019-06-13,3966
2019-06-14,3967
2019-06-15,3967
2019-06-16,3901
2019-06-17,3799
2019-06-18,3799
2019-06-19,3713
2019-06-20,3581
2019-06-21,3581
2019-06-22,3570
2019-06-23,3454
2019-06-24,3454
2019-06-25,3411
2019-06-26,3411
2019-06-27,3387
2019-06-28,3387
2019-06-29,3345
2019-06-30,3396
2019-07-01,3396
2019-07-02,3404
2019-07-03,3404
2019-07-04,3457
2019-07-05,3457
2019-07-06,3503
2019-07-07,3503
2019-07-08,3536
2019-07-09,3653
2019-07-10,3653
2019-07-11,3775
2019-07-12,3890
2019-07-13,3890
2019-07-14,3960
2019-07-15,3960
2019-07-16,4111
2019-07-17,4111
2019-07-18,4165
2019-07-19,4165
2019-07-20,3957
2019-07-21,4011
2019-07-22,4011
2019-07-23,4188
2019-07-24,4188
2019-07-25,4311
2019-07-26,4311
2019-07-27,4474
2019-07-28,4474
2019-07-29,4533
2019-07-30,4533
2019-07-31,4427
2019-08-01,4427
2019-08-02,4432
2019-08-03,4416
2019-08-04,4416
2019-08-05,4505
2019-08-06,4505
2019-08-07,4536
2019-08-08,4536
2019-08-09,4593
2019-08-10,4719
2019-08-11,4719
2019-08-12,4733
2019-08-13,4733
2019-08-14,4668
2019-08-15,4668
2019-08-16,4673
2019-08-17,4673
2019-08-18,4633
2019-08-19,4633
2019-08-20,4738
2019-08-21,4738
2019-08-22,4761
2019-08-23,4761
2019-08-24,4824
2019-08-24,4824
2019-08-25,4824
2019-08-25,4824
2019-08-26,4858
2019-08-26,4858
2019-08-27,4858
2019-08-27,4858
2019-08-28,4827
2019-08-29,4827
2019-08-30,4733
2019-08-31,4733
2019-09-01,4688
2019-09-02,4688
2019-09-03,4703
2019-09-04,4703
2019-09-05,4549
2019-09-06,4549
2019-09-07,4527
2019-09-08,4527
2019-09-09,4708
2019-09-10,4708
2019-09-11,4896
2019-09-12,4896
2019-09-13,4895
2019-09-14,4895
2019-09-15,4965
2019-09-16,5197
2019-09-17,5197
2019-09-18,5244
2019-09-19,5244
2019-09-20,5137
2019-09-21,5137
2019-09-22,5043
2019-09-23,4965
2019-09-24,4965
2019-09-25,4955
2019-09-26,4955
2019-09-27,4942
2019-09-28,4942
2019-09-29,4896
2019-09-30,4896
2019-10-01,4948
2019-10-02,4948
2019-10-03,5086
2019-10-04,5086
2019-10-05,4898
2019-10-06,4786
2019-10-07,4786
2019-10-08,4788
2019-10-09,4788
2019-10-10,4948
2019-10-11,4948
2019-10-12,5074
2019-10-13,5250
2019-10-14,5250
2019-10-15,5295
2019-10-16,5295
2019-10-17,5134
2019-10-18,4982
2019-10-19,4746
2019-10-20,4543
2019-10-21,4543
2019-10-22,4390
2019-10-23,4332
2019-10-24,4332
2019-10-25,4296
2019-10-26,4148
2019-10-27,4148
2019-10-28,4167
2019-10-29,4167
2019-10-30,4050
2019-10-31,4050
2019-11-01,4152
2019-11-02,4152
2019-11-03,4265
2019-11-04,4265
2019-11-05,4209
2019-11-06,4209
2019-11-07,4282
2019-11-08,4282
2019-11-09,4293
2019-11-10,4205
2019-11-11,4205
2019-11-12,4299
2019-11-13,4299
2019-11-14,4313
2019-11-15,4313
2019-11-16,4393
2019-11-17,4393
2019-11-18,4327
2019-11-19,4327
2019-11-20,4131
2019-11-21,4131
2019-11-22,4245
2019-11-23,4170
2019-11-24,4170
2019-11-25,3985
2019-11-26,3985
2019-11-27,3887
2019-11-28,3887
2019-11-29,3990
2019-11-30,3990
2019-12-01,4115
2019-12-02,4115
2019-12-03,4242
2019-12-04,4242
2019-12-05,4242
2019-12-06,4331
2019-12-07,4331
2019-12-08,4394
2019-12-09,4394
2019-12-10,4537
2019-12-11,4537
2019-12-12,4549
2019-12-13,4549
2019-12-14,4426
2019-12-15,4332
2019-12-16,4332
2019-12-17,4281
2019-12-18,4281
2019-12-19,4206
2019-12-20,4206
2019-12-21,4390
2019-12-22,4390
2019-12-23,4463
2019-12-24,4463
2019-12-25,4321
2019-12-26,4321
2019-12-27,4372
2019-12-28,4372
2019-12-29,4428
2019-12-30,4428
2019-12-31,4441
2020-01-01,4441
2020-01-02,4367
2020-01-03,4367
2020-01-04,4315
2020-01-05,4315
2020-01-06,4353
2020-01-07,4353
2020-01-08,4449
2020-01-09,4449
2020-01-10,4507
2020-01-11,4507
2020-01-12,4664
2020-01-13,4664
2020-01-14,4664
2020-01-15,4792
2020-01-16,4792
2020-01-17,4887
2020-01-18,4887
2020-01-19,5011
2020-01-20,5011
2020-01-21,5124
2020-01-22,5124
2020-01-23,4928
2020-01-24,4928
2020-01-25,5031
2020-01-26,4954
2020-01-27,4954
2020-01-28,4962
2020-01-29,4962
2020-01-30,4983
2020-01-31,4983
2020-02-01,4842
2020-02-02,4769
2020-02-03,4769
2020-02-04,4869
2020-02-05,4869
2020-02-06,4879
2020-02-07,4879
2020-02-08,4907
2020-02-09,4907
2020-02-10,4958
2020-02-11,4958
2020-02-12,5068
2020-02-13,5068
2020-02-14,4850
2020-02-15,4850
2020-02-16,4625
2020-02-17,4422
2020-02-18,4438
2020-02-19,4438
2020-02-20,4524
2020-02-21,4524
2020-02-22,4509
2020-02-23,4509
2020-02-24,4614
2020-02-25,4614
2020-02-26,4663
2020-02-27,4663
2020-02-28,4719
2020-02-29,4719
2020-03-01,4879
2020-03-02,4879
2020-03-03,4967
2020-03-04,4967
2020-03-05,4930
2020-03-06,4999
2020-03-07,4999
2020-03-08,4860
2020-03-09,4860
2020-03-10,4791
2020-03-11,4791
2020-03-12,4767
2020-03-13,4767
2020-03-14,4673
2020-03-15,4673
2020-03-16,4714
2020-03-17,4714
2020-03-18,4722
2020-03-19,4722
2020-03-20,4789
2020-03-21,4775
2020-03-22,4749
2020-03-23,4807
2020-03-24,4917
2020-03-25,4979
2020-03-26,4870
2020-03-27,4870
2020-03-28,4764
2020-03-29,4651
2020-03-30,4605
2020-03-31,4515
2020-04-01,4306
2020-04-02,4146
2020-04-03,4146
2020-04-04,4016
2020-04-05,3930
2020-04-06,3937
2020-04-07,3975
2020-04-08,3963
2020-04-09,3875
2020-04-10,3875
2020-04-11,3783
2020-04-12,3817
2020-04-13,3810
2020-04-14,3914
2020-04-15,3847
2020-04-16,3847
2020-04-17,3727
2020-04-18,3764
2020-04-19,3707
2020-04-20,3607
2020-04-21,3607
2020-04-22,3574
2020-04-23,3567
2020-04-24,3523
2020-04-25,3567
2020-04-26,3622
2020-04-27,3657
2020-04-28,3629
2020-04-29,3652
2020-04-30,3629
2020-05-01,3629
2020-05-02,3577
2020-05-03,3420
2020-05-04,3374
2020-05-05,3364
2020-05-06,3327
2020-05-07,3295
2020-05-08,3295
2020-05-09,3201
2020-05-10,3148
2020-05-11,3148
2020-05-12,3159
2020-05-13,3161
