date_obj,Fruit%20batta price
2019-08-03,1409
2019-08-04,1409
2019-08-05,1409
2019-08-06,1409
2019-08-07,1409
2019-08-08,1409
2019-08-09,1409
2019-08-10,1466
2019-08-11,1466
2019-08-12,1466
2019-08-13,1466
2019-08-14,1466
2019-08-15,1466
2019-08-16,1466
2019-08-17,1466
2019-08-18,1466
2019-08-19,1466
2019-08-20,1466
2019-08-21,1466
2019-08-22,1466
2019-08-23,1466
2019-08-24,1466
2019-08-24,1466
2019-08-25,1466
2019-08-25,1466
2019-08-26,1466
2019-08-26,1466
2019-08-27,1466
2019-08-27,1466
2019-08-28,1466
2019-08-29,1486
2019-08-30,1486
2019-08-31,1486
2019-09-01,1486
2019-09-02,1486
2019-09-03,1486
2019-09-04,1486
2019-09-05,1486
2019-09-06,1486
2019-09-07,1486
2019-09-08,1486
2019-09-09,1486
2019-09-10,1486
2019-09-11,1486
2019-09-12,1486
2019-09-13,1486
2019-09-14,1486
2019-09-15,1553
2019-09-16,1553
2019-09-17,1553
2019-09-18,1553
2019-09-19,1553
2019-09-20,1553
2019-09-21,1553
2019-09-22,1553
2019-09-23,1553
2019-09-24,1553
2019-09-25,1553
2019-09-26,1553
2019-09-27,1553
2019-09-28,1553
2019-09-29,1553
2019-09-30,1553
2019-10-01,1553
2019-10-02,1553
2019-10-03,1553
2019-10-04,1553
2019-10-05,1574
2019-10-06,1574
2019-10-07,1574
2019-10-08,1574
2019-10-09,1574
2019-10-10,1574
2019-10-11,1574
2019-10-12,1574
2019-10-13,1574
2019-10-14,1574
2019-10-15,1574
2019-10-16,1574
2019-10-17,1574
2019-10-18,1574
2019-10-19,1574
2019-10-20,1574
2019-10-21,1574
2019-10-22,1574
2019-10-23,1604
2019-10-24,1604
2019-10-25,1604
2019-10-26,1604
2019-10-27,1604
2019-10-28,1604
2019-10-29,1604
2019-10-30,1604
2019-10-31,1604
2019-11-01,1604
2019-11-02,1604
2019-11-03,1604
2019-11-04,1604
2019-11-05,1604
2019-11-06,1604
2019-11-07,1604
2019-11-08,1604
2019-11-09,1604
2019-11-10,1604
2019-11-11,1658
2019-11-12,1658
2019-11-13,1658
2019-11-14,1658
2019-11-15,1658
2019-11-16,1658
2019-11-17,1658
2019-11-18,1658
2019-11-19,1658
2019-11-20,1658
2019-11-21,1658
2019-11-22,1658
2019-11-23,1658
2019-11-24,1658
2019-11-25,1658
2019-11-26,1658
2019-11-27,1658
2019-11-28,1658
2019-11-29,1658
2019-11-30,1658
2019-12-01,1658
2019-12-02,1658
2019-12-03,1658
2019-12-04,1658
2019-12-05,1658
2019-12-06,1658
2019-12-07,1658
2019-12-08,1739
2019-12-09,1739
2019-12-10,1739
2019-12-11,1739
2019-12-12,1739
2019-12-13,1739
2019-12-14,1739
2019-12-15,1739
2019-12-16,1739
2019-12-17,1739
2019-12-18,1739
2019-12-19,1739
2019-12-20,1739
2019-12-21,1739
2019-12-22,1739
2019-12-23,1739
2019-12-24,1739
2019-12-25,1739
2019-12-26,1739
2019-12-27,1739
2019-12-28,1739
2019-12-29,1739
2019-12-30,1739
2019-12-31,1713
2020-01-01,1713
2020-01-02,1713
2020-01-03,1713
2020-01-04,1713
2020-01-05,1713
2020-01-06,1713
2020-01-07,1713
2020-01-08,1713
2020-01-09,1713
2020-01-10,1713
2020-01-11,1713
2020-01-12,1713
2020-01-13,1713
2020-01-14,1713
2020-01-15,1713
2020-01-16,1713
2020-01-17,1713
2020-01-18,1713
2020-01-19,1713
2020-01-20,1713
2020-01-21,1713
2020-01-22,1711
2020-01-23,1711
2020-01-24,1711
2020-01-25,1711
2020-01-26,1711
2020-01-27,1711
2020-01-28,1711
2020-01-29,1711
2020-01-30,1711
2020-01-31,1711
2020-02-01,1711
2020-02-02,1711
2020-02-03,1711
2020-02-04,1711
2020-02-05,1711
2020-02-06,1711
2020-02-07,1711
2020-02-08,1711
2020-02-09,1711
2020-02-10,1711
2020-02-11,1652
2020-02-12,1652
2020-02-13,1652
2020-02-14,1652
2020-02-15,1652
2020-02-16,1652
2020-02-17,1652
2020-02-18,1652
2020-02-19,1652
2020-02-20,1652
2020-02-21,1652
2020-02-22,1652
2020-02-23,1652
2020-02-24,1652
2020-02-25,1652
2020-02-26,1652
2020-02-27,1652
2020-02-28,1652
2020-02-29,1652
2020-03-01,1668
2020-03-02,1668
2020-03-03,1668
2020-03-04,1668
2020-03-05,1668
2020-03-06,1668
2020-03-07,1668
2020-03-08,1668
2020-03-09,1668
2020-03-10,1668
2020-03-11,1668
2020-03-12,1668
2020-03-13,1668
2020-03-14,1668
2020-03-15,1716
2020-03-16,1716
2020-03-17,1716
2020-03-18,1716
2020-03-19,1716
2020-03-20,1716
2020-03-21,1716
2020-03-22,1716
2020-03-23,1716
2020-03-24,1716
2020-03-25,1716
2020-03-26,1769
2020-03-27,1769
2020-03-28,1769
2020-03-29,1769
2020-03-30,1769
2020-03-31,1769
2020-04-01,1769
2020-04-02,1769
2020-04-03,1769
2020-04-04,1769
2020-04-05,1769
2020-04-06,1769
2020-04-07,1806
2020-04-08,1806
2020-04-09,1806
2020-04-10,1806
2020-04-11,1806
2020-04-12,1806
2020-04-13,1806
2020-04-14,1806
2020-04-15,1806
2020-04-16,1806
2020-04-17,1796
2020-04-18,1796
2020-04-19,1796
2020-04-20,1796
2020-04-21,1796
2020-04-22,1796
2020-04-23,1796
2020-04-24,1796
2020-04-25,1796
2020-04-26,1796
2020-04-27,1745
2020-04-28,1745
2020-04-29,1745
2020-04-30,1745
2020-05-01,1745
2020-05-02,1745
2020-05-03,1745
2020-05-04,1745
2020-05-05,1745
2020-05-06,1745
2020-05-07,1745
2020-05-08,1782
2020-05-09,1782
2020-05-10,1782
2020-05-11,1782
2020-05-12,1782
2020-05-13,1782
