date_obj,Musketeer%20pants price
2019-04-11,25829
2019-04-12,25842
2019-04-13,25842
2019-04-14,25789
2019-04-15,25789
2019-04-16,25339
2019-04-17,25339
2019-04-18,25268
2019-04-19,25268
2019-04-20,25344
2019-04-21,25344
2019-04-22,25525
2019-04-23,25525
2019-04-24,25990
2019-04-25,25990
2019-04-26,26118
2019-04-27,26118
2019-04-28,26361
2019-04-29,26361
2019-04-30,27050
2019-05-01,27050
2019-05-02,26893
2019-05-03,26893
2019-05-04,26893
2019-05-05,26893
2019-05-06,27370
2019-05-07,27370
2019-05-08,27572
2019-05-09,27572
2019-05-10,28571
2019-05-11,28571
2019-05-12,28733
2019-05-13,28733
2019-05-14,29595
2019-05-15,29595
2019-05-16,29859
2019-05-17,29859
2019-05-18,29551
2019-05-19,29551
2019-05-20,29063
2019-05-21,29063
2019-05-22,29063
2019-05-23,28969
2019-05-24,28969
2019-05-25,28661
2019-05-26,28661
2019-05-27,27699
2019-05-28,27699
2019-05-29,27235
2019-05-30,27235
2019-05-31,27235
2019-06-01,26892
2019-06-02,26892
2019-06-03,27108
2019-06-04,27108
2019-06-05,27225
2019-06-06,27225
2019-06-07,26819
2019-06-08,26819
2019-06-09,26123
2019-06-10,26123
2019-06-11,25479
2019-06-12,25479
2019-06-13,24955
2019-06-14,24955
2019-06-15,24344
2019-06-16,24344
2019-06-17,23964
2019-06-18,23964
2019-06-19,23633
2019-06-20,23633
2019-06-21,22972
2019-06-22,22972
2019-06-23,22421
2019-06-24,22421
2019-06-25,22919
2019-06-26,22919
2019-06-27,22204
2019-06-28,22204
2019-06-29,21598
2019-06-30,21598
2019-07-01,21808
2019-07-02,21808
2019-07-03,21250
2019-07-04,21250
2019-07-05,21028
2019-07-06,21028
2019-07-07,21156
2019-07-08,21156
2019-07-09,20999
2019-07-10,20999
2019-07-11,20599
2019-07-12,20599
2019-07-13,20176
2019-07-14,19800
2019-07-15,19800
2019-07-16,19800
2019-07-17,19198
2019-07-18,19198
2019-07-19,19203
2019-07-20,19203
2019-07-21,20056
2019-07-22,20056
2019-07-23,20648
2019-07-24,20648
2019-07-25,20400
2019-07-26,20400
2019-07-27,19499
2019-07-28,19499
2019-07-29,19212
2019-07-30,19212
2019-07-31,19205
2019-08-01,19205
2019-08-02,19205
2019-08-03,19479
2019-08-04,19479
2019-08-05,19434
2019-08-06,19434
2019-08-07,19131
2019-08-08,19131
2019-08-09,18776
2019-08-10,18776
2019-08-11,18225
2019-08-12,18225
2019-08-13,17778
2019-08-14,17778
2019-08-15,17380
2019-08-16,17380
2019-08-17,17204
2019-08-18,17204
2019-08-19,16695
2019-08-20,16695
2019-08-21,16269
2019-08-22,16269
2019-08-23,16526
2019-08-24,16526
2019-08-24,16526
2019-08-25,16536
2019-08-25,16536
2019-08-26,16536
2019-08-26,16536
2019-08-27,16107
2019-08-27,16107
2019-08-28,16107
2019-08-29,15910
2019-08-30,15910
2019-08-31,15896
2019-09-01,15896
2019-09-02,15390
2019-09-03,15390
2019-09-04,15163
2019-09-05,15163
2019-09-06,15405
2019-09-07,15405
2019-09-08,15104
2019-09-09,15104
2019-09-10,15104
2019-09-11,14832
2019-09-12,14832
2019-09-13,14832
2019-09-14,15103
2019-09-15,15103
2019-09-16,14827
2019-09-17,14827
2019-09-18,14477
2019-09-19,14477
2019-09-20,14477
2019-09-21,14581
2019-09-22,14581
2019-09-23,14478
2019-09-24,14478
2019-09-25,14478
2019-09-26,14295
2019-09-27,14295
2019-09-28,14280
2019-09-29,14280
2019-09-30,14280
2019-10-01,14391
2019-10-02,14391
2019-10-03,14680
2019-10-04,14680
2019-10-05,14680
2019-10-06,14590
2019-10-07,14590
2019-10-08,14792
2019-10-09,14792
2019-10-10,14822
2019-10-11,14822
2019-10-12,14563
2019-10-13,14563
2019-10-14,14470
2019-10-15,14470
2019-10-16,15119
2019-10-17,15119
2019-10-18,15585
2019-10-19,15585
2019-10-20,16187
2019-10-21,16187
2019-10-22,16187
2019-10-23,16933
2019-10-24,16933
2019-10-25,16933
2019-10-26,17721
2019-10-27,17721
2019-10-28,18118
2019-10-29,18118
2019-10-30,18118
2019-10-31,18364
2019-11-01,18364
2019-11-02,18863
2019-11-03,18863
2019-11-04,19040
2019-11-05,19040
2019-11-06,19040
2019-11-07,19004
2019-11-08,19004
2019-11-09,19599
2019-11-10,20275
2019-11-11,20275
2019-11-12,20974
2019-11-13,20974
2019-11-14,20974
2019-11-15,20989
2019-11-16,20989
2019-11-17,20989
2019-11-18,21336
2019-11-19,21336
2019-11-20,22055
2019-11-21,22055
2019-11-22,22055
2019-11-23,22134
2019-11-24,22134
2019-11-25,22885
2019-11-26,22885
2019-11-27,22885
2019-11-28,23828
2019-11-29,23828
2019-11-30,23828
2019-12-01,24684
2019-12-02,24684
2019-12-03,23907
2019-12-04,23907
2019-12-05,23907
2019-12-06,23348
2019-12-07,23348
2019-12-08,23348
2019-12-09,22879
2019-12-10,22879
2019-12-11,22013
2019-12-12,22013
2019-12-13,22013
2019-12-14,21371
2019-12-15,21371
2019-12-16,20416
2019-12-17,20416
2019-12-18,20416
2019-12-19,20848
2019-12-20,20848
2019-12-21,21359
2019-12-22,21359
2019-12-23,21359
2019-12-24,21847
2019-12-25,21847
2019-12-26,21160
2019-12-27,21160
2019-12-28,20556
2019-12-29,20556
2019-12-30,19602
2019-12-31,19602
2020-01-01,18965
2020-01-02,18965
2020-01-03,18501
2020-01-04,18501
2020-01-05,18528
2020-01-06,18528
2020-01-07,17956
2020-01-08,17956
2020-01-09,17956
2020-01-10,17209
2020-01-11,17209
2020-01-12,16465
2020-01-13,16465
2020-01-14,16465
2020-01-15,15826
2020-01-16,15826
2020-01-17,15291
2020-01-18,15291
2020-01-19,14894
2020-01-20,14894
2020-01-21,14894
2020-01-22,14529
2020-01-23,14529
2020-01-24,14234
2020-01-25,14234
2020-01-26,14068
2020-01-27,14068
2020-01-28,13860
2020-01-29,13860
2020-01-30,13276
2020-01-31,13276
2020-02-01,12714
2020-02-02,12549
2020-02-03,12549
2020-02-04,12175
2020-02-05,12175
2020-02-06,11578
2020-02-07,11578
2020-02-08,11123
2020-02-09,11123
2020-02-10,10771
2020-02-11,10771
2020-02-12,10705
2020-02-13,10705
2020-02-14,10403
2020-02-15,10403
2020-02-16,9941
2020-02-17,9941
2020-02-18,9892
2020-02-19,9892
2020-02-20,9837
2020-02-21,9837
2020-02-22,9586
2020-02-23,9586
2020-02-24,9424
2020-02-25,9424
2020-02-26,9347
2020-02-27,9347
2020-02-28,9225
2020-02-29,9225
2020-03-01,9247
2020-03-02,9247
2020-03-03,9121
2020-03-04,9121
2020-03-05,9121
2020-03-06,9006
2020-03-07,9006
2020-03-08,8965
2020-03-09,8965
2020-03-10,9001
2020-03-11,9001
2020-03-12,9368
2020-03-13,9368
2020-03-14,9314
2020-03-15,9314
2020-03-16,9106
2020-03-17,9106
2020-03-18,8705
2020-03-19,8705
2020-03-20,8348
2020-03-21,8348
2020-03-22,8154
2020-03-23,8154
2020-03-24,8152
2020-03-25,8152
2020-03-26,7928
2020-03-27,7928
2020-03-28,7655
2020-03-29,7352
2020-03-30,7265
2020-03-31,7265
2020-04-01,7184
2020-04-02,7038
2020-04-03,7038
2020-04-04,6807
2020-04-05,6807
2020-04-06,6603
2020-04-07,6603
2020-04-08,6424
2020-04-09,6424
2020-04-10,6235
2020-04-11,6044
2020-04-12,5774
2020-04-13,5774
2020-04-14,5741
2020-04-15,5648
2020-04-16,5648
2020-04-17,5563
2020-04-18,5579
2020-04-19,5478
2020-04-20,5353
2020-04-21,5353
2020-04-22,5261
2020-04-23,5261
2020-04-24,5231
2020-04-25,5231
2020-04-26,5148
2020-04-27,5164
2020-04-28,5185
2020-04-29,5185
2020-04-30,5360
2020-05-01,5360
2020-05-02,5542
2020-05-03,5649
2020-05-04,5649
2020-05-05,5926
2020-05-06,6159
2020-05-07,6159
2020-05-08,6444
2020-05-09,6743
2020-05-10,7041
2020-05-11,7041
2020-05-12,7251
2020-05-13,7360
