date_obj,Kharyrll%20teleport%20(tablet) price
2019-04-03,2106
2019-04-04,2093
2019-04-05,2108
2019-04-06,2189
2019-04-07,2263
2019-04-08,2319
2019-04-09,2281
2019-04-10,2204
2019-04-11,2264
2019-04-12,2254
2019-04-13,2174
2019-04-14,2214
2019-04-15,2258
2019-04-16,2262
2019-04-17,2256
2019-04-18,2171
2019-04-19,2196
2019-04-20,2229
2019-04-21,2276
2019-04-22,2278
2019-04-23,2276
2019-04-24,2205
2019-04-25,2115
2019-04-26,2161
2019-04-27,2161
2019-04-28,2181
2019-04-29,2123
2019-04-30,2130
2019-05-01,2098
2019-05-02,2096
2019-05-03,2113
2019-05-04,2215
2019-05-05,2216
2019-05-06,2162
2019-05-07,2139
2019-05-08,2165
2019-05-09,2105
2019-05-10,2090
2019-05-11,2078
2019-05-12,2134
2019-05-13,2239
2019-05-14,2351
2019-05-15,2469
2019-05-16,2592
2019-05-17,2722
2019-05-18,2756
2019-05-19,2773
2019-05-20,2812
2019-05-21,2825
2019-05-22,2835
2019-05-23,2752
2019-05-24,2829
2019-05-25,2903
2019-05-26,3040
2019-05-27,3016
2019-05-28,2867
2019-05-29,2766
2019-05-30,2897
2019-05-31,2999
2019-06-01,3104
2019-06-02,3237
2019-06-03,3223
2019-06-04,3145
2019-06-05,3048
2019-06-06,3032
2019-06-07,2880
2019-06-08,2817
2019-06-09,2747
2019-06-10,2747
2019-06-11,2758
2019-06-12,2769
2019-06-13,2750
2019-06-14,2878
2019-06-15,3022
2019-06-16,3174
2019-06-17,3333
2019-06-18,3416
2019-06-19,3458
2019-06-20,3623
2019-06-21,3739
2019-06-22,3926
2019-06-23,4123
2019-06-24,4330
2019-06-25,4380
2019-06-26,4440
2019-06-27,4523
2019-06-28,4390
2019-06-29,4377
2019-06-30,4380
2019-07-01,4475
2019-07-02,4542
2019-07-03,4330
2019-07-04,4215
2019-07-05,4215
2019-07-06,4088
2019-07-07,3900
2019-07-08,3849
2019-07-09,3809
2019-07-10,3787
2019-07-11,3729
2019-07-12,3777
2019-07-13,3927
2019-07-14,4041
2019-07-15,3898
2019-07-16,3992
2019-07-17,4013
2019-07-18,4214
2019-07-19,4309
2019-07-20,4525
2019-07-21,4491
2019-07-22,4335
2019-07-23,4389
2019-07-24,4380
2019-07-25,4178
2019-07-26,4329
2019-07-27,4377
2019-07-28,4309
2019-07-29,4167
2019-07-30,4076
2019-07-31,4158
2019-08-01,4065
2019-08-02,4147
2019-08-03,4164
2019-08-04,4210
2019-08-05,4223
2019-08-06,4164
2019-08-07,4042
2019-08-08,3869
2019-08-09,3893
2019-08-10,3881
2019-08-11,3980
2019-08-12,4082
2019-08-13,4098
2019-08-14,4055
2019-08-15,3924
2019-08-16,3847
2019-08-17,3847
2019-08-18,3712
2019-08-19,3635
2019-08-20,3671
2019-08-21,3669
2019-08-22,3723
2019-08-23,3646
2019-08-24,3535
2019-08-24,3535
2019-08-25,3572
2019-08-25,3572
2019-08-26,3564
2019-08-26,3564
2019-08-27,3638
2019-08-27,3638
2019-08-28,3770
2019-08-29,3726
2019-08-30,3599
2019-08-31,3599
2019-09-01,3481
2019-09-02,3481
2019-09-03,3526
2019-09-04,3563
2019-09-05,3656
2019-09-06,3656
2019-09-07,3783
2019-09-08,3801
2019-09-09,3833
2019-09-10,3886
2019-09-11,3872
2019-09-12,3770
2019-09-13,3743
2019-09-14,3770
2019-09-15,3817
2019-09-16,3846
2019-09-17,3993
2019-09-18,4143
2019-09-19,4240
2019-09-20,4240
2019-09-21,4364
2019-09-22,4557
2019-09-23,4519
2019-09-24,4519
2019-09-25,4670
2019-09-26,4606
2019-09-27,4614
2019-09-28,4647
2019-09-29,4556
2019-09-30,4474
2019-10-01,4361
2019-10-02,4296
2019-10-03,4369
2019-10-04,4279
2019-10-05,4378
2019-10-06,4539
2019-10-07,4575
2019-10-08,4472
2019-10-09,4472
2019-10-10,4582
2019-10-11,4706
2019-10-12,4635
2019-10-13,4544
2019-10-14,4347
2019-10-15,4168
2019-10-16,4218
2019-10-17,4218
2019-10-18,4427
2019-10-19,4649
2019-10-20,4882
2019-10-21,5126
2019-10-22,5383
2019-10-23,5486
2019-10-24,5287
2019-10-25,5079
2019-10-26,4904
2019-10-27,4925
2019-10-28,5120
2019-10-29,5120
2019-10-30,5376
2019-10-31,5527
2019-11-01,5685
2019-11-02,5807
2019-11-03,6008
2019-11-04,6309
2019-11-05,6309
2019-11-06,6605
2019-11-07,6484
2019-11-08,6708
2019-11-09,6848
2019-11-10,7069
2019-11-11,6939
2019-11-12,6592
2019-11-13,6262
2019-11-14,5950
2019-11-15,5652
2019-11-16,5482
2019-11-17,5482
2019-11-18,5673
2019-11-19,5673
2019-11-20,5957
2019-11-21,5957
2019-11-22,6239
2019-11-23,6524
2019-11-24,6576
2019-11-25,6533
2019-11-26,6524
2019-11-27,6524
2019-11-28,6346
2019-11-29,6346
2019-11-30,6032
2019-12-01,5730
2019-12-02,5443
2019-12-03,5170
2019-12-04,4911
2019-12-05,4911
2019-12-06,4665
2019-12-07,4538
2019-12-08,4368
2019-12-09,4225
2019-12-10,4112
2019-12-11,4083
2019-12-12,4083
2019-12-13,4094
2019-12-14,3928
2019-12-15,3862
2019-12-16,4050
2019-12-17,4245
2019-12-18,4245
2019-12-19,4303
2019-12-20,4370
2019-12-21,4355
2019-12-22,4443
2019-12-23,4538
2019-12-24,4474
2019-12-25,4541
2019-12-26,4541
2019-12-27,4460
2019-12-28,4239
2019-12-29,4030
2019-12-30,3840
2019-12-31,3786
2020-01-01,3611
2020-01-02,3619
2020-01-03,3601
2020-01-04,3685
2020-01-05,3648
2020-01-06,3670
2020-01-07,3812
2020-01-08,3812
2020-01-09,3995
2020-01-10,4166
2020-01-11,4289
2020-01-12,4102
2020-01-13,4102
2020-01-14,3921
2020-01-15,3935
2020-01-16,4094
2020-01-17,4231
2020-01-18,4231
2020-01-19,4326
2020-01-20,4317
2020-01-21,4317
2020-01-22,4123
2020-01-23,3991
2020-01-24,4050
2020-01-25,4240
2020-01-26,4355
2020-01-27,4421
2020-01-28,4311
2020-01-29,4216
2020-01-30,4129
2020-01-31,4323
2020-02-01,4485
2020-02-02,4489
2020-02-03,4405
2020-02-04,4415
2020-02-05,4356
2020-02-06,4361
2020-02-07,4505
2020-02-08,4731
2020-02-09,4968
2020-02-10,5209
2020-02-11,5329
2020-02-12,5470
2020-02-13,5475
2020-02-14,5704
2020-02-15,5950
2020-02-16,6239
2020-02-17,6528
2020-02-18,6854
2020-02-19,7197
2020-02-20,7319
2020-02-21,7319
2020-02-22,7685
2020-02-23,8070
2020-02-24,8474
2020-02-25,8869
2020-02-26,9313
2020-02-27,9779
2020-02-28,10021
2020-02-29,10021
2020-03-01,10523
2020-03-02,11050
2020-03-03,11603
2020-03-04,11603
2020-03-05,11979
2020-03-06,11966
2020-03-07,11608
2020-03-08,11218
2020-03-09,11457
2020-03-10,11548
2020-03-11,11512
2020-03-12,11254
2020-03-13,11117
2020-03-14,11072
2020-03-15,11386
2020-03-16,11594
2020-03-17,11801
2020-03-18,11930
2020-03-19,12005
2020-03-20,11730
2020-03-21,11729
2020-03-22,11915
2020-03-23,11668
2020-03-24,11432
2020-03-25,11426
2020-03-26,11781
2020-03-27,12300
2020-03-28,12407
2020-03-29,12283
2020-03-30,12891
2020-03-31,13536
2020-04-01,14213
2020-04-02,13807
2020-04-03,13807
2020-04-04,13116
2020-04-05,12460
2020-04-06,11862
2020-04-07,11268
2020-04-08,10772
2020-04-09,10722
2020-04-10,10720
2020-04-11,11057
2020-04-12,11610
2020-04-13,12191
2020-04-14,12437
2020-04-15,12857
2020-04-16,13257
2020-04-17,13710
2020-04-18,13934
2020-04-19,14183
2020-04-20,14822
2020-04-21,15515
2020-04-22,15292
2020-04-23,14527
2020-04-24,13800
2020-04-25,13110
2020-04-26,12454
2020-04-27,11831
2020-04-28,11239
2020-04-29,10677
2020-04-30,10143
2020-05-01,9669
2020-05-02,9248
2020-05-03,9104
2020-05-04,9332
2020-05-05,9104
2020-05-06,8941
2020-05-07,8979
2020-05-08,9295
2020-05-09,9749
2020-05-10,10209
2020-05-11,10720
2020-05-12,11161
2020-05-13,11251
