date_obj,Large%20teak%20bed%20(flatpack) price
2019-08-27,883
2019-08-28,883
2019-08-29,883
2019-08-30,883
2019-08-31,883
2019-09-01,883
2019-09-02,883
2019-09-03,896
2019-09-04,896
2019-09-05,896
2019-09-06,896
2019-09-07,896
2019-09-08,896
2019-09-09,896
2019-09-10,896
2019-09-11,896
2019-09-12,896
2019-09-13,896
2019-09-14,896
2019-09-15,896
2019-09-16,896
2019-09-17,896
2019-09-18,896
2019-09-19,896
2019-09-20,896
2019-09-21,896
2019-09-22,896
2019-09-23,896
2019-09-24,896
2019-09-25,896
2019-09-26,896
2019-09-27,896
2019-09-28,896
2019-09-29,896
2019-09-30,896
2019-10-01,896
2019-10-02,896
2019-10-03,916
2019-10-04,916
2019-10-05,916
2019-10-06,916
2019-10-07,916
2019-10-08,916
2019-10-09,916
2019-10-10,916
2019-10-11,916
2019-10-12,916
2019-10-13,916
2019-10-14,916
2019-10-15,916
2019-10-16,916
2019-10-17,916
2019-10-18,916
2019-10-19,916
2019-10-20,916
2019-10-21,916
2019-10-22,916
2019-10-23,916
2019-10-24,916
2019-10-25,916
2019-10-26,916
2019-10-27,916
2019-10-28,916
2019-10-29,916
2019-10-30,916
2019-10-31,916
2019-11-01,916
2019-11-02,916
2019-11-03,916
2019-11-04,916
2019-11-05,916
2019-11-06,957
2019-11-07,957
2019-11-08,957
2019-11-09,957
2019-11-10,957
2019-11-11,957
2019-11-12,957
2019-11-13,957
2019-11-14,957
2019-11-15,957
2019-11-16,957
2019-11-17,957
2019-11-18,957
2019-11-19,957
2019-11-20,957
2019-11-21,957
2019-11-22,957
2019-11-23,957
2019-11-24,957
2019-11-25,957
2019-11-26,957
2019-11-27,957
2019-11-28,957
2019-11-29,957
2019-11-30,957
2019-12-01,957
2019-12-02,957
2019-12-03,957
2019-12-04,957
2019-12-05,957
2019-12-06,957
2019-12-07,957
2019-12-08,981
2019-12-09,981
2019-12-10,981
2019-12-11,981
2019-12-12,981
2019-12-13,981
2019-12-14,981
2019-12-15,981
2019-12-16,981
2019-12-17,981
2019-12-18,981
2019-12-19,981
2019-12-20,981
2019-12-21,981
2019-12-22,981
2019-12-23,981
2019-12-24,981
2019-12-25,981
2019-12-26,981
2019-12-27,981
2019-12-28,981
2019-12-29,981
2019-12-30,981
2019-12-31,981
2020-01-01,981
2020-01-02,981
2020-01-03,981
2020-01-04,981
2020-01-05,981
2020-01-06,981
2020-01-07,981
2020-01-08,981
2020-01-09,1016
2020-01-10,1016
2020-01-11,1016
2020-01-12,1016
2020-01-13,1016
2020-01-14,1016
2020-01-15,1016
2020-01-16,1016
2020-01-17,1016
2020-01-18,1016
2020-01-19,1016
2020-01-20,1016
2020-01-21,1016
2020-01-22,1016
2020-01-23,1016
2020-01-24,1016
2020-01-25,1016
2020-01-26,1016
2020-01-27,1016
2020-01-28,1016
2020-01-29,1016
2020-01-30,1016
2020-01-31,1016
2020-02-01,1016
2020-02-02,1016
2020-02-03,1016
2020-02-04,1016
2020-02-05,1016
2020-02-06,1016
2020-02-07,1016
2020-02-08,1016
2020-02-09,1010
2020-02-10,1010
2020-02-11,1010
2020-02-12,1010
2020-02-13,1010
2020-02-14,1010
2020-02-15,1010
2020-02-16,1010
2020-02-17,1010
2020-02-18,1010
2020-02-19,1010
2020-02-20,1010
2020-02-21,1010
2020-02-22,1010
2020-02-23,1010
2020-02-24,1010
2020-02-25,1010
2020-02-26,1010
2020-02-27,1010
2020-02-28,1010
2020-02-29,1010
2020-03-01,1010
2020-03-02,1010
2020-03-03,1010
2020-03-04,1010
2020-03-05,1010
2020-03-06,1010
2020-03-07,1035
2020-03-08,1035
2020-03-09,1035
2020-03-10,1035
2020-03-11,1035
2020-03-12,1035
2020-03-13,1035
2020-03-14,1035
2020-03-15,1035
2020-03-16,1035
2020-03-17,1035
2020-03-18,1035
2020-03-19,1035
2020-03-20,1035
2020-03-21,1035
2020-03-22,1035
2020-03-23,1035
2020-03-24,1035
2020-03-25,1035
2020-03-26,1035
2020-03-27,1035
2020-03-28,1035
2020-03-29,1035
2020-03-30,1073
2020-03-31,1073
2020-04-01,1073
2020-04-02,1073
2020-04-03,1073
2020-04-04,1073
2020-04-05,1073
2020-04-06,1073
2020-04-07,1073
2020-04-08,1073
2020-04-09,1073
2020-04-10,1073
2020-04-11,1073
2020-04-12,1073
2020-04-13,1073
2020-04-14,1073
2020-04-15,1073
2020-04-16,1073
2020-04-17,1073
2020-04-18,1122
2020-04-19,1122
2020-04-20,1122
2020-04-21,1122
2020-04-22,1122
2020-04-23,1122
2020-04-24,1122
2020-04-25,1122
2020-04-26,1122
2020-04-27,1122
2020-04-28,1122
2020-04-29,1122
2020-04-30,1122
2020-05-01,1122
2020-05-02,1122
2020-05-03,1122
2020-05-04,1122
2020-05-05,1122
2020-05-06,1122
2020-05-07,1174
2020-05-08,1174
2020-05-09,1174
2020-05-10,1174
2020-05-11,1174
2020-05-12,1174
2020-05-13,1174
