date_obj,Pegasian%20boots price
2018-11-25,34247161
2018-11-26,34694834
2018-11-27,35145953
2018-11-28,35334866
2018-11-29,35374645
2018-12-01,35678737
2018-12-02,35614022
2018-12-03,35603924
2018-12-04,35628411
2018-12-05,35477660
2018-12-07,35462544
2018-12-09,35450602
2018-12-10,35431512
2018-12-11,35534979
2018-12-12,35623409
2018-12-13,35628087
2018-12-14,35536834
2018-12-15,35539667
2018-12-16,35573439
2018-12-17,35714184
2018-12-18,35708819
2018-12-19,35711108
2018-12-20,35621370
2018-12-21,35610860
2018-12-22,35684959
2018-12-23,36021843
2018-12-24,36368845
2018-12-25,36674740
2018-12-26,36844162
2018-12-27,37122064
2018-12-28,37087273
2018-12-29,36887885
2018-12-30,36654136
2018-12-31,36072675
2019-01-01,36073838
2019-01-02,35770037
2019-01-03,35542894
2019-01-04,35590868
2019-01-05,35974798
2019-01-06,36099465
2019-01-08,36236066
2019-01-10,34436031
2019-01-11,34102104
2019-01-12,34260225
2019-01-13,34620714
2019-01-14,35270573
2019-01-15,35213136
2019-01-16,34935798
2019-01-17,34900642
2019-01-18,35353447
2019-01-19,35615804
2019-01-20,35667960
2019-01-21,36059157
2019-01-22,35723978
2019-01-23,35898243
2019-01-24,36186026
2019-01-25,36336204
2019-01-26,36427392
2019-01-27,36337754
2019-01-28,36168736
2019-01-29,35937542
2019-01-30,35907964
2019-01-31,35924163
2019-02-01,36014843
2019-02-02,35964406
2019-02-03,36028827
2019-02-04,36159565
2019-02-05,36045468
2019-02-06,36146609
2019-02-07,36009211
2019-02-08,36075986
2019-02-09,36136274
2019-02-10,36093377
2019-02-11,36069400
2019-02-12,36041043
2019-02-13,35887560
2019-02-14,35816161
2019-02-15,35647596
2019-02-16,35703449
2019-02-17,35797761
2019-02-18,35884714
2019-02-19,35859920
2019-02-20,35828883
2019-02-21,35809328
2019-02-22,35873095
2019-02-23,35989838
2019-02-24,35905602
2019-02-25,35736260
2019-02-26,35686714
2019-02-27,35595838
2019-02-28,34963410
2019-03-01,35203099
2019-03-02,34965279
2019-03-03,35017134
2019-03-04,34856843
2019-03-05,34840598
2019-03-06,34712089
2019-03-07,34769148
2019-03-08,34812168
2019-03-09,34844554
2019-03-10,34916345
2019-03-11,34943677
2019-03-12,34754840
2019-03-13,34626377
2019-03-14,34654430
2019-03-15,34656166
2019-03-16,34686878
2019-03-17,34634440
2019-03-18,34355965
2019-03-19,34283631
2019-03-20,34159179
2019-03-21,34101422
2019-03-22,33946610
2019-03-23,33879315
2019-03-24,33806898
2019-03-25,33800472
2019-03-26,33541446
2019-03-27,33309936
2019-03-28,32944232
2019-03-29,33130133
2019-03-30,33055559
2019-03-31,33056344
2019-04-01,33307081
2019-04-02,33201981
2019-04-03,33199260
2019-04-04,33255680
2019-04-05,33278928
2019-04-06,33294911
2019-04-07,33225110
2019-04-08,33464697
2019-04-09,33585451
2019-04-10,33759182
2019-04-11,33589441
2019-04-12,32534165
2019-04-13,31990864
2019-04-14,31151135
2019-04-15,29928728
2019-04-16,28847893
2019-04-17,30176205
2019-04-18,30947194
2019-04-19,31381695
2019-04-20,31407712
2019-04-21,31309125
2019-04-22,30929495
2019-04-23,30672879
2019-04-24,30485509
2019-04-25,30275482
2019-04-26,30241642
2019-04-27,30242152
2019-04-28,30261925
2019-04-29,30293740
2019-04-30,30432061
2019-05-01,30426533
2019-05-02,30366012
2019-05-03,30408906
2019-05-04,30415991
2019-05-05,30515105
2019-05-06,30480327
2019-05-07,30388796
2019-05-08,30328568
2019-05-09,30405813
2019-05-10,31059177
2019-05-11,31523388
2019-05-12,31918280
2019-05-13,32568164
2019-05-14,32741260
2019-05-15,32940007
2019-05-16,32968793
2019-05-17,33100750
2019-05-18,33366873
2019-05-19,33146056
2019-05-20,33077973
2019-05-21,32969412
2019-05-22,32930235
2019-05-23,32914881
2019-05-24,33021242
2019-05-25,33293323
2019-05-26,33329036
2019-05-27,33599570
2019-05-28,33763497
2019-05-29,33882200
2019-05-30,33972710
2019-05-31,33929701
2019-06-01,33975446
2019-06-02,34159322
2019-06-03,34100660
2019-06-04,33974803
2019-06-05,33644454
2019-06-06,33328127
2019-06-07,33576343
2019-06-08,33669316
2019-06-09,33767632
2019-06-10,33704954
2019-06-11,33698764
2019-06-12,33591590
2019-06-13,33363158
2019-06-14,33312020
2019-06-15,33776760
2019-06-16,33595149
2019-06-17,33261254
2019-06-18,32720725
2019-06-19,32423335
2019-06-20,31009106
2019-06-21,30542187
2019-06-22,29824897
2019-06-23,28503067
2019-06-24,29051163
2019-06-25,30441025
2019-06-26,31734232
2019-06-27,32204960
2019-06-28,32273672
2019-06-29,32714284
2019-06-30,32792347
2019-07-01,32351007
2019-07-02,30766207
2019-07-03,29369788
2019-07-04,28973572
2019-07-05,28494362
2019-07-06,29335237
2019-07-07,30250884
2019-07-08,30026612
2019-07-09,29400193
2019-07-10,29258177
2019-07-11,29072988
2019-07-12,29111026
2019-07-13,29269663
2019-07-14,29645217
2019-07-15,29493906
2019-07-16,29537387
2019-07-17,29727277
2019-07-18,29525406
2019-07-19,29448321
2019-07-20,29491178
2019-07-21,29520079
2019-07-22,29634950
2019-07-23,29589064
2019-07-24,29591297
2019-07-25,29398277
2019-07-26,29205938
2019-07-27,29208512
2019-07-28,29339525
2019-07-29,29632849
2019-07-30,29627650
2019-07-31,29601874
2019-08-01,29544802
2019-08-02,29543430
2019-08-03,29610634
2019-08-04,29530660
2019-08-05,29433436
2019-08-06,29436525
2019-08-07,29576982
2019-08-08,29635922
2019-08-09,29727648
2019-08-10,30138146
2019-08-11,30329082
2019-08-12,30400977
2019-08-13,30406209
2019-08-14,30572334
2019-08-15,30487557
2019-08-16,30533342
2019-08-17,30687853
2019-08-18,30765967
2019-08-19,30813035
2019-08-20,30485999
2019-08-21,30480305
2019-08-22,30698721
2019-08-23,30655811
2019-08-24,30831979
2019-08-24,30831979
2019-08-25,30754982
2019-08-25,30754982
2019-08-26,30849858
2019-08-26,30849858
2019-08-27,30909908
2019-08-27,30909908
2019-08-28,30970047
2019-08-29,30734810
2019-08-30,30846023
2019-08-31,30866527
2019-09-01,30963390
2019-09-02,30915627
2019-09-03,30834437
2019-09-04,30793263
2019-09-05,30548110
2019-09-06,30446597
2019-09-07,30394968
2019-09-08,30262566
2019-09-09,30048090
2019-09-10,29935034
2019-09-11,29798691
2019-09-12,29664417
2019-09-13,29583246
2019-09-14,29761643
2019-09-15,30130181
2019-09-16,30246906
2019-09-17,30243332
2019-09-18,30224227
2019-09-19,30503100
2019-09-20,30516571
2019-09-21,30588658
2019-09-22,30506751
2019-09-23,30325505
2019-09-24,30071046
2019-09-25,29970596
2019-09-26,29847104
2019-09-27,29934836
2019-09-28,30202081
2019-09-29,30080936
2019-09-30,30174428
2019-10-01,30051035
2019-10-02,30009692
2019-10-03,30026990
2019-10-04,30060139
2019-10-05,30133485
2019-10-06,30092555
2019-10-07,30102143
2019-10-08,30161509
2019-10-09,30391358
2019-10-10,30475262
2019-10-11,30495838
2019-10-12,30586519
2019-10-13,31028313
2019-10-14,31031914
2019-10-15,30964022
2019-10-16,30910588
2019-10-17,30887282
2019-10-18,30962456
2019-10-19,30958629
2019-10-20,31080762
2019-10-21,31038753
2019-10-22,31026513
2019-10-23,30975027
2019-10-24,30969068
2019-10-25,30962541
2019-10-26,30990303
2019-10-27,31088280
2019-10-28,31291259
2019-10-29,31088747
2019-10-30,31070287
2019-10-31,30946852
2019-11-01,30935489
2019-11-02,30929223
2019-11-03,31061709
2019-11-04,30941298
2019-11-05,30861388
2019-11-06,30780015
2019-11-07,30788906
2019-11-08,30738280
2019-11-09,30729716
2019-11-10,31080213
2019-11-11,31262182
2019-11-12,31281739
2019-11-13,31259019
2019-11-14,31313453
2019-11-15,31532021
2019-11-16,31438973
2019-11-17,31671055
2019-11-18,31939829
2019-11-19,31720761
2019-11-20,31489909
2019-11-21,31212362
2019-11-22,31162215
2019-11-23,31193184
2019-11-24,31230600
2019-11-25,31306524
2019-11-26,31186192
2019-11-27,31268068
2019-11-28,31458838
2019-11-29,31914680
2019-11-30,32237084
2019-12-01,32609658
2019-12-02,32453388
2019-12-03,32448881
2019-12-04,32459141
2019-12-05,32445419
2019-12-06,32362468
2019-12-07,32384995
2019-12-08,32526013
2019-12-09,32502649
2019-12-10,32434668
2019-12-11,32369553
2019-12-12,32364859
2019-12-13,32335479
2019-12-14,32616945
2019-12-15,32641883
2019-12-16,32776330
2019-12-17,32758440
2019-12-18,33059165
2019-12-19,33132928
2019-12-20,33065149
2019-12-21,33042110
2019-12-22,33290803
2019-12-23,33142252
2019-12-24,33161920
2019-12-25,33227849
2019-12-26,33451406
2019-12-27,34214298
2019-12-28,34078643
2019-12-29,34182830
2019-12-30,34107298
2019-12-31,34044069
2020-01-01,34026000
2020-01-02,34066642
2020-01-03,34102619
2020-01-04,34258327
2020-01-05,34231492
2020-01-06,34115917
2020-01-07,34073831
2020-01-08,34092875
2020-01-09,34022373
2020-01-10,34197358
2020-01-11,34418358
2020-01-12,34363862
2020-01-13,34472616
2020-01-14,34436282
2020-01-15,34442757
2020-01-16,34520020
2020-01-17,34773549
2020-01-18,35206205
2020-01-19,35322674
2020-01-20,35281041
2020-01-21,35354637
2020-01-22,35698552
2020-01-23,35445433
2020-01-24,35695892
2020-01-25,35848939
2020-01-26,35912447
2020-01-27,35919263
2020-01-28,35839872
2020-01-29,35669493
2020-01-30,35645543
2020-01-31,35755417
2020-02-01,35584130
2020-02-02,35548105
2020-02-03,35577440
2020-02-04,35543217
2020-02-05,35398505
2020-02-06,33767487
2020-02-07,32166509
2020-02-08,31836546
2020-02-09,31881242
2020-02-10,31963662
2020-02-11,32006562
2020-02-12,32394627
2020-02-13,32505386
2020-02-14,32596610
2020-02-15,33273348
2020-02-16,34017368
2020-02-17,33906601
2020-02-18,33859460
2020-02-19,33825532
2020-02-20,33941046
2020-02-21,33954890
2020-02-22,34003716
2020-02-23,34170499
2020-02-24,34448219
2020-02-25,34554740
2020-02-26,34587299
2020-02-27,34778914
2020-02-28,35018751
2020-02-29,35069208
2020-03-01,35447067
2020-03-02,35281391
2020-03-03,35247441
2020-03-04,35174698
2020-03-05,34978846
2020-03-06,34932661
2020-03-07,34841692
2020-03-08,34945071
2020-03-09,34994167
2020-03-10,35007655
2020-03-11,35070683
2020-03-12,34954044
2020-03-13,34911261
2020-03-14,35010261
2020-03-15,35023544
2020-03-16,35069000
2020-03-17,35122844
2020-03-18,35522333
2020-03-19,35615427
2020-03-20,36266063
2020-03-21,36472774
2020-03-22,36983144
2020-03-23,37114321
2020-03-24,37050063
2020-03-25,37019106
2020-03-26,36888687
2020-03-27,36644238
2020-03-28,36572748
2020-03-29,36238458
2020-03-30,36086948
2020-03-31,36066758
2020-04-01,36120337
2020-04-02,36309265
2020-04-03,36460234
2020-04-04,36634649
2020-04-05,36702475
2020-04-06,36793715
2020-04-07,36801356
2020-04-08,37079023
2020-04-09,37111626
2020-04-10,37234560
2020-04-11,37782792
2020-04-12,38031972
2020-04-13,38246159
2020-04-14,38182526
2020-04-15,38198672
2020-04-16,38289092
2020-04-17,38409508
2020-04-18,38542887
2020-04-19,38486858
2020-04-20,38421711
2020-04-21,38341222
2020-04-22,37909649
2020-04-23,37270274
2020-04-24,37114757
2020-04-25,36776505
2020-04-26,36903514
2020-04-27,37015794
2020-04-28,37141645
2020-04-29,37223079
2020-04-30,37317523
2020-05-01,37275384
2020-05-02,37651477
2020-05-03,37720354
2020-05-04,37652012
2020-05-05,37677959
2020-05-06,37797534
2020-05-07,37838493
2020-05-08,38048014
2020-05-09,38201303
2020-05-10,38331255
2020-05-11,38347009
2020-05-12,38471574
2020-05-13,38508003
