date_obj,Black%20set%20(sk) price
2019-03-24,8610
2019-03-25,8610
2019-03-26,8585
2019-03-27,8585
2019-03-28,8585
2019-03-29,8571
2019-03-30,8571
2019-03-31,8571
2019-04-01,8874
2019-04-02,8874
2019-04-03,9233
2019-04-04,9233
2019-04-05,9584
2019-04-06,9584
2019-04-07,9971
2019-04-08,9971
2019-04-09,10381
2019-04-10,10381
2019-04-11,10381
2019-04-12,10691
2019-04-13,10691
2019-04-14,10319
2019-04-15,10319
2019-04-16,10319
2019-04-17,9969
2019-04-18,9969
2019-04-19,9969
2019-04-20,9640
2019-04-21,9640
2019-04-22,9640
2019-04-23,9473
2019-04-24,9473
2019-04-25,9544
2019-04-26,9544
2019-04-27,9703
2019-04-28,9703
2019-04-29,9815
2019-04-30,9815
2019-05-01,9815
2019-05-02,9540
2019-05-03,9540
2019-05-04,9592
2019-05-05,9592
2019-05-06,9592
2019-05-07,9517
2019-05-08,9517
2019-05-09,9517
2019-05-10,9839
2019-05-11,9839
2019-05-12,9833
2019-05-13,9833
2019-05-14,9734
2019-05-15,9734
2019-05-16,9734
2019-05-17,9559
2019-05-18,9559
2019-05-19,9324
2019-05-20,9324
2019-05-21,9324
2019-05-22,8857
2019-05-23,8857
2019-05-24,8452
2019-05-25,8452
2019-05-26,8201
2019-05-27,8201
2019-05-28,7849
2019-05-29,7849
2019-05-30,8101
2019-05-31,8101
2019-06-01,8101
2019-06-02,8276
2019-06-03,8276
2019-06-04,8365
2019-06-05,8365
2019-06-06,8365
2019-06-07,8367
2019-06-08,8367
2019-06-09,8163
2019-06-10,8163
2019-06-11,8163
2019-06-12,8397
2019-06-13,8397
2019-06-14,8397
2019-06-15,8667
2019-06-16,8667
2019-06-17,8536
2019-06-18,8536
2019-06-19,8536
2019-06-20,8521
2019-06-21,8521
2019-06-22,8521
2019-06-23,8424
2019-06-24,8424
2019-06-25,8424
2019-06-26,8425
2019-06-27,8425
2019-06-28,8593
2019-06-29,8593
2019-06-30,8887
2019-07-01,8887
2019-07-02,9150
2019-07-03,9150
2019-07-04,9150
2019-07-05,9281
2019-07-06,9281
2019-07-07,9330
2019-07-08,9330
2019-07-09,9197
2019-07-10,9197
2019-07-11,9197
2019-07-12,9357
2019-07-13,9357
2019-07-14,9253
2019-07-15,9253
2019-07-16,9253
2019-07-17,9204
2019-07-18,9204
2019-07-19,9204
2019-07-20,8985
2019-07-21,8985
2019-07-22,8902
2019-07-23,8902
2019-07-24,8902
2019-07-25,8515
2019-07-26,8515
2019-07-27,8515
2019-07-28,8294
2019-07-29,8294
2019-07-30,8151
2019-07-31,8151
2019-08-01,8338
2019-08-02,8338
2019-08-03,8458
2019-08-04,8458
2019-08-05,8284
2019-08-06,8284
2019-08-07,8290
2019-08-08,8290
2019-08-09,8290
2019-08-10,8409
2019-08-11,8409
2019-08-12,8409
2019-08-13,8411
2019-08-14,8411
2019-08-15,8411
2019-08-16,8474
2019-08-17,8474
2019-08-18,8474
2019-08-19,8603
2019-08-20,8603
2019-08-21,8603
2019-08-22,8639
2019-08-23,8639
2019-08-24,8709
2019-08-24,8709
2019-08-25,8709
2019-08-25,8709
2019-08-26,8709
2019-08-27,8597
2019-08-27,8597
2019-08-28,8597
2019-08-29,8597
2019-08-30,8645
2019-08-31,8645
2019-09-01,8623
2019-09-02,8623
2019-09-03,8623
2019-09-04,8499
2019-09-05,8499
2019-09-06,8499
2019-09-07,8519
2019-09-08,8519
2019-09-09,8519
2019-09-10,8461
2019-09-11,8461
2019-09-12,8461
2019-09-13,8486
2019-09-14,8486
2019-09-15,8486
2019-09-16,8521
2019-09-17,8521
2019-09-18,8521
2019-09-19,8126
2019-09-20,8126
2019-09-21,8126
2019-09-22,7979
2019-09-23,7979
2019-09-24,7979
2019-09-25,8097
2019-09-26,8097
2019-09-27,8097
2019-09-28,8224
2019-09-29,8224
2019-09-30,8224
2019-10-01,8438
2019-10-02,8438
2019-10-03,8438
2019-10-04,8438
2019-10-05,8497
2019-10-06,8497
2019-10-07,8750
2019-10-08,8750
2019-10-09,8750
2019-10-10,8448
2019-10-11,8448
2019-10-12,8448
2019-10-13,8676
2019-10-14,8676
2019-10-15,8676
2019-10-16,8758
2019-10-17,8758
2019-10-18,8758
2019-10-19,8733
2019-10-20,8733
2019-10-21,8733
2019-10-22,8733
2019-10-23,8939
2019-10-24,8939
2019-10-25,8939
2019-10-26,8939
2019-10-27,9186
2019-10-28,9186
2019-10-29,9186
2019-10-30,9175
2019-10-31,9175
2019-11-01,9175
2019-11-02,9273
2019-11-03,9273
2019-11-04,9273
2019-11-05,9273
2019-11-06,8978
2019-11-07,8978
2019-11-08,8978
2019-11-09,8678
2019-11-10,8678
2019-11-11,8678
2019-11-12,8782
2019-11-13,8782
2019-11-14,8782
2019-11-15,8782
2019-11-16,8708
2019-11-17,8708
2019-11-18,8708
2019-11-19,8708
2019-11-20,8381
2019-11-21,8381
2019-11-22,8381
2019-11-23,8219
2019-11-24,8219
2019-11-25,8219
2019-11-26,8422
2019-11-27,8422
2019-11-28,8422
2019-11-29,8422
2019-11-30,8653
2019-12-01,8653
2019-12-02,8653
2019-12-03,8914
2019-12-04,8914
2019-12-05,8914
2019-12-06,8914
2019-12-07,9124
2019-12-08,9124
2019-12-09,9124
2019-12-10,9219
2019-12-11,9219
2019-12-12,9219
2019-12-13,9219
2019-12-14,8838
2019-12-15,8838
2019-12-16,8838
2019-12-17,8731
2019-12-18,8731
2019-12-19,8731
2019-12-20,8800
2019-12-21,8800
2019-12-22,8800
2019-12-23,9042
2019-12-24,9042
2019-12-25,9042
2019-12-26,9097
2019-12-27,9097
2019-12-28,9097
2019-12-29,9128
2019-12-30,9128
2019-12-31,9128
2020-01-01,9097
2020-01-02,9097
2020-01-03,9097
2020-01-04,9086
2020-01-05,9086
2020-01-06,9086
2020-01-07,8933
2020-01-08,8933
2020-01-09,8933
2020-01-10,8879
2020-01-11,8879
2020-01-12,8879
2020-01-13,8781
2020-01-14,8781
2020-01-15,8781
2020-01-16,8639
2020-01-17,8639
2020-01-18,8639
2020-01-19,8638
2020-01-20,8638
2020-01-21,8638
2020-01-22,8756
2020-01-23,8756
2020-01-24,8756
2020-01-25,9025
2020-01-26,9025
2020-01-27,9288
2020-01-28,9288
2020-01-29,9288
2020-01-30,9402
2020-01-31,9402
2020-02-01,9573
2020-02-02,9573
2020-02-03,9790
2020-02-04,9790
2020-02-05,9752
2020-02-06,9752
2020-02-07,9474
2020-02-08,9474
2020-02-09,9474
2020-02-10,9705
2020-02-11,9705
2020-02-12,9705
2020-02-13,9435
2020-02-14,9435
2020-02-15,9435
2020-02-16,9419
2020-02-17,9419
2020-02-18,9428
2020-02-19,9428
2020-02-20,9428
2020-02-21,9428
2020-02-22,9389
2020-02-23,9389
2020-02-24,9389
2020-02-25,9581
2020-02-26,9581
2020-02-27,9581
2020-02-28,9784
2020-02-29,9784
2020-03-01,9784
2020-03-02,9529
2020-03-03,9529
2020-03-04,9529
2020-03-05,9368
2020-03-06,9368
2020-03-07,9368
2020-03-08,9276
2020-03-09,9276
2020-03-10,9276
2020-03-11,8940
2020-03-12,8940
2020-03-13,8940
2020-03-14,8845
2020-03-15,8845
2020-03-16,8845
2020-03-17,8877
2020-03-18,8877
2020-03-19,8877
2020-03-20,8913
2020-03-21,8913
2020-03-22,9084
2020-03-23,9084
2020-03-24,9040
2020-03-25,9040
2020-03-26,9261
2020-03-27,9261
2020-03-28,9360
2020-03-29,9599
2020-03-30,9599
2020-03-31,9301
2020-04-01,9301
2020-04-02,9253
2020-04-03,9253
2020-04-04,9046
2020-04-05,9046
2020-04-06,8966
2020-04-07,8966
2020-04-08,9224
2020-04-09,9224
2020-04-10,9238
2020-04-11,8969
2020-04-12,8969
2020-04-13,9203
2020-04-14,9203
2020-04-15,9209
2020-04-16,9209
2020-04-17,9237
2020-04-18,9237
2020-04-19,9339
2020-04-20,9339
2020-04-21,8911
2020-04-22,9001
2020-04-23,9001
2020-04-24,9140
2020-04-25,9140
2020-04-26,9061
2020-04-27,9061
2020-04-28,9174
2020-04-29,9174
2020-04-30,9198
2020-05-01,9198
2020-05-02,9198
2020-05-03,9198
2020-05-04,9289
2020-05-05,9289
2020-05-06,9420
2020-05-07,9420
2020-05-08,9307
2020-05-09,9307
2020-05-10,8941
2020-05-11,8941
2020-05-12,8941
2020-05-13,8772
