date_obj,Saradomin%20crozier price
2019-04-04,4962
2019-04-05,5050
2019-04-06,5119
2019-04-07,4891
2019-04-08,4757
2019-04-09,4621
2019-04-10,4511
2019-04-11,4387
2019-04-12,4183
2019-04-13,4002
2019-04-14,3888
2019-04-15,3919
2019-04-16,3869
2019-04-17,3875
2019-04-18,3857
2019-04-19,3877
2019-04-20,3906
2019-04-21,3953
2019-04-22,4035
2019-04-23,4078
2019-04-24,3902
2019-04-25,3732
2019-04-26,3654
2019-04-27,3663
2019-04-28,3799
2019-04-29,3989
2019-04-30,4156
2019-05-01,4333
2019-05-02,4521
2019-05-03,4690
2019-05-04,4753
2019-05-05,4758
2019-05-06,4866
2019-05-07,5010
2019-05-08,5059
2019-05-09,5059
2019-05-10,5131
2019-05-11,5180
2019-05-12,5251
2019-05-13,5435
2019-05-14,5584
2019-05-15,5584
2019-05-16,5707
2019-05-17,5707
2019-05-18,5881
2019-05-19,5881
2019-05-20,5929
2019-05-21,5929
2019-05-22,5897
2019-05-23,5901
2019-05-24,5944
2019-05-25,5960
2019-05-26,5948
2019-05-27,5808
2019-05-28,5808
2019-05-29,5526
2019-05-30,5294
2019-05-31,5294
2019-06-01,5029
2019-06-02,4853
2019-06-03,4853
2019-06-04,4630
2019-06-05,4419
2019-06-06,4306
2019-06-07,4306
2019-06-08,4403
2019-06-09,4484
2019-06-10,4484
2019-06-11,4683
2019-06-12,4865
2019-06-13,4879
2019-06-14,4901
2019-06-15,4901
2019-06-16,4957
2019-06-17,5078
2019-06-18,5078
2019-06-19,5090
2019-06-20,5111
2019-06-21,5133
2019-06-22,5133
2019-06-23,5078
2019-06-24,4950
2019-06-25,5012
2019-06-26,5135
2019-06-27,5280
2019-06-28,5280
2019-06-29,5420
2019-06-30,5586
2019-07-01,5586
2019-07-02,5727
2019-07-03,5944
2019-07-04,5944
2019-07-05,5909
2019-07-06,5754
2019-07-07,5686
2019-07-08,5656
2019-07-09,5622
2019-07-10,5602
2019-07-11,5602
2019-07-12,5605
2019-07-13,5605
2019-07-14,5606
2019-07-15,5606
2019-07-16,5815
2019-07-17,5989
2019-07-18,6229
2019-07-19,6540
2019-07-20,6823
2019-07-21,7160
2019-07-22,7514
2019-07-23,7807
2019-07-24,7907
2019-07-25,7907
2019-07-26,8136
2019-07-27,7877
2019-07-28,7877
2019-07-29,7483
2019-07-30,7146
2019-07-31,6845
2019-08-01,6578
2019-08-02,6578
2019-08-03,6395
2019-08-04,6395
2019-08-05,6293
2019-08-06,6293
2019-08-07,5979
2019-08-08,5979
2019-08-09,5788
2019-08-10,5633
2019-08-11,5633
2019-08-12,5367
2019-08-13,5367
2019-08-14,5145
2019-08-15,4942
2019-08-16,4815
2019-08-17,4815
2019-08-18,4743
2019-08-19,4667
2019-08-20,4667
2019-08-21,4554
2019-08-22,4478
2019-08-23,4478
2019-08-24,4620
2019-08-24,4620
2019-08-25,4620
2019-08-25,4620
2019-08-26,4696
2019-08-26,4696
2019-08-27,4696
2019-08-27,4696
2019-08-28,4663
2019-08-29,4663
2019-08-30,4876
2019-08-31,4876
2019-09-01,4959
2019-09-02,4959
2019-09-03,4947
2019-09-04,4947
2019-09-05,4999
2019-09-06,4999
2019-09-07,5032
2019-09-08,5006
2019-09-09,5006
2019-09-10,4894
2019-09-11,4905
2019-09-12,4905
2019-09-13,4727
2019-09-14,4536
2019-09-15,4355
2019-09-16,4227
2019-09-17,4227
2019-09-18,4352
2019-09-19,4352
2019-09-20,4514
2019-09-21,4501
2019-09-22,4433
2019-09-23,4370
2019-09-24,4370
2019-09-25,4213
2019-09-26,4034
2019-09-27,4034
2019-09-28,3918
2019-09-29,3918
2019-09-30,3863
2019-10-01,3853
2019-10-02,3853
2019-10-03,3830
2019-10-04,3830
2019-10-05,3818
2019-10-06,3831
2019-10-07,3831
2019-10-08,3893
2019-10-09,3893
2019-10-10,3955
2019-10-11,3955
2019-10-12,3845
2019-10-13,3720
2019-10-14,3543
2019-10-15,3543
2019-10-16,3406
2019-10-17,3406
2019-10-18,3328
2019-10-19,3270
2019-10-20,3270
2019-10-21,3228
2019-10-22,3228
2019-10-23,3189
2019-10-24,3189
2019-10-25,3105
2019-10-26,3052
2019-10-27,3052
2019-10-28,2988
2019-10-29,2988
2019-10-30,2913
2019-10-31,2859
2019-11-01,2859
2019-11-02,2759
2019-11-03,2678
2019-11-04,2678
2019-11-05,2675
2019-11-06,2675
2019-11-07,2675
2019-11-08,2631
2019-11-09,2641
2019-11-10,2611
2019-11-11,2611
2019-11-12,2571
2019-11-13,2571
2019-11-14,2657
2019-11-15,2648
2019-11-16,2616
2019-11-17,2616
2019-11-18,2589
2019-11-19,2589
2019-11-20,2539
2019-11-21,2539
2019-11-22,2458
2019-11-23,2475
2019-11-24,2475
2019-11-25,2497
2019-11-26,2536
2019-11-27,2536
2019-11-28,2485
2019-11-29,2485
2019-11-30,2519
2019-12-01,2566
2019-12-02,2601
2019-12-03,2601
2019-12-04,2597
2019-12-05,2597
2019-12-06,2644
2019-12-07,2765
2019-12-08,2765
2019-12-09,2904
2019-12-10,3048
2019-12-11,3048
2019-12-12,3106
2019-12-13,3106
2019-12-14,3116
2019-12-15,3111
2019-12-16,3111
2019-12-17,3151
2019-12-18,3151
2019-12-19,3141
2019-12-20,3141
2019-12-21,3126
2019-12-22,3155
2019-12-23,3155
2019-12-24,3109
2019-12-25,3109
2019-12-26,3044
2019-12-27,3001
2019-12-28,2924
2019-12-29,2924
2019-12-30,2943
2019-12-31,2943
2020-01-01,3003
2020-01-02,2976
2020-01-03,2976
2020-01-04,2910
2020-01-05,2843
2020-01-06,2843
2020-01-07,2795
2020-01-08,2795
2020-01-09,2799
2020-01-10,2803
2020-01-11,2754
2020-01-12,2699
2020-01-13,2699
2020-01-14,2653
2020-01-15,2599
2020-01-16,2605
2020-01-17,2588
2020-01-18,2588
2020-01-19,2621
2020-01-20,2700
2020-01-21,2700
2020-01-22,2694
2020-01-23,2756
2020-01-24,2760
2020-01-25,2749
2020-01-26,2722
2020-01-27,2789
2020-01-28,2789
2020-01-29,2696
2020-01-30,2760
2020-01-31,2760
2020-02-01,2766
2020-02-02,2803
2020-02-03,2829
2020-02-04,2805
2020-02-05,2813
2020-02-06,2809
2020-02-07,2809
2020-02-08,2700
2020-02-09,2685
2020-02-10,2732
2020-02-11,2732
2020-02-12,2755
2020-02-13,2755
2020-02-14,2784
2020-02-15,2784
2020-02-16,2754
2020-02-17,2752
2020-02-18,2790
2020-02-19,2790
2020-02-20,2792
2020-02-21,2792
2020-02-22,2799
2020-02-23,2843
2020-02-24,2845
2020-02-25,2845
2020-02-26,2816
2020-02-27,2816
2020-02-28,2825
2020-02-29,2825
2020-03-01,2834
2020-03-02,2834
2020-03-03,2846
2020-03-04,2846
2020-03-05,2860
2020-03-06,2903
2020-03-07,2903
2020-03-08,2972
2020-03-09,2975
2020-03-10,2902
2020-03-11,2894
2020-03-12,2834
2020-03-13,2814
2020-03-14,2772
2020-03-15,2741
2020-03-16,2749
2020-03-17,2768
2020-03-18,2786
2020-03-19,2806
2020-03-20,2810
2020-03-21,2828
2020-03-22,2824
2020-03-23,2816
2020-03-24,2820
2020-03-25,2824
2020-03-26,2842
2020-03-27,2846
2020-03-28,2802
2020-03-29,2828
2020-03-30,2840
2020-03-31,2839
2020-04-01,2842
2020-04-02,2813
2020-04-03,2813
2020-04-04,2829
2020-04-05,2937
2020-04-06,3009
2020-04-07,2950
2020-04-08,2945
2020-04-09,2911
2020-04-10,2861
2020-04-11,2792
2020-04-12,2710
2020-04-13,2664
2020-04-14,2655
2020-04-15,2659
2020-04-16,2652
2020-04-17,2588
2020-04-18,2538
2020-04-19,2480
2020-04-20,2446
2020-04-21,2514
2020-04-22,2543
2020-04-23,2563
2020-04-24,2580
2020-04-25,2594
2020-04-26,2587
2020-04-27,2688
2020-04-28,2733
2020-04-29,2777
2020-04-30,2737
2020-05-01,2749
2020-05-02,2667
2020-05-03,2604
2020-05-04,2687
2020-05-05,2735
2020-05-06,2686
2020-05-07,2699
2020-05-08,2743
2020-05-09,2814
2020-05-10,2852
2020-05-11,2905
2020-05-12,2998
2020-05-13,3065
