date_obj,Mithril%20set%20(lg) price
2019-04-07,6187
2019-04-08,6275
2019-04-09,6385
2019-04-10,6357
2019-04-11,6393
2019-04-12,6383
2019-04-13,6442
2019-04-14,6596
2019-04-15,6708
2019-04-16,6707
2019-04-17,6714
2019-04-18,6669
2019-04-19,6570
2019-04-20,6517
2019-04-21,6567
2019-04-22,6627
2019-04-23,6578
2019-04-24,6738
2019-04-25,6692
2019-04-26,6729
2019-04-27,6665
2019-04-28,6516
2019-04-29,6368
2019-04-30,6426
2019-05-01,6461
2019-05-02,6431
2019-05-03,6514
2019-05-04,6356
2019-05-05,6323
2019-05-06,6319
2019-05-07,6366
2019-05-08,6382
2019-05-09,6318
2019-05-10,6286
2019-05-11,6241
2019-05-12,6160
2019-05-13,6167
2019-05-14,6244
2019-05-15,6145
2019-05-16,6116
2019-05-17,6272
2019-05-18,6202
2019-05-19,6122
2019-05-20,6095
2019-05-21,6120
2019-05-22,6069
2019-05-23,5971
2019-05-24,6053
2019-05-25,6158
2019-05-26,6173
2019-05-27,6073
2019-05-28,6053
2019-05-29,6020
2019-05-30,6118
2019-05-31,6192
2019-06-01,6122
2019-06-02,6121
2019-06-03,6227
2019-06-04,6192
2019-06-05,6201
2019-06-06,6167
2019-06-07,6045
2019-06-08,6238
2019-06-09,6335
2019-06-10,6195
2019-06-11,6252
2019-06-12,6509
2019-06-13,6505
2019-06-14,6649
2019-06-15,6582
2019-06-16,6409
2019-06-17,6255
2019-06-18,6149
2019-06-19,6016
2019-06-20,5941
2019-06-21,5890
2019-06-22,5766
2019-06-23,5631
2019-06-24,5750
2019-06-25,5913
2019-06-26,5991
2019-06-27,6036
2019-06-28,6227
2019-06-29,6349
2019-06-30,6343
2019-07-01,6282
2019-07-02,6281
2019-07-03,6414
2019-07-04,6492
2019-07-05,6541
2019-07-06,6541
2019-07-07,6409
2019-07-08,6446
2019-07-09,6443
2019-07-10,6358
2019-07-11,6267
2019-07-12,6319
2019-07-13,6213
2019-07-14,6183
2019-07-15,6079
2019-07-16,6101
2019-07-17,6176
2019-07-18,6131
2019-07-19,6192
2019-07-20,6392
2019-07-21,6350
2019-07-22,6306
2019-07-23,6397
2019-07-24,6285
2019-07-25,6278
2019-07-26,6403
2019-07-27,6398
2019-07-28,6347
2019-07-29,6264
2019-07-30,6202
2019-07-31,6106
2019-08-01,6275
2019-08-02,6237
2019-08-03,6316
2019-08-04,6045
2019-08-05,6115
2019-08-06,6042
2019-08-07,6061
2019-08-08,6108
2019-08-09,6216
2019-08-10,6199
2019-08-11,6184
2019-08-12,6140
2019-08-13,6108
2019-08-14,6253
2019-08-15,6423
2019-08-16,6554
2019-08-17,6267
2019-08-18,6235
2019-08-19,6346
2019-08-20,6517
2019-08-21,6713
2019-08-22,6855
2019-08-23,6844
2019-08-24,6837
2019-08-24,6837
2019-08-25,6738
2019-08-25,6738
2019-08-26,6782
2019-08-26,6782
2019-08-27,6711
2019-08-27,6711
2019-08-28,6647
2019-08-29,6566
2019-08-30,6482
2019-08-31,6458
2019-09-01,6282
2019-09-02,6051
2019-09-03,6075
2019-09-04,6108
2019-09-05,6282
2019-09-06,6456
2019-09-07,6361
2019-09-08,6196
2019-09-09,6292
2019-09-10,6475
2019-09-11,6415
2019-09-12,6369
2019-09-13,6497
2019-09-14,6538
2019-09-15,6608
2019-09-16,6638
2019-09-17,6485
2019-09-18,6477
2019-09-19,6457
2019-09-20,6490
2019-09-21,6609
2019-09-22,6648
2019-09-23,6466
2019-09-24,6303
2019-09-25,6349
2019-09-26,6347
2019-09-27,6210
2019-09-28,6193
2019-09-29,6242
2019-09-30,6208
2019-10-01,6236
2019-10-02,6456
2019-10-03,6389
2019-10-04,6248
2019-10-05,6294
2019-10-06,6233
2019-10-07,6359
2019-10-08,6172
2019-10-09,6253
2019-10-10,6251
2019-10-11,6218
2019-10-12,6237
2019-10-13,6182
2019-10-14,6113
2019-10-15,6050
2019-10-16,5993
2019-10-17,6058
2019-10-18,6120
2019-10-19,6178
2019-10-20,6178
2019-10-21,6111
2019-10-22,6092
2019-10-23,6045
2019-10-24,6161
2019-10-25,6169
2019-10-26,6117
2019-10-27,6240
2019-10-28,6179
2019-10-29,6217
2019-10-30,6120
2019-10-31,6066
2019-11-01,6051
2019-11-02,6001
2019-11-03,6065
2019-11-04,6036
2019-11-05,6142
2019-11-06,6216
2019-11-07,6178
2019-11-08,6131
2019-11-09,6178
2019-11-10,6202
2019-11-11,6214
2019-11-12,6172
2019-11-13,6143
2019-11-14,6135
2019-11-15,5931
2019-11-16,5634
2019-11-17,5584
2019-11-18,5615
2019-11-19,5549
2019-11-20,5676
2019-11-21,5780
2019-11-22,5972
2019-11-23,5977
2019-11-24,5905
2019-11-25,5876
2019-11-26,5810
2019-11-27,5645
2019-11-28,5814
2019-11-29,5846
2019-11-30,6039
2019-12-01,6166
2019-12-02,6100
2019-12-03,6056
2019-12-04,6005
2019-12-05,5954
2019-12-06,5919
2019-12-07,5902
2019-12-08,5862
2019-12-09,5893
2019-12-10,5866
2019-12-11,5969
2019-12-12,5958
2019-12-13,5909
2019-12-14,5750
2019-12-15,5831
2019-12-16,5803
2019-12-17,5908
2019-12-18,5994
2019-12-19,6132
2019-12-20,6076
2019-12-21,5917
2019-12-22,5835
2019-12-23,5930
2019-12-24,5955
2019-12-25,5910
2019-12-26,5975
2019-12-27,5898
2019-12-28,5904
2019-12-29,5991
2019-12-30,5920
2019-12-31,5774
2020-01-01,5766
2020-01-02,5918
2020-01-03,5953
2020-01-04,5974
2020-01-05,5896
2020-01-06,5604
2020-01-07,5516
2020-01-08,5599
2020-01-09,5747
2020-01-10,5884
2020-01-11,5991
2020-01-12,5983
2020-01-13,5973
2020-01-14,6022
2020-01-15,6076
2020-01-16,6202
2020-01-17,6080
2020-01-18,6124
2020-01-19,6042
2020-01-20,6026
2020-01-21,5975
2020-01-22,5961
2020-01-23,6028
2020-01-24,6072
2020-01-25,6039
2020-01-26,6042
2020-01-27,5934
2020-01-28,5900
2020-01-29,5832
2020-01-30,5793
2020-01-31,5714
2020-02-01,5713
2020-02-02,5676
2020-02-03,5724
2020-02-04,5856
2020-02-05,6047
2020-02-06,6151
2020-02-07,6175
2020-02-08,6185
2020-02-09,6065
2020-02-10,5778
2020-02-11,5695
2020-02-12,5557
2020-02-13,5457
2020-02-14,5424
2020-02-15,5405
2020-02-16,5525
2020-02-17,5684
2020-02-18,5805
2020-02-19,5787
2020-02-20,5901
2020-02-21,5910
2020-02-22,5914
2020-02-23,6019
2020-02-24,5960
2020-02-25,5921
2020-02-26,6079
2020-02-27,6162
2020-02-28,6057
2020-02-29,6043
2020-03-01,6134
2020-03-02,6136
2020-03-03,6209
2020-03-04,6055
2020-03-05,5991
2020-03-06,5976
2020-03-07,6106
2020-03-08,6131
2020-03-09,6174
2020-03-10,6109
2020-03-11,6073
2020-03-12,6067
2020-03-13,6011
2020-03-14,5935
2020-03-15,5907
2020-03-16,5981
2020-03-17,5978
2020-03-18,6061
2020-03-19,6168
2020-03-20,6298
2020-03-21,6380
2020-03-22,6394
2020-03-23,6533
2020-03-24,6483
2020-03-25,6275
2020-03-26,6143
2020-03-27,6169
2020-03-28,6195
2020-03-29,6138
2020-03-30,6154
2020-03-31,6204
2020-04-01,6191
2020-04-02,6100
2020-04-03,6018
2020-04-04,6106
2020-04-05,6207
2020-04-06,6286
2020-04-07,6219
2020-04-08,6231
2020-04-09,6123
2020-04-10,5967
2020-04-11,6103
2020-04-12,6184
2020-04-13,6210
2020-04-14,6288
2020-04-15,6294
2020-04-16,6390
2020-04-17,6383
2020-04-18,6338
2020-04-19,6244
2020-04-20,6118
2020-04-21,6150
2020-04-22,6127
2020-04-23,6131
2020-04-24,6144
2020-04-25,6249
2020-04-26,6304
2020-04-27,6342
2020-04-28,6297
2020-04-29,6189
2020-04-30,6101
2020-05-01,6119
2020-05-02,6246
2020-05-03,5994
2020-05-04,5972
2020-05-05,6028
2020-05-06,6147
2020-05-07,6364
2020-05-08,6390
2020-05-09,6438
2020-05-10,6532
2020-05-11,6608
2020-05-12,6463
2020-05-13,6325
