date_obj,Blue%20robe%20top price
2019-07-18,434
2019-07-19,434
2019-07-20,446
2019-07-21,446
2019-07-22,457
2019-07-23,457
2019-07-24,469
2019-07-25,469
2019-07-26,469
2019-07-27,485
2019-07-28,485
2019-07-29,492
2019-07-30,492
2019-07-31,501
2019-08-01,501
2019-08-02,501
2019-08-03,509
2019-08-04,509
2019-08-05,509
2019-08-06,509
2019-08-07,489
2019-08-08,489
2019-08-09,489
2019-08-10,489
2019-08-11,489
2019-08-12,489
2019-08-13,503
2019-08-14,503
2019-08-15,505
2019-08-16,505
2019-08-17,497
2019-08-18,497
2019-08-19,502
2019-08-20,502
2019-08-21,502
2019-08-22,503
2019-08-23,503
2019-08-24,485
2019-08-24,485
2019-08-25,485
2019-08-25,485
2019-08-26,485
2019-08-26,485
2019-08-27,482
2019-08-27,482
2019-08-28,482
2019-08-29,488
2019-08-30,488
2019-08-31,495
2019-09-01,495
2019-09-02,502
2019-09-03,502
2019-09-04,490
2019-09-05,490
2019-09-06,490
2019-09-07,482
2019-09-08,482
2019-09-09,482
2019-09-10,484
2019-09-11,484
2019-09-12,486
2019-09-13,486
2019-09-14,467
2019-09-15,467
2019-09-16,476
2019-09-17,476
2019-09-18,492
2019-09-19,492
2019-09-20,492
2019-09-21,493
2019-09-22,493
2019-09-23,508
2019-09-24,508
2019-09-25,508
2019-09-26,529
2019-09-27,529
2019-09-28,529
2019-09-29,536
2019-09-30,536
2019-10-01,545
2019-10-02,545
2019-10-03,545
2019-10-04,532
2019-10-05,532
2019-10-06,539
2019-10-07,539
2019-10-08,539
2019-10-09,553
2019-10-10,553
2019-10-11,553
2019-10-12,558
2019-10-13,558
2019-10-14,571
2019-10-15,571
2019-10-16,571
2019-10-17,568
2019-10-18,568
2019-10-19,576
2019-10-20,576
2019-10-21,576
2019-10-22,587
2019-10-23,587
2019-10-24,587
2019-10-25,588
2019-10-26,588
2019-10-27,597
2019-10-28,597
2019-10-29,602
2019-10-30,602
2019-10-31,602
2019-11-01,584
2019-11-02,584
2019-11-03,585
2019-11-04,585
2019-11-05,585
2019-11-06,591
2019-11-07,591
2019-11-08,608
2019-11-09,608
2019-11-10,605
2019-11-11,605
2019-11-12,605
2019-11-13,620
2019-11-14,620
2019-11-15,620
2019-11-16,620
2019-11-17,620
2019-11-18,620
2019-11-19,616
2019-11-20,616
2019-11-21,616
2019-11-22,592
2019-11-23,592
2019-11-24,570
2019-11-25,570
2019-11-26,542
2019-11-27,542
2019-11-28,542
2019-11-29,523
2019-11-30,523
2019-12-01,506
2019-12-02,506
2019-12-03,495
2019-12-04,495
2019-12-05,495
2019-12-06,489
2019-12-07,489
2019-12-08,489
2019-12-09,478
2019-12-10,478
2019-12-11,465
2019-12-12,465
2019-12-13,465
2019-12-14,473
2019-12-15,473
2019-12-16,473
2019-12-17,461
2019-12-18,461
2019-12-19,461
2019-12-20,438
2019-12-21,438
2019-12-22,417
2019-12-23,417
2019-12-24,417
2019-12-25,421
2019-12-26,421
2019-12-27,421
2019-12-28,431
2019-12-29,431
2019-12-30,431
2019-12-31,419
2020-01-01,419
2020-01-02,423
2020-01-03,423
2020-01-04,423
2020-01-05,416
2020-01-06,416
2020-01-07,404
2020-01-08,404
2020-01-09,404
2020-01-10,412
2020-01-11,412
2020-01-12,424
2020-01-13,424
2020-01-14,424
2020-01-15,446
2020-01-16,446
2020-01-17,463
2020-01-18,463
2020-01-19,482
2020-01-20,482
2020-01-21,482
2020-01-22,502
2020-01-23,502
2020-01-24,503
2020-01-25,503
2020-01-26,504
2020-01-27,504
2020-01-28,505
2020-01-29,505
2020-01-30,490
2020-01-31,490
2020-02-01,492
2020-02-02,492
2020-02-03,491
2020-02-04,491
2020-02-05,498
2020-02-06,498
2020-02-07,516
2020-02-08,516
2020-02-09,541
2020-02-10,541
2020-02-11,561
2020-02-12,561
2020-02-13,578
2020-02-14,578
2020-02-15,579
2020-02-16,579
2020-02-17,581
2020-02-18,581
2020-02-19,563
2020-02-20,563
2020-02-21,563
2020-02-22,554
2020-02-23,554
2020-02-24,561
2020-02-25,561
2020-02-26,575
2020-02-27,575
2020-02-28,593
2020-02-29,593
2020-03-01,593
2020-03-02,612
2020-03-03,612
2020-03-04,612
2020-03-05,607
2020-03-06,607
2020-03-07,598
2020-03-08,598
2020-03-09,585
2020-03-10,585
2020-03-11,568
2020-03-12,568
2020-03-13,550
2020-03-14,550
2020-03-15,547
2020-03-16,547
2020-03-17,529
2020-03-18,529
2020-03-19,542
2020-03-20,542
2020-03-21,560
2020-03-22,560
2020-03-23,553
2020-03-24,553
2020-03-25,558
2020-03-26,573
2020-03-27,573
2020-03-28,586
2020-03-29,598
2020-03-30,610
2020-03-31,610
2020-04-01,607
2020-04-02,590
2020-04-03,590
2020-04-04,560
2020-04-05,560
2020-04-06,532
2020-04-07,532
2020-04-08,519
2020-04-09,519
2020-04-10,519
2020-04-11,515
2020-04-12,501
2020-04-13,501
2020-04-14,519
2020-04-15,545
2020-04-16,545
2020-04-17,559
2020-04-18,565
2020-04-19,565
2020-04-20,565
2020-04-21,552
2020-04-22,542
2020-04-23,542
2020-04-24,557
2020-04-25,557
2020-04-26,566
2020-04-27,557
2020-04-28,549
2020-04-29,549
2020-04-30,560
2020-05-01,560
2020-05-02,557
2020-05-03,558
2020-05-04,558
2020-05-05,559
2020-05-06,573
2020-05-07,573
2020-05-08,573
2020-05-09,585
2020-05-10,585
2020-05-11,579
2020-05-12,579
2020-05-13,553
