date_obj,White%20kiteshield price
2019-04-09,2620
2019-04-10,2620
2019-04-11,2620
2019-04-12,2620
2019-04-13,2620
2019-04-14,2601
2019-04-15,2601
2019-04-16,2601
2019-04-17,2601
2019-04-18,2601
2019-04-19,2699
2019-04-20,2699
2019-04-21,2699
2019-04-22,2699
2019-04-23,2699
2019-04-24,2699
2019-04-25,2699
2019-04-26,2793
2019-04-27,2793
2019-04-28,2793
2019-04-29,2793
2019-04-30,2793
2019-05-01,2793
2019-05-02,2793
2019-05-03,2793
2019-05-04,2830
2019-05-05,2830
2019-05-06,2830
2019-05-07,2830
2019-05-08,2830
2019-05-09,2830
2019-05-10,2830
2019-05-11,2830
2019-05-12,2850
2019-05-13,2850
2019-05-14,2850
2019-05-15,2850
2019-05-16,2850
2019-05-17,2850
2019-05-18,2850
2019-05-19,2853
2019-05-20,2853
2019-05-21,2853
2019-05-22,2853
2019-05-23,2853
2019-05-24,2853
2019-05-25,2853
2019-05-26,2853
2019-05-27,2737
2019-05-28,2737
2019-05-29,2737
2019-05-30,2737
2019-05-31,2737
2019-06-01,2737
2019-06-02,2737
2019-06-03,2737
2019-06-04,2603
2019-06-05,2603
2019-06-06,2603
2019-06-07,2603
2019-06-08,2603
2019-06-09,2603
2019-06-10,2603
2019-06-11,2548
2019-06-12,2548
2019-06-13,2548
2019-06-14,2548
2019-06-15,2548
2019-06-16,2548
2019-06-17,2548
2019-06-18,2532
2019-06-19,2532
2019-06-20,2532
2019-06-21,2532
2019-06-22,2532
2019-06-23,2532
2019-06-24,2532
2019-06-25,2532
2019-06-26,2443
2019-06-27,2443
2019-06-28,2443
2019-06-29,2443
2019-06-30,2443
2019-07-01,2443
2019-07-02,2347
2019-07-03,2347
2019-07-04,2347
2019-07-05,2347
2019-07-06,2347
2019-07-07,2347
2019-07-08,2347
2019-07-09,2347
2019-07-10,2347
2019-07-11,2361
2019-07-12,2361
2019-07-13,2361
2019-07-14,2361
2019-07-15,2361
2019-07-16,2361
2019-07-17,2361
2019-07-18,2361
2019-07-19,2361
2019-07-20,2350
2019-07-21,2350
2019-07-22,2350
2019-07-23,2350
2019-07-24,2350
2019-07-25,2350
2019-07-26,2350
2019-07-27,2350
2019-07-28,2288
2019-07-29,2288
2019-07-30,2288
2019-07-31,2288
2019-08-01,2288
2019-08-02,2288
2019-08-03,2288
2019-08-04,2280
2019-08-05,2280
2019-08-06,2280
2019-08-07,2280
2019-08-08,2280
2019-08-09,2280
2019-08-10,2280
2019-08-11,2280
2019-08-12,2263
2019-08-13,2263
2019-08-14,2263
2019-08-15,2263
2019-08-16,2263
2019-08-17,2263
2019-08-18,2263
2019-08-19,2263
2019-08-20,2263
2019-08-21,2222
2019-08-22,2222
2019-08-23,2222
2019-08-24,2222
2019-08-24,2222
2019-08-25,2222
2019-08-25,2222
2019-08-26,2222
2019-08-26,2222
2019-08-27,2222
2019-08-27,2222
2019-08-28,2222
2019-08-29,2222
2019-08-30,2294
2019-08-31,2294
2019-09-01,2294
2019-09-02,2294
2019-09-03,2294
2019-09-04,2294
2019-09-05,2294
2019-09-06,2294
2019-09-07,2294
2019-09-08,2349
2019-09-09,2349
2019-09-10,2349
2019-09-11,2349
2019-09-12,2349
2019-09-13,2349
2019-09-14,2349
2019-09-15,2349
2019-09-16,2349
2019-09-17,2349
2019-09-18,2388
2019-09-19,2388
2019-09-20,2388
2019-09-21,2388
2019-09-22,2388
2019-09-23,2388
2019-09-24,2388
2019-09-25,2388
2019-09-26,2388
2019-09-27,2388
2019-09-28,2320
2019-09-29,2320
2019-09-30,2320
2019-10-01,2320
2019-10-02,2320
2019-10-03,2320
2019-10-04,2320
2019-10-05,2320
2019-10-06,2258
2019-10-07,2258
2019-10-08,2258
2019-10-09,2258
2019-10-10,2258
2019-10-11,2258
2019-10-12,2258
2019-10-13,2258
2019-10-14,2258
2019-10-15,2258
2019-10-16,2258
2019-10-17,2282
2019-10-18,2282
2019-10-19,2282
2019-10-20,2282
2019-10-21,2282
2019-10-22,2282
2019-10-23,2282
2019-10-24,2282
2019-10-25,2282
2019-10-26,2301
2019-10-27,2301
2019-10-28,2301
2019-10-29,2301
2019-10-30,2301
2019-10-31,2301
2019-11-01,2301
2019-11-02,2301
2019-11-03,2301
2019-11-04,2301
2019-11-05,2335
2019-11-06,2335
2019-11-07,2335
2019-11-08,2335
2019-11-09,2335
2019-11-10,2335
2019-11-11,2335
2019-11-12,2335
2019-11-13,2335
2019-11-14,2348
2019-11-15,2348
2019-11-16,2348
2019-11-17,2348
2019-11-18,2348
2019-11-19,2348
2019-11-20,2348
2019-11-21,2348
2019-11-22,2348
2019-11-23,2348
2019-11-24,2348
2019-11-25,2448
2019-11-26,2448
2019-11-27,2448
2019-11-28,2448
2019-11-29,2448
2019-11-30,2448
2019-12-01,2448
2019-12-02,2448
2019-12-03,2448
2019-12-04,2448
2019-12-05,2448
2019-12-06,2564
2019-12-07,2564
2019-12-08,2564
2019-12-09,2564
2019-12-10,2564
2019-12-11,2564
2019-12-12,2564
2019-12-13,2564
2019-12-14,2564
2019-12-15,2564
2019-12-16,2564
2019-12-17,2632
2019-12-18,2632
2019-12-19,2632
2019-12-20,2632
2019-12-21,2632
2019-12-22,2632
2019-12-23,2632
2019-12-24,2632
2019-12-25,2632
2019-12-26,2632
2019-12-27,2541
2019-12-28,2541
2019-12-29,2541
2019-12-30,2541
2019-12-31,2541
2020-01-01,2541
2020-01-02,2541
2020-01-03,2541
2020-01-04,2541
2020-01-05,2542
2020-01-06,2542
2020-01-07,2542
2020-01-08,2542
2020-01-09,2542
2020-01-10,2542
2020-01-11,2542
2020-01-12,2542
2020-01-13,2542
2020-01-14,2542
2020-01-15,2416
2020-01-16,2416
2020-01-17,2416
2020-01-18,2416
2020-01-19,2416
2020-01-20,2416
2020-01-21,2416
2020-01-22,2416
2020-01-23,2447
2020-01-24,2447
2020-01-25,2447
2020-01-26,2447
2020-01-27,2447
2020-01-28,2447
2020-01-29,2447
2020-01-30,2447
2020-01-31,2447
2020-02-01,2408
2020-02-02,2408
2020-02-03,2408
2020-02-04,2408
2020-02-05,2408
2020-02-06,2408
2020-02-07,2408
2020-02-08,2408
2020-02-09,2372
2020-02-10,2372
2020-02-11,2372
2020-02-12,2372
2020-02-13,2372
2020-02-14,2372
2020-02-15,2372
2020-02-16,2313
2020-02-17,2313
2020-02-18,2313
2020-02-19,2313
2020-02-20,2313
2020-02-21,2313
2020-02-22,2313
2020-02-23,2313
2020-02-24,2353
2020-02-25,2353
2020-02-26,2353
2020-02-27,2353
2020-02-28,2353
2020-02-29,2353
2020-03-01,2353
2020-03-02,2353
2020-03-03,2353
2020-03-04,2311
2020-03-05,2311
2020-03-06,2311
2020-03-07,2311
2020-03-08,2311
2020-03-09,2311
2020-03-10,2311
2020-03-11,2311
2020-03-12,2311
2020-03-13,2223
2020-03-14,2223
2020-03-15,2223
2020-03-16,2223
2020-03-17,2223
2020-03-18,2223
2020-03-19,2223
2020-03-20,2223
2020-03-21,2197
2020-03-22,2197
2020-03-23,2197
2020-03-24,2197
2020-03-25,2197
2020-03-26,2197
2020-03-27,2146
2020-03-28,2146
2020-03-29,2146
2020-03-30,2146
2020-03-31,2146
2020-04-01,2168
2020-04-02,2168
2020-04-03,2168
2020-04-04,2168
2020-04-05,2168
2020-04-06,2160
2020-04-07,2160
2020-04-08,2160
2020-04-09,2160
2020-04-10,2160
2020-04-11,2083
2020-04-12,2083
2020-04-13,2083
2020-04-14,2083
2020-04-15,2083
2020-04-16,2126
2020-04-17,2126
2020-04-18,2126
2020-04-19,2126
2020-04-20,2126
2020-04-21,2117
2020-04-22,2117
2020-04-23,2117
2020-04-24,2117
2020-04-25,2117
2020-04-26,2127
2020-04-27,2127
2020-04-28,2127
2020-04-29,2127
2020-04-30,2127
2020-05-01,2100
2020-05-02,2100
2020-05-03,2100
2020-05-04,2100
2020-05-05,2100
2020-05-06,2100
2020-05-07,2080
2020-05-08,2080
2020-05-09,2080
2020-05-10,2080
2020-05-11,2080
2020-05-12,2080
2020-05-13,2088
