date_obj,Yellow%20boots price
2019-05-05,910
2019-05-06,866
2019-05-07,887
2019-05-08,887
2019-05-09,908
2019-05-10,908
2019-05-11,938
2019-05-12,938
2019-05-13,947
2019-05-14,947
2019-05-15,957
2019-05-16,957
2019-05-17,976
2019-05-18,1004
2019-05-19,1004
2019-05-20,1017
2019-05-21,1017
2019-05-22,1039
2019-05-23,1011
2019-05-24,1011
2019-05-25,991
2019-05-26,991
2019-05-27,987
2019-05-28,987
2019-05-29,987
2019-05-30,987
2019-05-31,1009
2019-06-01,1009
2019-06-02,994
2019-06-03,994
2019-06-04,967
2019-06-05,967
2019-06-06,983
2019-06-07,983
2019-06-08,1004
2019-06-09,1023
2019-06-10,1023
2019-06-11,1010
2019-06-12,1010
2019-06-13,976
2019-06-14,976
2019-06-15,1009
2019-06-16,1025
2019-06-17,1025
2019-06-18,1051
2019-06-19,1051
2019-06-20,1050
2019-06-21,1050
2019-06-22,1081
2019-06-23,1109
2019-06-24,1109
2019-06-25,1094
2019-06-26,1094
2019-06-27,1070
2019-06-28,1070
2019-06-29,1028
2019-06-30,1010
2019-07-01,1010
2019-07-02,970
2019-07-03,970
2019-07-04,936
2019-07-05,936
2019-07-06,931
2019-07-07,931
2019-07-08,948
2019-07-09,948
2019-07-10,978
2019-07-11,978
2019-07-12,985
2019-07-13,985
2019-07-14,1008
2019-07-15,1008
2019-07-16,1008
2019-07-17,992
2019-07-18,992
2019-07-19,1010
2019-07-20,1010
2019-07-21,991
2019-07-22,991
2019-07-23,1013
2019-07-24,1013
2019-07-25,1013
2019-07-26,1041
2019-07-27,1041
2019-07-28,1010
2019-07-29,1010
2019-07-30,1011
2019-07-31,1011
2019-08-01,1004
2019-08-02,1004
2019-08-03,1008
2019-08-04,1008
2019-08-05,996
2019-08-06,996
2019-08-07,966
2019-08-08,966
2019-08-09,966
2019-08-10,995
2019-08-11,995
2019-08-12,1039
2019-08-13,1039
2019-08-14,1041
2019-08-15,1041
2019-08-16,1014
2019-08-17,1014
2019-08-18,1053
2019-08-19,1053
2019-08-20,1080
2019-08-21,1080
2019-08-22,1087
2019-08-23,1087
2019-08-24,1086
2019-08-24,1086
2019-08-25,1086
2019-08-25,1086
2019-08-26,1094
2019-08-26,1094
2019-08-27,1094
2019-08-27,1094
2019-08-28,1121
2019-08-29,1121
2019-08-30,1130
2019-08-31,1130
2019-09-01,1099
2019-09-02,1099
2019-09-03,1088
2019-09-04,1088
2019-09-05,1056
2019-09-06,1056
2019-09-07,1030
2019-09-08,1030
2019-09-09,1037
2019-09-10,1037
2019-09-11,1088
2019-09-12,1088
2019-09-13,1134
2019-09-14,1134
2019-09-15,1187
2019-09-16,1187
2019-09-17,1239
2019-09-18,1239
2019-09-19,1271
2019-09-20,1271
2019-09-21,1272
2019-09-22,1272
2019-09-23,1233
2019-09-24,1233
2019-09-25,1233
2019-09-26,1206
2019-09-27,1206
2019-09-28,1181
2019-09-29,1181
2019-09-30,1181
2019-10-01,1168
2019-10-02,1168
2019-10-03,1168
2019-10-04,1162
2019-10-05,1162
2019-10-06,1159
2019-10-07,1159
2019-10-08,1159
2019-10-09,1166
2019-10-10,1166
2019-10-11,1166
2019-10-12,1167
2019-10-13,1167
2019-10-14,1149
2019-10-15,1149
2019-10-16,1148
2019-10-17,1148
2019-10-18,1202
2019-10-19,1202
2019-10-20,1150
2019-10-21,1150
2019-10-22,1095
2019-10-23,1095
2019-10-24,1044
2019-10-25,1044
2019-10-26,1045
2019-10-27,1045
2019-10-28,1060
2019-10-29,1060
2019-10-30,1060
2019-10-31,1039
2019-11-01,1039
2019-11-02,1018
2019-11-03,1018
2019-11-04,982
2019-11-05,982
2019-11-06,982
2019-11-07,954
2019-11-08,954
2019-11-09,954
2019-11-10,954
2019-11-11,975
2019-11-12,975
2019-11-13,975
2019-11-14,981
2019-11-15,981
2019-11-16,958
2019-11-17,958
2019-11-18,967
2019-11-19,967
2019-11-20,997
2019-11-21,997
2019-11-22,997
2019-11-23,1033
2019-11-24,1033
2019-11-25,1075
2019-11-26,1075
2019-11-27,1075
2019-11-28,1112
2019-11-29,1112
2019-11-30,1098
2019-12-01,1098
2019-12-02,1098
2019-12-03,1098
2019-12-04,1083
2019-12-05,1083
2019-12-06,1083
2019-12-07,1110
2019-12-08,1110
2019-12-09,1110
2019-12-10,1149
2019-12-11,1149
2019-12-12,1149
2019-12-13,1160
2019-12-14,1160
2019-12-15,1173
2019-12-16,1173
2019-12-17,1148
2019-12-18,1148
2019-12-19,1148
2019-12-20,1186
2019-12-21,1186
2019-12-22,1192
2019-12-23,1192
2019-12-24,1168
2019-12-25,1168
2019-12-26,1166
2019-12-27,1166
2019-12-28,1222
2019-12-29,1222
2019-12-30,1230
2019-12-31,1230
2020-01-01,1225
2020-01-02,1225
2020-01-03,1187
2020-01-04,1187
2020-01-05,1135
2020-01-06,1135
2020-01-07,1104
2020-01-08,1104
2020-01-09,1104
2020-01-10,1110
2020-01-11,1110
2020-01-12,1069
2020-01-13,1069
2020-01-14,1069
2020-01-15,1083
2020-01-16,1083
2020-01-17,1123
2020-01-18,1123
2020-01-19,1153
2020-01-20,1153
2020-01-21,1153
2020-01-22,1170
2020-01-23,1170
2020-01-24,1157
2020-01-25,1157
2020-01-26,1168
2020-01-27,1168
2020-01-28,1176
2020-01-29,1176
2020-01-30,1230
2020-01-31,1230
2020-02-01,1264
2020-02-02,1264
2020-02-03,1260
2020-02-04,1260
2020-02-05,1237
2020-02-06,1237
2020-02-07,1187
2020-02-08,1187
2020-02-09,1178
2020-02-10,1204
2020-02-11,1204
2020-02-12,1236
2020-02-13,1236
2020-02-14,1234
2020-02-15,1234
2020-02-16,1237
2020-02-17,1237
2020-02-18,1186
2020-02-19,1186
2020-02-20,1144
2020-02-21,1144
2020-02-22,1086
2020-02-23,1086
2020-02-24,1031
2020-02-25,1031
2020-02-26,1038
2020-02-27,1038
2020-02-28,1031
2020-02-29,1031
2020-03-01,980
2020-03-02,980
2020-03-03,951
2020-03-04,951
2020-03-05,972
2020-03-06,972
2020-03-07,991
2020-03-08,991
2020-03-09,1026
2020-03-10,1026
2020-03-11,1044
2020-03-12,1044
2020-03-13,991
2020-03-14,991
2020-03-15,986
2020-03-16,986
2020-03-17,972
2020-03-18,972
2020-03-19,982
2020-03-20,997
2020-03-21,997
2020-03-22,1041
2020-03-23,1041
2020-03-24,1082
2020-03-25,1082
2020-03-26,1105
2020-03-27,1087
2020-03-28,1087
2020-03-29,1045
2020-03-30,993
2020-03-31,993
2020-04-01,945
2020-04-02,898
2020-04-03,898
2020-04-04,919
2020-04-05,919
2020-04-06,926
2020-04-07,926
2020-04-08,967
2020-04-09,967
2020-04-10,979
2020-04-11,992
2020-04-12,990
2020-04-13,990
2020-04-14,970
2020-04-15,1000
2020-04-16,1000
2020-04-17,1015
2020-04-18,992
2020-04-19,986
2020-04-20,986
2020-04-21,941
2020-04-22,919
2020-04-23,919
2020-04-24,913
2020-04-25,913
2020-04-26,912
2020-04-27,921
2020-04-28,947
2020-04-29,947
2020-04-30,975
2020-05-01,975
2020-05-02,992
2020-05-03,1009
2020-05-04,1009
2020-05-05,995
2020-05-06,1006
2020-05-07,1006
2020-05-08,1042
2020-05-09,1045
2020-05-10,1018
2020-05-11,1018
2020-05-12,1006
2020-05-13,996
