date_obj,Proselyte%20cuisse price
2019-04-09,7908
2019-04-10,8057
2019-04-11,8315
2019-04-12,8314
2019-04-13,8609
2019-04-14,8424
2019-04-15,8395
2019-04-16,8258
2019-04-17,8180
2019-04-18,8057
2019-04-19,8058
2019-04-20,8125
2019-04-21,7928
2019-04-22,7764
2019-04-23,7689
2019-04-24,7853
2019-04-25,7902
2019-04-26,7949
2019-04-27,8023
2019-04-28,8135
2019-04-29,8218
2019-04-30,8228
2019-05-01,8214
2019-05-02,8271
2019-05-03,8268
2019-05-04,8294
2019-05-05,8201
2019-05-06,8278
2019-05-07,8284
2019-05-08,8455
2019-05-09,8654
2019-05-10,8503
2019-05-11,8324
2019-05-12,8308
2019-05-13,8325
2019-05-14,8134
2019-05-15,8034
2019-05-16,7959
2019-05-17,8076
2019-05-18,8091
2019-05-19,8061
2019-05-20,8365
2019-05-21,8431
2019-05-22,8192
2019-05-23,8071
2019-05-24,8015
2019-05-25,8097
2019-05-26,8045
2019-05-27,7916
2019-05-28,7967
2019-05-29,8128
2019-05-30,8389
2019-05-31,8767
2019-06-01,8913
2019-06-02,9057
2019-06-03,9035
2019-06-04,9352
2019-06-05,9566
2019-06-06,9798
2019-06-07,9884
2019-06-08,10047
2019-06-09,10193
2019-06-10,10193
2019-06-11,10303
2019-06-12,10251
2019-06-13,10201
2019-06-14,9873
2019-06-15,9883
2019-06-16,9898
2019-06-17,9890
2019-06-18,9967
2019-06-19,10302
2019-06-20,10465
2019-06-21,10425
2019-06-22,10401
2019-06-23,10087
2019-06-24,9824
2019-06-25,9671
2019-06-26,9608
2019-06-27,9601
2019-06-28,9594
2019-06-29,9666
2019-06-30,9241
2019-07-01,8846
2019-07-02,8720
2019-07-03,8591
2019-07-04,8414
2019-07-05,7996
2019-07-06,8187
2019-07-07,7944
2019-07-08,7919
2019-07-09,7650
2019-07-10,7465
2019-07-11,7401
2019-07-12,7418
2019-07-13,7418
2019-07-14,7360
2019-07-15,7360
2019-07-16,7241
2019-07-17,7169
2019-07-18,6810
2019-07-19,6469
2019-07-20,6446
2019-07-21,6441
2019-07-22,6367
2019-07-23,6180
2019-07-24,6227
2019-07-25,6218
2019-07-26,6222
2019-07-27,6232
2019-07-28,6215
2019-07-29,6319
2019-07-30,6294
2019-07-31,6526
2019-08-01,6751
2019-08-02,6820
2019-08-03,7131
2019-08-04,7474
2019-08-05,7814
2019-08-06,8204
2019-08-07,8379
2019-08-08,8460
2019-08-09,8653
2019-08-10,8841
2019-08-11,9193
2019-08-12,9500
2019-08-13,9678
2019-08-14,9850
2019-08-15,9967
2019-08-16,9883
2019-08-17,9883
2019-08-18,9693
2019-08-19,9479
2019-08-20,9714
2019-08-21,9496
2019-08-22,9407
2019-08-23,9608
2019-08-24,9423
2019-08-24,9423
2019-08-25,9097
2019-08-25,9097
2019-08-26,9001
2019-08-26,9001
2019-08-27,8972
2019-08-27,8972
2019-08-28,8965
2019-08-29,9126
2019-08-30,9047
2019-08-31,9047
2019-09-01,8981
2019-09-02,8981
2019-09-03,8865
2019-09-04,8863
2019-09-05,8766
2019-09-06,8893
2019-09-07,8632
2019-09-08,8564
2019-09-09,8700
2019-09-10,8671
2019-09-11,8773
2019-09-12,8883
2019-09-13,8982
2019-09-14,8973
2019-09-15,8934
2019-09-16,9098
2019-09-17,8897
2019-09-18,8814
2019-09-19,8766
2019-09-20,8728
2019-09-21,8906
2019-09-22,8889
2019-09-23,9046
2019-09-24,9046
2019-09-25,9076
2019-09-26,9036
2019-09-27,9087
2019-09-28,8955
2019-09-29,8952
2019-09-30,8845
2019-10-01,8827
2019-10-02,8827
2019-10-03,8713
2019-10-04,8774
2019-10-05,8746
2019-10-06,8794
2019-10-07,8916
2019-10-08,9241
2019-10-09,9241
2019-10-10,9704
2019-10-11,10106
2019-10-12,10369
2019-10-13,10494
2019-10-14,10895
2019-10-15,11355
2019-10-16,11406
2019-10-17,11406
2019-10-18,11324
2019-10-19,11224
2019-10-20,11135
2019-10-21,11116
2019-10-22,11063
2019-10-23,11003
2019-10-24,10768
2019-10-25,10629
2019-10-26,10372
2019-10-27,9928
2019-10-28,9922
2019-10-29,9922
2019-10-30,9883
2019-10-31,9794
2019-11-01,9829
2019-11-02,9837
2019-11-03,9800
2019-11-04,9554
2019-11-05,9554
2019-11-06,9474
2019-11-07,9477
2019-11-08,9441
2019-11-09,9357
2019-11-10,9487
2019-11-11,9531
2019-11-12,9506
2019-11-13,9458
2019-11-14,9319
2019-11-15,9414
2019-11-16,9227
2019-11-17,9227
2019-11-18,9319
2019-11-19,9319
2019-11-20,9367
2019-11-21,9367
2019-11-22,9348
2019-11-23,9354
2019-11-24,9436
2019-11-25,9400
2019-11-26,9354
2019-11-27,9354
2019-11-28,9385
2019-11-29,9337
2019-11-30,9387
2019-12-01,9456
2019-12-02,9434
2019-12-03,9401
2019-12-04,9195
2019-12-05,9195
2019-12-06,9150
2019-12-07,9246
2019-12-08,9261
2019-12-09,9125
2019-12-10,9016
2019-12-11,8792
2019-12-12,8792
2019-12-13,8725
2019-12-14,8679
2019-12-15,8631
2019-12-16,8673
2019-12-17,8487
2019-12-18,8433
2019-12-19,8240
2019-12-20,8127
2019-12-21,7891
2019-12-22,7732
2019-12-23,7696
2019-12-24,7669
2019-12-25,7577
2019-12-26,7583
2019-12-27,7636
2019-12-28,7559
2019-12-29,7569
2019-12-30,7491
2019-12-31,7549
2020-01-01,7526
2020-01-02,7572
2020-01-03,7626
2020-01-04,7667
2020-01-05,7716
2020-01-06,7665
2020-01-07,7697
2020-01-08,7697
2020-01-09,7663
2020-01-10,7673
2020-01-11,7666
2020-01-12,7678
2020-01-13,7678
2020-01-14,7781
2020-01-15,7790
2020-01-16,7973
2020-01-17,7993
2020-01-18,8179
2020-01-19,8356
2020-01-20,8402
2020-01-21,8357
2020-01-22,8169
2020-01-23,8198
2020-01-24,8232
2020-01-25,8258
2020-01-26,8295
2020-01-27,8551
2020-01-28,8767
2020-01-29,8788
2020-01-30,8700
2020-01-31,8708
2020-02-01,8638
2020-02-02,8834
2020-02-03,8836
2020-02-04,9028
2020-02-05,9024
2020-02-06,9017
2020-02-07,9084
2020-02-08,9222
2020-02-09,9341
2020-02-10,9427
2020-02-11,9556
2020-02-12,9363
2020-02-13,9256
2020-02-14,9284
2020-02-15,9285
2020-02-16,9274
2020-02-17,9092
2020-02-18,9086
2020-02-19,9006
2020-02-20,9107
2020-02-21,9107
2020-02-22,9061
2020-02-23,9004
2020-02-24,9264
2020-02-25,9358
2020-02-26,9463
2020-02-27,9573
2020-02-28,9838
2020-02-29,10131
2020-03-01,10032
2020-03-02,10065
2020-03-03,10014
2020-03-04,10013
2020-03-05,9967
2020-03-06,9930
2020-03-07,9943
2020-03-08,9850
2020-03-09,9855
2020-03-10,9903
2020-03-11,10038
2020-03-12,10015
2020-03-13,10071
2020-03-14,9960
2020-03-15,9867
2020-03-16,9662
2020-03-17,9714
2020-03-18,9846
2020-03-19,10006
2020-03-20,9919
2020-03-21,9798
2020-03-22,9695
2020-03-23,9709
2020-03-24,9892
2020-03-25,10062
2020-03-26,9592
2020-03-27,9635
2020-03-28,9755
2020-03-29,9791
2020-03-30,9740
2020-03-31,9573
2020-04-01,9616
2020-04-02,9714
2020-04-03,9714
2020-04-04,9803
2020-04-05,9781
2020-04-06,9601
2020-04-07,9658
2020-04-08,9849
2020-04-09,9864
2020-04-10,9887
2020-04-11,9948
2020-04-12,10004
2020-04-13,10103
2020-04-14,10132
2020-04-15,10195
2020-04-16,9987
2020-04-17,10077
2020-04-18,10158
2020-04-19,10189
2020-04-20,10096
2020-04-21,10095
2020-04-22,10115
2020-04-23,10282
2020-04-24,10430
2020-04-25,10461
2020-04-26,10438
2020-04-27,10327
2020-04-28,10223
2020-04-29,10140
2020-04-30,9962
2020-05-01,9773
2020-05-02,9656
2020-05-03,9584
2020-05-04,9488
2020-05-05,9322
2020-05-06,9406
2020-05-07,9245
2020-05-08,9081
2020-05-09,9181
2020-05-10,8903
2020-05-11,8835
2020-05-12,8889
2020-05-13,8807
