date_obj,Carrallangar%20teleport%20(tablet) price
2019-03-24,2301
2019-03-25,2301
2019-03-26,2339
2019-03-27,2339
2019-03-28,2244
2019-03-29,2239
2019-03-30,2239
2019-03-31,2280
2019-04-01,2314
2019-04-02,2314
2019-04-03,2304
2019-04-04,2339
2019-04-05,2348
2019-04-06,2348
2019-04-07,2330
2019-04-08,2328
2019-04-09,2347
2019-04-10,2347
2019-04-11,2340
2019-04-12,2251
2019-04-13,2253
2019-04-14,2277
2019-04-15,2293
2019-04-16,2291
2019-04-17,2265
2019-04-18,2224
2019-04-19,2219
2019-04-20,2273
2019-04-21,2222
2019-04-22,2191
2019-04-23,2140
2019-04-24,2180
2019-04-25,2152
2019-04-26,2167
2019-04-27,2136
2019-04-28,2167
2019-04-29,2124
2019-04-30,2135
2019-05-01,2122
2019-05-02,2159
2019-05-03,2131
2019-05-04,2139
2019-05-05,2193
2019-05-06,2206
2019-05-07,2244
2019-05-08,2234
2019-05-09,2249
2019-05-10,2178
2019-05-11,2194
2019-05-12,2190
2019-05-13,2242
2019-05-14,2317
2019-05-15,2317
2019-05-16,2337
2019-05-17,2346
2019-05-18,2368
2019-05-19,2410
2019-05-20,2331
2019-05-21,2280
2019-05-22,2298
2019-05-23,2271
2019-05-24,2277
2019-05-25,2276
2019-05-26,2313
2019-05-27,2291
2019-05-28,2374
2019-05-29,2406
2019-05-30,2511
2019-05-31,2511
2019-06-01,2497
2019-06-02,2579
2019-06-03,2565
2019-06-04,2628
2019-06-05,2745
2019-06-06,2839
2019-06-07,2966
2019-06-08,3107
2019-06-09,3181
2019-06-10,3181
2019-06-11,3034
2019-06-12,2934
2019-06-13,2836
2019-06-14,2936
2019-06-15,3074
2019-06-16,3223
2019-06-17,3375
2019-06-18,3500
2019-06-19,3643
2019-06-20,3808
2019-06-21,3970
2019-06-22,3970
2019-06-23,4101
2019-06-24,4304
2019-06-25,4338
2019-06-26,4381
2019-06-27,4407
2019-06-28,4407
2019-06-29,4514
2019-06-30,4626
2019-07-01,4626
2019-07-02,4470
2019-07-03,4313
2019-07-04,4313
2019-07-05,4206
2019-07-06,4194
2019-07-07,4118
2019-07-08,4112
2019-07-09,3973
2019-07-10,3797
2019-07-11,3797
2019-07-12,3807
2019-07-13,3807
2019-07-14,3968
2019-07-15,3968
2019-07-16,4152
2019-07-17,4322
2019-07-18,4322
2019-07-19,4499
2019-07-20,4627
2019-07-21,4601
2019-07-22,4548
2019-07-23,4369
2019-07-24,4369
2019-07-25,4200
2019-07-26,4200
2019-07-27,4374
2019-07-28,4332
2019-07-29,4210
2019-07-30,4161
2019-07-31,4191
2019-08-01,4191
2019-08-02,4255
2019-08-03,4310
2019-08-04,4310
2019-08-05,4257
2019-08-06,4257
2019-08-07,4232
2019-08-08,4232
2019-08-09,4063
2019-08-10,4015
2019-08-11,4017
2019-08-12,4087
2019-08-13,4087
2019-08-14,4123
2019-08-15,4077
2019-08-16,3919
2019-08-17,3919
2019-08-18,3786
2019-08-19,3797
2019-08-20,3797
2019-08-21,3765
2019-08-22,3687
2019-08-23,3687
2019-08-24,3777
2019-08-24,3777
2019-08-25,3777
2019-08-25,3777
2019-08-26,3716
2019-08-27,3716
2019-08-27,3716
2019-08-28,3594
2019-08-29,3594
2019-08-30,3561
2019-08-31,3561
2019-09-01,3636
2019-09-02,3636
2019-09-03,3721
2019-09-04,3593
2019-09-05,3593
2019-09-06,3658
2019-09-07,3760
2019-09-08,3899
2019-09-09,3899
2019-09-10,3929
2019-09-11,3901
2019-09-12,3901
2019-09-13,3837
2019-09-14,3743
2019-09-15,3909
2019-09-16,4085
2019-09-17,4085
2019-09-18,4271
2019-09-19,4271
2019-09-20,4393
2019-09-21,4602
2019-09-22,4697
2019-09-23,4636
2019-09-24,4636
2019-09-25,4700
2019-09-26,4526
2019-09-27,4526
2019-09-28,4474
2019-09-29,4474
2019-09-30,4536
2019-10-01,4398
2019-10-02,4398
2019-10-03,4348
2019-10-04,4348
2019-10-05,4548
2019-10-06,4663
2019-10-07,4663
2019-10-08,4813
2019-10-09,4813
2019-10-10,4986
2019-10-11,4986
2019-10-12,4907
2019-10-13,4722
2019-10-14,4507
2019-10-15,4507
2019-10-16,4510
2019-10-17,4510
2019-10-18,4692
2019-10-19,4866
2019-10-20,5110
2019-10-21,5110
2019-10-22,5366
2019-10-23,5618
2019-10-24,5618
2019-10-25,5647
2019-10-26,5501
2019-10-27,5290
2019-10-28,5282
2019-10-29,5282
2019-10-30,5088
2019-10-31,5103
2019-11-01,5103
2019-11-02,5356
2019-11-03,5624
2019-11-04,5867
2019-11-05,5867
2019-11-06,6161
2019-11-07,6161
2019-11-08,6457
2019-11-09,6581
2019-11-10,6767
2019-11-11,6453
2019-11-12,6453
2019-11-13,6141
2019-11-14,6141
2019-11-15,5834
2019-11-16,5701
2019-11-17,5701
2019-11-18,5962
2019-11-19,5962
2019-11-20,6261
2019-11-21,6261
2019-11-22,6495
2019-11-23,6698
2019-11-24,6950
2019-11-25,6950
2019-11-26,6928
2019-11-27,6928
2019-11-28,6680
2019-11-29,6680
2019-11-30,6346
2019-12-01,6028
2019-12-02,6028
2019-12-03,5726
2019-12-04,5439
2019-12-05,5439
2019-12-06,5167
2019-12-07,4950
2019-12-08,4950
2019-12-09,4790
2019-12-10,4622
2019-12-11,4622
2019-12-12,4589
2019-12-13,4500
2019-12-14,4500
2019-12-15,4350
2019-12-16,4350
2019-12-17,4217
2019-12-18,4217
2019-12-19,4068
2019-12-20,4089
2019-12-21,4101
2019-12-22,4161
2019-12-23,4161
2019-12-24,4322
2019-12-25,4528
2019-12-26,4528
2019-12-27,4458
2019-12-28,4267
2019-12-29,4267
2019-12-30,4160
2019-12-31,4172
2020-01-01,4086
2020-01-02,4057
2020-01-03,4057
2020-01-04,4092
2020-01-05,4029
2020-01-06,4029
2020-01-07,3921
2020-01-08,3921
2020-01-09,3939
2020-01-10,4009
2020-01-11,4151
2020-01-12,4217
2020-01-13,4217
2020-01-14,4111
2020-01-15,4233
2020-01-16,4330
2020-01-17,4428
2020-01-18,4428
2020-01-19,4474
2020-01-20,4474
2020-01-21,4296
2020-01-22,4084
2020-01-23,3974
2020-01-24,3985
2020-01-25,4103
2020-01-26,4251
2020-01-27,4441
2020-01-28,4441
2020-01-29,4520
2020-01-30,4520
2020-01-31,4382
2020-02-01,4390
2020-02-02,4296
2020-02-03,4296
2020-02-04,4218
2020-02-05,4230
2020-02-06,4332
2020-02-07,4332
2020-02-08,4395
2020-02-09,4447
2020-02-10,4423
2020-02-11,4423
2020-02-12,4573
2020-02-13,4573
2020-02-14,4755
2020-02-15,4755
2020-02-16,4993
2020-02-17,5243
2020-02-18,5506
2020-02-19,5506
2020-02-20,5782
2020-02-21,5782
2020-02-22,6020
2020-02-23,6301
2020-02-24,6548
2020-02-25,6838
2020-02-26,7109
2020-02-27,7109
2020-02-28,7465
2020-02-29,7465
2020-03-01,7839
2020-03-02,8229
2020-03-03,8641
2020-03-04,8641
2020-03-05,9074
2020-03-06,9528
2020-03-07,9996
2020-03-08,10496
2020-03-09,11021
2020-03-10,11541
2020-03-11,11541
2020-03-12,11592
2020-03-13,11592
2020-03-14,11106
2020-03-15,11662
2020-03-16,12226
2020-03-17,12415
2020-03-18,12810
2020-03-19,13424
2020-03-20,13306
2020-03-21,12650
2020-03-22,12019
2020-03-23,11418
2020-03-24,10847
2020-03-25,10310
2020-03-26,10005
2020-03-27,9594
2020-03-28,9375
2020-03-29,9378
2020-03-30,9831
2020-03-31,10303
2020-04-01,10819
2020-04-02,10905
2020-04-03,10905
2020-04-04,10877
2020-04-05,11421
2020-04-06,11834
2020-04-07,11580
2020-04-08,11157
2020-04-09,10842
2020-04-10,10842
2020-04-11,11241
2020-04-12,11724
2020-04-13,12311
2020-04-14,12927
2020-04-15,13343
2020-04-16,13343
2020-04-17,13860
2020-04-18,14305
2020-04-19,15012
2020-04-20,15763
2020-04-21,16122
2020-04-22,15614
2020-04-23,14833
2020-04-24,14091
2020-04-25,13386
2020-04-26,12716
2020-04-27,12080
2020-04-28,11476
2020-04-29,10902
2020-04-30,10356
2020-05-01,9838
2020-05-02,9918
2020-05-03,10380
2020-05-04,10705
2020-05-05,11107
2020-05-06,11074
2020-05-07,11366
2020-05-08,11928
2020-05-09,12515
2020-05-10,13123
2020-05-11,13768
2020-05-12,14457
2020-05-13,14943
