date_obj,Fremennik%20pink%20cloak price
2019-05-29,740
2019-05-30,740
2019-05-31,740
2019-06-01,740
2019-06-02,740
2019-06-03,740
2019-06-04,747
2019-06-05,747
2019-06-06,747
2019-06-07,747
2019-06-08,747
2019-06-09,760
2019-06-10,760
2019-06-11,760
2019-06-12,760
2019-06-13,760
2019-06-14,760
2019-06-15,776
2019-06-16,776
2019-06-17,776
2019-06-18,776
2019-06-19,776
2019-06-20,792
2019-06-21,792
2019-06-22,792
2019-06-23,792
2019-06-24,792
2019-06-25,792
2019-06-26,800
2019-06-27,800
2019-06-28,800
2019-06-29,800
2019-06-30,833
2019-07-01,833
2019-07-02,833
2019-07-03,833
2019-07-04,833
2019-07-05,806
2019-07-06,806
2019-07-07,806
2019-07-08,806
2019-07-09,806
2019-07-10,806
2019-07-11,821
2019-07-12,821
2019-07-13,821
2019-07-14,821
2019-07-15,821
2019-07-16,821
2019-07-17,831
2019-07-18,831
2019-07-19,831
2019-07-20,831
2019-07-21,831
2019-07-22,831
2019-07-23,831
2019-07-24,828
2019-07-25,828
2019-07-26,828
2019-07-27,828
2019-07-28,828
2019-07-29,828
2019-07-30,828
2019-07-31,854
2019-08-01,854
2019-08-02,854
2019-08-03,854
2019-08-04,854
2019-08-05,845
2019-08-06,845
2019-08-07,845
2019-08-08,845
2019-08-09,845
2019-08-10,868
2019-08-11,868
2019-08-12,868
2019-08-13,868
2019-08-14,868
2019-08-15,831
2019-08-16,831
2019-08-17,831
2019-08-18,831
2019-08-19,831
2019-08-20,840
2019-08-21,840
2019-08-22,840
2019-08-23,840
2019-08-24,840
2019-08-24,840
2019-08-25,840
2019-08-25,840
2019-08-26,814
2019-08-26,814
2019-08-27,814
2019-08-27,814
2019-08-28,814
2019-08-29,814
2019-08-30,814
2019-08-31,814
2019-09-01,774
2019-09-02,774
2019-09-03,774
2019-09-04,774
2019-09-05,774
2019-09-06,774
2019-09-07,772
2019-09-08,772
2019-09-09,772
2019-09-10,772
2019-09-11,772
2019-09-12,772
2019-09-13,772
2019-09-14,772
2019-09-15,754
2019-09-16,754
2019-09-17,754
2019-09-18,754
2019-09-19,741
2019-09-20,741
2019-09-21,741
2019-09-22,741
2019-09-23,741
2019-09-24,741
2019-09-25,752
2019-09-26,752
2019-09-27,752
2019-09-28,752
2019-09-29,752
2019-09-30,752
2019-10-01,752
2019-10-02,737
2019-10-03,737
2019-10-04,737
2019-10-05,737
2019-10-06,737
2019-10-07,737
2019-10-08,737
2019-10-09,737
2019-10-10,743
2019-10-11,743
2019-10-12,743
2019-10-13,743
2019-10-14,743
2019-10-15,743
2019-10-16,743
2019-10-17,743
2019-10-18,756
2019-10-19,756
2019-10-20,756
2019-10-21,756
2019-10-22,756
2019-10-23,756
2019-10-24,756
2019-10-25,734
2019-10-26,734
2019-10-27,734
2019-10-28,734
2019-10-29,734
2019-10-30,734
2019-10-31,734
2019-11-01,734
2019-11-02,734
2019-11-03,758
2019-11-04,758
2019-11-05,758
2019-11-06,758
2019-11-07,758
2019-11-08,758
2019-11-09,758
2019-11-10,758
2019-11-11,785
2019-11-12,785
2019-11-13,785
2019-11-14,785
2019-11-15,785
2019-11-16,785
2019-11-17,785
2019-11-18,760
2019-11-19,760
2019-11-20,760
2019-11-21,760
2019-11-22,760
2019-11-23,760
2019-11-24,760
2019-11-25,760
2019-11-26,768
2019-11-27,768
2019-11-28,768
2019-11-29,768
2019-11-30,768
2019-12-01,768
2019-12-02,768
2019-12-03,787
2019-12-04,787
2019-12-05,787
2019-12-06,787
2019-12-07,787
2019-12-08,787
2019-12-09,787
2019-12-10,787
2019-12-11,794
2019-12-12,794
2019-12-13,794
2019-12-14,794
2019-12-15,794
2019-12-16,794
2019-12-17,794
2019-12-18,794
2019-12-19,783
2019-12-20,783
2019-12-21,783
2019-12-22,783
2019-12-23,783
2019-12-24,783
2019-12-25,783
2019-12-26,768
2019-12-27,768
2019-12-28,768
2019-12-29,768
2019-12-30,768
2019-12-31,768
2020-01-01,768
2020-01-02,757
2020-01-03,757
2020-01-04,757
2020-01-05,757
2020-01-06,757
2020-01-07,757
2020-01-08,765
2020-01-09,765
2020-01-10,765
2020-01-11,765
2020-01-12,765
2020-01-13,765
2020-01-14,765
2020-01-15,782
2020-01-16,782
2020-01-17,782
2020-01-18,782
2020-01-19,782
2020-01-20,782
2020-01-21,782
2020-01-22,782
2020-01-23,784
2020-01-24,784
2020-01-25,784
2020-01-26,784
2020-01-27,784
2020-01-28,784
2020-01-29,784
2020-01-30,746
2020-01-31,746
2020-02-01,746
2020-02-02,746
2020-02-03,746
2020-02-04,717
2020-02-05,717
2020-02-06,717
2020-02-07,717
2020-02-08,717
2020-02-09,717
2020-02-10,717
2020-02-11,744
2020-02-12,744
2020-02-13,744
2020-02-14,744
2020-02-15,744
2020-02-16,744
2020-02-17,744
2020-02-18,750
2020-02-19,750
2020-02-20,750
2020-02-21,750
2020-02-22,750
2020-02-23,750
2020-02-24,773
2020-02-25,773
2020-02-26,773
2020-02-27,773
2020-02-28,773
2020-02-29,768
2020-03-01,768
2020-03-02,768
2020-03-03,768
2020-03-04,768
2020-03-05,768
2020-03-06,759
2020-03-07,759
2020-03-08,759
2020-03-09,759
2020-03-10,759
2020-03-11,759
2020-03-12,779
2020-03-13,779
2020-03-14,779
2020-03-15,779
2020-03-16,779
2020-03-17,779
2020-03-18,779
2020-03-19,800
2020-03-20,800
2020-03-21,800
2020-03-22,800
2020-03-23,800
2020-03-24,839
2020-03-25,839
2020-03-26,839
2020-03-27,839
2020-03-28,839
2020-03-29,864
2020-03-30,864
2020-03-31,864
2020-04-01,864
2020-04-02,870
2020-04-03,870
2020-04-04,870
2020-04-05,870
2020-04-06,870
2020-04-07,855
2020-04-08,855
2020-04-09,855
2020-04-10,855
2020-04-11,862
2020-04-12,862
2020-04-13,862
2020-04-14,862
2020-04-15,852
2020-04-16,852
2020-04-17,852
2020-04-18,852
2020-04-19,856
2020-04-20,856
2020-04-21,856
2020-04-22,856
2020-04-23,856
2020-04-24,860
2020-04-25,860
2020-04-26,860
2020-04-27,860
2020-04-28,875
2020-04-29,875
2020-04-30,875
2020-05-01,875
2020-05-02,875
2020-05-03,894
2020-05-04,894
2020-05-05,894
2020-05-06,894
2020-05-07,902
2020-05-08,902
2020-05-09,902
2020-05-10,902
2020-05-11,902
2020-05-12,898
2020-05-13,898
