date_obj,Tanzanite%20fang price
2018-11-26,4755523
2018-11-27,4820679
2018-11-28,4892825
2018-11-29,4915229
2018-12-01,4834988
2018-12-02,4822699
2018-12-03,4829507
2018-12-04,4832025
2018-12-05,4865563
2018-12-07,4911091
2018-12-09,4942507
2018-12-10,4932774
2018-12-11,4936232
2018-12-12,4918100
2018-12-13,4854157
2018-12-14,4840603
2018-12-15,4819537
2018-12-16,4819635
2018-12-17,4781614
2018-12-18,4791328
2018-12-19,4788804
2018-12-20,4764841
2018-12-21,4763267
2018-12-22,4769643
2018-12-23,4777726
2018-12-24,4774893
2018-12-25,4782661
2018-12-26,4799132
2018-12-27,4851025
2018-12-28,4872320
2018-12-29,4868905
2018-12-30,4811507
2018-12-31,4734376
2019-01-01,4720016
2019-01-02,4722890
2019-01-03,4800777
2019-01-04,4995342
2019-01-05,5204791
2019-01-06,5385972
2019-01-08,5602563
2019-01-10,5775962
2019-01-11,5994395
2019-01-12,6177939
2019-01-13,6244237
2019-01-14,6327020
2019-01-15,6176861
2019-01-16,5889154
2019-01-17,5667810
2019-01-18,5570804
2019-01-19,5570020
2019-01-20,5603662
2019-01-21,5654134
2019-01-22,5725816
2019-01-23,5725890
2019-01-24,5664111
2019-01-25,5622481
2019-01-26,5575630
2019-01-27,5563175
2019-01-28,5531898
2019-01-29,5510319
2019-01-30,5525082
2019-01-31,5671103
2019-02-01,5901987
2019-02-02,5924976
2019-02-03,5902224
2019-02-04,5853111
2019-02-05,5777548
2019-02-06,5695062
2019-02-07,5564582
2019-02-08,5366203
2019-02-09,5161947
2019-02-10,5006935
2019-02-11,4884409
2019-02-12,4728358
2019-02-13,4566792
2019-02-14,4583628
2019-02-15,4636559
2019-02-16,4665410
2019-02-17,4724801
2019-02-18,4757035
2019-02-19,4816160
2019-02-20,4865572
2019-02-21,4894486
2019-02-22,4906862
2019-02-23,4931679
2019-02-24,4933692
2019-02-25,4897576
2019-02-26,4863869
2019-02-27,4804514
2019-02-28,4743209
2019-03-01,4680224
2019-03-02,4631833
2019-03-03,4611464
2019-03-04,4563710
2019-03-05,4568970
2019-03-06,4562891
2019-03-07,4605333
2019-03-08,4676070
2019-03-09,4779071
2019-03-10,4833269
2019-03-11,4805921
2019-03-12,4728263
2019-03-13,4632417
2019-03-14,4524480
2019-03-15,4435987
2019-03-16,4434285
2019-03-17,4301487
2019-03-18,4255549
2019-03-19,4188144
2019-03-20,4166989
2019-03-21,4174490
2019-03-22,4156507
2019-03-23,4133956
2019-03-24,4088634
2019-03-25,4068741
2019-03-26,4037408
2019-03-27,4035737
2019-03-28,4031236
2019-03-29,4030281
2019-03-30,4036657
2019-03-31,4057102
2019-04-01,4077012
2019-04-02,4108475
2019-04-03,4111641
2019-04-04,4119191
2019-04-05,4099970
2019-04-06,4109548
2019-04-07,4105405
2019-04-08,4111198
2019-04-09,4115806
2019-04-10,4125266
2019-04-11,4119486
2019-04-12,4087121
2019-04-13,4091580
2019-04-14,4032984
2019-04-15,4014225
2019-04-16,3906675
2019-04-17,3825522
2019-04-18,3823591
2019-04-19,3866589
2019-04-20,3912080
2019-04-21,3952997
2019-04-22,3937087
2019-04-23,3883899
2019-04-24,3846673
2019-04-25,3792135
2019-04-26,3766783
2019-04-27,3762693
2019-04-28,3776983
2019-04-29,3792372
2019-04-30,3830645
2019-05-01,3829862
2019-05-02,3827866
2019-05-03,3832702
2019-05-04,3837231
2019-05-05,3840017
2019-05-06,3826658
2019-05-07,3821450
2019-05-08,3784050
2019-05-09,3781767
2019-05-10,3690098
2019-05-11,3639472
2019-05-12,3605354
2019-05-13,3612553
2019-05-14,3627915
2019-05-15,3634520
2019-05-16,3639602
2019-05-17,3643762
2019-05-18,3627469
2019-05-19,3633853
2019-05-20,3636496
2019-05-21,3632440
2019-05-22,3624632
2019-05-23,3622550
2019-05-24,3598182
2019-05-25,3535405
2019-05-26,3508210
2019-05-27,3504843
2019-05-28,3474935
2019-05-29,3450971
2019-05-30,3388372
2019-05-31,3371971
2019-06-01,3308811
2019-06-02,3289292
2019-06-03,3273874
2019-06-04,3256495
2019-06-05,3269864
2019-06-06,3295255
2019-06-07,3317699
2019-06-08,3342934
2019-06-09,3373607
2019-06-10,3375019
2019-06-11,3356103
2019-06-12,3328995
2019-06-13,3327573
2019-06-14,3326202
2019-06-15,3326108
2019-06-16,3328085
2019-06-17,3348422
2019-06-18,3363998
2019-06-19,3359246
2019-06-20,3404190
2019-06-21,3418185
2019-06-22,3437296
2019-06-23,3486196
2019-06-24,3490606
2019-06-25,3483848
2019-06-26,3562238
2019-06-27,3589647
2019-06-28,3596879
2019-06-29,3579714
2019-06-30,3561874
2019-07-01,3548151
2019-07-02,3531163
2019-07-03,3521912
2019-07-04,3488147
2019-07-05,3479203
2019-07-06,3467171
2019-07-07,3449871
2019-07-08,3428105
2019-07-09,3382018
2019-07-10,3345236
2019-07-11,3340755
2019-07-12,3344459
2019-07-13,3353744
2019-07-14,3329645
2019-07-15,3317448
2019-07-16,3299057
2019-07-17,3283003
2019-07-18,3280527
2019-07-19,3283345
2019-07-20,3296429
2019-07-21,3302203
2019-07-22,3310741
2019-07-23,3311615
2019-07-24,3254677
2019-07-25,3272048
2019-07-26,3279910
2019-07-27,3249571
2019-07-28,3207779
2019-07-29,3162042
2019-07-30,3129265
2019-07-31,3089165
2019-08-01,3089623
2019-08-02,3071074
2019-08-03,3054317
2019-08-04,3024371
2019-08-05,3022812
2019-08-06,3021631
2019-08-07,3038403
2019-08-08,3054501
2019-08-09,3056265
2019-08-10,3052688
2019-08-11,3069225
2019-08-12,3092469
2019-08-13,3154483
2019-08-14,3168860
2019-08-15,3186467
2019-08-16,3161085
2019-08-17,3142397
2019-08-18,3119256
2019-08-19,3112712
2019-08-20,3101268
2019-08-21,3097224
2019-08-22,3074754
2019-08-23,3054240
2019-08-24,3039905
2019-08-24,3039905
2019-08-25,2990728
2019-08-25,2990728
2019-08-26,2999979
2019-08-26,2999979
2019-08-27,2992677
2019-08-27,2992677
2019-08-28,3008693
2019-08-29,3003419
2019-08-30,2953999
2019-08-31,2959862
2019-09-01,2947214
2019-09-02,2939500
2019-09-03,2928732
2019-09-04,2933942
2019-09-05,2944674
2019-09-06,2962190
2019-09-07,3062171
2019-09-08,3205227
2019-09-09,3229451
2019-09-10,3296024
2019-09-11,3460132
2019-09-12,3632823
2019-09-13,3758474
2019-09-14,3766294
2019-09-15,3781209
2019-09-16,3788168
2019-09-17,3844409
2019-09-18,4006142
2019-09-19,4096453
2019-09-20,4109838
2019-09-21,4126958
2019-09-22,4162807
2019-09-23,4227732
2019-09-24,4332353
2019-09-25,4539386
2019-09-26,4460691
2019-09-27,4240150
2019-09-28,4070301
2019-09-29,4013000
2019-09-30,3991090
2019-10-01,3981624
2019-10-02,4091743
2019-10-03,4280752
2019-10-04,4472363
2019-10-05,4626048
2019-10-06,4627416
2019-10-07,4584889
2019-10-08,4607557
2019-10-09,4624933
2019-10-10,4641472
2019-10-11,4657127
2019-10-12,4725051
2019-10-13,4816778
2019-10-14,4851707
2019-10-15,4893636
2019-10-16,4940050
2019-10-17,4943452
2019-10-18,4972435
2019-10-19,4962619
2019-10-20,4937375
2019-10-21,4885133
2019-10-22,4820814
2019-10-23,4737886
2019-10-24,4703005
2019-10-25,4707529
2019-10-26,4801420
2019-10-27,4873563
2019-10-28,4905119
2019-10-29,4920047
2019-10-30,4946460
2019-10-31,4975622
2019-11-01,5025985
2019-11-02,5139492
2019-11-03,5096033
2019-11-04,4956775
2019-11-05,4929587
2019-11-06,4859030
2019-11-07,4834901
2019-11-08,4855750
2019-11-09,4860832
2019-11-10,4874195
2019-11-11,4890265
2019-11-12,4915059
2019-11-13,4990810
2019-11-14,4992372
2019-11-15,4920748
2019-11-16,4871868
2019-11-17,4871868
2019-11-18,4754439
2019-11-19,4703765
2019-11-20,4638655
2019-11-21,4638655
2019-11-22,4554931
2019-11-23,4519655
2019-11-24,4479854
2019-11-25,4353186
2019-11-26,4287963
2019-11-27,4411395
2019-11-28,4629269
2019-11-29,4819047
2019-11-30,4840640
2019-12-01,4845047
2019-12-02,4813552
2019-12-03,4723365
2019-12-04,4752493
2019-12-05,4875235
2019-12-06,4998557
2019-12-07,5098210
2019-12-08,5057069
2019-12-09,5009467
2019-12-10,4958847
2019-12-11,4954640
2019-12-12,4969651
2019-12-13,5037683
2019-12-14,5125773
2019-12-15,5076116
2019-12-16,5052697
2019-12-17,5053429
2019-12-18,5036994
2019-12-19,5006355
2019-12-20,4910414
2019-12-21,4745183
2019-12-22,4526118
2019-12-23,4301367
2019-12-24,4113743
2019-12-25,4021561
2019-12-26,4029985
2019-12-27,4040139
2019-12-28,4097651
2019-12-29,4071742
2019-12-30,4028193
2019-12-31,4088279
2020-01-01,4268123
2020-01-02,4467892
2020-01-03,4642624
2020-01-04,4668023
2020-01-05,4530329
2020-01-06,4469521
2020-01-07,4426359
2020-01-08,4426359
2020-01-09,4353682
2020-01-10,4415334
2020-01-11,4458145
2020-01-12,4485017
2020-01-13,4521866
2020-01-14,4564527
2020-01-15,4736082
2020-01-16,4810258
2020-01-17,4922467
2020-01-18,4931981
2020-01-19,4908653
2020-01-20,4857444
2020-01-21,4839166
2020-01-22,4847618
2020-01-23,4921714
2020-01-24,4994437
2020-01-25,4994071
2020-01-26,4938079
2020-01-27,4867722
2020-01-28,4854504
2020-01-29,4888738
2020-01-30,4972192
2020-01-31,5126027
2020-02-01,5215793
2020-02-02,5163372
2020-02-03,5123567
2020-02-04,5073363
2020-02-05,5201793
2020-02-06,5059462
2020-02-07,4940515
2020-02-08,4889302
2020-02-09,4864122
2020-02-10,4817825
2020-02-11,4840006
2020-02-12,4870396
2020-02-13,4964171
2020-02-14,5032627
2020-02-15,5022520
2020-02-16,5024752
2020-02-17,4965766
2020-02-18,4958916
2020-02-19,4923051
2020-02-20,4934884
2020-02-21,4934884
2020-02-22,5029113
2020-02-23,5010119
2020-02-24,4968439
2020-02-25,4939612
2020-02-26,4933659
2020-02-27,4986489
2020-02-28,5176910
2020-02-29,5089749
2020-03-01,5036126
2020-03-02,4908273
2020-03-03,4860289
2020-03-04,4863142
2020-03-05,4867469
2020-03-06,4900157
2020-03-07,4889584
2020-03-08,4857631
2020-03-09,4832957
2020-03-10,4828258
2020-03-11,4819115
2020-03-12,4828100
2020-03-13,4807619
2020-03-14,4783801
2020-03-15,4723635
2020-03-16,4630381
2020-03-17,4614537
2020-03-18,4630669
2020-03-19,4689553
2020-03-20,4860716
2020-03-21,4859381
2020-03-22,4865190
2020-03-23,4853412
2020-03-24,4861428
2020-03-25,4904927
2020-03-26,5013048
2020-03-27,5191177
2020-03-28,5287688
2020-03-29,5246382
2020-03-30,5216072
2020-03-31,5239812
2020-04-01,5228539
2020-04-02,5246689
2020-04-03,5266677
2020-04-04,5264851
2020-04-05,5223037
2020-04-06,5181305
2020-04-07,5163077
2020-04-08,5163130
2020-04-09,5293440
2020-04-10,5367204
2020-04-11,5381323
2020-04-12,5337653
2020-04-13,5328495
2020-04-14,5311238
2020-04-15,5280314
2020-04-16,5252787
2020-04-17,5236239
2020-04-18,5219683
2020-04-19,5182752
2020-04-20,5124291
2020-04-21,5031605
2020-04-22,4970770
2020-04-23,4926718
2020-04-24,4896488
2020-04-25,4870785
2020-04-26,4835748
2020-04-27,4804717
2020-04-28,4789377
2020-04-29,4794896
2020-04-30,4869373
2020-05-01,4902548
2020-05-02,4892193
2020-05-03,4898756
2020-05-04,4849931
2020-05-05,4842180
2020-05-06,4860414
2020-05-07,4924368
2020-05-08,4940889
2020-05-09,4882702
2020-05-10,4801984
2020-05-11,4775760
2020-05-12,4758098
2020-05-13,4758475
