date_obj,Ankou%20socks price
2020-02-12,3070942
2020-02-13,3070942
2020-02-14,3194224
2020-02-15,3194224
2020-02-16,3194224
2020-02-17,3194224
2020-02-18,3266176
2020-02-19,3266176
2020-02-20,3266176
2020-02-21,3266176
2020-02-22,3427892
2020-02-23,3427892
2020-02-24,3427892
2020-02-25,3427892
2020-02-26,3599117
2020-02-27,3599117
2020-02-28,3599117
2020-02-29,3766991
2020-03-01,3766991
2020-03-02,3766991
2020-03-03,3946977
2020-03-04,3946977
2020-03-05,3946977
2020-03-06,4086474
2020-03-07,4086474
2020-03-08,4086474
2020-03-09,4254188
2020-03-10,4254188
2020-03-11,4254188
2020-03-12,4254188
2020-03-13,4205088
2020-03-14,4205088
2020-03-15,4205088
2020-03-16,4205088
2020-03-17,4106489
2020-03-18,4106489
2020-03-19,4106489
2020-03-20,4074336
2020-03-21,4074336
2020-03-22,4074336
2020-03-23,4001845
2020-03-24,4001845
2020-03-25,4001845
2020-03-26,3954431
2020-03-27,3954431
2020-03-28,3954431
2020-03-29,3806071
2020-03-30,3806071
2020-03-31,3806071
2020-04-01,3632972
2020-04-02,3632972
2020-04-03,3632972
2020-04-04,3567844
2020-04-05,3567844
2020-04-06,3567844
2020-04-07,3532035
2020-04-08,3532035
2020-04-09,3532035
2020-04-10,3627425
2020-04-11,3627425
2020-04-12,3737508
2020-04-13,3737508
2020-04-14,3870750
2020-04-15,3870750
2020-04-16,3870750
2020-04-17,3767649
2020-04-18,3767649
2020-04-19,3792444
2020-04-20,3792444
2020-04-21,3792444
2020-04-22,3806658
2020-04-23,3806658
2020-04-24,3806658
2020-04-25,3808774
2020-04-26,3808774
2020-04-27,3808774
2020-04-28,3800481
2020-04-29,3800481
2020-04-30,3800481
2020-05-01,3817620
2020-05-02,3817620
2020-05-03,3817620
2020-05-04,3789977
2020-05-05,3789977
2020-05-06,3789977
2020-05-07,3689393
2020-05-08,3689393
2020-05-09,3689393
2020-05-10,3624465
2020-05-11,3624465
2020-05-12,3624465
2020-05-13,3606516
