date_obj,Yew%20stock price
2019-09-09,137
2019-09-10,137
2019-09-11,137
2019-09-12,137
2019-09-13,137
2019-09-14,137
2019-09-15,137
2019-09-16,138
2019-09-17,138
2019-09-18,138
2019-09-19,138
2019-09-20,138
2019-09-21,138
2019-09-22,138
2019-09-23,132
2019-09-24,132
2019-09-25,132
2019-09-26,132
2019-09-27,132
2019-09-28,132
2019-09-29,132
2019-09-30,128
2019-10-01,128
2019-10-02,128
2019-10-03,128
2019-10-04,128
2019-10-05,128
2019-10-06,128
2019-10-07,123
2019-10-08,123
2019-10-09,123
2019-10-10,123
2019-10-11,123
2019-10-12,123
2019-10-13,123
2019-10-14,123
2019-10-15,123
2019-10-16,123
2019-10-17,123
2019-10-18,123
2019-10-19,123
2019-10-20,123
2019-10-21,117
2019-10-22,117
2019-10-23,117
2019-10-24,117
2019-10-25,117
2019-10-26,117
2019-10-27,117
2019-10-28,115
2019-10-29,115
2019-10-30,115
2019-10-31,115
2019-11-01,115
2019-11-02,115
2019-11-03,115
2019-11-04,118
2019-11-05,118
2019-11-06,118
2019-11-07,118
2019-11-08,118
2019-11-09,118
2019-11-10,118
2019-11-11,118
2019-11-12,118
2019-11-13,118
2019-11-14,118
2019-11-15,118
2019-11-16,118
2019-11-17,118
2019-11-18,116
2019-11-19,116
2019-11-20,116
2019-11-21,116
2019-11-22,116
2019-11-23,116
2019-11-24,116
2019-11-25,122
2019-11-26,122
2019-11-27,122
2019-11-28,122
2019-11-29,122
2019-11-30,122
2019-12-01,122
2019-12-02,122
2019-12-03,129
2019-12-04,129
2019-12-05,129
2019-12-06,129
2019-12-07,129
2019-12-08,129
2019-12-09,129
2019-12-10,129
2019-12-11,129
2019-12-12,126
2019-12-13,126
2019-12-14,126
2019-12-15,126
2019-12-16,126
2019-12-17,126
2019-12-18,126
2019-12-19,128
2019-12-20,128
2019-12-21,128
2019-12-22,128
2019-12-23,128
2019-12-24,128
2019-12-25,124
2019-12-26,124
2019-12-27,124
2019-12-28,124
2019-12-29,124
2019-12-30,124
2019-12-31,119
2020-01-01,119
2020-01-02,119
2020-01-03,119
2020-01-04,119
2020-01-05,119
2020-01-06,113
2020-01-07,113
2020-01-08,113
2020-01-09,113
2020-01-10,113
2020-01-11,113
2020-01-12,113
2020-01-13,113
2020-01-14,113
2020-01-15,113
2020-01-16,113
2020-01-17,113
2020-01-18,113
2020-01-19,113
2020-01-20,113
2020-01-21,113
2020-01-22,108
2020-01-23,108
2020-01-24,108
2020-01-25,108
2020-01-26,108
2020-01-27,103
2020-01-28,103
2020-01-29,103
2020-01-30,103
2020-01-31,103
2020-02-01,100
2020-02-02,100
2020-02-03,100
2020-02-04,100
2020-02-05,100
2020-02-06,98
2020-02-07,98
2020-02-08,98
2020-02-09,98
2020-02-10,98
2020-02-11,98
2020-02-12,94
2020-02-13,94
2020-02-14,94
2020-02-15,94
2020-02-16,94
2020-02-17,94
2020-02-18,97
2020-02-19,97
2020-02-20,97
2020-02-21,97
2020-02-22,97
2020-02-23,97
2020-02-24,100
2020-02-25,100
2020-02-26,100
2020-02-27,100
2020-02-28,100
2020-02-29,100
2020-03-01,104
2020-03-02,104
2020-03-03,104
2020-03-04,104
2020-03-05,104
2020-03-06,104
2020-03-07,106
2020-03-08,106
2020-03-09,106
2020-03-10,106
2020-03-11,106
2020-03-12,106
2020-03-13,108
2020-03-14,108
2020-03-15,108
2020-03-16,108
2020-03-17,108
2020-03-18,109
2020-03-19,109
2020-03-20,109
2020-03-21,109
2020-03-22,109
2020-03-23,115
2020-03-24,115
2020-03-25,115
2020-03-26,115
2020-03-27,111
2020-03-28,111
2020-03-29,111
2020-03-30,114
2020-03-31,114
2020-04-01,114
2020-04-02,114
2020-04-03,119
2020-04-04,119
2020-04-05,119
2020-04-06,115
2020-04-07,115
2020-04-08,115
2020-04-09,115
2020-04-10,115
2020-04-11,115
2020-04-12,115
2020-04-13,111
2020-04-14,111
2020-04-15,111
2020-04-16,111
2020-04-17,106
2020-04-18,106
2020-04-19,106
2020-04-20,105
2020-04-21,105
2020-04-22,105
2020-04-23,105
2020-04-24,108
2020-04-25,108
2020-04-26,108
2020-04-27,108
2020-04-28,108
2020-04-29,108
2020-04-30,104
2020-05-01,104
2020-05-02,104
2020-05-03,104
2020-05-04,104
2020-05-05,104
2020-05-06,104
2020-05-07,104
2020-05-08,104
2020-05-09,110
2020-05-10,110
2020-05-11,110
2020-05-12,110
2020-05-13,110
