date_obj,Emerald%20amulet price
2019-07-27,687
2019-07-28,687
2019-07-29,687
2019-07-30,687
2019-07-31,698
2019-08-01,698
2019-08-02,698
2019-08-03,698
2019-08-04,698
2019-08-05,701
2019-08-06,701
2019-08-07,701
2019-08-08,701
2019-08-09,701
2019-08-10,683
2019-08-11,683
2019-08-12,683
2019-08-13,683
2019-08-14,683
2019-08-15,683
2019-08-16,673
2019-08-17,673
2019-08-18,673
2019-08-19,673
2019-08-20,673
2019-08-21,673
2019-08-22,672
2019-08-23,672
2019-08-24,672
2019-08-24,672
2019-08-25,672
2019-08-25,672
2019-08-26,672
2019-08-26,672
2019-08-27,672
2019-08-27,672
2019-08-28,669
2019-08-29,669
2019-08-30,669
2019-08-31,669
2019-09-01,669
2019-09-02,669
2019-09-03,665
2019-09-04,665
2019-09-05,665
2019-09-06,665
2019-09-07,665
2019-09-08,665
2019-09-09,670
2019-09-10,670
2019-09-11,670
2019-09-12,670
2019-09-13,670
2019-09-14,670
2019-09-15,660
2019-09-16,660
2019-09-17,660
2019-09-18,660
2019-09-19,660
2019-09-20,660
2019-09-21,665
2019-09-22,665
2019-09-23,665
2019-09-24,665
2019-09-25,665
2019-09-26,665
2019-09-27,665
2019-09-28,665
2019-09-29,665
2019-09-30,665
2019-10-01,665
2019-10-02,665
2019-10-03,665
2019-10-04,665
2019-10-05,676
2019-10-06,676
2019-10-07,676
2019-10-08,676
2019-10-09,676
2019-10-10,676
2019-10-11,687
2019-10-12,687
2019-10-13,687
2019-10-14,687
2019-10-15,687
2019-10-16,687
2019-10-17,670
2019-10-18,670
2019-10-19,670
2019-10-20,670
2019-10-21,670
2019-10-22,670
2019-10-23,674
2019-10-24,674
2019-10-25,674
2019-10-26,674
2019-10-27,674
2019-10-28,674
2019-10-29,667
2019-10-30,667
2019-10-31,667
2019-11-01,667
2019-11-02,667
2019-11-03,667
2019-11-04,675
2019-11-05,675
2019-11-06,675
2019-11-07,675
2019-11-08,675
2019-11-09,675
2019-11-10,675
2019-11-11,674
2019-11-12,674
2019-11-13,674
2019-11-14,674
2019-11-15,674
2019-11-16,674
2019-11-17,674
2019-11-18,684
2019-11-19,684
2019-11-20,684
2019-11-21,684
2019-11-22,684
2019-11-23,684
2019-11-24,697
2019-11-25,697
2019-11-26,697
2019-11-27,697
2019-11-28,697
2019-11-29,697
2019-11-30,698
2019-12-01,698
2019-12-02,698
2019-12-03,698
2019-12-04,698
2019-12-05,698
2019-12-06,698
2019-12-07,694
2019-12-08,694
2019-12-09,694
2019-12-10,694
2019-12-11,694
2019-12-12,694
2019-12-13,703
2019-12-14,703
2019-12-15,703
2019-12-16,703
2019-12-17,703
2019-12-18,703
2019-12-19,713
2019-12-20,713
2019-12-21,713
2019-12-22,713
2019-12-23,713
2019-12-24,713
2019-12-25,712
2019-12-26,712
2019-12-27,712
2019-12-28,712
2019-12-29,712
2019-12-30,712
2019-12-31,722
2020-01-01,722
2020-01-02,722
2020-01-03,722
2020-01-04,722
2020-01-05,722
2020-01-06,744
2020-01-07,744
2020-01-08,744
2020-01-09,744
2020-01-10,744
2020-01-11,754
2020-01-12,754
2020-01-13,754
2020-01-14,754
2020-01-15,754
2020-01-16,754
2020-01-17,746
2020-01-18,746
2020-01-19,746
2020-01-20,746
2020-01-21,746
2020-01-22,746
2020-01-23,722
2020-01-24,722
2020-01-25,722
2020-01-26,722
2020-01-27,722
2020-01-28,696
2020-01-29,696
2020-01-30,696
2020-01-31,696
2020-02-01,696
2020-02-02,681
2020-02-03,681
2020-02-04,681
2020-02-05,681
2020-02-06,681
2020-02-07,681
2020-02-08,680
2020-02-09,680
2020-02-10,680
2020-02-11,680
2020-02-12,685
2020-02-13,685
2020-02-14,685
2020-02-15,685
2020-02-16,685
2020-02-17,684
2020-02-18,684
2020-02-19,684
2020-02-20,684
2020-02-21,684
2020-02-22,702
2020-02-23,702
2020-02-24,702
2020-02-25,702
2020-02-26,693
2020-02-27,693
2020-02-28,693
2020-02-29,693
2020-03-01,693
2020-03-02,680
2020-03-03,680
2020-03-04,680
2020-03-05,680
2020-03-06,680
2020-03-07,700
2020-03-08,700
2020-03-09,700
2020-03-10,700
2020-03-11,700
2020-03-12,702
2020-03-13,702
2020-03-14,702
2020-03-15,702
2020-03-16,708
2020-03-17,708
2020-03-18,708
2020-03-19,708
2020-03-20,708
2020-03-21,691
2020-03-22,691
2020-03-23,691
2020-03-24,680
2020-03-25,680
2020-03-26,680
2020-03-27,680
2020-03-28,680
2020-03-29,680
2020-03-30,666
2020-03-31,666
2020-04-01,666
2020-04-02,644
2020-04-03,644
2020-04-04,644
2020-04-05,644
2020-04-06,626
2020-04-07,626
2020-04-08,626
2020-04-09,616
2020-04-10,616
2020-04-11,616
2020-04-12,587
2020-04-13,587
2020-04-14,587
2020-04-15,592
2020-04-16,592
2020-04-17,592
2020-04-18,592
2020-04-19,588
2020-04-20,588
2020-04-21,588
2020-04-22,588
2020-04-23,597
2020-04-24,597
2020-04-25,597
2020-04-26,597
2020-04-27,602
2020-04-28,602
2020-04-29,602
2020-04-30,607
2020-05-01,607
2020-05-02,607
2020-05-03,607
2020-05-04,632
2020-05-05,632
2020-05-06,632
2020-05-07,660
2020-05-08,660
2020-05-09,660
2020-05-10,688
2020-05-11,688
2020-05-12,688
2020-05-13,688
