date_obj,Magic%20longbow price
2019-04-06,1327
2019-04-07,1326
2019-04-08,1324
2019-04-09,1321
2019-04-10,1322
2019-04-11,1323
2019-04-12,1323
2019-04-13,1316
2019-04-14,1314
2019-04-15,1317
2019-04-16,1318
2019-04-17,1323
2019-04-18,1324
2019-04-19,1327
2019-04-20,1326
2019-04-21,1328
2019-04-22,1319
2019-04-23,1313
2019-04-24,1314
2019-04-25,1317
2019-04-26,1328
2019-04-27,1332
2019-04-28,1328
2019-04-29,1325
2019-04-30,1325
2019-05-01,1323
2019-05-02,1324
2019-05-03,1329
2019-05-04,1323
2019-05-05,1322
2019-05-06,1321
2019-05-07,1324
2019-05-08,1332
2019-05-09,1333
2019-05-10,1331
2019-05-11,1329
2019-05-12,1327
2019-05-13,1330
2019-05-14,1340
2019-05-15,1343
2019-05-16,1343
2019-05-17,1337
2019-05-18,1326
2019-05-19,1321
2019-05-20,1319
2019-05-21,1322
2019-05-22,1325
2019-05-23,1330
2019-05-24,1329
2019-05-25,1332
2019-05-26,1330
2019-05-27,1332
2019-05-28,1336
2019-05-29,1333
2019-05-30,1336
2019-05-31,1337
2019-06-01,1338
2019-06-02,1335
2019-06-03,1333
2019-06-04,1334
2019-06-05,1334
2019-06-06,1338
2019-06-07,1340
2019-06-08,1339
2019-06-09,1335
2019-06-10,1333
2019-06-11,1330
2019-06-12,1324
2019-06-13,1323
2019-06-14,1327
2019-06-15,1326
2019-06-16,1331
2019-06-17,1331
2019-06-18,1328
2019-06-19,1328
2019-06-20,1324
2019-06-21,1324
2019-06-22,1327
2019-06-23,1330
2019-06-24,1328
2019-06-25,1326
2019-06-26,1326
2019-06-27,1340
2019-06-28,1337
2019-06-29,1333
2019-06-30,1332
2019-07-01,1334
2019-07-02,1335
2019-07-03,1340
2019-07-04,1342
2019-07-05,1338
2019-07-06,1338
2019-07-07,1334
2019-07-08,1332
2019-07-09,1341
2019-07-10,1350
2019-07-11,1350
2019-07-12,1346
2019-07-13,1337
2019-07-14,1324
2019-07-15,1324
2019-07-16,1328
2019-07-17,1330
2019-07-18,1330
2019-07-19,1327
2019-07-20,1325
2019-07-21,1321
2019-07-22,1325
2019-07-23,1328
2019-07-24,1323
2019-07-25,1324
2019-07-26,1325
2019-07-27,1329
2019-07-28,1319
2019-07-29,1320
2019-07-30,1323
2019-07-31,1324
2019-08-01,1326
2019-08-02,1320
2019-08-03,1309
2019-08-04,1302
2019-08-05,1308
2019-08-06,1313
2019-08-07,1309
2019-08-08,1304
2019-08-09,1309
2019-08-10,1311
2019-08-11,1313
2019-08-12,1318
2019-08-13,1321
2019-08-14,1336
2019-08-15,1342
2019-08-16,1334
2019-08-17,1325
2019-08-18,1318
2019-08-19,1321
2019-08-20,1321
2019-08-21,1322
2019-08-22,1319
2019-08-23,1322
2019-08-24,1319
2019-08-24,1319
2019-08-25,1311
2019-08-25,1311
2019-08-26,1306
2019-08-26,1306
2019-08-27,1314
2019-08-27,1314
2019-08-28,1324
2019-08-29,1325
2019-08-30,1334
2019-08-31,1323
2019-09-01,1312
2019-09-02,1311
2019-09-03,1317
2019-09-04,1318
2019-09-05,1329
2019-09-06,1326
2019-09-07,1319
2019-09-08,1320
2019-09-09,1328
2019-09-10,1329
2019-09-11,1331
2019-09-12,1340
2019-09-13,1341
2019-09-14,1342
2019-09-15,1341
2019-09-16,1332
2019-09-17,1319
2019-09-18,1316
2019-09-19,1320
2019-09-20,1321
2019-09-21,1322
2019-09-22,1316
2019-09-23,1319
2019-09-24,1318
2019-09-25,1321
2019-09-26,1321
2019-09-27,1322
2019-09-28,1319
2019-09-29,1316
2019-09-30,1313
2019-10-01,1310
2019-10-02,1306
2019-10-03,1304
2019-10-04,1301
2019-10-05,1299
2019-10-06,1294
2019-10-07,1290
2019-10-08,1289
2019-10-09,1290
2019-10-10,1290
2019-10-11,1291
2019-10-12,1291
2019-10-13,1297
2019-10-14,1299
2019-10-15,1300
2019-10-16,1301
2019-10-17,1298
2019-10-18,1297
2019-10-19,1302
2019-10-20,1303
2019-10-21,1306
2019-10-22,1306
2019-10-23,1310
2019-10-24,1308
2019-10-25,1309
2019-10-26,1304
2019-10-27,1301
2019-10-28,1301
2019-10-29,1303
2019-10-30,1301
2019-10-31,1305
2019-11-01,1307
2019-11-02,1305
2019-11-03,1302
2019-11-04,1300
2019-11-05,1298
2019-11-06,1295
2019-11-07,1299
2019-11-08,1300
2019-11-09,1298
2019-11-10,1286
2019-11-11,1285
2019-11-12,1282
2019-11-13,1281
2019-11-14,1282
2019-11-15,1278
2019-11-16,1272
2019-11-17,1258
2019-11-18,1260
2019-11-19,1263
2019-11-20,1260
2019-11-21,1251
2019-11-22,1251
2019-11-23,1253
2019-11-24,1263
2019-11-25,1275
2019-11-26,1274
2019-11-27,1277
2019-11-28,1282
2019-11-29,1288
2019-11-30,1289
2019-12-01,1287
2019-12-02,1285
2019-12-03,1285
2019-12-04,1283
2019-12-05,1281
2019-12-06,1281
2019-12-07,1281
2019-12-08,1293
2019-12-09,1293
2019-12-10,1303
2019-12-11,1307
2019-12-12,1305
2019-12-13,1310
2019-12-14,1308
2019-12-15,1308
2019-12-16,1305
2019-12-17,1306
2019-12-18,1305
2019-12-19,1300
2019-12-20,1305
2019-12-21,1306
2019-12-22,1305
2019-12-23,1302
2019-12-24,1306
2019-12-25,1306
2019-12-26,1300
2019-12-27,1297
2019-12-28,1292
2019-12-29,1288
2019-12-30,1292
2019-12-31,1298
2020-01-01,1293
2020-01-02,1290
2020-01-03,1297
2020-01-04,1294
2020-01-05,1287
2020-01-06,1285
2020-01-07,1288
2020-01-08,1291
2020-01-09,1302
2020-01-10,1297
2020-01-11,1295
2020-01-12,1295
2020-01-13,1295
2020-01-14,1296
2020-01-15,1294
2020-01-16,1294
2020-01-17,1294
2020-01-18,1296
2020-01-19,1293
2020-01-20,1294
2020-01-21,1292
2020-01-22,1294
2020-01-23,1301
2020-01-24,1303
2020-01-25,1294
2020-01-26,1280
2020-01-27,1274
2020-01-28,1277
2020-01-29,1287
2020-01-30,1316
2020-01-31,1302
2020-02-01,1301
2020-02-02,1303
2020-02-03,1306
2020-02-04,1304
2020-02-05,1300
2020-02-06,1303
2020-02-07,1305
2020-02-08,1299
2020-02-09,1287
2020-02-10,1275
2020-02-11,1279
2020-02-12,1279
2020-02-13,1279
2020-02-14,1286
2020-02-15,1291
2020-02-16,1289
2020-02-17,1283
2020-02-18,1272
2020-02-19,1258
2020-02-20,1260
2020-02-21,1263
2020-02-22,1262
2020-02-23,1263
2020-02-24,1265
2020-02-25,1268
2020-02-26,1269
2020-02-27,1273
2020-02-28,1273
2020-02-29,1271
2020-03-01,1269
2020-03-02,1270
2020-03-03,1283
2020-03-04,1281
2020-03-05,1287
2020-03-06,1288
2020-03-07,1288
2020-03-08,1287
2020-03-09,1298
2020-03-10,1292
2020-03-11,1295
2020-03-12,1296
2020-03-13,1294
2020-03-14,1291
2020-03-15,1288
2020-03-16,1278
2020-03-17,1289
2020-03-18,1288
2020-03-19,1285
2020-03-20,1281
2020-03-21,1279
2020-03-22,1276
2020-03-23,1276
2020-03-24,1274
2020-03-25,1274
2020-03-26,1274
2020-03-27,1274
2020-03-28,1274
2020-03-29,1273
2020-03-30,1273
2020-03-31,1280
2020-04-01,1284
2020-04-02,1279
2020-04-03,1271
2020-04-04,1268
2020-04-05,1265
2020-04-06,1262
2020-04-07,1259
2020-04-08,1260
2020-04-09,1264
2020-04-10,1265
2020-04-11,1269
2020-04-12,1270
2020-04-13,1270
2020-04-14,1274
2020-04-15,1282
2020-04-16,1287
2020-04-17,1290
2020-04-18,1286
2020-04-19,1286
2020-04-20,1288
2020-04-21,1295
2020-04-22,1291
2020-04-23,1280
2020-04-24,1278
2020-04-25,1277
2020-04-26,1283
2020-04-27,1290
2020-04-28,1295
2020-04-29,1291
2020-04-30,1292
2020-05-01,1292
2020-05-02,1304
2020-05-03,1317
2020-05-04,1304
2020-05-05,1305
2020-05-06,1318
2020-05-07,1319
2020-05-08,1320
2020-05-09,1321
2020-05-10,1310
2020-05-11,1298
2020-05-12,1296
2020-05-13,1304
