date_obj,Volcanic%20whip%20mix price
2019-04-06,110683
2019-04-07,109120
2019-04-08,107846
2019-04-09,109278
2019-04-10,106298
2019-04-11,108674
2019-04-12,107821
2019-04-13,107794
2019-04-14,109193
2019-04-15,110598
2019-04-16,112538
2019-04-17,111847
2019-04-18,113719
2019-04-19,110132
2019-04-20,105463
2019-04-21,109653
2019-04-22,108890
2019-04-23,110432
2019-04-24,108863
2019-04-25,108049
2019-04-26,109188
2019-04-27,111679
2019-04-28,115447
2019-04-29,110016
2019-04-30,109780
2019-05-01,112103
2019-05-02,114975
2019-05-03,114823
2019-05-04,110390
2019-05-05,113028
2019-05-06,111725
2019-05-07,114734
2019-05-08,110423
2019-05-09,110468
2019-05-10,115992
2019-05-11,121792
2019-05-12,127882
2019-05-13,134277
2019-05-14,140991
2019-05-15,148041
2019-05-16,154950
2019-05-17,161799
2019-05-18,169605
2019-05-19,177714
2019-05-20,181704
2019-05-21,173687
2019-05-22,167939
2019-05-23,173520
2019-05-24,178831
2019-05-25,181170
2019-05-26,174980
2019-05-27,166664
2019-05-28,164447
2019-05-29,164413
2019-05-30,156561
2019-05-31,149749
2019-06-01,151577
2019-06-02,152610
2019-06-03,150982
2019-06-04,152481
2019-06-05,155052
2019-06-06,160954
2019-06-07,158801
2019-06-08,155216
2019-06-09,154056
2019-06-10,154056
2019-06-11,149799
2019-06-12,146061
2019-06-13,144935
2019-06-14,145810
2019-06-15,150199
2019-06-16,157175
2019-06-17,165034
2019-06-18,172920
2019-06-19,181566
2019-06-20,190645
2019-06-21,200178
2019-06-22,209656
2019-06-23,217343
2019-06-24,226942
2019-06-25,232760
2019-06-26,241647
2019-06-27,238669
2019-06-28,239910
2019-06-29,241045
2019-06-30,234192
2019-07-01,223316
2019-07-02,217530
2019-07-03,220618
2019-07-04,223662
2019-07-05,220655
2019-07-06,210570
2019-07-07,206687
2019-07-08,205945
2019-07-09,204632
2019-07-10,212826
2019-07-11,220806
2019-07-12,223985
2019-07-13,232520
2019-07-14,239333
2019-07-15,246532
2019-07-16,247882
2019-07-17,247292
2019-07-18,240405
2019-07-19,238761
2019-07-20,238213
2019-07-21,238758
2019-07-22,234998
2019-07-23,231155
2019-07-24,232029
2019-07-25,228906
2019-07-26,226751
2019-07-27,224118
2019-07-28,221770
2019-07-29,219688
2019-07-30,218094
2019-07-31,214996
2019-08-01,222619
2019-08-02,229351
2019-08-03,228193
2019-08-04,221219
2019-08-05,214219
2019-08-06,213971
2019-08-07,214692
2019-08-08,216614
2019-08-09,222353
2019-08-10,218093
2019-08-11,216373
2019-08-12,219433
2019-08-13,213861
2019-08-14,208998
2019-08-15,203532
2019-08-16,199345
2019-08-17,199345
2019-08-18,197886
2019-08-19,202737
2019-08-20,201710
2019-08-21,197799
2019-08-22,195403
2019-08-23,195025
2019-08-24,190692
2019-08-24,190692
2019-08-25,191930
2019-08-25,191930
2019-08-26,196654
2019-08-26,196654
2019-08-27,197315
2019-08-27,197315
2019-08-28,193436
2019-08-29,190517
2019-08-30,186773
2019-08-31,192003
2019-09-01,190087
2019-09-02,187919
2019-09-03,185383
2019-09-04,184777
2019-09-05,191001
2019-09-06,198395
2019-09-07,197785
2019-09-08,197049
2019-09-09,195211
2019-09-10,196954
2019-09-11,201508
2019-09-12,205238
2019-09-13,204264
2019-09-14,200233
2019-09-15,202882
2019-09-16,207928
2019-09-17,216322
2019-09-18,223897
2019-09-19,228962
2019-09-20,239442
2019-09-21,241591
2019-09-22,243855
2019-09-23,246223
2019-09-24,246223
2019-09-25,243305
2019-09-26,240356
2019-09-27,242479
2019-09-28,238863
2019-09-29,235136
2019-09-30,228834
2019-10-01,229245
2019-10-02,228049
2019-10-03,236374
2019-10-04,246960
2019-10-05,254519
2019-10-06,261704
2019-10-07,256627
2019-10-08,255388
2019-10-09,255388
2019-10-10,261225
2019-10-11,251446
2019-10-12,247031
2019-10-13,244641
2019-10-14,238977
2019-10-15,236858
2019-10-16,237464
2019-10-17,227338
2019-10-18,232776
2019-10-19,243510
2019-10-20,254030
2019-10-21,265822
2019-10-22,277959
2019-10-23,291086
2019-10-24,305641
2019-10-25,320924
2019-10-26,336971
2019-10-27,353820
2019-10-28,367273
2019-10-29,382663
2019-10-30,387789
2019-10-31,395445
2019-11-01,406534
2019-11-02,420584
2019-11-03,433693
2019-11-04,447818
2019-11-05,447818
2019-11-06,466432
2019-11-07,451893
2019-11-08,429908
2019-11-09,408412
2019-11-10,387991
2019-11-11,368595
2019-11-12,350935
2019-11-13,333388
2019-11-14,323312
2019-11-15,327261
2019-11-16,333216
2019-11-17,333216
2019-11-18,345032
2019-11-19,358019
2019-11-20,368097
2019-11-21,368097
2019-11-22,385023
2019-11-23,402684
2019-11-24,412892
2019-11-25,405391
2019-11-26,390012
2019-11-27,390012
2019-11-28,386786
2019-11-29,400268
2019-11-30,408158
2019-12-01,405152
2019-12-02,393519
2019-12-03,392743
2019-12-04,378446
2019-12-05,378446
2019-12-06,362798
2019-12-07,371411
2019-12-08,386771
2019-12-09,384643
2019-12-10,376304
2019-12-11,371063
2019-12-12,371063
2019-12-13,378000
2019-12-14,385303
2019-12-15,392343
2019-12-16,401950
2019-12-17,399315
2019-12-18,385076
2019-12-19,374431
2019-12-20,365219
2019-12-21,362720
2019-12-22,353810
2019-12-23,344027
2019-12-24,343446
2019-12-25,349422
2019-12-26,346464
2019-12-27,347347
2019-12-28,356057
2019-12-29,363642
2019-12-30,345459
2019-12-31,330542
2020-01-01,326140
2020-01-02,320626
2020-01-03,327502
2020-01-04,335665
2020-01-05,345353
2020-01-06,344848
2020-01-07,354502
2020-01-08,354502
2020-01-09,358943
2020-01-10,345125
2020-01-11,339718
2020-01-12,333161
2020-01-13,333161
2020-01-14,329354
2020-01-15,321123
2020-01-16,312489
2020-01-17,319832
2020-01-18,326716
2020-01-19,326870
2020-01-20,326527
2020-01-21,326527
2020-01-22,319376
2020-01-23,330904
2020-01-24,345888
2020-01-25,361407
2020-01-26,379478
2020-01-27,397677
2020-01-28,415939
2020-01-29,436082
2020-01-30,456417
2020-01-31,477514
2020-02-01,499776
2020-02-02,524198
2020-02-03,548504
2020-02-04,575930
2020-02-05,592773
2020-02-06,620093
2020-02-07,626368
2020-02-08,631856
2020-02-09,656566
2020-02-10,660408
2020-02-11,670444
2020-02-12,690456
2020-02-13,690456
2020-02-14,703430
2020-02-15,723068
2020-02-16,749906
2020-02-17,765005
2020-02-18,801824
2020-02-19,834090
2020-02-20,869060
2020-02-21,869060
2020-02-22,907946
2020-02-23,942723
2020-02-24,989860
2020-02-25,1032862
2020-02-26,1079641
2020-02-27,1128270
2020-02-28,1178960
2020-02-29,1178960
2020-03-01,1210964
2020-03-02,1230131
2020-03-03,1245355
2020-03-04,1245355
2020-03-05,1255705
2020-03-06,1253970
2020-03-07,1253970
2020-03-08,1240315
2020-03-09,1231778
2020-03-10,1241294
2020-03-11,1197918
2020-03-12,1152606
2020-03-13,1152606
2020-03-14,1121787
2020-03-15,1129094
2020-03-16,1097547
2020-03-17,1117608
2020-03-18,1143303
2020-03-19,1143303
2020-03-20,1086413
2020-03-21,1032092
2020-03-22,980487
2020-03-23,931462
2020-03-24,884888
2020-03-25,840643
2020-03-26,830425
2020-03-27,855463
2020-03-28,885757
2020-03-29,874477
2020-03-30,889858
2020-03-31,929101
2020-04-01,963149
2020-04-02,1011307
2020-04-03,1011307
2020-04-04,1061873
2020-04-05,1111977
2020-04-06,1142366
2020-04-07,1100283
2020-04-08,1083926
2020-04-09,1123300
2020-04-10,1123300
2020-04-11,1106824
2020-04-12,1064002
2020-04-13,1017156
2020-04-14,1035784
2020-04-15,1084983
2020-04-16,1084983
2020-04-17,1137434
2020-04-18,1181665
2020-04-19,1147204
2020-04-20,1092113
2020-04-21,1049298
2020-04-22,996944
2020-04-23,947096
2020-04-24,899741
2020-04-25,854753
2020-04-26,812015
2020-04-27,771414
2020-04-28,732843
2020-04-29,696200
2020-04-30,661390
2020-05-01,631017
2020-05-02,638414
2020-05-03,661477
2020-05-04,690736
2020-05-05,722977
2020-05-06,758841
2020-05-07,795345
2020-05-08,832987
2020-05-09,871458
2020-05-10,912096
2020-05-11,953857
2020-05-12,947460
2020-05-13,901752
